"Isolation","Trait_A","Trait_B","Observed_PP","Percent_PP"
"Fodder","Galactitol","Growth at 19°C",17,1
"Fodder","Galactitol","Growth at 25°C",17,1
"Fodder","D-Mannitol","Succinate",66,1
"Fodder","D-Mannitol","Growth at 19°C",67,1
"Fodder","D-Mannitol","Growth at 25°C",67,1
"Fodder","D-Glucitol","Succinate",68,1
"Fodder","D-Glucitol","Growth at 19°C",70,1
"Fodder","D-Glucitol","Growth at 25°C",70,1
"Fodder","myo-Inositol","Succinate",8,1
"Fodder","myo-Inositol","Growth at 19°C",9,1
"Fodder","myo-Inositol","Growth at 25°C",9,1
"Fodder","DL-Lactate","Succinate",47,1
"Fodder","DL-Lactate","Growth at 19°C",48,1
"Fodder","DL-Lactate","Growth at 25°C",50,1
"Fodder","Succinate","Citrate",65,1
"Fodder","Succinate","D-Gluconate",56,1
"Fodder","Succinate","D-Glucosamine",37,1
"Fodder","Succinate","Nitrate",11,1
"Fodder","Succinate","Vitamin-free",18,1
"Fodder","Succinate","2-Keto-D-gluconate",42,1
"Fodder","Succinate","Starch formation",3,1
"Fodder","Succinate","Growth at 19°C",77,1
"Fodder","Succinate","Growth at 25°C",79,1
"Fodder","Succinate","Growth at 30°C",77,1
"Fodder","Succinate","Growth at 37°C",57,1
"Fodder","Citrate","Growth at 19°C",66,1
"Fodder","Citrate","Growth at 25°C",66,1
"Fodder","D-Gluconate","Growth at 19°C",63,1
"Fodder","D-Gluconate","Growth at 25°C",63,1
"Fodder","D-Glucosamine","Growth at 19°C",38,1
"Fodder","D-Glucosamine","Growth at 25°C",38,1
"Fodder","Nitrate","Growth at 19°C",11,1
"Fodder","Nitrate","Growth at 25°C",11,1
"Fodder","Vitamin-free","Growth at 19°C",19,1
"Fodder","Vitamin-free","Growth at 25°C",19,1
"Fodder","2-Keto-D-gluconate","Growth at 19°C",46,1
"Fodder","2-Keto-D-gluconate","Growth at 25°C",46,1
"Fodder","Starch formation","Growth at 19°C",5,1
"Fodder","Starch formation","Growth at 25°C",6,1
"Fodder","Growth at 19°C","Growth at 25°C",85,1
"Fodder","Growth at 19°C","Growth at 30°C",82,1
"Fodder","Growth at 19°C","Growth at 37°C",61,1
"Fodder","Growth at 25°C","Growth at 30°C",87,1
"Fodder","Growth at 25°C","Growth at 37°C",66,1
"Freshwater","Glucose_F","Glucose",68,1
"Freshwater","Glucose_F","Growth at 19°C",63,1
"Freshwater","Glucose_F","Growth at 25°C",68,1
"Freshwater","Glucose_F","Growth at 30°C",65,1
"Freshwater","Galactose_F","Glucose",31,1
"Freshwater","Galactose_F","Growth at 19°C",31,1
"Freshwater","Galactose_F","Growth at 25°C",31,1
"Freshwater","Galactose_F","Growth at 30°C",31,1
"Freshwater","Sucrose_F","Glucose",30,1
"Freshwater","Sucrose_F","Growth at 19°C",30,1
"Freshwater","Sucrose_F","Growth at 25°C",30,1
"Freshwater","Sucrose_F","Growth at 30°C",29,1
"Freshwater","Maltose_F","Glucose",22,1
"Freshwater","Maltose_F","Growth at 19°C",22,1
"Freshwater","Maltose_F","Growth at 25°C",22,1
"Freshwater","Maltose_F","Growth at 30°C",21,1
"Freshwater","Lactose_F","Glucose",1,0.993
"Freshwater","Lactose_F","Growth at 19°C",1,0.994
"Freshwater","Lactose_F","Growth at 25°C",1,0.993
"Freshwater","Lactose_F","Growth at 30°C",1,0.994
"Freshwater","Raffinose_F","Glucose",20,1
"Freshwater","Raffinose_F","Growth at 19°C",20,1
"Freshwater","Raffinose_F","Growth at 25°C",20,1
"Freshwater","Raffinose_F","Growth at 30°C",20,1
"Freshwater","Trehalose_F","Glucose",31,1
"Freshwater","Trehalose_F","Growth at 19°C",31,1
"Freshwater","Trehalose_F","Growth at 25°C",31,1
"Freshwater","Trehalose_F","Growth at 30°C",30,1
"Freshwater","Glucose","Inulin",11,1
"Freshwater","Glucose","Sucrose",49,1
"Freshwater","Glucose","Raffinose",32,1
"Freshwater","Glucose","Melibiose",14,1
"Freshwater","Glucose","Galactose",62,1
"Freshwater","Glucose","Lactose",13,1
"Freshwater","Glucose","Trehalose",58,1
"Freshwater","Glucose","Maltose",49,1
"Freshwater","Glucose","Melezitose",44,1
"Freshwater","Glucose","Methyl-?-D-glucoside",44,1
"Freshwater","Glucose","Soluble Starch",30,1
"Freshwater","Glucose","Cellobiose",53,1
"Freshwater","Glucose","Salicin",53,1
"Freshwater","Glucose","L-Sorbose",52,1
"Freshwater","Glucose","L-Rhamnose",28,1
"Freshwater","Glucose","D-Xylose",62,1
"Freshwater","Glucose","L-Arabinose",41,1
"Freshwater","Glucose","D-Arabinose",29,1
"Freshwater","Glucose","D-Ribose",42,1
"Freshwater","Glucose","Methanol",5,1
"Freshwater","Glucose","Ethanol",79,1
"Freshwater","Glucose","Glycerol",80,1
"Freshwater","Glucose","Erythritol",28,1
"Freshwater","Glucose","Ribitol",55,1
"Freshwater","Glucose","Galactitol",17,1
"Freshwater","Glucose","D-Mannitol",67,1
"Freshwater","Glucose","D-Glucitol",70,1
"Freshwater","Glucose","myo-Inositol",9,1
"Freshwater","Glucose","DL-Lactate",50,1
"Freshwater","Glucose","Succinate",79,1
"Freshwater","Glucose","Citrate",66,1
"Freshwater","Glucose","D-Gluconate",63,1
"Freshwater","Glucose","D-Glucosamine",38,1
"Freshwater","Glucose","Nitrate",11,1
"Freshwater","Glucose","Vitamin-free",19,1
"Freshwater","Glucose","2-Keto-D-gluconate",46,1
"Freshwater","Glucose","Starch formation",6,1
"Freshwater","Glucose","Growth at 19°C",85,1
"Freshwater","Glucose","Growth at 25°C",90,1
"Freshwater","Glucose","Growth at 30°C",87,1
"Freshwater","Glucose","Growth at 37°C",66,1
"Freshwater","Inulin","Growth at 19°C",11,1
"Freshwater","Inulin","Growth at 25°C",11,1
"Freshwater","Inulin","Growth at 30°C",10,1
"Freshwater","Sucrose","Growth at 19°C",49,1
"Freshwater","Sucrose","Growth at 25°C",49,1
"Freshwater","Sucrose","Growth at 30°C",47,1
"Freshwater","Raffinose","Growth at 19°C",32,1
"Freshwater","Raffinose","Growth at 25°C",32,1
"Freshwater","Raffinose","Growth at 30°C",30,1
"Freshwater","Melibiose","Growth at 19°C",14,1
"Freshwater","Melibiose","Growth at 25°C",14,1
"Freshwater","Melibiose","Growth at 30°C",12,1
"Freshwater","Galactose","Growth at 19°C",62,1
"Freshwater","Galactose","Growth at 25°C",62,1
"Freshwater","Galactose","Growth at 30°C",60,1
"Freshwater","Lactose","Growth at 19°C",13,1
"Freshwater","Lactose","Growth at 25°C",13,1
"Freshwater","Lactose","Growth at 30°C",12,1
"Freshwater","Trehalose","Growth at 19°C",58,1
"Freshwater","Trehalose","Growth at 25°C",58,1
"Freshwater","Trehalose","Growth at 30°C",55,1
"Freshwater","Maltose","Growth at 19°C",49,1
"Freshwater","Maltose","Growth at 25°C",49,1
"Freshwater","Maltose","Growth at 30°C",47,1
"Freshwater","Melezitose","Growth at 19°C",44,1
"Freshwater","Melezitose","Growth at 25°C",44,1
"Freshwater","Melezitose","Growth at 30°C",42,1
"Freshwater","Methyl-?-D-glucoside","Growth at 19°C",44,1
"Freshwater","Methyl-?-D-glucoside","Growth at 25°C",44,1
"Freshwater","Methyl-?-D-glucoside","Growth at 30°C",42,1
"Freshwater","Soluble Starch","Growth at 19°C",30,1
"Freshwater","Soluble Starch","Growth at 25°C",30,1
"Freshwater","Soluble Starch","Growth at 30°C",28,1
"Freshwater","Cellobiose","Growth at 19°C",53,1
"Freshwater","Cellobiose","Growth at 25°C",53,1
"Freshwater","Cellobiose","Growth at 30°C",50,1
"Freshwater","Salicin","Growth at 19°C",53,1
"Freshwater","Salicin","Growth at 25°C",53,1
"Freshwater","Salicin","Growth at 30°C",50,1
"Freshwater","L-Sorbose","Growth at 19°C",52,1
"Freshwater","L-Sorbose","Growth at 25°C",52,1
"Freshwater","L-Sorbose","Growth at 30°C",50,1
"Freshwater","L-Rhamnose","Growth at 19°C",28,1
"Freshwater","L-Rhamnose","Growth at 25°C",28,1
"Freshwater","L-Rhamnose","Growth at 30°C",26,1
"Freshwater","D-Xylose","Growth at 19°C",62,1
"Freshwater","D-Xylose","Growth at 25°C",62,1
"Freshwater","D-Xylose","Growth at 30°C",60,1
"Freshwater","L-Arabinose","Growth at 19°C",41,1
"Freshwater","L-Arabinose","Growth at 25°C",41,1
"Freshwater","L-Arabinose","Growth at 30°C",39,1
"Freshwater","D-Arabinose","Growth at 19°C",29,1
"Freshwater","D-Arabinose","Growth at 25°C",29,1
"Freshwater","D-Arabinose","Growth at 30°C",29,1
"Freshwater","D-Ribose","Growth at 19°C",42,1
"Freshwater","D-Ribose","Growth at 25°C",42,1
"Freshwater","D-Ribose","Growth at 30°C",40,1
"Freshwater","Methanol","Growth at 19°C",5,1
"Freshwater","Methanol","Growth at 25°C",5,1
"Freshwater","Methanol","Growth at 30°C",5,1
"Freshwater","Ethanol","Growth at 19°C",75,1
"Freshwater","Ethanol","Growth at 25°C",79,1
"Freshwater","Ethanol","Growth at 30°C",76,1
"Freshwater","Glycerol","Growth at 19°C",80,1
"Freshwater","Glycerol","Growth at 25°C",80,1
"Freshwater","Glycerol","Growth at 30°C",78,1
"Freshwater","Erythritol","Growth at 19°C",28,1
"Freshwater","Erythritol","Growth at 25°C",28,1
"Freshwater","Erythritol","Growth at 30°C",26,1
"Freshwater","Ribitol","Growth at 19°C",55,1
"Freshwater","Ribitol","Growth at 25°C",55,1
"Freshwater","Ribitol","Growth at 30°C",53,1
"Freshwater","Galactitol","Growth at 19°C",17,1
"Freshwater","Galactitol","Growth at 25°C",17,1
"Freshwater","Galactitol","Growth at 30°C",17,1
"Freshwater","D-Mannitol","Growth at 19°C",67,1
"Freshwater","D-Mannitol","Growth at 25°C",67,1
"Freshwater","D-Mannitol","Growth at 30°C",65,1
"Freshwater","D-Glucitol","Growth at 19°C",70,1
"Freshwater","D-Glucitol","Growth at 25°C",70,1
"Freshwater","D-Glucitol","Growth at 30°C",68,1
"Freshwater","myo-Inositol","Growth at 19°C",9,1
"Freshwater","myo-Inositol","Growth at 25°C",9,1
"Freshwater","myo-Inositol","Growth at 30°C",9,1
"Freshwater","DL-Lactate","Growth at 19°C",48,1
"Freshwater","DL-Lactate","Growth at 25°C",50,1
"Freshwater","DL-Lactate","Growth at 30°C",50,1
"Freshwater","Succinate","Growth at 19°C",77,1
"Freshwater","Succinate","Growth at 25°C",79,1
"Freshwater","Succinate","Growth at 30°C",77,1
"Freshwater","Citrate","Growth at 19°C",66,1
"Freshwater","Citrate","Growth at 25°C",66,1
"Freshwater","Citrate","Growth at 30°C",64,1
"Freshwater","D-Gluconate","Growth at 19°C",63,1
"Freshwater","D-Gluconate","Growth at 25°C",63,1
"Freshwater","D-Gluconate","Growth at 30°C",60,1
"Freshwater","D-Glucosamine","Growth at 19°C",38,1
"Freshwater","D-Glucosamine","Growth at 25°C",38,1
"Freshwater","D-Glucosamine","Growth at 30°C",36,1
"Freshwater","Nitrate","Growth at 19°C",11,1
"Freshwater","Nitrate","Growth at 25°C",11,1
"Freshwater","Nitrate","Growth at 30°C",11,1
"Freshwater","Vitamin-free","Growth at 19°C",19,1
"Freshwater","Vitamin-free","Growth at 25°C",19,1
"Freshwater","Vitamin-free","Growth at 30°C",19,1
"Freshwater","2-Keto-D-gluconate","Growth at 19°C",46,1
"Freshwater","2-Keto-D-gluconate","Growth at 25°C",46,1
"Freshwater","2-Keto-D-gluconate","Growth at 30°C",44,1
"Freshwater","Starch formation","Growth at 19°C",5,1
"Freshwater","Starch formation","Growth at 25°C",6,1
"Freshwater","Starch formation","Growth at 30°C",6,1
"Freshwater","Growth at 19°C","Growth at 25°C",85,1
"Freshwater","Growth at 19°C","Growth at 30°C",82,1
"Freshwater","Growth at 19°C","Growth at 37°C",61,1
"Freshwater","Growth at 25°C","Growth at 30°C",87,1
"Freshwater","Growth at 25°C","Growth at 37°C",66,1
"Freshwater","Growth at 30°C","Growth at 37°C",66,1
"Seawater.Marine","Glucose_F","Glucose",68,1
"Seawater.Marine","Glucose_F","Growth at 19°C",63,1
"Seawater.Marine","Glucose_F","Growth at 25°C",68,1
"Seawater.Marine","Galactose_F","Glucose",31,1
"Seawater.Marine","Galactose_F","Growth at 19°C",31,1
"Seawater.Marine","Galactose_F","Growth at 25°C",31,1
"Seawater.Marine","Sucrose_F","Glucose",30,1
"Seawater.Marine","Sucrose_F","Growth at 19°C",30,1
"Seawater.Marine","Sucrose_F","Growth at 25°C",30,1
"Seawater.Marine","Maltose_F","Glucose",22,1
"Seawater.Marine","Maltose_F","Growth at 19°C",22,1
"Seawater.Marine","Maltose_F","Growth at 25°C",22,1
"Seawater.Marine","Lactose_F","Glucose",1,0.744
"Seawater.Marine","Lactose_F","Growth at 19°C",1,0.746
"Seawater.Marine","Lactose_F","Growth at 25°C",1,0.745
"Seawater.Marine","Raffinose_F","Glucose",20,1
"Seawater.Marine","Raffinose_F","Growth at 19°C",20,1
"Seawater.Marine","Raffinose_F","Growth at 25°C",20,1
"Seawater.Marine","Trehalose_F","Glucose",31,1
"Seawater.Marine","Trehalose_F","Growth at 19°C",31,1
"Seawater.Marine","Trehalose_F","Growth at 25°C",31,1
"Seawater.Marine","Glucose","Inulin",11,1
"Seawater.Marine","Glucose","Sucrose",49,1
"Seawater.Marine","Glucose","Raffinose",32,1
"Seawater.Marine","Glucose","Melibiose",14,1
"Seawater.Marine","Glucose","Galactose",62,1
"Seawater.Marine","Glucose","Lactose",13,1
"Seawater.Marine","Glucose","Trehalose",58,1
"Seawater.Marine","Glucose","Maltose",49,1
"Seawater.Marine","Glucose","Melezitose",44,1
"Seawater.Marine","Glucose","Methyl-?-D-glucoside",44,1
"Seawater.Marine","Glucose","Soluble Starch",30,1
"Seawater.Marine","Glucose","Cellobiose",53,1
"Seawater.Marine","Glucose","Salicin",53,1
"Seawater.Marine","Glucose","L-Sorbose",52,1
"Seawater.Marine","Glucose","L-Rhamnose",28,1
"Seawater.Marine","Glucose","D-Xylose",62,1
"Seawater.Marine","Glucose","L-Arabinose",41,1
"Seawater.Marine","Glucose","D-Arabinose",29,1
"Seawater.Marine","Glucose","D-Ribose",42,1
"Seawater.Marine","Glucose","Methanol",5,0.996
"Seawater.Marine","Glucose","Ethanol",79,1
"Seawater.Marine","Glucose","Glycerol",80,1
"Seawater.Marine","Glucose","Erythritol",28,1
"Seawater.Marine","Glucose","Ribitol",55,1
"Seawater.Marine","Glucose","Galactitol",17,1
"Seawater.Marine","Glucose","D-Mannitol",67,1
"Seawater.Marine","Glucose","D-Glucitol",70,1
"Seawater.Marine","Glucose","myo-Inositol",9,1
"Seawater.Marine","Glucose","DL-Lactate",50,1
"Seawater.Marine","Glucose","Succinate",79,1
"Seawater.Marine","Glucose","Citrate",66,1
"Seawater.Marine","Glucose","D-Gluconate",63,1
"Seawater.Marine","Glucose","D-Glucosamine",38,1
"Seawater.Marine","Glucose","Nitrate",11,1
"Seawater.Marine","Glucose","Vitamin-free",19,1
"Seawater.Marine","Glucose","2-Keto-D-gluconate",46,1
"Seawater.Marine","Glucose","Starch formation",6,0.999
"Seawater.Marine","Glucose","Growth at 19°C",85,1
"Seawater.Marine","Glucose","Growth at 25°C",90,1
"Seawater.Marine","Glucose","Growth at 30°C",87,1
"Seawater.Marine","Glucose","Growth at 37°C",66,1
"Seawater.Marine","Inulin","Growth at 19°C",11,1
"Seawater.Marine","Inulin","Growth at 25°C",11,1
"Seawater.Marine","Sucrose","Growth at 19°C",49,1
"Seawater.Marine","Sucrose","Growth at 25°C",49,1
"Seawater.Marine","Raffinose","Growth at 19°C",32,1
"Seawater.Marine","Raffinose","Growth at 25°C",32,1
"Seawater.Marine","Melibiose","Growth at 19°C",14,1
"Seawater.Marine","Melibiose","Growth at 25°C",14,1
"Seawater.Marine","Galactose","Growth at 19°C",62,1
"Seawater.Marine","Galactose","Growth at 25°C",62,1
"Seawater.Marine","Lactose","Growth at 19°C",13,1
"Seawater.Marine","Lactose","Growth at 25°C",13,1
"Seawater.Marine","Trehalose","Growth at 19°C",58,1
"Seawater.Marine","Trehalose","Growth at 25°C",58,1
"Seawater.Marine","Maltose","Growth at 19°C",49,1
"Seawater.Marine","Maltose","Growth at 25°C",49,1
"Seawater.Marine","Melezitose","Growth at 19°C",44,1
"Seawater.Marine","Melezitose","Growth at 25°C",44,1
"Seawater.Marine","Methyl-?-D-glucoside","Growth at 19°C",44,1
"Seawater.Marine","Methyl-?-D-glucoside","Growth at 25°C",44,1
"Seawater.Marine","Soluble Starch","Growth at 19°C",30,1
"Seawater.Marine","Soluble Starch","Growth at 25°C",30,1
"Seawater.Marine","Cellobiose","Growth at 19°C",53,1
"Seawater.Marine","Cellobiose","Growth at 25°C",53,1
"Seawater.Marine","Salicin","Growth at 19°C",53,1
"Seawater.Marine","Salicin","Growth at 25°C",53,1
"Seawater.Marine","L-Sorbose","Growth at 19°C",52,1
"Seawater.Marine","L-Sorbose","Growth at 25°C",52,1
"Seawater.Marine","L-Rhamnose","Growth at 19°C",28,1
"Seawater.Marine","L-Rhamnose","Growth at 25°C",28,1
"Seawater.Marine","D-Xylose","Growth at 19°C",62,1
"Seawater.Marine","D-Xylose","Growth at 25°C",62,1
"Seawater.Marine","L-Arabinose","Growth at 19°C",41,1
"Seawater.Marine","L-Arabinose","Growth at 25°C",41,1
"Seawater.Marine","D-Arabinose","Growth at 19°C",29,1
"Seawater.Marine","D-Arabinose","Growth at 25°C",29,1
"Seawater.Marine","D-Ribose","Growth at 19°C",42,1
"Seawater.Marine","D-Ribose","Growth at 25°C",42,1
"Seawater.Marine","Methanol","Growth at 19°C",5,0.996
"Seawater.Marine","Methanol","Growth at 25°C",5,0.996
"Seawater.Marine","Ethanol","Growth at 19°C",75,1
"Seawater.Marine","Ethanol","Growth at 25°C",79,1
"Seawater.Marine","Glycerol","Growth at 19°C",80,1
"Seawater.Marine","Glycerol","Growth at 25°C",80,1
"Seawater.Marine","Erythritol","Growth at 19°C",28,1
"Seawater.Marine","Erythritol","Growth at 25°C",28,1
"Seawater.Marine","Ribitol","Growth at 19°C",55,1
"Seawater.Marine","Ribitol","Growth at 25°C",55,1
"Seawater.Marine","Galactitol","Growth at 19°C",17,1
"Seawater.Marine","Galactitol","Growth at 25°C",17,1
"Seawater.Marine","D-Mannitol","Growth at 19°C",67,1
"Seawater.Marine","D-Mannitol","Growth at 25°C",67,1
"Seawater.Marine","D-Glucitol","Growth at 19°C",70,1
"Seawater.Marine","D-Glucitol","Growth at 25°C",70,1
"Seawater.Marine","myo-Inositol","Growth at 19°C",9,1
"Seawater.Marine","myo-Inositol","Growth at 25°C",9,1
"Seawater.Marine","DL-Lactate","Growth at 19°C",48,1
"Seawater.Marine","DL-Lactate","Growth at 25°C",50,1
"Seawater.Marine","Succinate","Growth at 19°C",77,1
"Seawater.Marine","Succinate","Growth at 25°C",79,1
"Seawater.Marine","Citrate","Growth at 19°C",66,1
"Seawater.Marine","Citrate","Growth at 25°C",66,1
"Seawater.Marine","D-Gluconate","Growth at 19°C",63,1
"Seawater.Marine","D-Gluconate","Growth at 25°C",63,1
"Seawater.Marine","D-Glucosamine","Growth at 19°C",38,1
"Seawater.Marine","D-Glucosamine","Growth at 25°C",38,1
"Seawater.Marine","Nitrate","Growth at 19°C",11,1
"Seawater.Marine","Nitrate","Growth at 25°C",11,1
"Seawater.Marine","Vitamin-free","Growth at 19°C",19,1
"Seawater.Marine","Vitamin-free","Growth at 25°C",19,1
"Seawater.Marine","2-Keto-D-gluconate","Growth at 19°C",46,1
"Seawater.Marine","2-Keto-D-gluconate","Growth at 25°C",46,1
"Seawater.Marine","Starch formation","Growth at 19°C",5,0.994
"Seawater.Marine","Starch formation","Growth at 25°C",6,0.999
"Seawater.Marine","Growth at 19°C","Growth at 25°C",85,1
"Seawater.Marine","Growth at 19°C","Growth at 30°C",82,1
"Seawater.Marine","Growth at 19°C","Growth at 37°C",61,1
"Seawater.Marine","Growth at 25°C","Growth at 30°C",87,1
"Seawater.Marine","Growth at 25°C","Growth at 37°C",66,1
"Brine","Glucose_F","Galactose_F",31,1
"Brine","Glucose_F","Sucrose_F",30,1
"Brine","Glucose_F","Maltose_F",22,1
"Brine","Glucose_F","Lactose_F",1,1
"Brine","Glucose_F","Raffinose_F",20,1
"Brine","Glucose_F","Trehalose_F",31,1
"Brine","Glucose_F","Glucose",68,1
"Brine","Glucose_F","Inulin",11,1
"Brine","Glucose_F","Sucrose",44,1
"Brine","Glucose_F","Raffinose",27,1
"Brine","Glucose_F","Melibiose",11,1
"Brine","Glucose_F","Galactose",44,1
"Brine","Glucose_F","Lactose",12,1
"Brine","Glucose_F","Trehalose",50,1
"Brine","Glucose_F","Maltose",43,1
"Brine","Glucose_F","Melezitose",41,1
"Brine","Glucose_F","Methyl-?-D-glucoside",40,1
"Brine","Glucose_F","Soluble Starch",26,1
"Brine","Glucose_F","Cellobiose",43,1
"Brine","Glucose_F","Salicin",42,1
"Brine","Glucose_F","L-Sorbose",34,1
"Brine","Glucose_F","L-Rhamnose",23,1
"Brine","Glucose_F","D-Xylose",48,1
"Brine","Glucose_F","L-Arabinose",33,1
"Brine","Glucose_F","D-Arabinose",23,1
"Brine","Glucose_F","D-Ribose",35,1
"Brine","Glucose_F","Methanol",3,1
"Brine","Glucose_F","Ethanol",62,1
"Brine","Glucose_F","Glycerol",59,1
"Brine","Glucose_F","Erythritol",20,1
"Brine","Glucose_F","Ribitol",41,1
"Brine","Glucose_F","Galactitol",13,1
"Brine","Glucose_F","D-Mannitol",51,1
"Brine","Glucose_F","D-Glucitol",52,1
"Brine","Glucose_F","myo-Inositol",4,1
"Brine","Glucose_F","DL-Lactate",33,1
"Brine","Glucose_F","Succinate",59,1
"Brine","Glucose_F","Citrate",49,1
"Brine","Glucose_F","D-Gluconate",50,1
"Brine","Glucose_F","D-Glucosamine",33,1
"Brine","Glucose_F","Nitrate",11,1
"Brine","Glucose_F","Vitamin-free",14,1
"Brine","Glucose_F","2-Keto-D-gluconate",37,1
"Brine","Glucose_F","Starch formation",3,1
"Brine","Glucose_F","Growth at 19°C",63,1
"Brine","Glucose_F","Growth at 25°C",68,1
"Brine","Glucose_F","Growth at 30°C",65,1
"Brine","Glucose_F","Growth at 37°C",54,1
"Brine","Galactose_F","Maltose_F",19,1
"Brine","Galactose_F","Glucose",31,1
"Brine","Galactose_F","Galactose",30,1
"Brine","Galactose_F","Maltose",25,1
"Brine","Galactose_F","L-Sorbose",23,1
"Brine","Galactose_F","D-Ribose",25,1
"Brine","Galactose_F","Ethanol",30,1
"Brine","Galactose_F","Glycerol",30,1
"Brine","Galactose_F","D-Mannitol",29,1
"Brine","Galactose_F","D-Glucitol",29,1
"Brine","Galactose_F","DL-Lactate",14,1
"Brine","Galactose_F","Succinate",31,1
"Brine","Galactose_F","Citrate",24,1
"Brine","Galactose_F","D-Gluconate",22,1
"Brine","Galactose_F","Nitrate",4,1
"Brine","Galactose_F","2-Keto-D-gluconate",22,1
"Brine","Galactose_F","Growth at 19°C",31,1
"Brine","Galactose_F","Growth at 25°C",31,1
"Brine","Galactose_F","Growth at 30°C",31,1
"Brine","Sucrose_F","Maltose_F",20,1
"Brine","Sucrose_F","Glucose",30,1
"Brine","Sucrose_F","Galactose",23,1
"Brine","Sucrose_F","Maltose",28,1
"Brine","Sucrose_F","L-Sorbose",20,1
"Brine","Sucrose_F","D-Ribose",20,1
"Brine","Sucrose_F","Ethanol",28,1
"Brine","Sucrose_F","Glycerol",29,1
"Brine","Sucrose_F","D-Mannitol",29,1
"Brine","Sucrose_F","D-Glucitol",29,1
"Brine","Sucrose_F","DL-Lactate",20,1
"Brine","Sucrose_F","Succinate",30,1
"Brine","Sucrose_F","Citrate",28,1
"Brine","Sucrose_F","D-Gluconate",26,1
"Brine","Sucrose_F","Nitrate",6,1
"Brine","Sucrose_F","2-Keto-D-gluconate",23,1
"Brine","Sucrose_F","Growth at 19°C",30,1
"Brine","Sucrose_F","Growth at 25°C",30,1
"Brine","Sucrose_F","Growth at 30°C",29,1
"Brine","Maltose_F","Lactose_F",1,1
"Brine","Maltose_F","Raffinose_F",12,1
"Brine","Maltose_F","Trehalose_F",17,1
"Brine","Maltose_F","Glucose",22,1
"Brine","Maltose_F","Inulin",6,1
"Brine","Maltose_F","Sucrose",21,1
"Brine","Maltose_F","Raffinose",14,1
"Brine","Maltose_F","Melibiose",6,1
"Brine","Maltose_F","Galactose",20,1
"Brine","Maltose_F","Lactose",6,1
"Brine","Maltose_F","Trehalose",22,1
"Brine","Maltose_F","Maltose",22,1
"Brine","Maltose_F","Melezitose",21,1
"Brine","Maltose_F","Methyl-?-D-glucoside",21,1
"Brine","Maltose_F","Soluble Starch",17,1
"Brine","Maltose_F","Cellobiose",17,1
"Brine","Maltose_F","Salicin",18,1
"Brine","Maltose_F","L-Sorbose",16,1
"Brine","Maltose_F","L-Rhamnose",10,1
"Brine","Maltose_F","D-Xylose",22,1
"Brine","Maltose_F","L-Arabinose",15,1
"Brine","Maltose_F","D-Arabinose",9,1
"Brine","Maltose_F","D-Ribose",17,1
"Brine","Maltose_F","Methanol",0,0.994
"Brine","Maltose_F","Ethanol",22,1
"Brine","Maltose_F","Glycerol",22,1
"Brine","Maltose_F","Erythritol",8,1
"Brine","Maltose_F","Ribitol",20,1
"Brine","Maltose_F","Galactitol",6,1
"Brine","Maltose_F","D-Mannitol",22,1
"Brine","Maltose_F","D-Glucitol",22,1
"Brine","Maltose_F","myo-Inositol",4,1
"Brine","Maltose_F","DL-Lactate",13,1
"Brine","Maltose_F","Succinate",22,1
"Brine","Maltose_F","Citrate",20,1
"Brine","Maltose_F","D-Gluconate",18,1
"Brine","Maltose_F","D-Glucosamine",18,1
"Brine","Maltose_F","Nitrate",3,1
"Brine","Maltose_F","Vitamin-free",9,1
"Brine","Maltose_F","2-Keto-D-gluconate",18,1
"Brine","Maltose_F","Starch formation",0,0.976
"Brine","Maltose_F","Growth at 19°C",22,1
"Brine","Maltose_F","Growth at 25°C",22,1
"Brine","Maltose_F","Growth at 30°C",21,1
"Brine","Maltose_F","Growth at 37°C",19,1
"Brine","Lactose_F","Glucose",1,1
"Brine","Lactose_F","Galactose",1,1
"Brine","Lactose_F","Maltose",1,1
"Brine","Lactose_F","L-Sorbose",1,1
"Brine","Lactose_F","D-Ribose",1,1
"Brine","Lactose_F","Ethanol",1,1
"Brine","Lactose_F","Glycerol",1,1
"Brine","Lactose_F","D-Mannitol",1,1
"Brine","Lactose_F","D-Glucitol",1,1
"Brine","Lactose_F","DL-Lactate",0,0.996
"Brine","Lactose_F","Succinate",1,1
"Brine","Lactose_F","Citrate",1,1
"Brine","Lactose_F","D-Gluconate",1,1
"Brine","Lactose_F","Nitrate",0,0.996
"Brine","Lactose_F","2-Keto-D-gluconate",1,1
"Brine","Lactose_F","Growth at 19°C",1,1
"Brine","Lactose_F","Growth at 25°C",1,1
"Brine","Lactose_F","Growth at 30°C",1,1
"Brine","Raffinose_F","Glucose",20,1
"Brine","Raffinose_F","Galactose",14,1
"Brine","Raffinose_F","Maltose",19,1
"Brine","Raffinose_F","L-Sorbose",13,1
"Brine","Raffinose_F","D-Ribose",13,1
"Brine","Raffinose_F","Ethanol",19,1
"Brine","Raffinose_F","Glycerol",19,1
"Brine","Raffinose_F","D-Mannitol",19,1
"Brine","Raffinose_F","D-Glucitol",19,1
"Brine","Raffinose_F","DL-Lactate",13,1
"Brine","Raffinose_F","Succinate",20,1
"Brine","Raffinose_F","Citrate",18,1
"Brine","Raffinose_F","D-Gluconate",16,1
"Brine","Raffinose_F","Nitrate",5,1
"Brine","Raffinose_F","2-Keto-D-gluconate",14,1
"Brine","Raffinose_F","Growth at 19°C",20,1
"Brine","Raffinose_F","Growth at 25°C",20,1
