"Isolation","Trait_A","Trait_B","Mean_PN","SD_PN","Var_PN"
"Dairy","Inulin","Starch formation",NA,1.32974574574575,NA
"Dairy","Inulin","Growth at 19°C",NA,0.00990990990990991,NA
"Dairy","Inulin","Growth at 25°C",NA,0.00990990990990991,NA
"Dairy","Inulin","Growth at 30°C",NA,0.132363363363363,NA
"Dairy","Inulin","Growth at 37°C",NA,0.998434434434434,NA
"Dairy","Sucrose","Raffinose",NA,2.25923423423423,NA
"Dairy","Sucrose","Melibiose",NA,1.94744744744745,NA
"Dairy","Sucrose","Galactose",NA,1.28125625625626,NA
"Dairy","Sucrose","Lactose",NA,2.28402802802803,NA
"Dairy","Sucrose","Trehalose",NA,1.56346346346346,NA
"Dairy","Sucrose","Maltose",NA,1.96376276276276,NA
"Dairy","Sucrose","Melezitose",NA,2.11961961961962,NA
"Dairy","Sucrose","Methyl-?-D-glucoside",NA,1.81823423423423,NA
"Dairy","Sucrose","Soluble Starch",NA,2.23601201201201,NA
"Dairy","Sucrose","Cellobiose",NA,2.1956956956957,NA
"Dairy","Sucrose","Salicin",NA,2.1961961961962,NA
"Dairy","Sucrose","L-Sorbose",NA,1.57965565565566,NA
"Dairy","Sucrose","L-Rhamnose",NA,2.05803303303303,NA
"Dairy","Sucrose","D-Xylose",NA,1.54719119119119,NA
"Dairy","Sucrose","L-Arabinose",NA,2.19017417417417,NA
"Dairy","Sucrose","D-Arabinose",NA,2.15026926926927,NA
"Dairy","Sucrose","D-Ribose",NA,2.34566466466466,NA
"Dairy","Sucrose","Methanol",NA,1.92858458458458,NA
"Dairy","Sucrose","Ethanol",NA,0.732088088088088,NA
"Dairy","Sucrose","Glycerol",NA,0.48485985985986,NA
"Dairy","Sucrose","Erythritol",NA,2.03952352352352,NA
"Dairy","Sucrose","Ribitol",NA,1.55662762762763,NA
"Dairy","Sucrose","Galactitol",NA,1.99126726726727,NA
"Dairy","Sucrose","D-Mannitol",NA,1.10028428428428,NA
"Dairy","Sucrose","D-Glucitol",NA,1.12502502502503,NA
"Dairy","Sucrose","myo-Inositol",NA,1.97997097097097,NA
"Dairy","Sucrose","DL-Lactate",NA,1.77997097097097,NA
"Dairy","Sucrose","Succinate",NA,0.937568568568569,NA
"Dairy","Sucrose","Citrate",NA,1.56396396396396,NA
"Dairy","Sucrose","D-Gluconate",NA,2.00893293293293,NA
"Dairy","Sucrose","D-Glucosamine",NA,2.24664564564565,NA
"Dairy","Sucrose","Nitrate",NA,2.49384984984985,NA
"Dairy","Sucrose","Vitamin-free",NA,2.42882882882883,NA
"Dairy","Sucrose","2-Keto-D-gluconate",NA,2.59259259259259,NA
"Dairy","Sucrose","Starch formation",NA,2.33361261261261,NA
"Dairy","Sucrose","Growth at 19°C",NA,0.0253493493493493,NA
"Dairy","Sucrose","Growth at 25°C",NA,0.0356666666666667,NA
"Dairy","Sucrose","Growth at 30°C",NA,0.538138138138138,NA
"Dairy","Sucrose","Growth at 37°C",NA,2.10833933933934,NA
"Dairy","Raffinose","Melibiose",NA,1.79683283283283,NA
"Dairy","Raffinose","Galactose",NA,1.01188288288288,NA
"Dairy","Raffinose","Lactose",NA,1.73733633633634,NA
"Dairy","Raffinose","Trehalose",NA,1.07963863863864,NA
"Dairy","Raffinose","Maltose",NA,1.39255655655656,NA
"Dairy","Raffinose","Melezitose",NA,1.66129229229229,NA
"Dairy","Raffinose","Methyl-?-D-glucoside",NA,1.4338978978979,NA
"Dairy","Raffinose","Soluble Starch",NA,1.83821321321321,NA
"Dairy","Raffinose","Cellobiose",NA,1.62786386386386,NA
"Dairy","Raffinose","Salicin",NA,1.66973373373373,NA
"Dairy","Raffinose","L-Sorbose",NA,1.27179079079079,NA
"Dairy","Raffinose","L-Rhamnose",NA,1.90713813813814,NA
"Dairy","Raffinose","D-Xylose",NA,1.10613713713714,NA
"Dairy","Raffinose","L-Arabinose",NA,1.71643243243243,NA
"Dairy","Raffinose","D-Arabinose",NA,1.74764764764765,NA
"Dairy","Raffinose","D-Ribose",NA,1.57531931931932,NA
"Dairy","Raffinose","Methanol",NA,1.92108008008008,NA
"Dairy","Raffinose","Ethanol",NA,0.533308308308308,NA
"Dairy","Raffinose","Glycerol",NA,0.410385385385385,NA
"Dairy","Raffinose","Erythritol",NA,1.71830930930931,NA
"Dairy","Raffinose","Ribitol",NA,1.16059159159159,NA
"Dairy","Raffinose","Galactitol",NA,1.81043443443443,NA
"Dairy","Raffinose","D-Mannitol",NA,0.793557557557558,NA
"Dairy","Raffinose","D-Glucitol",NA,0.809433433433433,NA
"Dairy","Raffinose","myo-Inositol",NA,1.77608008008008,NA
"Dairy","Raffinose","DL-Lactate",NA,1.14783183183183,NA
"Dairy","Raffinose","Succinate",NA,0.706306306306306,NA
"Dairy","Raffinose","Citrate",NA,1.15112612612613,NA
"Dairy","Raffinose","D-Gluconate",NA,1.73762162162162,NA
"Dairy","Raffinose","D-Glucosamine",NA,1.800004004004,NA
"Dairy","Raffinose","Nitrate",NA,2.02112512512512,NA
"Dairy","Raffinose","Vitamin-free",NA,2.09006506506506,NA
"Dairy","Raffinose","2-Keto-D-gluconate",NA,1.82358258258258,NA
"Dairy","Raffinose","Starch formation",NA,1.99423323323323,NA
"Dairy","Raffinose","Growth at 19°C",NA,0.0147897897897898,NA
"Dairy","Raffinose","Growth at 25°C",NA,0.0224934934934935,NA
"Dairy","Raffinose","Growth at 30°C",NA,0.301097097097097,NA
"Dairy","Raffinose","Growth at 37°C",NA,1.72688588588589,NA
"Dairy","Melibiose","Galactose",NA,0.131970970970971,NA
"Dairy","Melibiose","Lactose",NA,0.488004004004004,NA
"Dairy","Melibiose","Trehalose",NA,0.20497997997998,NA
"Dairy","Melibiose","Maltose",NA,0.264535535535536,NA
"Dairy","Melibiose","Melezitose",NA,0.320399399399399,NA
"Dairy","Melibiose","Methyl-?-D-glucoside",NA,0.301437437437437,NA
"Dairy","Melibiose","Soluble Starch",NA,0.500304304304304,NA
"Dairy","Melibiose","Cellobiose",NA,0.298273273273273,NA
"Dairy","Melibiose","Salicin",NA,0.304668668668669,NA
"Dairy","Melibiose","L-Sorbose",NA,0.225149149149149,NA
"Dairy","Melibiose","L-Rhamnose",NA,0.507607607607608,NA
"Dairy","Melibiose","D-Xylose",NA,0.171242242242242,NA
"Dairy","Melibiose","L-Arabinose",NA,0.392996996996997,NA
"Dairy","Melibiose","D-Arabinose",NA,0.432656656656657,NA
"Dairy","Melibiose","D-Ribose",NA,0.361336336336336,NA
"Dairy","Melibiose","Methanol",NA,0.598002002002002,NA
"Dairy","Melibiose","Ethanol",NA,0.081025025025025,NA
"Dairy","Melibiose","Glycerol",NA,0.0481121121121121,NA
"Dairy","Melibiose","Erythritol",NA,0.414445445445445,NA
"Dairy","Melibiose","Ribitol",NA,0.183587587587588,NA
"Dairy","Melibiose","Galactitol",NA,0.517036036036036,NA
"Dairy","Melibiose","D-Mannitol",NA,0.117717717717718,NA
"Dairy","Melibiose","D-Glucitol",NA,0.113117117117117,NA
"Dairy","Melibiose","myo-Inositol",NA,0.580836836836837,NA
"Dairy","Melibiose","DL-Lactate",NA,0.237737737737738,NA
"Dairy","Melibiose","Succinate",NA,0.0896256256256256,NA
"Dairy","Melibiose","Citrate",NA,0.223823823823824,NA
"Dairy","Melibiose","D-Gluconate",NA,0.502981981981982,NA
"Dairy","Melibiose","D-Glucosamine",NA,0.399510510510511,NA
"Dairy","Melibiose","Nitrate",NA,0.692548548548549,NA
"Dairy","Melibiose","Vitamin-free",NA,0.638069069069069,NA
"Dairy","Melibiose","2-Keto-D-gluconate",NA,0.563202202202202,NA
"Dairy","Melibiose","Starch formation",NA,0.65949049049049,NA
"Dairy","Melibiose","Growth at 19°C",NA,0.00299399399399399,NA
"Dairy","Melibiose","Growth at 25°C",NA,0.001997997997998,NA
"Dairy","Melibiose","Growth at 30°C",NA,0.0506496496496497,NA
"Dairy","Melibiose","Growth at 37°C",NA,0.514289289289289,NA
"Dairy","Galactose","Lactose",NA,2.3847037037037,NA
"Dairy","Galactose","Trehalose",NA,1.85524624624625,NA
"Dairy","Galactose","Maltose",NA,2.19683283283283,NA
"Dairy","Galactose","Melezitose",NA,2.44084084084084,NA
"Dairy","Galactose","Methyl-?-D-glucoside",NA,2.16996896896897,NA
"Dairy","Galactose","Soluble Starch",NA,2.30792392392392,NA
"Dairy","Galactose","Cellobiose",NA,2.5586026026026,NA
"Dairy","Galactose","Salicin",NA,2.44240640640641,NA
"Dairy","Galactose","L-Sorbose",NA,2.07546646646647,NA
"Dairy","Galactose","L-Rhamnose",NA,2.16594094094094,NA
"Dairy","Galactose","D-Xylose",NA,1.89265165165165,NA
"Dairy","Galactose","L-Arabinose",NA,2.37997897897898,NA
"Dairy","Galactose","D-Arabinose",NA,2.3080990990991,NA
"Dairy","Galactose","D-Ribose",NA,2.61561961961962,NA
"Dairy","Galactose","Methanol",NA,2.23235635635636,NA
"Dairy","Galactose","Ethanol",NA,0.947458458458458,NA
"Dairy","Galactose","Glycerol",NA,0.605401401401401,NA
"Dairy","Galactose","Erythritol",NA,2.46832432432432,NA
"Dairy","Galactose","Ribitol",NA,1.87574674674675,NA
"Dairy","Galactose","Galactitol",NA,2.07173573573574,NA
"Dairy","Galactose","D-Mannitol",NA,1.41931931931932,NA
"Dairy","Galactose","D-Glucitol",NA,1.31629229229229,NA
"Dairy","Galactose","myo-Inositol",NA,2.02902002002002,NA
"Dairy","Galactose","DL-Lactate",NA,2.20138538538539,NA
"Dairy","Galactose","Succinate",NA,0.904255255255255,NA
"Dairy","Galactose","Citrate",NA,1.87697697697698,NA
"Dairy","Galactose","D-Gluconate",NA,2.53761661661662,NA
"Dairy","Galactose","D-Glucosamine",NA,2.31243143143143,NA
"Dairy","Galactose","Nitrate",NA,2.40800800800801,NA
"Dairy","Galactose","Vitamin-free",NA,2.45293193193193,NA
"Dairy","Galactose","2-Keto-D-gluconate",NA,2.98670570570571,NA
"Dairy","Galactose","Starch formation",NA,2.81132232232232,NA
"Dairy","Galactose","Growth at 19°C",NA,0.033009009009009,NA
"Dairy","Galactose","Growth at 25°C",NA,0.0393583583583584,NA
"Dairy","Galactose","Growth at 30°C",NA,0.834658658658659,NA
"Dairy","Galactose","Growth at 37°C",NA,2.57662062062062,NA
"Dairy","Lactose","Trehalose",NA,0.461817817817818,NA
"Dairy","Lactose","Maltose",NA,0.542317317317317,NA
"Dairy","Lactose","Melezitose",NA,0.605556556556557,NA
"Dairy","Lactose","Methyl-?-D-glucoside",NA,0.532011011011011,NA
"Dairy","Lactose","Soluble Starch",NA,0.876872872872873,NA
"Dairy","Lactose","Cellobiose",NA,0.355955955955956,NA
"Dairy","Lactose","Salicin",NA,0.36047947947948,NA
"Dairy","Lactose","L-Sorbose",NA,0.535299299299299,NA
"Dairy","Lactose","L-Rhamnose",NA,0.901537537537538,NA
"Dairy","Lactose","D-Xylose",NA,0.239158158158158,NA
"Dairy","Lactose","L-Arabinose",NA,0.644,NA
"Dairy","Lactose","D-Arabinose",NA,0.755155155155155,NA
"Dairy","Lactose","D-Ribose",NA,0.641512512512513,NA
"Dairy","Lactose","Methanol",NA,1.03251151151151,NA
"Dairy","Lactose","Ethanol",NA,0.122993993993994,NA
"Dairy","Lactose","Glycerol",NA,0.0674434434434434,NA
"Dairy","Lactose","Erythritol",NA,0.81368968968969,NA
"Dairy","Lactose","Ribitol",NA,0.302686686686687,NA
"Dairy","Lactose","Galactitol",NA,0.857273273273273,NA
"Dairy","Lactose","D-Mannitol",NA,0.141037037037037,NA
"Dairy","Lactose","D-Glucitol",NA,0.163267267267267,NA
"Dairy","Lactose","myo-Inositol",NA,0.868027027027027,NA
"Dairy","Lactose","DL-Lactate",NA,0.599303303303303,NA
"Dairy","Lactose","Succinate",NA,0.109884884884885,NA
"Dairy","Lactose","Citrate",NA,0.507026026026026,NA
"Dairy","Lactose","D-Gluconate",NA,0.890794794794795,NA
"Dairy","Lactose","D-Glucosamine",NA,0.860056056056056,NA
"Dairy","Lactose","Nitrate",NA,1.14714714714715,NA
"Dairy","Lactose","Vitamin-free",NA,1.12006406406406,NA
"Dairy","Lactose","2-Keto-D-gluconate",NA,1.06670570570571,NA
"Dairy","Lactose","Starch formation",NA,1.07571171171171,NA
"Dairy","Lactose","Growth at 19°C",NA,0.00695795795795796,NA
"Dairy","Lactose","Growth at 25°C",NA,0.00695795795795796,NA
"Dairy","Lactose","Growth at 30°C",NA,0.0896256256256256,NA
"Dairy","Lactose","Growth at 37°C",NA,0.74034034034034,NA
"Dairy","Trehalose","Maltose",NA,1.95155155155155,NA
"Dairy","Trehalose","Melezitose",NA,2.05865765765766,NA
"Dairy","Trehalose","Methyl-?-D-glucoside",NA,1.86158058058058,NA
"Dairy","Trehalose","Soluble Starch",NA,2.10994094094094,NA
"Dairy","Trehalose","Cellobiose",NA,2.01367767767768,NA
"Dairy","Trehalose","Salicin",NA,2.07002102102102,NA
"Dairy","Trehalose","L-Sorbose",NA,1.44704704704705,NA
"Dairy","Trehalose","L-Rhamnose",NA,2.14124124124124,NA
"Dairy","Trehalose","D-Xylose",NA,1.38378378378378,NA
"Dairy","Trehalose","L-Arabinose",NA,2.06277877877878,NA
"Dairy","Trehalose","D-Arabinose",NA,2.14804804804805,NA
"Dairy","Trehalose","D-Ribose",NA,2.11589089089089,NA
"Dairy","Trehalose","Methanol",NA,1.8485995995996,NA
"Dairy","Trehalose","Ethanol",NA,0.718154154154154,NA
"Dairy","Trehalose","Glycerol",NA,0.436667667667668,NA
"Dairy","Trehalose","Erythritol",NA,2.01744144144144,NA
"Dairy","Trehalose","Ribitol",NA,1.5413003003003,NA
"Dairy","Trehalose","Galactitol",NA,1.98861261261261,NA
"Dairy","Trehalose","D-Mannitol",NA,1.12613013013013,NA
"Dairy","Trehalose","D-Glucitol",NA,1.06282182182182,NA
"Dairy","Trehalose","myo-Inositol",NA,1.88548548548549,NA
"Dairy","Trehalose","DL-Lactate",NA,1.61551951951952,NA
"Dairy","Trehalose","Succinate",NA,0.804980980980981,NA
"Dairy","Trehalose","Citrate",NA,1.34197297297297,NA
"Dairy","Trehalose","D-Gluconate",NA,1.98037137137137,NA
"Dairy","Trehalose","D-Glucosamine",NA,2.10665065065065,NA
"Dairy","Trehalose","Nitrate",NA,2.22065165165165,NA
"Dairy","Trehalose","Vitamin-free",NA,2.36391491491491,NA
"Dairy","Trehalose","2-Keto-D-gluconate",NA,2.4361001001001,NA
"Dairy","Trehalose","Starch formation",NA,2.38542142142142,NA
"Dairy","Trehalose","Growth at 19°C",NA,0.0272432432432432,NA
"Dairy","Trehalose","Growth at 25°C",NA,0.0328768768768769,NA
"Dairy","Trehalose","Growth at 30°C",NA,0.511935935935936,NA
"Dairy","Trehalose","Growth at 37°C",NA,2.15542642642643,NA
"Dairy","Maltose","Melezitose",NA,1.56958558558559,NA
"Dairy","Maltose","Methyl-?-D-glucoside",NA,1.52524924924925,NA
"Dairy","Maltose","Soluble Starch",NA,1.79677177177177,NA
"Dairy","Maltose","Cellobiose",NA,1.49046546546547,NA
"Dairy","Maltose","Salicin",NA,1.54704704704705,NA
"Dairy","Maltose","L-Sorbose",NA,1.02077177177177,NA
"Dairy","Maltose","L-Rhamnose",NA,1.69859459459459,NA
"Dairy","Maltose","D-Xylose",NA,0.946297297297297,NA
"Dairy","Maltose","L-Arabinose",NA,1.68671771771772,NA
"Dairy","Maltose","D-Arabinose",NA,1.69868968968969,NA
"Dairy","Maltose","D-Ribose",NA,1.42492492492492,NA
"Dairy","Maltose","Methanol",NA,1.67691591591592,NA
"Dairy","Maltose","Ethanol",NA,0.431247247247247,NA
"Dairy","Maltose","Glycerol",NA,0.222046046046046,NA
"Dairy","Maltose","Erythritol",NA,1.66244644644645,NA
"Dairy","Maltose","Ribitol",NA,0.954273273273273,NA
"Dairy","Maltose","Galactitol",NA,1.66619019019019,NA
"Dairy","Maltose","D-Mannitol",NA,0.618374374374374,NA
"Dairy","Maltose","D-Glucitol",NA,0.583454454454454,NA
"Dairy","Maltose","myo-Inositol",NA,1.64096496496496,NA
"Dairy","Maltose","DL-Lactate",NA,1.26493593593594,NA
"Dairy","Maltose","Succinate",NA,0.536007007007007,NA
"Dairy","Maltose","Citrate",NA,1.05857757757758,NA
"Dairy","Maltose","D-Gluconate",NA,1.51674774774775,NA
"Dairy","Maltose","D-Glucosamine",NA,1.76614114114114,NA
"Dairy","Maltose","Nitrate",NA,2.04644644644645,NA
"Dairy","Maltose","Vitamin-free",NA,1.93774174174174,NA
"Dairy","Maltose","2-Keto-D-gluconate",NA,1.92855255255255,NA
"Dairy","Maltose","Starch formation",NA,1.80587687687688,NA
"Dairy","Maltose","Growth at 19°C",NA,0.0128438438438438,NA
"Dairy","Maltose","Growth at 25°C",NA,0.0157597597597598,NA
"Dairy","Maltose","Growth at 30°C",NA,0.254558558558559,NA
"Dairy","Maltose","Growth at 37°C",NA,1.45716816816817,NA
"Dairy","Melezitose","Methyl-?-D-glucoside",NA,1.18784384384384,NA
"Dairy","Melezitose","Soluble Starch",NA,1.56200600600601,NA
"Dairy","Melezitose","Cellobiose",NA,1.23010610610611,NA
"Dairy","Melezitose","Salicin",NA,1.23300800800801,NA
"Dairy","Melezitose","L-Sorbose",NA,0.839543543543544,NA
"Dairy","Melezitose","L-Rhamnose",NA,1.5786976976977,NA
"Dairy","Melezitose","D-Xylose",NA,0.680164164164164,NA
"Dairy","Melezitose","L-Arabinose",NA,1.45555155155155,NA
"Dairy","Melezitose","D-Arabinose",NA,1.45913013013013,NA
"Dairy","Melezitose","D-Ribose",NA,1.30122022022022,NA
"Dairy","Melezitose","Methanol",NA,1.48308308308308,NA
"Dairy","Melezitose","Ethanol",NA,0.314730730730731,NA
"Dairy","Melezitose","Glycerol",NA,0.196971971971972,NA
"Dairy","Melezitose","Erythritol",NA,1.49941041041041,NA
"Dairy","Melezitose","Ribitol",NA,0.767846846846847,NA
"Dairy","Melezitose","Galactitol",NA,1.50502402402402,NA
"Dairy","Melezitose","D-Mannitol",NA,0.494094094094094,NA
"Dairy","Melezitose","D-Glucitol",NA,0.500464464464464,NA
"Dairy","Melezitose","myo-Inositol",NA,1.51391291291291,NA
"Dairy","Melezitose","DL-Lactate",NA,0.985960960960961,NA
"Dairy","Melezitose","Succinate",NA,0.325524524524525,NA
"Dairy","Melezitose","Citrate",NA,1.0205045045045,NA
"Dairy","Melezitose","D-Gluconate",NA,1.19142242242242,NA
"Dairy","Melezitose","D-Glucosamine",NA,1.55915915915916,NA
"Dairy","Melezitose","Nitrate",NA,1.61505105105105,NA
"Dairy","Melezitose","Vitamin-free",NA,1.61384984984985,NA
"Dairy","Melezitose","2-Keto-D-gluconate",NA,1.60308708708709,NA
"Dairy","Melezitose","Starch formation",NA,1.50009109109109,NA
"Dairy","Melezitose","Growth at 19°C",NA,0.00892792792792793,NA
"Dairy","Melezitose","Growth at 25°C",NA,0.00794394394394394,NA
"Dairy","Melezitose","Growth at 30°C",NA,0.219563563563564,NA
"Dairy","Melezitose","Growth at 37°C",NA,1.3816976976977,NA
"Dairy","Methyl-?-D-glucoside","Soluble Starch",NA,1.61198698698699,NA
"Dairy","Methyl-?-D-glucoside","Cellobiose",NA,1.42771171171171,NA
"Dairy","Methyl-?-D-glucoside","Salicin",NA,1.36773173173173,NA
"Dairy","Methyl-?-D-glucoside","L-Sorbose",NA,0.909884884884885,NA
"Dairy","Methyl-?-D-glucoside","L-Rhamnose",NA,1.59727327327327,NA
"Dairy","Methyl-?-D-glucoside","D-Xylose",NA,0.81606006006006,NA
"Dairy","Methyl-?-D-glucoside","L-Arabinose",NA,1.53808908908909,NA
"Dairy","Methyl-?-D-glucoside","D-Arabinose",NA,1.57094594594595,NA
"Dairy","Methyl-?-D-glucoside","D-Ribose",NA,1.39817317317317,NA
"Dairy","Methyl-?-D-glucoside","Methanol",NA,1.44095995995996,NA
"Dairy","Methyl-?-D-glucoside","Ethanol",NA,0.353953953953954,NA
"Dairy","Methyl-?-D-glucoside","Glycerol",NA,0.197781781781782,NA
"Dairy","Methyl-?-D-glucoside","Erythritol",NA,1.51521121121121,NA
"Dairy","Methyl-?-D-glucoside","Ribitol",NA,0.862046046046046,NA
"Dairy","Methyl-?-D-glucoside","Galactitol",NA,1.46944444444444,NA
"Dairy","Methyl-?-D-glucoside","D-Mannitol",NA,0.532291291291291,NA
"Dairy","Methyl-?-D-glucoside","D-Glucitol",NA,0.444408408408408,NA
"Dairy","Methyl-?-D-glucoside","myo-Inositol",NA,1.48694294294294,NA
"Dairy","Methyl-?-D-glucoside","DL-Lactate",NA,1.10552152152152,NA
"Dairy","Methyl-?-D-glucoside","Succinate",NA,0.489264264264264,NA
"Dairy","Methyl-?-D-glucoside","Citrate",NA,0.921960960960961,NA
"Dairy","Methyl-?-D-glucoside","D-Gluconate",NA,1.24428328328328,NA
"Dairy","Methyl-?-D-glucoside","D-Glucosamine",NA,1.57954354354354,NA
"Dairy","Methyl-?-D-glucoside","Nitrate",NA,1.79290890890891,NA
"Dairy","Methyl-?-D-glucoside","Vitamin-free",NA,1.65807407407407,NA
"Dairy","Methyl-?-D-glucoside","2-Keto-D-gluconate",NA,1.70721121121121,NA
"Dairy","Methyl-?-D-glucoside","Starch formation",NA,1.67855755755756,NA
"Dairy","Methyl-?-D-glucoside","Growth at 19°C",NA,0.0128438438438438,NA
"Dairy","Methyl-?-D-glucoside","Growth at 25°C",NA,0.0108898898898899,NA
"Dairy","Methyl-?-D-glucoside","Growth at 30°C",NA,0.207263263263263,NA
"Dairy","Methyl-?-D-glucoside","Growth at 37°C",NA,1.36276676676677,NA
"Dairy","Soluble Starch","Cellobiose",NA,0.535811811811812,NA
"Dairy","Soluble Starch","Salicin",NA,0.567342342342342,NA
"Dairy","Soluble Starch","L-Sorbose",NA,0.431931931931932,NA
"Dairy","Soluble Starch","L-Rhamnose",NA,0.967566566566567,NA
"Dairy","Soluble Starch","D-Xylose",NA,0.303022022022022,NA
"Dairy","Soluble Starch","L-Arabinose",NA,0.753864864864865,NA
"Dairy","Soluble Starch","D-Arabinose",NA,0.790834834834835,NA
"Dairy","Soluble Starch","D-Ribose",NA,0.67602002002002,NA
"Dairy","Soluble Starch","Methanol",NA,1.04121721721722,NA
"Dairy","Soluble Starch","Ethanol",NA,0.147866866866867,NA
"Dairy","Soluble Starch","Glycerol",NA,0.0911701701701702,NA
"Dairy","Soluble Starch","Erythritol",NA,0.816,NA
"Dairy","Soluble Starch","Ribitol",NA,0.372708708708709,NA
"Dairy","Soluble Starch","Galactitol",NA,1.02047647647648,NA
"Dairy","Soluble Starch","D-Mannitol",NA,0.25368968968969,NA
"Dairy","Soluble Starch","D-Glucitol",NA,0.207478478478478,NA
"Dairy","Soluble Starch","myo-Inositol",NA,1.07963563563564,NA
"Dairy","Soluble Starch","DL-Lactate",NA,0.457881881881882,NA
"Dairy","Soluble Starch","Succinate",NA,0.161936936936937,NA
"Dairy","Soluble Starch","Citrate",NA,0.403039039039039,NA
"Dairy","Soluble Starch","D-Gluconate",NA,0.743267267267267,NA
"Dairy","Soluble Starch","D-Glucosamine",NA,0.831702702702703,NA
"Dairy","Soluble Starch","Nitrate",NA,1.16313813813814,NA
"Dairy","Soluble Starch","Vitamin-free",NA,1.09086586586587,NA
"Dairy","Soluble Starch","2-Keto-D-gluconate",NA,0.854725725725726,NA
"Dairy","Soluble Starch","Starch formation",NA,1.10566166166166,NA
"Dairy","Soluble Starch","Growth at 19°C",NA,0.00695795795795796,NA
"Dairy","Soluble Starch","Growth at 25°C",NA,0.00596996996996997,NA
"Dairy","Soluble Starch","Growth at 30°C",NA,0.0928118118118118,NA
"Dairy","Soluble Starch","Growth at 37°C",NA,0.658089089089089,NA
"Dairy","Cellobiose","Salicin",NA,1.67786886886887,NA
"Dairy","Cellobiose","L-Sorbose",NA,1.3661971971972,NA
"Dairy","Cellobiose","L-Rhamnose",NA,2.20157657657658,NA
"Dairy","Cellobiose","D-Xylose",NA,1.12700600600601,NA
"Dairy","Cellobiose","L-Arabinose",NA,2.18205305305305,NA
"Dairy","Cellobiose","D-Arabinose",NA,2.04370770770771,NA
"Dairy","Cellobiose","D-Ribose",NA,1.91563463463463,NA
"Dairy","Cellobiose","Methanol",NA,2.11135535535536,NA
"Dairy","Cellobiose","Ethanol",NA,0.537128128128128,NA
"Dairy","Cellobiose","Glycerol",NA,0.265416416416416,NA
"Dairy","Cellobiose","Erythritol",NA,2.0815975975976,NA
"Dairy","Cellobiose","Ribitol",NA,1.1918958958959,NA
"Dairy","Cellobiose","Galactitol",NA,2.20683783783784,NA
"Dairy","Cellobiose","D-Mannitol",NA,0.786830830830831,NA
"Dairy","Cellobiose","D-Glucitol",NA,0.722306306306306,NA
"Dairy","Cellobiose","myo-Inositol",NA,2.19917417417417,NA
"Dairy","Cellobiose","DL-Lactate",NA,1.46783183183183,NA
"Dairy","Cellobiose","Succinate",NA,0.551142142142142,NA
"Dairy","Cellobiose","Citrate",NA,1.17795295295295,NA
"Dairy","Cellobiose","D-Gluconate",NA,1.68414814814815,NA
"Dairy","Cellobiose","D-Glucosamine",NA,2.03549149149149,NA
"Dairy","Cellobiose","Nitrate",NA,2.15689289289289,NA
"Dairy","Cellobiose","Vitamin-free",NA,2.12793193193193,NA
"Dairy","Cellobiose","2-Keto-D-gluconate",NA,2.24211311311311,NA
"Dairy","Cellobiose","Starch formation",NA,2.19642042042042,NA
"Dairy","Cellobiose","Growth at 19°C",NA,0.0167277277277277,NA
"Dairy","Cellobiose","Growth at 25°C",NA,0.0147897897897898,NA
"Dairy","Cellobiose","Growth at 30°C",NA,0.312287287287287,NA
"Dairy","Cellobiose","Growth at 37°C",NA,1.82838438438438,NA
"Dairy","Salicin","L-Sorbose",NA,1.21112712712713,NA
"Dairy","Salicin","L-Rhamnose",NA,2.02442442442442,NA
"Dairy","Salicin","D-Xylose",NA,0.984103103103103,NA
"Dairy","Salicin","L-Arabinose",NA,1.94532032032032,NA
"Dairy","Salicin","D-Arabinose",NA,1.93156256256256,NA
"Dairy","Salicin","D-Ribose",NA,1.68671771771772,NA
"Dairy","Salicin","Methanol",NA,1.84891991991992,NA
"Dairy","Salicin","Ethanol",NA,0.488292292292292,NA
"Dairy","Salicin","Glycerol",NA,0.283019019019019,NA
"Dairy","Salicin","Erythritol",NA,1.84968868868869,NA
"Dairy","Salicin","Ribitol",NA,1.20159259259259,NA
"Dairy","Salicin","Galactitol",NA,2.01161061061061,NA
"Dairy","Salicin","D-Mannitol",NA,0.710274274274274,NA
"Dairy","Salicin","D-Glucitol",NA,0.701945945945946,NA
"Dairy","Salicin","myo-Inositol",NA,2.06462062062062,NA
"Dairy","Salicin","DL-Lactate",NA,1.43702802802803,NA
"Dairy","Salicin","Succinate",NA,0.52855955955956,NA
"Dairy","Salicin","Citrate",NA,1.26201301301301,NA
"Dairy","Salicin","D-Gluconate",NA,1.5986986986987,NA
"Dairy","Salicin","D-Glucosamine",NA,1.96867967967968,NA
"Dairy","Salicin","Nitrate",NA,2.12516116116116,NA
"Dairy","Salicin","Vitamin-free",NA,2.01563163163163,NA
"Dairy","Salicin","2-Keto-D-gluconate",NA,1.80980580580581,NA
"Dairy","Salicin","Starch formation",NA,2.05457357357357,NA
"Dairy","Salicin","Growth at 19°C",NA,0.0108898898898899,NA
"Dairy","Salicin","Growth at 25°C",NA,0.0176936936936937,NA
"Dairy","Salicin","Growth at 30°C",NA,0.311830830830831,NA
"Dairy","Salicin","Growth at 37°C",NA,1.67812212212212,NA
"Dairy","L-Sorbose","L-Rhamnose",NA,2.47943543543544,NA
"Dairy","L-Sorbose","D-Xylose",NA,1.56191291291291,NA
"Dairy","L-Sorbose","L-Arabinose",NA,2.3243953953954,NA
