Genus,Species,Paragraph of Species Studied,Ecology,Pathogenic,Clinical,Rotting/Decaying,Spoiled,Contaminated,Plant Pathogen,Animal,Insect,Tree,Stone Chamber,Lichen,Pollen,Feces?Dung,Pine,Bromeliad,Flower,Cactus,Ipomoea,Oak,Hibiscus,Beetle,Ant,Fruit fly,Bee,Water,Tree exudate,Tree flux,Honey,Nematode,Mushroom/Fungus,Soil,Insect Frass,Unknown,Air,Leather Tanning,Industrial,Fodder,Freshwater,Seawater/Marine,Brine,Plant,Food,Pickled/Salted/Brined,Fruit,Drink/Juice,Sugar Cane,Fermented,Wine,Beer,Tequilla,Cider,Wood,Silage,Dairy,Olives
Ogataea,O. salicorniae ,"CBS 8071 (NRRL Y-12834) and three
additional strains, isolated from the brackish water of a salt spring
near Château-Salins, France (Hinzelin et al. 1991).","Ogataea salicorniae is known from four strains that were
isolated from brackish water. This habitat contrasts with that of
many species of Ogataea, which have been isolated from leaves, rotted
wood and insect frass in trees.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ogataea,O. siamensis ,"FS101 (TISTR 5818, JCM 12264), isolated
from flower of grape jasmine (Ervatamia coronaria,
Apocynaceae), Kanchanaburi Province; FS96, flower of water willow
(Justicia fragilis, Acanthaceae), Kanchanaburi Province; MS2, flux of a
mango tree (Manaifera indica, Anacardiaceae), Kalasin Province, all
from Thailand (Limtong et al. 2004).","The three known strains of O. siamensis were isolated from
flowers and a tree flux in Thailand, suggesting a preference for highsugar
tropical habitats.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ogataea,O. thermomethanolica ,"PT31 (BCC 16875, JCM 12984, CBS
10098), NP69, both were isolated from soil, Pathalung Province;
N002, isolated from soil, Saraburi Province, all from Thailand
(Limtong et al. 2005).","The three known isolates of O. thermomethanolica were isolated
from soil in Thailand. This habitat is in contrast to many species
of Ogataea, which have been associated with insects and rotted
wood.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ogataea,O. trehaloabstinens ,"NCAIM Y.01537 (CBS 9256, NRRL
Y-27595), isolated from exudate of an oak (Quercus sp., Fagaceae);
NCAIM Y.01578 (CBS 9257), from exudate of a European hornbean
(Carpinus betulus, Betulaceae); NCAIM Y.01580 (CBS 9258), from exudate
of a sessile oak (Q. petrea), all from Pilis Mountains, Hungary
(Péter et al. 2003).","The three known strains of O. trehaloabstinens were isolated
from exudates from oak and hornbeam trees in Hungary. This suggests
that, as for many of the other Ogataea species, the primary habitat
is tree exudates and rottting wood.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ogataea,O. trehalophila ,"CBS 5361 (NRRL Y-6781), CBS 5488
(NRRL Y-11550), isolated from slime flux of cottonwood (Populus trichocarpa,
Salicaceae), California, USA, H.J. Phaff.","The two known strains of O. trehalophila were isolated from
slime fluxes on cottonwood trees growing in California, USA (Phaff
et al. 1964b).",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ogataea,O. wickerhamii ,"CBS 4307 (NRRL YB-4943), Capriotti’s
strain 241-A, which he designated as the type of Hansenula wickerhamii;
CBS 4308 (NRRL YB-4944, Capriotti 241-D). Both strains were
isolated from soil from a swamp in which spruce and broad-leafed
trees were growing, Hÿÿttiala Province of Tavastia Australis, Finland,
A. Capriotti.","The two known strains of O. wickerhamii were isolated
from soil in a swamp in Finland (Capriotti 1961c).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ogataea,O. zsoltii ,"NCAIM Y.01540 (CBS 9262, NRRL
Y-27601), isolated from a rotted railroad tie, Dorog, Hungary (Péter
et al. 2003).","The single known strain of O. zsoltii was isolated from a rotted
railroad tie in Hungary.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Pachysolen,P. tannophilus,"NRRL Y-2460 (IRIC 145, CBS 4044),
isolated from extract of chestnut (Castanea vesca); NRRL Y-2461 (IRIC 146), NRRL Y-2462 (IRIC 152), NRRL Y-6704 (IRIC 164, CBS 4045),
from extracts of mimosa (Acacia mollissima). All four strains were
from Ludwigshafen, Germany. NRRL Y-2463 (IRIC 153), from tanned
shoe leather, Strasbourg, France. NRRL Y-6704 was designated as the
type strain of Pachysolen pelliculatus by Boidin and Adzet (1957).","The only known isolates of P. tannophilus are from the study
of Boidin and Adzet (1957). All isolates were from leather tanning
fluids or from leather, and had been isolated in Strasbourg, France
and Ludwigshafen, Germany. The cities are relatively close to one
another, so perhaps the natural habitat of P. tannophilus is to be
found in this geographical area.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Peterozyma,P. toletana,"NRRL YB-4247 (NRRL Y-11548, CBS
2504), isolated from tanning fluid, Europe (Socias et al. 1954b); NRRL
Y-11549 (CBS 5457, UCD-FST 62-403), from a diseased fir tree (Abies
nobilis), California, USA, H.J. Phaff; NRRL YB-5293, from an amorphous
fungus growth, Mt Constitution, Washington State, USA,
L.J. Wickerham; NRRL YB-4780, NRRL YB-4896, from a mixture of
horse dung and sawdust, Bonaventure Island, Quebec, Canada,
L.J. Wickerham; NRRL YB-2508, from insect frass, white spruce (Picea glauca), Grand Riviere, Ontario, Canada, L.J. Wickerham; NRRL YB-
674, from frass of a bark beetle, USA, L.J. Wickerham.","Nearly all strains of P. toletana have been isolated from
insect frass in fir and spruce trees or from wood products (Socias
et al. 1954b, C.P. Kurtzman, unpublished data), which suggests the
primary habitat of the species is in association with wood-boring
insects and their larvae. Strains have been isolated in Europe and
North America.",0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peterozyma,P. xylosa,"NRRL Y-12939 (CBS 2286), isolated by
Phaff et al. (1956) from a fruit fly (Drosophila miranda), California,
USA; NRRL Y-5987, from J. Boidin, possible subculture of the type
strain; NRRL Y-5416, from flux from a conifer, Cierra Leonidas,
Mexico; NRRL 5673 (strain 55C, J. Santa María), Spain; NRRL YB-1491,
NRRL YB-1492, from insect frass, white pine (Pinus strobus), near
Blind River, Sault St. Marie, Ontario, Canada, L.J. Wickerham; NRRL
YB-2151, from insect frass, spruce tree (Picea sp.), Laramie, Wyoming,
USA, L.J. Wickerham; NRRL YB-2308, NRRL YB-2309, NRRL YB-2347,
NRRL YB-2348, NRRL YB-2349, from insect frass, ponderosa pine
(Pinus ponderosa), Twisp, Washington, USA, L.J. Wickerham; NRRL
YB-3884 (CBS 7206) and NRRL YB-3887 (CBS 7207), isolated by
L.J. Wickerham from, respectively, the Tuolumne River, Yosemite
National Park, California, and a river near Lake Tahoe, California,
USA.","Although the original description of P. xylosa is based on a
strain isolated from a fruit fly (Phaff et al. 1956), the species is primarily
associated with wood-boring insects, as indicated by strains
listed under “Origin of the species studied”.",0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phaffomyces,P. antillensis,"Isolated from necrotic tissue of the
columnar cactus Cephalocereus royenii from the Virgin Islands: CBS
7111 (UCD-FST 82-651A, NRRL Y-12881), CBS 7113 (UCD-FST 82-
628B, NRRL Y-12883), Prickly Pear Island, Virgin Gorda; CBS 7112
(UCD-FST 82-604B, NRRL Y-12882), NRRL Y-17719 (SU 82-550A), Beef
Island, Tortola (Starmer et al. 1984, W.T. Starmer, unpublished data).","At present, P. antillensis is known only from the West
Indies, P. opuntiae from Australia and P. thermotolerans from Mexico.
Starmer et al. (1984) found P. antillensis to occur almost exclusively
in rots of the columnar cactus Cephalocereus royenii, with one exception;
a strain isolated from Turk’s cap cactus (Melocactus intortus)
growing on Virgin Gorda. The 20 strains compared by Starmer et al.
(1984) were relatively evenly distributed among the West Indian
islands of Montserrat, Tortola and Virgin Gorda.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phaffomyces,P. opuntiae,"77-42, NRRL Y-11708), both isolated
from rotted prickly pear cactus (Opuntia inermis), Yarrawonga,
Australia (Starmer et al. 1979). The following additional strains were
received from W.T. Starmer (unpublished data) that had been isolated
from rots of prickly pear cacti in areas around Yarrawonga and
Brisbane, Australia: NRRL Y-17721 (SU 84-860), NRRL Y-17737 (SU
84-821), NRRL Y-17746 (SU 84-677.2), NRRL Y-17747 (SU 84-833.1)
and NRRL Y-17748 (SU 84-853.3).","At present, P. opuntiae is known only from Opuntia cacti
growing in the Yarrawonga, Martindale and Brisbane areas of
Australia (Starmer et al. 1979, W.T. Starmer, unpublished data).",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phaffomyces,P. thermotolerans,"CBS 7012 (UCD-FST 76-211, NRRL
Y-11709), isolated from senita cactus (Lophocereus schottii), Rancho
Cuñaño, Baja California Sur, Mexico; CBS 7013 (UCD-FST 76-385B,
NRRL Y-11710), from soil under cardon cactus (Pachycereus pringlei),
Mulegé, Baja California Sur, Mexico; NRRL Y-17744 (SU 83-505.1) and
NRRL Y-17745 (SU 83-510.1), both from Drosophila nigrospiracula,
Tucson, Arizona, USA (W.T. Starmer, unpublished data).","Strains of P. thermotolerans have been isolated only from
several sites in Baja California Sur, Mexico, and on the opposite shore
of the Gulf of California in Guaymas, Sonora, Mexico (Starmer et al.
1979). The isolates have been from rots in cardon and senita cacti,
both members of the subtribe Pachycereinae. Lachance et al. (1988b)
and Starmer et al. (1990) reviewed the genetics and biogeography of
the cactus yeasts, including species of Phaffomyces.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pichia,P. barkeri,"CBS 7256 (NRRL Y-17350), isolated
from rotting cladodes of prickly pear cactus (Opuntia stricta) from
Discovery Bay, Jamaica; CBS 7257 (NRRL Y-17351), from Cayman Brac,
Caribbean Sea. Additional strains were compared by Phaff et al.
(1987a).","The work of Phaff et al. (1987a) showed the habitat of
P. barkeri to be restricted to rotting cladodes of prickly pear cactus
(Opuntia stricta), and that P. barkeri had been isolated only from
O. stricta growing on several islands of the Caribbean Sea and from a
small area in New South Wales, Australia. However, Rosa et al. (1994)
reported P. barkeri to be common on the cactus Pilosocereus arrabidae
found in the sandy coastal plains of southeastern Brazil.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pichia,P. cactophila,"CBS 6926 (UCD-FST 76-243A, NRRL
Y-10963), isolated from organ pipe cactus (Stenocereus thurberi),
Baja California, Mexico; CBS 6927 (UCD-FST 76-900B, NRRL
Y-10964), from Opuntia megacantha, island of Hawaii, USA; CBS
6928 (UCD-FST 77-320A, NRRL Y-10965), from Mitla, Oaxaca,
Mexico; NRRL Y-17722 (SU 85-201), from Opuntia phaecantha,
Tucson, Arizona, USA. Numerous additional strains were compared
by Starmer et al. (1978a).","Pichia cactophila has been isolated from a wide variety of
cactus species (Starmer et al. 1978a, 1990), which contrasts with the
more specific niche requirements of many other cactophilic Pichia
species.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pichia,P. cecembensis ,"The only known strain (YS16, CBS
10445, JCM 13873, NRRL Y-27985) of this species was isolated from a
rotten papaya fruit (Carica papaya) collected in Hyderabad, Andhra
Pradesh, India, in 2005.","The single known strain was isolated from a rotted papaya
fruit in India.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pichia,P. cephalocereana,"CBS 7273 (UCD-FST 82-555B, NRRL
Y-17225), isolated from rot of columnar cactus (Cephalocereus royenii),
island of Montserrat, West Indies, and the listed mating types.
Phaff et al. (1987b) compared additional strains.","This species, which does not have killer activity against
Candida glabrata, was isolated from columnar cacti on the Caribbean
island of Montserrat (Phaff et al. 1987b).",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pichia,P. deserticola,"CBS 7119 (UCD-FST 83-467.3, NRRL
Y-12918), isolated from prickly pear cactus (Opuntia phaeacantha),
Santa Catalina Mountains, Arizona, USA; CBS 7120 (UCD-FST 81-403B,
NRRL Y-12919), from O. phaeacantha, Tucson Mountains, Arizona, USA;
CBS 7121 (UCD-FST 76-355A, NRRL Y-12920), type strain of Candida
deserticola, from columnar cactus (Stenocereus gummosus), Mulegé,
Baja California, Mexico; CBS 7122 (UCD-FST 82-451A, NRRL Y-12921),
from columnar cactus (Stenocereus hystrix), Gonnaïves, Haiti; IFO 0162
(CBS 637), type strain of Mycoderma tannica, tanning liquor, leather
factory, Japan, T. Asai","Pichia deserticola occurs in species of prickly pear cacti
whereas C. deserticola is almost exclusive to columnar cacti (Phaff
et al. 1985).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pichia,P. eremophila  ,"CBS 7272 (UCD-FST 83-466.1, NRRL
Y-17224), isolated from rot of prickly pear cactus (Opuntia phaeacantha),
southern Arizona, USA; CBS 7271 (UCD-FST 76-202B, NRRL
Y-17226), type strain of Candida eremophila, from rotting organ pipe
cactus (Stenocereus thurberi), Baja California, Mexico.","Phaff et al. (1987b) reported P. eremophila to be found
almost exclusively on Opuntia cactus rots in southern Arizona and Texas. Strains of P. eremophila show killer activity against Candida
glabrata.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pichia,P. exigua ,"NRRL Y-10920 (CBS 6836, UCD-FST
68-979B1), isolated from insect boring in sitka spruce (Picea sitchensis),
State of Washington, USA; NRRL Y-11604 (UCD-FST 68-914B),
from slime flux of black cottonwood (Populus trichocarpa), British
Columbia, Canada; NRRL Y-11605 (UCD-FST 68-930), from slime flux
of willow (Salix sp.), British Columbia, Canada.","Pichia exigua is known only from the western US and adjacent
areas of Canada. US isolates are from insect borings in sitka
spruce, but Canadian isolates are from fluxes of cottonwood and willow
(Phaff et al. 1976).",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pichia,P. fermentans,"CBS 187 (NRRLY-1619), isolated frombuttermilk,
The Netherlands; NRRL Y-11506 (CBS 246), from stracchino cheese;
NRRLY-11507 (CBS 4611), type strain of Saccharomyces scandinavicus, from
sputum, Norway; NRRL Y-11508 (CBS 4807), from spoiled orange juice;
NRRL Y-11509 (CBS 4830), kefyr; NRRL Y-11510 (CBS 4831), from cecum of
cow; NRRL Y-11511 (CBS 5662), from blue-winged goose (Cyanochen cyanopterus);
NRRLY-11512 (CBS 5663), fromswan (Cygnus olor).","Pichia fermentans is widely distributed in nature and often
found in foods and fruit juice, as well as being associated with
humans and animals.",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
Pichia,P. heedii,"CBS 6930 (NRRL Y-10967, UCD-FST 76-
356), isolated from soft rot of senita cactus (Lophocereus schottii),
Baja California Sur, Mexico; CBS 6933 (NRRL Y-10970), from saguaro
cactus (Carnegiea gigantea), Arizona, USA.","Phaff et al. (1978b) reported P. heedii to be isolated only
from two species of cacti belonging to the subtribe Pachycereinae,
senita (Lophocereus schotti) and saguaro (Carnegiea gigantea), and
their associated Drosophila species, D. pachea and D. nigrospiracula,
respectively. It was later found (Holzschu and Phaff 1982, Starmer
et al. 1980b) that the strains from senita utilize citrate whereas those
isolated from saguaro do not. The two metabolic types show greater
that 95% nDNA complementarity and matings between the two types
produces four-spored asci that segregate 2:2 with respect to citrate
utilization, including control by a single genetic locus.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pichia,P. kluyveri  ,"CBS 188 (NRRL Y-11519), type strain,
isolated from olives, California, USA, C.L. Bedford; CBS 1358 (NRRL
Y-11520), type strain of P. belgica var. microspora, from P. Negroni;
CBS 1362 (NRRL Y-11521), from a “tropical product”; CBS 1525 (NRRL
Y-11523), from fermenting cacao, Trinidad; CBS 7274 (SU 84-670.2,
NRRL Y-17228), from prickly pear cactus (Opuntia stricta), W.T.
Starmer, New South Wales, Australia; CBS 7275 (NRRL Y-17227, UCDFST
83-1123), from prickly pear cactus, H.J. Phaff, Grand Cayman
Island; CBS 7907 (SU 84-670.2B, NRRL Y-17734); CBS 7908 (SU 84-
670.2C, NRRL Y-17752).","Pichia kluyveri is widely distributed in nature and is commonly
isolated from rotted fruit and the fleshy parts of plants (Phaff
et al. 1987b).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Pichia,P. kudriavzevii ,"NRRL Y-5396 (CBS 5147), isolated from fruit
juice or berries, V.I. Kudryavtsev, Russia; NRRL Y-134, from sake, Japan;
NRRL Y-301, unknown source; NRRL Y-420, from human heart blood;
NRRL Y-870, from champagne; CBS 573 (NRRL Y-7179), from sputum, Sri
Lanka, type strain of Candida krusei; CBS 2050 (NRRL Y-309), type strain of
Mycoderma chevalieri, from ginger beer, A. Guilliermond; CBS 2053 (NRRL
Y-96), type strain of Mycoderma monosa, from human feces, H.W.
Anderson; CBS 2911 (NRRL Y-7550), from tea beer, Netherlands; CBS 5148
(NRRL Y-6668), type strain of Endoblastomyces thermophilus, from beer
wort, V.I. Kudryavtsev; CBS 5590 (NRRL Y-7724), from baker’s yeast,
Finland, H. Suomalainen; CBS 5687 (NRRL Y-10940), type strain of
Candida requinyii, frombaker’s yeast, Hungary; NRRL Y-10930, from swine
waste, Illinois, USA; NRRL YB-593, from chicken egg, USA.","Pichia kudriavzevii and its anamorph Candida krusei are
widely distributed in nature often occurring in soil, on fruits and in
various natural fermentations. As noted below, P. kudriavzevii is also
a common clinical isolate.",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0
Pichia,P. manshurica ,"CBS 209 (IFO 10726, NRRL Y-27978),
type strain of P. manshurica, isolated from Manshurian sorghum
spirits; CBS 7324 (NRRL Y-17349), type strain of P. galeiformis, from
feces, Japan; CBS 190 (NRRL Y-1576), neotype strain of P. punctispora;
CBS 763 (NRRL Y-17348), from A. Guilliermond via P. Negroni; CBS
1367 (NRRL Y-1040), type strain for both Zygosaccharomyces bisporus
and Zygopichia chevalieri var. andersonii; CBS 4043 (NRRL Y-2473),
type strain of P. indica, from palm wine, Pakistan.","Pichia manshurica appears to be common in natural fermentations,
including rotting plant material. Because P. manshurica is
difficult to resolve from P. membranifaciens, past ecological studies
that reported the occurrence of P. membanifaciens may have also
included P. manshurica.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Pichia,P. membranifaciens,"CBS 107 (NRRL Y-2026), type strain of
P. membranifaciens; CBS 184 (NRRL Y-1627), type strain of Willia belgica;
CBS 191 (NRRL Y-1575), authentic strain of P. membranifaciens var.
acidifaciens, from wine, Italy: CBS 207 (NRRL Y-1574), type strain of
P. alcoholophila var. naganishii; CBS 244 (NRRL Y-1771), type strain of
Endomyces chodati, from fruit of banana (Musa sapientum); CBS 598
(NRRL Y-1513), type strain of Mycoderma vanlaeriana, from lambic
beer, Belgium; CBS 636 (NRRL Y-936), type strain of Mycoderma lafarii,
from lager beer tank; CBS 1329 (NRRL Y-7554), type strain of P. alcoholophila,
from soil, Denmark; CBS 1363 (NRRL Y-1620), authentic strain
of P. neerlandica, beer, The Netherlands; CBS 2763 (NRRL YB-4326),
type strain of P. membranifaciens var. sicereum, from cider.","Pichia membranifaciens is widely distributed in nature and
is often found in the rots of spoiled fruit and other plant materials as
well as a contaminant of fermented beverages, as noted under
“Origin of the strains studied”, above.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0
Pichia,P. nakasei,"CBS 5141 (NRRL Y-7686), isolated
from apple must, Chile; CBS 6374 (NRRL Y-17248), the type strain of
Candida citrea, from a lemon (Citrus sp.) fruit, Japan; CBS 6737 (NRRL
Y-17237), from the fruit of a banana (Musa sapientum), Japan; CBS
6738 (NRRL Y-17238), from a lemon fruit, Japan.","Pichia nakasei is known only from fruits and fruit products
(Barnett et al. 1983).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pichia,P. norvegensis,"CBS 6564 (NRRL Y-7687), isolated from
the vagina of a pregnant woman, UK, B.G.S. Leask; NRRL Y-12804,
clinical isolate, Virginia, USA; NRRL Y-27195, wine?; NRRL YB-3899
(CBS 1953), type strain of Candida mycoderma var. annulata, from
sputum, Norway, E. Dietrichson; NRRL YB-3904 (CBS 1911), type
strain of Candia trigonopsoides, from sputum, Norway, E. Dietrichson.","Guého and Phaff (1983) noted that in addition to its clinical
association, P. norvegensis is commonly isolated from rots of Opuntia
cactus.",1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pichia,P. occidentalis ,"NRRL Y-7552 (CBS 5459), diploid
strain, isolated from spoiled figs?, H.J. Phaff, USA, originally identified
as a citrate-negative strain of Pichia kudriavzevii (Kreger-van Rij
1970c); NRRL Y-7767 (CBS 1910), type strain of Candida sorbosa, from
feces of a fly (Drosophila crucigera), L. Hedrick, Hawaii, USA; NRRL
Y-7768 (CBS 2107), from “tea fungus”, K.B. Boedijn, Indonesia; NRRL
Y-6545, from grape (Vitis sp.), source unknown; NRRL YB-282, origin
unknown, NRRL YB-3389, from coffee bean pulp.","Pichia occidentalis is most often associated with fruit and
natural fermentations of food products, as seen from strain isolation
histories, above. Hierro et al. (2006a) reported P. occidentalis to be
relatively common in wine fermentations.",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pichia,P. pseudocactophila,"CBS 6929 (UCD-FST 77-427, NRRL
Y-10966), isolated from hecho cactus (Pachycereus pecten-aboriginum),
Navojoa, Sonora, Mexico. Additional strains were characterized
by Holzschu et al. (1983).","Although P. cactophila is common to many species of cacti,
P. pseudocactophila is generally recovered only from cardon cactus
and its near relatives. Shen and Lachance (1993) identified a strain of
P. cactophila by restriction fragment mapping that was initially classified
as P. pseudocactophila because it produced four-spored asci and
was isolated from senita cactus. This report suggests that accurate
identification of cactus yeasts will require molecular methods.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pichia,P. scutulata  ,"NRRL Y-7663 (CBS 6670, UCD-FST
71-102), NRRL Y-11602 (UCD-FST 71-145), NRRL Y-11603 (UCD-FST
72-135), NRRL Y-11759   NRRL Y-11762, all isolated from slime flux
of sandalwood (Myoporum sandwicense), Hawai’i, USA, collected by
H.J. Phaff and W.T. Starmer.","Known isolates of P. scutulata are from slime fluxes of sandalwood
trees in Hawai’i.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pichia,P. sporocuriosa ,"NCAIM Y. 01078 (NRRL Y-27347, CBS
8806), type strain of P. sporocuriosa, isolated from a rotted fruit of
the rambutan tree (Nephelium lappaceum, Sapindaceae), Malaysia;
HB1.3.13 (NRRL Y-27509, CBS 9198), type strain of Issatchenkia
hanoiensis, TH1.2.47 (NRRL Y-27486, CBS 9199), TH1.2.61 (NRRL Y-
27485, CBS 9200), the latter two strains also described as I. hanoiensis,
all three from frass of the litchi fruit (Litchi chinensis) borer
(Conopomorpha cramerella), collected in Hanoi, Vietnam.","All four known strains of P. sporocuriosa have been isolated
from tropical fruit as noted in the listing of strain histories above.
The three isolates described as I. hanoiensis were from the frass of
litchi fruit borers. Thanh et al. (2003) noted that a sampling of 23
litchi fruits yielded I. hanoiensis from just three and suggested that it
is unlikely that this yeast is a symbiont of the fruit borer.",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
