"Isolation","Trait_A","Trait_B","Observed_PN","Percent_PN"
"Beer","myo-Inositol","Vitamin-free",8,1
"Beer","myo-Inositol","2-Keto-D-gluconate",3,0.998
"Beer","myo-Inositol","Starch formation",9,1
"Beer","myo-Inositol","Growth at 19°C",0,0.996
"Beer","myo-Inositol","Growth at 25°C",0,0.998
"Beer","myo-Inositol","Growth at 30°C",0,0.943
"Beer","myo-Inositol","Growth at 37°C",2,0.993
"Beer","DL-Lactate","Succinate",3,0.642
"Beer","DL-Lactate","Citrate",7,0.651
"Beer","DL-Lactate","D-Gluconate",17,1
"Beer","DL-Lactate","D-Glucosamine",31,1
"Beer","DL-Lactate","Nitrate",43,1
"Beer","DL-Lactate","Vitamin-free",38,1
"Beer","DL-Lactate","2-Keto-D-gluconate",28,1
"Beer","DL-Lactate","Starch formation",49,1
"Beer","DL-Lactate","Growth at 19°C",2,1
"Beer","DL-Lactate","Growth at 25°C",0,0.946
"Beer","DL-Lactate","Growth at 30°C",0,0.184
"Beer","DL-Lactate","Growth at 37°C",11,0.965
"Beer","Succinate","Citrate",14,1
"Beer","Succinate","D-Gluconate",23,1
"Beer","Succinate","D-Glucosamine",42,1
"Beer","Succinate","Nitrate",68,1
"Beer","Succinate","Vitamin-free",61,1
"Beer","Succinate","2-Keto-D-gluconate",37,1
"Beer","Succinate","Starch formation",76,1
"Beer","Succinate","Growth at 19°C",2,1
"Beer","Succinate","Growth at 25°C",0,0.936
"Beer","Succinate","Growth at 30°C",2,0.66
"Beer","Succinate","Growth at 37°C",22,1
"Beer","Citrate","D-Gluconate",15,1
"Beer","Citrate","D-Glucosamine",33,1
"Beer","Citrate","Nitrate",56,1
"Beer","Citrate","Vitamin-free",49,1
"Beer","Citrate","2-Keto-D-gluconate",29,1
"Beer","Citrate","Starch formation",64,1
"Beer","Citrate","Growth at 19°C",0,0.963
"Beer","Citrate","Growth at 25°C",0,0.949
"Beer","Citrate","Growth at 30°C",2,0.953
"Beer","Citrate","Growth at 37°C",18,1
"Beer","D-Gluconate","D-Glucosamine",35,1
"Beer","D-Gluconate","Nitrate",53,1
"Beer","D-Gluconate","Vitamin-free",51,1
"Beer","D-Gluconate","2-Keto-D-gluconate",23,1
"Beer","D-Gluconate","Starch formation",60,1
"Beer","D-Gluconate","Growth at 19°C",0,0.975
"Beer","D-Gluconate","Growth at 25°C",0,0.977
"Beer","D-Gluconate","Growth at 30°C",3,0.999
"Beer","D-Gluconate","Growth at 37°C",20,1
"Beer","D-Glucosamine","Nitrate",35,1
"Beer","D-Glucosamine","Vitamin-free",29,1
"Beer","D-Glucosamine","2-Keto-D-gluconate",8,0.998
"Beer","D-Glucosamine","Starch formation",38,1
"Beer","D-Glucosamine","Growth at 19°C",0,0.976
"Beer","D-Glucosamine","Growth at 25°C",0,0.972
"Beer","D-Glucosamine","Growth at 30°C",2,0.987
"Beer","D-Glucosamine","Growth at 37°C",11,1
"Beer","Nitrate","Vitamin-free",9,1
"Beer","Nitrate","2-Keto-D-gluconate",7,1
"Beer","Nitrate","Starch formation",11,1
"Beer","Nitrate","Growth at 19°C",0,0.991
"Beer","Nitrate","Growth at 25°C",0,0.99
"Beer","Nitrate","Growth at 30°C",0,0.826
"Beer","Nitrate","Growth at 37°C",2,0.924
"Beer","Vitamin-free","2-Keto-D-gluconate",6,0.999
"Beer","Vitamin-free","Starch formation",18,1
"Beer","Vitamin-free","Growth at 19°C",0,0.986
"Beer","Vitamin-free","Growth at 25°C",0,0.976
"Beer","Vitamin-free","Growth at 30°C",0,0.804
"Beer","Vitamin-free","Growth at 37°C",7,1
"Beer","2-Keto-D-gluconate","Starch formation",45,1
"Beer","2-Keto-D-gluconate","Growth at 19°C",0,0.982
"Beer","2-Keto-D-gluconate","Growth at 25°C",0,0.985
"Beer","2-Keto-D-gluconate","Growth at 30°C",2,0.984
"Beer","2-Keto-D-gluconate","Growth at 37°C",14,1
"Beer","Starch formation","Growth at 19°C",1,1
"Beer","Starch formation","Growth at 25°C",0,0.989
"Beer","Starch formation","Growth at 30°C",0,0.843
"Beer","Starch formation","Growth at 37°C",1,0.614
"Beer","Growth at 19°C","Growth at 25°C",0,0.903
"Beer","Growth at 19°C","Growth at 30°C",3,0.809
"Beer","Growth at 19°C","Growth at 37°C",24,1
"Beer","Growth at 25°C","Growth at 30°C",3,0.812
"Beer","Growth at 25°C","Growth at 37°C",24,1
"Beer","Growth at 30°C","Growth at 37°C",21,1
"Tequila","Glucose_F","Galactose_F",37,1
"Tequila","Glucose_F","Sucrose_F",38,1
"Tequila","Glucose_F","Maltose_F",46,1
"Tequila","Glucose_F","Lactose_F",67,1
"Tequila","Glucose_F","Raffinose_F",48,1
"Tequila","Glucose_F","Trehalose_F",37,1
"Tequila","Glucose_F","Glucose",0,1
"Tequila","Glucose_F","Inulin",57,1
"Tequila","Glucose_F","Sucrose",24,1
"Tequila","Glucose_F","Raffinose",41,1
"Tequila","Glucose_F","Melibiose",57,1
"Tequila","Glucose_F","Galactose",24,1
"Tequila","Glucose_F","Lactose",56,1
"Tequila","Glucose_F","Trehalose",18,1
"Tequila","Glucose_F","Maltose",25,1
"Tequila","Glucose_F","Melezitose",27,1
"Tequila","Glucose_F","Methyl-?-D-glucoside",28,1
"Tequila","Glucose_F","Soluble Starch",42,1
"Tequila","Glucose_F","Cellobiose",25,1
"Tequila","Glucose_F","Salicin",26,1
"Tequila","Glucose_F","L-Sorbose",34,1
"Tequila","Glucose_F","L-Rhamnose",45,1
"Tequila","Glucose_F","D-Xylose",20,1
"Tequila","Glucose_F","L-Arabinose",35,1
"Tequila","Glucose_F","D-Arabinose",45,1
"Tequila","Glucose_F","D-Ribose",33,1
"Tequila","Glucose_F","Methanol",65,1
"Tequila","Glucose_F","Ethanol",6,1
"Tequila","Glucose_F","Glycerol",9,1
"Tequila","Glucose_F","Erythritol",48,1
"Tequila","Glucose_F","Ribitol",27,1
"Tequila","Glucose_F","Galactitol",55,1
"Tequila","Glucose_F","D-Mannitol",17,1
"Tequila","Glucose_F","D-Glucitol",16,1
"Tequila","Glucose_F","myo-Inositol",64,1
"Tequila","Glucose_F","DL-Lactate",35,1
"Tequila","Glucose_F","Succinate",9,1
"Tequila","Glucose_F","Citrate",19,1
"Tequila","Glucose_F","D-Gluconate",18,1
"Tequila","Glucose_F","D-Glucosamine",35,1
"Tequila","Glucose_F","Nitrate",57,1
"Tequila","Glucose_F","Vitamin-free",54,1
"Tequila","Glucose_F","2-Keto-D-gluconate",31,1
"Tequila","Glucose_F","Starch formation",65,1
"Tequila","Glucose_F","Growth at 19°C",5,1
"Tequila","Glucose_F","Growth at 25°C",0,0.973
"Tequila","Glucose_F","Growth at 30°C",3,1
"Tequila","Glucose_F","Growth at 37°C",14,1
"Tequila","Galactose_F","Sucrose_F",12,1
"Tequila","Galactose_F","Maltose_F",12,1
"Tequila","Galactose_F","Lactose_F",30,1
"Tequila","Galactose_F","Raffinose_F",18,1
"Tequila","Galactose_F","Trehalose_F",10,1
"Tequila","Galactose_F","Glucose",0,1
"Tequila","Galactose_F","Inulin",24,1
"Tequila","Galactose_F","Sucrose",7,1
"Tequila","Galactose_F","Raffinose",16,1
"Tequila","Galactose_F","Melibiose",24,1
"Tequila","Galactose_F","Galactose",1,0.934
"Tequila","Galactose_F","Lactose",22,1
"Tequila","Galactose_F","Trehalose",2,0.997
"Tequila","Galactose_F","Maltose",6,1
"Tequila","Galactose_F","Melezitose",8,1
"Tequila","Galactose_F","Methyl-?-D-glucoside",7,1
"Tequila","Galactose_F","Soluble Starch",14,1
"Tequila","Galactose_F","Cellobiose",9,1
"Tequila","Galactose_F","Salicin",9,1
"Tequila","Galactose_F","L-Sorbose",8,1
"Tequila","Galactose_F","L-Rhamnose",18,1
"Tequila","Galactose_F","D-Xylose",3,0.999
"Tequila","Galactose_F","L-Arabinose",10,1
"Tequila","Galactose_F","D-Arabinose",15,1
"Tequila","Galactose_F","D-Ribose",6,1
"Tequila","Galactose_F","Methanol",29,1
"Tequila","Galactose_F","Ethanol",1,0.982
"Tequila","Galactose_F","Glycerol",1,0.99
"Tequila","Galactose_F","Erythritol",17,1
"Tequila","Galactose_F","Ribitol",3,1
"Tequila","Galactose_F","Galactitol",21,1
"Tequila","Galactose_F","D-Mannitol",2,0.998
"Tequila","Galactose_F","D-Glucitol",2,0.995
"Tequila","Galactose_F","myo-Inositol",27,1
"Tequila","Galactose_F","DL-Lactate",17,1
"Tequila","Galactose_F","Succinate",0,0.376
"Tequila","Galactose_F","Citrate",7,1
"Tequila","Galactose_F","D-Gluconate",9,1
"Tequila","Galactose_F","D-Glucosamine",8,1
"Tequila","Galactose_F","Nitrate",27,1
"Tequila","Galactose_F","Vitamin-free",20,1
"Tequila","Galactose_F","2-Keto-D-gluconate",9,1
"Tequila","Galactose_F","Starch formation",30,1
"Tequila","Galactose_F","Growth at 19°C",0,0.991
"Tequila","Galactose_F","Growth at 25°C",0,0.984
"Tequila","Galactose_F","Growth at 30°C",0,0.877
"Tequila","Galactose_F","Growth at 37°C",4,0.988
"Tequila","Sucrose_F","Maltose_F",10,1
"Tequila","Sucrose_F","Lactose_F",29,1
"Tequila","Sucrose_F","Raffinose_F",10,1
"Tequila","Sucrose_F","Trehalose_F",9,1
"Tequila","Sucrose_F","Glucose",0,1
"Tequila","Sucrose_F","Inulin",20,1
"Tequila","Sucrose_F","Sucrose",1,0.972
"Tequila","Sucrose_F","Raffinose",6,1
"Tequila","Sucrose_F","Melibiose",21,1
"Tequila","Sucrose_F","Galactose",7,1
"Tequila","Sucrose_F","Lactose",22,1
"Tequila","Sucrose_F","Trehalose",1,0.989
"Tequila","Sucrose_F","Maltose",2,0.998
"Tequila","Sucrose_F","Melezitose",2,0.99
"Tequila","Sucrose_F","Methyl-?-D-glucoside",3,1
"Tequila","Sucrose_F","Soluble Starch",13,1
"Tequila","Sucrose_F","Cellobiose",4,1
"Tequila","Sucrose_F","Salicin",5,1
"Tequila","Sucrose_F","L-Sorbose",10,1
"Tequila","Sucrose_F","L-Rhamnose",16,1
"Tequila","Sucrose_F","D-Xylose",3,1
"Tequila","Sucrose_F","L-Arabinose",10,1
"Tequila","Sucrose_F","D-Arabinose",17,1
"Tequila","Sucrose_F","D-Ribose",10,1
"Tequila","Sucrose_F","Methanol",29,1
"Tequila","Sucrose_F","Ethanol",2,0.999
"Tequila","Sucrose_F","Glycerol",1,0.994
"Tequila","Sucrose_F","Erythritol",20,1
"Tequila","Sucrose_F","Ribitol",7,1
"Tequila","Sucrose_F","Galactitol",22,1
"Tequila","Sucrose_F","D-Mannitol",1,0.996
"Tequila","Sucrose_F","D-Glucitol",1,0.991
"Tequila","Sucrose_F","myo-Inositol",26,1
"Tequila","Sucrose_F","DL-Lactate",10,1
"Tequila","Sucrose_F","Succinate",0,0.879
"Tequila","Sucrose_F","Citrate",2,0.913
"Tequila","Sucrose_F","D-Gluconate",4,1
"Tequila","Sucrose_F","D-Glucosamine",10,1
"Tequila","Sucrose_F","Nitrate",24,1
"Tequila","Sucrose_F","Vitamin-free",19,1
"Tequila","Sucrose_F","2-Keto-D-gluconate",7,1
"Tequila","Sucrose_F","Starch formation",30,1
"Tequila","Sucrose_F","Growth at 19°C",0,0.993
"Tequila","Sucrose_F","Growth at 25°C",0,0.99
"Tequila","Sucrose_F","Growth at 30°C",1,1
"Tequila","Sucrose_F","Growth at 37°C",5,1
"Tequila","Maltose_F","Lactose_F",21,1
"Tequila","Maltose_F","Raffinose_F",10,1
"Tequila","Maltose_F","Trehalose_F",5,1
"Tequila","Maltose_F","Glucose",0,1
"Tequila","Maltose_F","Inulin",16,1
"Tequila","Maltose_F","Sucrose",1,0.975
"Tequila","Maltose_F","Raffinose",8,1
"Tequila","Maltose_F","Melibiose",16,1
"Tequila","Maltose_F","Galactose",2,1
"Tequila","Maltose_F","Lactose",16,1
"Tequila","Maltose_F","Trehalose",0,0.841
"Tequila","Maltose_F","Maltose",0,0.739
"Tequila","Maltose_F","Melezitose",1,0.937
"Tequila","Maltose_F","Methyl-?-D-glucoside",1,0.929
"Tequila","Maltose_F","Soluble Starch",5,0.985
"Tequila","Maltose_F","Cellobiose",5,1
"Tequila","Maltose_F","Salicin",4,1
"Tequila","Maltose_F","L-Sorbose",6,1
"Tequila","Maltose_F","L-Rhamnose",12,1
"Tequila","Maltose_F","D-Xylose",0,0.392
"Tequila","Maltose_F","L-Arabinose",7,1
"Tequila","Maltose_F","D-Arabinose",13,1
"Tequila","Maltose_F","D-Ribose",5,1
"Tequila","Maltose_F","Methanol",22,1
"Tequila","Maltose_F","Ethanol",0,0.906
"Tequila","Maltose_F","Glycerol",0,0.9
"Tequila","Maltose_F","Erythritol",14,1
"Tequila","Maltose_F","Ribitol",2,0.998
"Tequila","Maltose_F","Galactitol",16,1
"Tequila","Maltose_F","D-Mannitol",0,0.922
"Tequila","Maltose_F","D-Glucitol",0,0.877
"Tequila","Maltose_F","myo-Inositol",18,1
"Tequila","Maltose_F","DL-Lactate",9,1
"Tequila","Maltose_F","Succinate",0,0.889
"Tequila","Maltose_F","Citrate",2,0.93
"Tequila","Maltose_F","D-Gluconate",4,1
"Tequila","Maltose_F","D-Glucosamine",4,0.998
"Tequila","Maltose_F","Nitrate",19,1
"Tequila","Maltose_F","Vitamin-free",13,1
"Tequila","Maltose_F","2-Keto-D-gluconate",4,1
"Tequila","Maltose_F","Starch formation",22,1
"Tequila","Maltose_F","Growth at 19°C",0,0.992
"Tequila","Maltose_F","Growth at 25°C",0,0.99
"Tequila","Maltose_F","Growth at 30°C",1,0.999
"Tequila","Maltose_F","Growth at 37°C",3,0.979
"Tequila","Lactose_F","Raffinose_F",0,0.896
"Tequila","Lactose_F","Trehalose_F",0,0.955
"Tequila","Lactose_F","Glucose",0,1
"Tequila","Lactose_F","Inulin",1,0.996
"Tequila","Lactose_F","Sucrose",0,0.978
"Tequila","Lactose_F","Raffinose",0,0.909
"Tequila","Lactose_F","Melibiose",0,0.846
"Tequila","Lactose_F","Galactose",0,0.981
"Tequila","Lactose_F","Lactose",0,0.876
"Tequila","Lactose_F","Trehalose",0,0.986
"Tequila","Lactose_F","Maltose",0,0.976
"Tequila","Lactose_F","Melezitose",0,0.981
"Tequila","Lactose_F","Methyl-?-D-glucoside",0,0.97
"Tequila","Lactose_F","Soluble Starch",0,0.893
"Tequila","Lactose_F","Cellobiose",0,0.966
"Tequila","Lactose_F","Salicin",0,0.967
"Tequila","Lactose_F","L-Sorbose",0,0.978
"Tequila","Lactose_F","L-Rhamnose",1,0.997
"Tequila","Lactose_F","D-Xylose",0,0.984
"Tequila","Lactose_F","L-Arabinose",0,0.922
"Tequila","Lactose_F","D-Arabinose",1,0.998
"Tequila","Lactose_F","D-Ribose",0,0.94
"Tequila","Lactose_F","Methanol",1,0.995
"Tequila","Lactose_F","Ethanol",0,0.997
"Tequila","Lactose_F","Glycerol",0,0.989
"Tequila","Lactose_F","Erythritol",0,0.891
"Tequila","Lactose_F","Ribitol",0,0.984
"Tequila","Lactose_F","Galactitol",1,0.996
"Tequila","Lactose_F","D-Mannitol",0,0.998
"Tequila","Lactose_F","D-Glucitol",0,0.994
"Tequila","Lactose_F","myo-Inositol",1,0.994
"Tequila","Lactose_F","DL-Lactate",1,0.999
"Tequila","Lactose_F","Succinate",0,0.993
"Tequila","Lactose_F","Citrate",0,0.963
"Tequila","Lactose_F","D-Gluconate",0,0.961
"Tequila","Lactose_F","D-Glucosamine",0,0.948
"Tequila","Lactose_F","Nitrate",1,0.996
"Tequila","Lactose_F","Vitamin-free",0,0.881
"Tequila","Lactose_F","2-Keto-D-gluconate",0,0.968
"Tequila","Lactose_F","Starch formation",1,0.995
"Tequila","Lactose_F","Growth at 19°C",0,1
"Tequila","Lactose_F","Growth at 25°C",0,1
"Tequila","Lactose_F","Growth at 30°C",0,0.996
"Tequila","Lactose_F","Growth at 37°C",1,1
"Tequila","Raffinose_F","Trehalose_F",7,1
"Tequila","Raffinose_F","Glucose",0,1
"Tequila","Raffinose_F","Inulin",10,1
"Tequila","Raffinose_F","Sucrose",1,0.986
"Tequila","Raffinose_F","Raffinose",0,0.538
"Tequila","Raffinose_F","Melibiose",12,1
"Tequila","Raffinose_F","Galactose",6,1
"Tequila","Raffinose_F","Lactose",13,1
"Tequila","Raffinose_F","Trehalose",0,0.88
"Tequila","Raffinose_F","Maltose",1,0.981
"Tequila","Raffinose_F","Melezitose",1,0.97
"Tequila","Raffinose_F","Methyl-?-D-glucoside",1,0.973
"Tequila","Raffinose_F","Soluble Starch",9,1
"Tequila","Raffinose_F","Cellobiose",1,0.91
"Tequila","Raffinose_F","Salicin",2,0.991
"Tequila","Raffinose_F","L-Sorbose",7,1
"Tequila","Raffinose_F","L-Rhamnose",11,1
"Tequila","Raffinose_F","D-Xylose",1,0.964
"Tequila","Raffinose_F","L-Arabinose",6,1
"Tequila","Raffinose_F","D-Arabinose",10,1
"Tequila","Raffinose_F","D-Ribose",7,1
"Tequila","Raffinose_F","Methanol",19,1
"Tequila","Raffinose_F","Ethanol",1,0.997
"Tequila","Raffinose_F","Glycerol",1,0.997
"Tequila","Raffinose_F","Erythritol",12,1
"Tequila","Raffinose_F","Ribitol",5,1
"Tequila","Raffinose_F","Galactitol",13,1
"Tequila","Raffinose_F","D-Mannitol",1,0.999
"Tequila","Raffinose_F","D-Glucitol",1,0.996
"Tequila","Raffinose_F","myo-Inositol",17,1
"Tequila","Raffinose_F","DL-Lactate",7,1
"Tequila","Raffinose_F","Succinate",0,0.913
"Tequila","Raffinose_F","Citrate",2,0.962
"Tequila","Raffinose_F","D-Gluconate",4,1
"Tequila","Raffinose_F","D-Glucosamine",8,1
"Tequila","Raffinose_F","Nitrate",15,1
"Tequila","Raffinose_F","Vitamin-free",13,1
"Tequila","Raffinose_F","2-Keto-D-gluconate",6,1
"Tequila","Raffinose_F","Starch formation",20,1
"Tequila","Raffinose_F","Growth at 19°C",0,0.995
"Tequila","Raffinose_F","Growth at 25°C",0,0.991
"Tequila","Raffinose_F","Growth at 30°C",0,0.95
"Tequila","Raffinose_F","Growth at 37°C",3,0.999
"Tequila","Trehalose_F","Glucose",0,1
"Tequila","Trehalose_F","Inulin",24,1
"Tequila","Trehalose_F","Sucrose",6,1
"Tequila","Trehalose_F","Raffinose",15,1
"Tequila","Trehalose_F","Melibiose",22,1
"Tequila","Trehalose_F","Galactose",5,1
"Tequila","Trehalose_F","Lactose",23,1
"Tequila","Trehalose_F","Trehalose",1,0.967
"Tequila","Trehalose_F","Maltose",5,1
"Tequila","Trehalose_F","Melezitose",6,1
"Tequila","Trehalose_F","Methyl-?-D-glucoside",6,1
"Tequila","Trehalose_F","Soluble Starch",15,1
"Tequila","Trehalose_F","Cellobiose",9,1
"Tequila","Trehalose_F","Salicin",9,1
"Tequila","Trehalose_F","L-Sorbose",9,1
"Tequila","Trehalose_F","L-Rhamnose",15,1
"Tequila","Trehalose_F","D-Xylose",4,1
"Tequila","Trehalose_F","L-Arabinose",9,1
"Tequila","Trehalose_F","D-Arabinose",16,1
"Tequila","Trehalose_F","D-Ribose",9,1
"Tequila","Trehalose_F","Methanol",29,1
"Tequila","Trehalose_F","Ethanol",2,1
"Tequila","Trehalose_F","Glycerol",0,0.343
"Tequila","Trehalose_F","Erythritol",18,1
"Tequila","Trehalose_F","Ribitol",4,1
"Tequila","Trehalose_F","Galactitol",21,1
"Tequila","Trehalose_F","D-Mannitol",3,1
"Tequila","Trehalose_F","D-Glucitol",3,0.999
"Tequila","Trehalose_F","myo-Inositol",28,1
"Tequila","Trehalose_F","DL-Lactate",18,1
"Tequila","Trehalose_F","Succinate",3,0.999
"Tequila","Trehalose_F","Citrate",6,1
"Tequila","Trehalose_F","D-Gluconate",4,0.999
"Tequila","Trehalose_F","D-Glucosamine",9,1
"Tequila","Trehalose_F","Nitrate",27,1
"Tequila","Trehalose_F","Vitamin-free",22,1
"Tequila","Trehalose_F","2-Keto-D-gluconate",8,1
"Tequila","Trehalose_F","Starch formation",31,1
"Tequila","Trehalose_F","Growth at 19°C",0,0.99
"Tequila","Trehalose_F","Growth at 25°C",0,0.983
"Tequila","Trehalose_F","Growth at 30°C",1,0.993
"Tequila","Trehalose_F","Growth at 37°C",6,1
"Tequila","Glucose","Inulin",79,1
"Tequila","Glucose","Sucrose",41,1
"Tequila","Glucose","Raffinose",58,1
"Tequila","Glucose","Melibiose",76,1
"Tequila","Glucose","Galactose",28,1
"Tequila","Glucose","Lactose",77,1
"Tequila","Glucose","Trehalose",32,1
"Tequila","Glucose","Maltose",41,1
"Tequila","Glucose","Melezitose",46,1
"Tequila","Glucose","Methyl-?-D-glucoside",46,1
"Tequila","Glucose","Soluble Starch",60,1
"Tequila","Glucose","Cellobiose",37,1
"Tequila","Glucose","Salicin",37,1
"Tequila","Glucose","L-Sorbose",38,1
"Tequila","Glucose","L-Rhamnose",62,1
"Tequila","Glucose","D-Xylose",28,1
"Tequila","Glucose","L-Arabinose",49,1
"Tequila","Glucose","D-Arabinose",61,1
"Tequila","Glucose","D-Ribose",48,1
"Tequila","Glucose","Methanol",85,1
"Tequila","Glucose","Ethanol",11,1
"Tequila","Glucose","Glycerol",10,1
"Tequila","Glucose","Erythritol",62,1
"Tequila","Glucose","Ribitol",35,1
"Tequila","Glucose","Galactitol",73,1
"Tequila","Glucose","D-Mannitol",23,1
"Tequila","Glucose","D-Glucitol",20,1
"Tequila","Glucose","myo-Inositol",81,1
"Tequila","Glucose","DL-Lactate",40,1
"Tequila","Glucose","Succinate",11,1
"Tequila","Glucose","Citrate",24,1
"Tequila","Glucose","D-Gluconate",27,1
"Tequila","Glucose","D-Glucosamine",52,1
"Tequila","Glucose","Nitrate",79,1
"Tequila","Glucose","Vitamin-free",71,1
"Tequila","Glucose","2-Keto-D-gluconate",44,1
"Tequila","Glucose","Starch formation",84,1
"Tequila","Glucose","Growth at 19°C",5,1
"Tequila","Glucose","Growth at 25°C",0,0.969
"Tequila","Glucose","Growth at 30°C",3,1
"Tequila","Glucose","Growth at 37°C",24,1
"Tequila","Inulin","Sucrose",0,0.818
"Tequila","Inulin","Raffinose",0,0.547
"Tequila","Inulin","Melibiose",5,0.999
"Tequila","Inulin","Galactose",2,1
"Tequila","Inulin","Lactose",7,1
"Tequila","Inulin","Trehalose",0,0.902
"Tequila","Inulin","Maltose",0,0.825
"Tequila","Inulin","Melezitose",0,0.768
"Tequila","Inulin","Methyl-?-D-glucoside",0,0.751
"Tequila","Inulin","Soluble Starch",6,1
"Tequila","Inulin","Cellobiose",1,0.918
"Tequila","Inulin","Salicin",1,0.91
"Tequila","Inulin","L-Sorbose",2,0.998
"Tequila","Inulin","L-Rhamnose",6,1
"Tequila","Inulin","D-Xylose",0,0.424
"Tequila","Inulin","L-Arabinose",3,0.991
"Tequila","Inulin","D-Arabinose",4,1
"Tequila","Inulin","D-Ribose",3,0.995
"Tequila","Inulin","Methanol",11,1
"Tequila","Inulin","Ethanol",0,0.936
"Tequila","Inulin","Glycerol",0,0.935
"Tequila","Inulin","Erythritol",7,1
"Tequila","Inulin","Ribitol",2,1
"Tequila","Inulin","Galactitol",6,1
"Tequila","Inulin","D-Mannitol",0,0.949
"Tequila","Inulin","D-Glucitol",0,0.924
"Tequila","Inulin","myo-Inositol",10,1
"Tequila","Inulin","DL-Lactate",4,0.999
"Tequila","Inulin","Succinate",0,0.921
"Tequila","Inulin","Citrate",1,0.612
"Tequila","Inulin","D-Gluconate",3,1
"Tequila","Inulin","D-Glucosamine",3,0.997
"Tequila","Inulin","Nitrate",10,1
"Tequila","Inulin","Vitamin-free",7,1
"Tequila","Inulin","2-Keto-D-gluconate",2,0.999
"Tequila","Inulin","Starch formation",11,1
"Tequila","Inulin","Growth at 19°C",0,0.996
"Tequila","Inulin","Growth at 25°C",0,0.991
"Tequila","Inulin","Growth at 30°C",1,1
"Tequila","Inulin","Growth at 37°C",2,0.981
"Tequila","Sucrose","Raffinose",19,1
"Tequila","Sucrose","Melibiose",35,1
"Tequila","Sucrose","Galactose",7,1
"Tequila","Sucrose","Lactose",38,1
"Tequila","Sucrose","Trehalose",3,1
"Tequila","Sucrose","Maltose",3,0.999
"Tequila","Sucrose","Melezitose",5,1
"Tequila","Sucrose","Methyl-?-D-glucoside",6,1
"Tequila","Sucrose","Soluble Starch",23,1
"Tequila","Sucrose","Cellobiose",10,1
"Tequila","Sucrose","Salicin",11,1
"Tequila","Sucrose","L-Sorbose",16,1
"Tequila","Sucrose","L-Rhamnose",26,1
"Tequila","Sucrose","D-Xylose",3,0.996
"Tequila","Sucrose","L-Arabinose",15,1
"Tequila","Sucrose","D-Arabinose",27,1
"Tequila","Sucrose","D-Ribose",15,1
"Tequila","Sucrose","Methanol",47,1
"Tequila","Sucrose","Ethanol",4,1
"Tequila","Sucrose","Glycerol",1,0.925
"Tequila","Sucrose","Erythritol",29,1
"Tequila","Sucrose","Ribitol",9,1
"Tequila","Sucrose","Galactitol",33,1
"Tequila","Sucrose","D-Mannitol",3,1
"Tequila","Sucrose","D-Glucitol",2,0.998
"Tequila","Sucrose","myo-Inositol",42,1
"Tequila","Sucrose","DL-Lactate",23,1
"Tequila","Sucrose","Succinate",2,0.997
"Tequila","Sucrose","Citrate",4,0.991
"Tequila","Sucrose","D-Gluconate",6,1
"Tequila","Sucrose","D-Glucosamine",20,1
"Tequila","Sucrose","Nitrate",40,1
"Tequila","Sucrose","Vitamin-free",37,1
"Tequila","Sucrose","2-Keto-D-gluconate",15,1
"Tequila","Sucrose","Starch formation",47,1
"Tequila","Sucrose","Growth at 19°C",0,0.989
"Tequila","Sucrose","Growth at 25°C",0,0.982
"Tequila","Sucrose","Growth at 30°C",2,0.999
"Tequila","Sucrose","Growth at 37°C",10,1
"Tequila","Raffinose","Melibiose",18,1
"Tequila","Raffinose","Galactose",6,1
"Tequila","Raffinose","Lactose",22,1
"Tequila","Raffinose","Trehalose",2,1
"Tequila","Raffinose","Maltose",3,1
"Tequila","Raffinose","Melezitose",6,1
"Tequila","Raffinose","Methyl-?-D-glucoside",6,1
"Tequila","Raffinose","Soluble Starch",15,1
"Tequila","Raffinose","Cellobiose",4,1
"Tequila","Raffinose","Salicin",5,1
"Tequila","Raffinose","L-Sorbose",10,1
"Tequila","Raffinose","L-Rhamnose",15,1
"Tequila","Raffinose","D-Xylose",3,1
"Tequila","Raffinose","L-Arabinose",10,1
"Tequila","Raffinose","D-Arabinose",15,1
"Tequila","Raffinose","D-Ribose",9,1
"Tequila","Raffinose","Methanol",31,1
"Tequila","Raffinose","Ethanol",4,1
"Tequila","Raffinose","Glycerol",1,0.994
"Tequila","Raffinose","Erythritol",16,1
"Tequila","Raffinose","Ribitol",7,1
"Tequila","Raffinose","Galactitol",19,1
"Tequila","Raffinose","D-Mannitol",3,1
"Tequila","Raffinose","D-Glucitol",2,0.999
"Tequila","Raffinose","myo-Inositol",24,1
"Tequila","Raffinose","DL-Lactate",13,1
"Tequila","Raffinose","Succinate",1,0.998
"Tequila","Raffinose","Citrate",3,0.993
"Tequila","Raffinose","D-Gluconate",4,1
"Tequila","Raffinose","D-Glucosamine",11,1
"Tequila","Raffinose","Nitrate",26,1
"Tequila","Raffinose","Vitamin-free",23,1
"Tequila","Raffinose","2-Keto-D-gluconate",7,1
"Tequila","Raffinose","Starch formation",32,1
"Tequila","Raffinose","Growth at 19°C",0,0.994
"Tequila","Raffinose","Growth at 25°C",0,0.99
"Tequila","Raffinose","Growth at 30°C",2,1
"Tequila","Raffinose","Growth at 37°C",8,1
"Tequila","Melibiose","Galactose",0,0.939
"Tequila","Melibiose","Lactose",7,1
"Tequila","Melibiose","Trehalose",0,0.968
"Tequila","Melibiose","Maltose",0,0.949
"Tequila","Melibiose","Melezitose",2,1
