"Isolation","Trait_A","Trait_B","Observed_PP","Percent_PP","Mean_PP","SD_PP","Var_PP","Difference","Color"
"Bromeliad","Glucose","Methyl-?-D-glucoside",2,1,1.767,0.450459669575328,0.202913913913914,0.233,1
"Bromeliad","Glucose","Ribitol",2,1,1.845,0.383565016812172,0.147122122122122,0.155,1
"Bromeliad","Glucose","Salicin",2,1,1.854,0.361683307348867,0.130814814814815,0.146,1
"Bromeliad","Glucose","Sucrose",2,1,1.855,0.366209105715722,0.134109109109109,0.145,1
"Bromeliad","Glucose","Trehalose",2,1,1.914,0.28050433629925,0.0786826826826827,0.0860000000000001,1
"Bromeliad","Glucose","Vitamin-free",2,1,1.592,0.56908686495109,0.32385985985986,0.408,1
"Bromeliad","Glucose_F","Cellobiose",2,1,1.753,0.469266673876604,0.220211211211211,0.247,1
"Bromeliad","Glucose_F","D-Glucitol",2,1,1.829,0.402393987182862,0.161920920920921,0.171,1
"Bromeliad","Glucose_F","D-Gluconate",2,1,1.693,0.512848919287166,0.263014014014014,0.307,1
"Bromeliad","Glucose_F","D-Mannitol",2,1,1.835,0.397407766573494,0.157932932932933,0.165,1
"Bromeliad","Glucose_F","D-Xylose",2,1,1.79,0.445082125116363,0.198098098098098,0.21,1
"Bromeliad","Glucose_F","Erythritol",2,1,1.558,0.597488906167297,0.356992992992993,0.442,1
"Bromeliad","Glucose_F","Ethanol",2,1,1.825,0.410540550425343,0.168543543543544,0.175,1
"Bromeliad","Glucose_F","Glucose",2,1,1.883,0.339744648856206,0.115426426426426,0.117,1
"Bromeliad","Glucose_F","Glycerol",2,1,1.854,0.375266338518158,0.140824824824825,0.146,1
"Bromeliad","Glucose_F","Growth at 19°C",2,1,1.879,0.34420557444277,0.118477477477477,0.121,1
"Bromeliad","Glucose_F","Growth at 25°C",2,1,1.876,0.347483445281563,0.120744744744745,0.124,1
"Bromeliad","Glucose_F","Growth at 30°C",2,1,1.845,0.386165928227911,0.149124124124124,0.155,1
"Bromeliad","Glucose_F","L-Sorbose",2,1,1.682,0.535876070713335,0.287163163163163,0.318,1
"Bromeliad","Glucose_F","Maltose",2,1,1.71,0.512017736179287,0.262162162162162,0.29,1
"Bromeliad","Glucose_F","Maltose_F",2,1,1.483,0.622976002025037,0.388099099099099,0.517,1
"Bromeliad","Glucose_F","Melezitose",2,1,1.659,0.543151925352395,0.295014014014014,0.341,1
"Bromeliad","Glucose_F","Methyl-?-D-glucoside",2,1,1.667,0.519982097173914,0.270381381381381,0.333,1
"Bromeliad","Glucose_F","Ribitol",2,1,1.739,0.484885671178386,0.235114114114114,0.261,1
"Bromeliad","Glucose_F","Salicin",2,1,1.746,0.464434817492939,0.2156996996997,0.254,1
"Bromeliad","Glucose_F","Sucrose",2,1,1.743,0.482891482824231,0.233184184184184,0.257,1
"Bromeliad","Glucose_F","Trehalose",2,1,1.802,0.42776042240836,0.182978978978979,0.198,1
"Bromeliad","Glucose_F","Vitamin-free",2,1,1.494,0.611831952694805,0.374338338338338,0.506,1
"Bromeliad","Glycerol","D-Glucitol",2,1,1.911,0.288378505027962,0.0831621621621622,0.089,1
"Bromeliad","Glycerol","D-Gluconate",2,1,1.777,0.446621171095225,0.19947047047047,0.223,1
"Bromeliad","Glycerol","D-Mannitol",2,1,1.919,0.276614380529132,0.0765155155155155,0.081,1
"Bromeliad","Glycerol","Erythritol",2,1,1.632,0.564707796028083,0.318894894894895,0.368,1
"Bromeliad","Glycerol","Growth at 19°C",2,1,1.965,0.18387171834953,0.0338088088088088,0.0349999999999999,1
"Bromeliad","Glycerol","Growth at 25°C",2,1,1.961,0.193691808077979,0.0375165165165165,0.0389999999999999,1
"Bromeliad","Glycerol","Growth at 30°C",2,1,1.93,0.259166292498016,0.0671671671671672,0.0700000000000001,1
"Bromeliad","Glycerol","Ribitol",2,1,1.817,0.41675494560315,0.173684684684685,0.183,1
"Bromeliad","Glycerol","Vitamin-free",2,1,1.565,0.578021720274514,0.334109109109109,0.435,1
"Bromeliad","Growth at 19°C","Growth at 25°C",2,1,1.988,0.108939744206914,0.0118678678678679,0.012,1
"Bromeliad","Growth at 19°C","Growth at 30°C",2,1,1.956,0.205197724417465,0.0421061061061061,0.044,1
"Bromeliad","Growth at 25°C","Growth at 30°C",2,1,1.952,0.213873190797121,0.0457417417417417,0.048,1
"Bromeliad","L-Sorbose","D-Glucitol",2,1,1.731,0.504870175286572,0.254893893893894,0.269,1
"Bromeliad","L-Sorbose","D-Gluconate",2,1,1.611,0.572718959880854,0.328007007007007,0.389,1
"Bromeliad","L-Sorbose","D-Mannitol",2,1,1.741,0.494128690892528,0.244163163163163,0.259,1
"Bromeliad","L-Sorbose","D-Xylose",2,1,1.7,0.519875244910036,0.27027027027027,0.3,1
"Bromeliad","L-Sorbose","Erythritol",2,1,1.479,0.638722918773835,0.407966966966967,0.521,1
"Bromeliad","L-Sorbose","Ethanol",2,1,1.733,0.499960959436795,0.249960960960961,0.267,1
"Bromeliad","L-Sorbose","Glycerol",2,1,1.76,0.476053176259361,0.226626626626627,0.24,1
"Bromeliad","L-Sorbose","Growth at 19°C",2,1,1.784,0.459951688284276,0.211555555555556,0.216,1
"Bromeliad","L-Sorbose","Growth at 25°C",2,1,1.78,0.462400058189674,0.213813813813814,0.22,1
"Bromeliad","L-Sorbose","Growth at 30°C",2,1,1.751,0.480864045474633,0.23123023023023,0.249,1
"Bromeliad","L-Sorbose","Ribitol",2,1,1.649,0.553267661358501,0.306105105105105,0.351,1
"Bromeliad","L-Sorbose","Vitamin-free",2,1,1.42,0.651171270883493,0.424024024024024,0.58,1
"Bromeliad","Maltose","Cellobiose",2,1,1.691,0.503758645357847,0.253772772772773,0.309,1
"Bromeliad","Maltose","D-Glucitol",2,1,1.761,0.451755556781633,0.204083083083083,0.239,1
"Bromeliad","Maltose","D-Gluconate",2,1,1.631,0.546935222981788,0.299138138138138,0.369,1
"Bromeliad","Maltose","D-Mannitol",2,1,1.769,0.45370127269476,0.205844844844845,0.231,1
"Bromeliad","Maltose","D-Xylose",2,1,1.73,0.483045891539648,0.233333333333333,0.27,1
"Bromeliad","Maltose","Erythritol",2,1,1.504,0.624799467328818,0.390374374374374,0.496,1
"Bromeliad","Maltose","Ethanol",2,1,1.758,0.464383087172274,0.215651651651652,0.242,1
"Bromeliad","Maltose","Glycerol",2,1,1.788,0.428064526957373,0.183239239239239,0.212,1
"Bromeliad","Maltose","Growth at 19°C",2,1,1.811,0.409202207284426,0.167446446446446,0.189,1
"Bromeliad","Maltose","Growth at 25°C",2,1,1.807,0.419436439674627,0.175926926926927,0.193,1
"Bromeliad","Maltose","Growth at 30°C",2,1,1.78,0.437940397533491,0.191791791791792,0.22,1
"Bromeliad","Maltose","L-Sorbose",2,1,1.613,0.565288024418128,0.319550550550551,0.387,1
"Bromeliad","Maltose","Melezitose",2,1,1.6,0.574743708386904,0.33033033033033,0.4,1
"Bromeliad","Maltose","Methyl-?-D-glucoside",2,1,1.591,0.560386503257379,0.314033033033033,0.409,1
"Bromeliad","Maltose","Ribitol",2,1,1.671,0.535766783261193,0.287046046046046,0.329,1
"Bromeliad","Maltose","Salicin",2,1,1.684,0.504379220823378,0.254398398398398,0.316,1
"Bromeliad","Maltose","Vitamin-free",2,1,1.437,0.640657038860451,0.410441441441441,0.563,1
"Bromeliad","Maltose_F","Cellobiose",2,1,1.469,0.597826393191532,0.357396396396396,0.531,1
"Bromeliad","Maltose_F","D-Glucitol",2,1,1.531,0.589394932440368,0.347386386386386,0.469,1
"Bromeliad","Maltose_F","D-Gluconate",2,1,1.42,0.627689408859186,0.393993993993994,0.58,1
"Bromeliad","Maltose_F","D-Mannitol",2,1,1.541,0.583660568875147,0.34065965965966,0.459,1
"Bromeliad","Maltose_F","D-Xylose",2,1,1.507,0.605241536345051,0.366317317317317,0.493,1
"Bromeliad","Maltose_F","Erythritol",2,1,1.312,0.68199788938172,0.465121121121121,0.688,1
"Bromeliad","Maltose_F","Ethanol",2,1,1.537,0.589048366416526,0.346977977977978,0.463,1
"Bromeliad","Maltose_F","Glucose",2,1,1.581,0.569001548998562,0.323762762762763,0.419,1
"Bromeliad","Maltose_F","Glycerol",2,1,1.553,0.584407847767749,0.341532532532533,0.447,1
"Bromeliad","Maltose_F","Growth at 19°C",2,1,1.578,0.569420969266359,0.32424024024024,0.422,1
"Bromeliad","Maltose_F","Growth at 25°C",2,1,1.573,0.575327734427954,0.331002002002002,0.427,1
"Bromeliad","Maltose_F","Growth at 30°C",2,1,1.548,0.581406943572257,0.338034034034034,0.452,1
"Bromeliad","Maltose_F","L-Sorbose",2,1,1.416,0.6491266173601,0.421365365365365,0.584,1
"Bromeliad","Maltose_F","Maltose",2,1,1.437,0.618395838774335,0.382413413413413,0.563,1
"Bromeliad","Maltose_F","Melezitose",2,1,1.405,0.630374787227703,0.397372372372372,0.595,1
"Bromeliad","Maltose_F","Methyl-?-D-glucoside",2,1,1.389,0.65276726718265,0.426105105105105,0.611,1
"Bromeliad","Maltose_F","Ribitol",2,1,1.458,0.62660085271936,0.392628628628629,0.542,1
"Bromeliad","Maltose_F","Salicin",2,1,1.467,0.61260614287345,0.375286286286286,0.533,1
"Bromeliad","Maltose_F","Sucrose",2,1,1.46,0.625132618562486,0.390790790790791,0.54,1
"Bromeliad","Maltose_F","Trehalose",2,1,1.508,0.593538784148339,0.352288288288288,0.492,1
"Bromeliad","Maltose_F","Vitamin-free",2,1,1.255,0.6696442513928,0.448423423423423,0.745,1
"Bromeliad","Melezitose","Cellobiose",2,1,1.649,0.534869222413372,0.286085085085085,0.351,1
"Bromeliad","Melezitose","D-Glucitol",2,1,1.712,0.493253787921897,0.243299299299299,0.288,1
"Bromeliad","Melezitose","D-Gluconate",2,1,1.588,0.580166004340648,0.336592592592593,0.412,1
"Bromeliad","Melezitose","D-Mannitol",2,1,1.725,0.493577368422235,0.243618618618619,0.275,1
"Bromeliad","Melezitose","D-Xylose",2,1,1.683,0.524200139055481,0.274785785785786,0.317,1
"Bromeliad","Melezitose","Erythritol",2,1,1.47,0.625692809205517,0.391491491491491,0.53,1
"Bromeliad","Melezitose","Ethanol",2,1,1.711,0.497721535325454,0.247726726726727,0.289,1
"Bromeliad","Melezitose","Glycerol",2,1,1.74,0.478151261243373,0.228628628628629,0.26,1
"Bromeliad","Melezitose","Growth at 19°C",2,1,1.765,0.45824118647824,0.209984984984985,0.235,1
"Bromeliad","Melezitose","Growth at 25°C",2,1,1.759,0.463825542778892,0.215134134134134,0.241,1
"Bromeliad","Melezitose","Growth at 30°C",2,1,1.733,0.491887134364127,0.241952952952953,0.267,1
"Bromeliad","Melezitose","L-Sorbose",2,1,1.583,0.584339329886713,0.341452452452452,0.417,1
"Bromeliad","Melezitose","Methyl-?-D-glucoside",2,1,1.556,0.597679865162966,0.357221221221221,0.444,1
"Bromeliad","Melezitose","Ribitol",2,1,1.633,0.551919935874412,0.304615615615616,0.367,1
"Bromeliad","Melezitose","Salicin",2,1,1.641,0.546275953541264,0.298417417417417,0.359,1
"Bromeliad","Melezitose","Vitamin-free",2,1,1.411,0.639130258622988,0.408487487487487,0.589,1
"Bromeliad","Methyl-?-D-glucoside","Cellobiose",2,1,1.644,0.539958846168442,0.291555555555556,0.356,1
"Bromeliad","Methyl-?-D-glucoside","D-Glucitol",2,1,1.712,0.495279013588605,0.245301301301301,0.288,1
"Bromeliad","Methyl-?-D-glucoside","D-Gluconate",2,1,1.593,0.568924137890699,0.323674674674675,0.407,1
"Bromeliad","Methyl-?-D-glucoside","D-Mannitol",2,1,1.727,0.484464349261848,0.234705705705706,0.273,1
"Bromeliad","Methyl-?-D-glucoside","D-Xylose",2,1,1.685,0.50993630488036,0.260035035035035,0.315,1
"Bromeliad","Methyl-?-D-glucoside","Erythritol",2,1,1.469,0.636745195855017,0.405444444444444,0.531,1
"Bromeliad","Methyl-?-D-glucoside","Ethanol",2,1,1.712,0.487127594469142,0.237293293293293,0.288,1
"Bromeliad","Methyl-?-D-glucoside","Glycerol",2,1,1.738,0.466447825135431,0.217573573573574,0.262,1
"Bromeliad","Methyl-?-D-glucoside","Growth at 19°C",2,1,1.764,0.452226169641374,0.204508508508509,0.236,1
"Bromeliad","Methyl-?-D-glucoside","Growth at 25°C",2,1,1.76,0.458923316699654,0.210610610610611,0.24,1
"Bromeliad","Methyl-?-D-glucoside","Growth at 30°C",2,1,1.731,0.482567997148456,0.232871871871872,0.269,1
"Bromeliad","Methyl-?-D-glucoside","L-Sorbose",2,1,1.575,0.593908854730865,0.352727727727728,0.425,1
"Bromeliad","Methyl-?-D-glucoside","Ribitol",2,1,1.627,0.556939118020257,0.310181181181181,0.373,1
"Bromeliad","Methyl-?-D-glucoside","Salicin",2,1,1.637,0.539928256829111,0.291522522522523,0.363,1
"Bromeliad","Methyl-?-D-glucoside","Vitamin-free",2,1,1.407,0.655576678032998,0.429780780780781,0.593,1
"Bromeliad","Ribitol","D-Glucitol",2,1,1.791,0.444428303010189,0.197516516516517,0.209,1
"Bromeliad","Ribitol","D-Gluconate",2,1,1.66,0.537297579269336,0.288688688688689,0.34,1
"Bromeliad","Ribitol","D-Mannitol",2,1,1.796,0.431938155955885,0.186570570570571,0.204,1
"Bromeliad","Ribitol","Growth at 19°C",2,1,1.841,0.387129008043661,0.149868868868869,0.159,1
"Bromeliad","Ribitol","Growth at 25°C",2,1,1.838,0.389753650281698,0.151907907907908,0.162,1
"Bromeliad","Ribitol","Growth at 30°C",2,1,1.807,0.419436439674627,0.175926926926927,0.193,1
"Bromeliad","Ribitol","Vitamin-free",2,1,1.469,0.617592438765583,0.38142042042042,0.531,1
"Bromeliad","Salicin","D-Glucitol",2,1,1.803,0.41996114983099,0.176367367367367,0.197,1
"Bromeliad","Salicin","D-Gluconate",2,1,1.671,0.520605445640007,0.27103003003003,0.329,1
"Bromeliad","Salicin","D-Mannitol",2,1,1.808,0.411467259092756,0.169305305305305,0.192,1
"Bromeliad","Salicin","D-Xylose",2,1,1.763,0.452809050302703,0.205036036036036,0.237,1
"Bromeliad","Salicin","Erythritol",2,1,1.537,0.604148984933349,0.364995995995996,0.463,1
"Bromeliad","Salicin","Ethanol",2,1,1.793,0.422290574521063,0.178329329329329,0.207,1
"Bromeliad","Salicin","Glycerol",2,1,1.824,0.396460819225786,0.157181181181181,0.176,1
"Bromeliad","Salicin","Growth at 19°C",2,1,1.851,0.364598315865463,0.132931931931932,0.149,1
"Bromeliad","Salicin","Growth at 25°C",2,1,1.846,0.369351350911866,0.13642042042042,0.154,1
"Bromeliad","Salicin","Growth at 30°C",2,1,1.817,0.4070339994112,0.165676676676677,0.183,1
"Bromeliad","Salicin","L-Sorbose",2,1,1.653,0.553983662121816,0.306897897897898,0.347,1
"Bromeliad","Salicin","Ribitol",2,1,1.707,0.51128505983689,0.261412412412412,0.293,1
"Bromeliad","Salicin","Vitamin-free",2,1,1.473,0.625829579568322,0.391662662662663,0.527,1
"Bromeliad","Sucrose","Cellobiose",2,1,1.723,0.484257685024725,0.234505505505506,0.277,1
"Bromeliad","Sucrose","D-Glucitol",2,1,1.799,0.422821212544709,0.178777777777778,0.201,1
"Bromeliad","Sucrose","D-Gluconate",2,1,1.67,0.520933173613825,0.271371371371371,0.33,1
"Bromeliad","Sucrose","D-Mannitol",2,1,1.812,0.408439497138588,0.166822822822823,0.188,1
"Bromeliad","Sucrose","D-Xylose",2,1,1.767,0.454882312162078,0.206917917917918,0.233,1
"Bromeliad","Sucrose","Erythritol",2,1,1.54,0.592242138614563,0.350750750750751,0.46,1
"Bromeliad","Sucrose","Ethanol",2,1,1.796,0.42727809043592,0.182566566566567,0.204,1
"Bromeliad","Sucrose","Glycerol",2,1,1.824,0.398977672537177,0.159183183183183,0.176,1
"Bromeliad","Sucrose","Growth at 19°C",2,1,1.852,0.369096508019559,0.136232232232232,0.148,1
"Bromeliad","Sucrose","Growth at 25°C",2,1,1.847,0.373805739296136,0.139730730730731,0.153,1
"Bromeliad","Sucrose","Growth at 30°C",2,1,1.816,0.412691548634467,0.170314314314314,0.184,1
"Bromeliad","Sucrose","L-Sorbose",2,1,1.655,0.549797487514519,0.302277277277277,0.345,1
"Bromeliad","Sucrose","Maltose",2,1,1.683,0.516505351160835,0.266777777777778,0.317,1
"Bromeliad","Sucrose","Melezitose",2,1,1.639,0.541268853687308,0.292971971971972,0.361,1
"Bromeliad","Sucrose","Methyl-?-D-glucoside",2,1,1.639,0.535692043963662,0.286965965965966,0.361,1
"Bromeliad","Sucrose","Ribitol",2,1,1.71,0.50015012761185,0.25015015015015,0.29,1
"Bromeliad","Sucrose","Salicin",2,1,1.717,0.486978591057295,0.237148148148148,0.283,1
"Bromeliad","Sucrose","Trehalose",2,1,1.774,0.43716714779946,0.191115115115115,0.226,1
"Bromeliad","Sucrose","Vitamin-free",2,1,1.479,0.624458924949391,0.389948948948949,0.521,1
"Bromeliad","Trehalose","Cellobiose",2,1,1.783,0.433703930232479,0.188099099099099,0.217,1
"Bromeliad","Trehalose","D-Glucitol",2,1,1.858,0.360507927743574,0.129965965965966,0.142,1
"Bromeliad","Trehalose","D-Gluconate",2,1,1.72,0.499849827298009,0.24984984984985,0.28,1
"Bromeliad","Trehalose","D-Mannitol",2,1,1.865,0.350567964734227,0.122897897897898,0.135,1
"Bromeliad","Trehalose","D-Xylose",2,1,1.82,0.407143421616715,0.165765765765766,0.18,1
"Bromeliad","Trehalose","Erythritol",2,1,1.591,0.588272951158784,0.346065065065065,0.409,1
"Bromeliad","Trehalose","Ethanol",2,1,1.852,0.369096508019559,0.136232232232232,0.148,1
"Bromeliad","Trehalose","Glycerol",2,1,1.886,0.327278338896895,0.107111111111111,0.114,1
"Bromeliad","Trehalose","Growth at 19°C",2,1,1.91,0.286324958712967,0.081981981981982,0.0900000000000001,1
"Bromeliad","Trehalose","Growth at 25°C",2,1,1.906,0.291974740772638,0.0852492492492492,0.0940000000000001,1
"Bromeliad","Trehalose","Growth at 30°C",2,1,1.877,0.331633805546089,0.109980980980981,0.123,1
"Bromeliad","Trehalose","L-Sorbose",2,1,1.705,0.508166540843878,0.258233233233233,0.295,1
"Bromeliad","Trehalose","Maltose",2,1,1.745,0.464963645020975,0.216191191191191,0.255,1
"Bromeliad","Trehalose","Melezitose",2,1,1.689,0.518215734561917,0.268547547547548,0.311,1
"Bromeliad","Trehalose","Methyl-?-D-glucoside",2,1,1.691,0.511645170778324,0.261780780780781,0.309,1
"Bromeliad","Trehalose","Ribitol",2,1,1.767,0.45707758632416,0.20891991991992,0.233,1
"Bromeliad","Trehalose","Salicin",2,1,1.778,0.439213967115014,0.192908908908909,0.222,1
"Bromeliad","Trehalose","Vitamin-free",2,1,1.517,0.61651528050089,0.380091091091091,0.483,1
"Bromeliad","Vitamin-free","Growth at 19°C",2,1,1.588,0.573222979812031,0.328584584584585,0.412,1
"Bromeliad","Vitamin-free","Growth at 25°C",2,1,1.587,0.569873455914342,0.324755755755756,0.413,1
"Bromeliad","Vitamin-free","Growth at 30°C",2,1,1.558,0.582215574315025,0.338974974974975,0.442,1
"Flower","Glucose","L-Sorbose",73,1,64.466,2.75652724318887,7.59844244244244,8.53400000000001,1
"Cactus","Glucose","Growth at 19°C",47,1,46.872,0.3602023677681,0.129745745745746,0.128,1
"Cactus","Glucose","Growth at 25°C",47,1,46.815,0.43469985503099,0.188963963963964,0.185000000000002,1
"Cactus","Glucose","Growth at 30°C",47,1,44.904,1.36625424085367,1.86665065065065,2.096,1
"Cactus","Glucose","Growth at 37°C",40,1,31.412,2.75678360700579,7.59985585585586,8.588,1
"Cactus","Growth at 19°C","Growth at 25°C",47,1,46.687,0.57215239085261,0.327358358358358,0.313000000000002,1
"Cactus","Growth at 19°C","Growth at 30°C",47,1,44.785,1.38805680780784,1.9267017017017,2.215,1
"Cactus","Growth at 19°C","Growth at 37°C",40,1,31.344,2.76320453446706,7.6352992992993,8.656,1
"Cactus","Growth at 25°C","Growth at 30°C",47,1,44.73,1.40964076526152,1.98708708708709,2.27,1
"Cactus","Growth at 25°C","Growth at 37°C",40,1,31.287,2.77530779073841,7.70233333333333,8.713,1
"Cactus","Growth at 30°C","Growth at 37°C",40,1,30.076,2.8341235428711,8.03225625625626,9.924,1
"Ipomoea","D-Glucitol","Growth at 19°C",34,1,32.647,1.11338700847038,1.23963063063063,1.353,1
"Ipomoea","D-Glucitol","Growth at 25°C",34,1,32.586,1.10354964628775,1.21782182182182,1.414,1
"Ipomoea","D-Mannitol","D-Glucitol",34,1,31.653,1.44730290046199,2.09468568568569,2.347,1
"Ipomoea","D-Mannitol","Growth at 19°C",34,1,32.854,1.08067194460292,1.16785185185185,1.146,1
"Ipomoea","D-Mannitol","Growth at 25°C",34,1,32.791,1.11200519583119,1.23655555555556,1.209,1
"Ipomoea","Glucose","D-Glucitol",34,1,32.699,1.08239113566703,1.17157057057057,1.301,1
"Ipomoea","Glucose","D-Mannitol",34,1,32.905,1.06541546361507,1.13511011011011,1.095,1
"Ipomoea","Glucose","Growth at 19°C",34,1,33.947,0.2329060867501,0.0542452452452452,0.0529999999999973,1
"Ipomoea","Glucose","Growth at 25°C",34,1,33.884,0.341556233526283,0.116660660660661,0.116,1
"Ipomoea","Glucose","L-Sorbose",34,1,29.541,1.79319115950713,3.21553453453453,4.459,1
"Ipomoea","Growth at 19°C","Growth at 25°C",34,1,33.831,0.41304916125034,0.17060960960961,0.168999999999997,1
"Ipomoea","L-Sorbose","D-Glucitol",34,1,28.402,2.031877093853,4.12852452452452,5.598,1
"Ipomoea","L-Sorbose","D-Mannitol",34,1,28.603,2.01232215125721,4.04944044044044,5.397,1
"Ipomoea","L-Sorbose","Growth at 19°C",34,1,29.497,1.7930996085567,3.21520620620621,4.503,1
"Ipomoea","L-Sorbose","Growth at 25°C",34,1,29.444,1.81608429379315,3.29816216216216,4.556,1
"Oak","Glucose","Growth at 19°C",63,1,62.854,0.385788585669448,0.148832832832833,0.146000000000001,1
"Oak","Glucose","Growth at 25°C",63,1,62.785,0.454952724996765,0.206981981981982,0.215000000000003,1
"Oak","Growth at 19°C","Growth at 25°C",63,1,62.639,0.587387456474876,0.345024024024024,0.360999999999997,1
"Hibiscus","Glucose","Glycerol",15,1,14.666,0.548401991922663,0.300744744744745,0.334,1
"Hibiscus","Glucose","Growth at 19°C",15,1,14.967,0.178725887724591,0.0319429429429429,0.0329999999999995,1
"Hibiscus","Glucose","Growth at 25°C",15,1,14.95,0.218054001448145,0.0475475475475475,0.0500000000000007,1
"Hibiscus","Glucose","Growth at 30°C",15,1,14.519,0.676828705875495,0.458097097097097,0.481,1
"Hibiscus","Glycerol","Growth at 19°C",15,1,14.633,0.578485648608196,0.334645645645646,0.367000000000001,1
"Hibiscus","Glycerol","Growth at 25°C",15,1,14.617,0.583653708676345,0.340651651651652,0.382999999999999,1
"Hibiscus","Glycerol","Growth at 30°C",15,1,14.193,0.84288875983813,0.710461461461461,0.807,1
"Hibiscus","Growth at 19°C","Growth at 25°C",15,1,14.917,0.276020265899421,0.0761871871871872,0.0830000000000002,1
"Hibiscus","Growth at 19°C","Growth at 30°C",15,1,14.486,0.697345172988449,0.48629029029029,0.513999999999999,1
"Hibiscus","Growth at 25°C","Growth at 30°C",15,1,14.471,0.708280072189427,0.501660660660661,0.529,1
"Beetle","Glucose","Growth at 19°C",147,1,146.759,0.463825542778892,0.215134134134134,0.241000000000014,1
"Beetle","Glucose","Growth at 25°C",147,1,146.627,0.601858150425192,0.362233233233233,0.37299999999999,1
"Beetle","Growth at 19°C","Growth at 25°C",147,1,146.386,0.766545231275749,0.587591591591592,0.614000000000004,1
"Ant","D-Glucitol","D-Gluconate",4,1,3.527,0.612900193054829,0.375646646646647,0.473,1
"Ant","D-Glucitol","Growth at 19°C",4,1,3.855,0.371635726368057,0.138113113113113,0.145,1
"Ant","D-Glucitol","Growth at 25°C",4,1,3.853,0.373537856890745,0.139530530530531,0.147,1
"Ant","D-Glucitol","Growth at 30°C",4,1,3.769,0.468891094881166,0.219858858858859,0.231,1
"Ant","D-Gluconate","Growth at 19°C",4,1,3.633,0.551919935874412,0.304615615615616,0.367,1
"Ant","D-Gluconate","Growth at 25°C",4,1,3.632,0.552160194944258,0.304880880880881,0.368,1
"Ant","D-Gluconate","Growth at 30°C",4,1,3.555,0.591036652268135,0.349324324324324,0.445,1
"Ant","D-Mannitol","D-Glucitol",4,1,3.759,0.472379235511196,0.223142142142142,0.241,1
"Ant","D-Mannitol","D-Gluconate",4,1,3.541,0.605545775053947,0.366685685685686,0.459,1
"Ant","D-Mannitol","Growth at 19°C",4,1,3.88,0.34310015697711,0.117717717717718,0.12,1
"Ant","D-Mannitol","Growth at 25°C",4,1,3.878,0.342393389587523,0.117233233233233,0.122,1
"Ant","D-Mannitol","Growth at 30°C",4,1,3.795,0.441780681073958,0.19517017017017,0.205,1
"Ant","Galactose","D-Glucitol",4,1,3.616,0.559336085781042,0.312856856856857,0.384,1
"Ant","Galactose","D-Gluconate",4,1,3.426,0.656471594933821,0.430954954954955,0.574,1
"Ant","Galactose","D-Mannitol",4,1,3.641,0.557161941835073,0.310429429429429,0.359,1
"Ant","Galactose","Glycerol",4,1,3.676,0.515062413003793,0.265289289289289,0.324,1
"Ant","Galactose","Growth at 19°C",4,1,3.733,0.479521575052615,0.229940940940941,0.267,1
"Ant","Galactose","Growth at 25°C",4,1,3.731,0.482567997148456,0.232871871871872,0.269,1
"Ant","Galactose","Growth at 30°C",4,1,3.649,0.532994449392377,0.284083083083083,0.351,1
"Ant","Glucose","D-Glucitol",4,1,3.863,0.361055897834894,0.130361361361361,0.137,1
"Ant","Glucose","D-Gluconate",4,1,3.641,0.544440460854459,0.296415415415415,0.359,1
"Ant","Glucose","D-Mannitol",4,1,3.888,0.331006896552875,0.109565565565566,0.112,1
"Ant","Glucose","Galactose",4,1,3.741,0.471318513471666,0.222141141141141,0.259,1
"Ant","Glucose","Glycerol",4,1,3.93,0.259166292498016,0.0671671671671672,0.0699999999999998,1
"Ant","Glucose","Growth at 19°C",4,1,3.992,0.0891288053546324,0.00794394394394394,0.00800000000000001,1
"Ant","Glucose","Growth at 25°C",4,1,3.99,0.0995485304256668,0.00990990990990991,0.00999999999999979,1
"Ant","Glucose","Growth at 30°C",4,1,3.9,0.313206159099878,0.0980980980980981,0.1,1
"Ant","Glycerol","D-Glucitol",4,1,3.797,0.433565426411031,0.187978978978979,0.203,1
"Ant","Glycerol","D-Gluconate",4,1,3.58,0.583043686133329,0.33993993993994,0.42,1
"Ant","Glycerol","D-Mannitol",4,1,3.822,0.405561931744685,0.16448048048048,0.178,1
"Ant","Glycerol","Growth at 19°C",4,1,3.922,0.272011010788148,0.07398998998999,0.0779999999999998,1
"Ant","Glycerol","Growth at 25°C",4,1,3.92,0.275092122162151,0.0756756756756757,0.0800000000000001,1
"Ant","Glycerol","Growth at 30°C",4,1,3.831,0.398243138795382,0.158597597597598,0.169,1
"Ant","Growth at 19°C","Growth at 25°C",4,1,3.982,0.133017644294634,0.0176936936936937,0.0179999999999998,1
"Ant","Growth at 19°C","Growth at 30°C",4,1,3.892,0.329309040939426,0.108444444444444,0.108,1
"Ant","Growth at 25°C","Growth at 30°C",4,1,3.89,0.328645718073442,0.108008008008008,0.11,1
"Fruit.fly","Glucose","Growth at 19°C",54,1,53.876,0.344590688705808,0.118742742742743,0.124000000000002,1
"Fruit.fly","Glucose","Growth at 25°C",54,1,53.803,0.44765097050201,0.200391391391391,0.197000000000003,1
"Fruit.fly","Growth at 19°C","Growth at 25°C",54,1,53.679,0.571213870004296,0.326285285285285,0.320999999999998,1
"Bee","Glucose","Growth at 19°C",27,1,26.934,0.264033546568828,0.0697137137137137,0.0659999999999989,1
