"Isolation","Trait_A","Trait_B","Observed_PN","Percent_PN","Mean_PN","SD_PN","Var_PN","Difference","Color"
"Wine","Methanol","Growth at 19°C",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,2
"Wine","Methanol","Growth at 25°C",0,1,0,0,0,0,3
"Wine","Methanol","Growth at 30°C",0,0.96,0.041,0.203372467065629,0.0413603603603604,-0.041,3
"Wine","Methanol","Growth at 37°C",0,0.789,0.236,0.480140119688549,0.230534534534535,-0.236,3
"Wine","Methanol","myo-Inositol",0,0.534,0.61,0.757940943922727,0.574474474474475,-0.61,3
"Wine","Methanol","Nitrate",0,0.545,0.593,0.752274495724079,0.565916916916917,-0.593,3
"Wine","Methanol","Ribitol",0,0.782,0.244,0.49061665758992,0.240704704704705,-0.244,3
"Wine","Methanol","Starch formation",0,0.519,0.634,0.769828965833734,0.592636636636637,-0.634,3
"Wine","Methanol","Succinate",0,0.853,0.162,0.407335146926854,0.165921921921922,-0.162,3
"Wine","Methanol","Vitamin-free",0,0.57,0.535,0.696606244775526,0.48526026026026,-0.535,3
"Wine","Methyl-?-D-glucoside","Methanol",7,0.517,7.533,1.41170248420264,1.9929039039039,-0.533,3
"Wine","Raffinose","Methanol",12,0.963,9.726,1.67443355428865,2.80372772772773,2.274,3
"Wine","Raffinose_F","Glucose",0,1,0,0,0,0,3
"Wine","Raffinose_F","Methanol",10,0.989,7.468,1.51369325402053,2.29126726726727,2.532,3
"Wine","Salicin","Methanol",11,0.497,11.565,1.68956492317686,2.85462962962963,-0.565,3
"Wine","Soluble Starch","Methanol",3,0.447,3.714,1.19985150899753,1.43964364364364,-0.714,3
"Wine","Sucrose","Methanol",17,0.868,15.599,1.73239724087757,3.0012002002002,1.401,3
"Wine","Sucrose_F","Glucose",0,1,0,0,0,0,3
"Wine","Sucrose_F","Methanol",13,0.987,9.935,1.74005827569159,3.0278028028028,3.065,3
"Wine","Trehalose","Methanol",12,0.465,12.663,1.54849243744644,2.39782882882883,-0.663,3
"Wine","Trehalose_F","Glucose",0,1,0,0,0,0,3
"Wine","Trehalose_F","Methanol",8,0.783,7.424,1.42557225571216,2.03225625625626,0.576,3
"Beer","Cellobiose","Methanol",11,0.455,11.735,1.61597846099086,2.61138638638639,-0.734999999999999,3
"Beer","D-Arabinose","Methanol",2,0.301,3.211,1.27440303793702,1.6241031031031,-1.211,3
"Beer","D-Ribose","Methanol",9,0.672,8.764,1.48543276876152,2.20651051051051,0.236000000000001,3
"Beer","D-Xylose","Methanol",10,0.274,11.492,1.63725887281658,2.68061661661662,-1.492,3
"Beer","Galactose","Methanol",18,0.881,16.682,1.59982356384554,2.55943543543544,1.318,3
"Beer","Galactose_F","Glucose",0,1,0,0,0,0,3
"Beer","Galactose_F","Methanol",13,0.964,10.567,1.710683324709,2.92643743743744,2.433,3
"Beer","Glucose","2-Keto-D-gluconate",19,0.829,18.035,1.51725972630828,2.30207707707708,0.965,3
"Beer","Glucose","Cellobiose",15,0.887,13.832,1.51329642372738,2.29006606606607,1.168,3
"Beer","Glucose","Citrate",14,0.811,13.09,1.59199071430534,2.53443443443443,0.91,3
"Beer","Glucose","D-Arabinose",24,0.953,22.617,1.26724777250422,1.60591691691692,1.383,3
"Beer","Glucose","D-Glucitol",12,0.946,10.36,1.44446754428284,2.08648648648649,1.64,3
"Beer","Glucose","D-Gluconate",17,0.853,15.881,1.5618189006022,2.43927827827828,1.119,3
"Beer","Glucose","D-Glucosamine",18,0.642,17.908,1.56140128537605,2.43797397397397,0.0919999999999987,3
"Beer","Glucose","D-Mannitol",10,0.913,8.769,1.36143031128754,1.85349249249249,1.231,3
"Beer","Glucose","D-Ribose",17,0.667,16.883,1.43505065080309,2.05937037037037,0.117000000000001,3
"Beer","Glucose","D-Xylose",16,0.961,14.049,1.51555135046487,2.2968958958959,1.951,3
"Beer","Glucose","DL-Lactate",8,0.113,10.724,1.86045297852036,3.46128528528529,-2.724,3
"Beer","Glucose","Erythritol",24,0.924,22.803,1.31678583107692,1.73392492492492,1.197,3
"Beer","Glucose","Ethanol",2,0.397,2.922,1.08309237329467,1.17308908908909,-0.922,3
"Beer","Glucose","Galactitol",24,0.814,23.788,0.892105291908893,0.795851851851852,0.212,3
"Beer","Glucose","Galactose",8,0.428,8.773,1.47704185880179,2.18165265265265,-0.773,3
"Beer","Glucose","Glycerol",3,0.628,3.313,0.993991458222363,0.988019019019019,-0.313,3
"Beer","Glucose","Growth at 19°C",0,0.922,0.079,0.273557734004787,0.0748338338338338,-0.079,3
"Beer","Glucose","Growth at 25°C",0,0.903,0.103,0.32325763022007,0.104495495495495,-0.103,3
"Beer","Glucose","Growth at 30°C",2,0.476,2.651,1.08645265860017,1.18037937937938,-0.651,3
"Beer","Glucose","Growth at 37°C",15,0.493,15.553,1.72399627701546,2.97216316316316,-0.553000000000001,3
"Beer","Glucose","Inulin",21,0.511,21.499,1.14074550198557,1.3013003003003,-0.498999999999999,3
"Beer","Glucose","L-Arabinose",21,0.874,20.049,1.31008217884044,1.71631531531532,0.951000000000001,3
"Beer","Glucose","L-Rhamnose",23,0.831,22.436,1.18292151189473,1.3993033033033,0.564,3
"Beer","Glucose","L-Sorbose",13,0.594,13.158,1.75559622866937,3.08211811811812,-0.157999999999999,3
"Beer","Glucose","Lactose",22,0.491,22.539,1.06188822698371,1.12760660660661,-0.539000000000001,3
"Beer","Glucose","Maltose",15,0.758,14.549,1.4112372552447,1.99159059059059,0.451000000000001,3
"Beer","Glucose","Melezitose",16,0.65,15.957,1.46399941745012,2.14329429429429,0.0429999999999993,3
"Beer","Glucose","Melibiose",24,0.698,23.989,0.999939437605538,0.999878878878879,0.0109999999999992,3
"Beer","Glucose","Methanol",26,1,25.285,0.826109833773607,0.682457457457457,0.715,1
"Beer","Glucose","Methyl-?-D-glucoside",18,0.819,17.32,1.37385861262631,1.88748748748749,0.68,3
"Beer","Glucose","myo-Inositol",25,0.851,24.713,0.854025971713016,0.72936036036036,0.286999999999999,3
"Beer","Glucose","Nitrate",24,0.862,23.306,1.20158553911397,1.44380780780781,0.693999999999999,3
"Beer","Glucose","Raffinose",14,0.177,15.944,1.60917788123422,2.58945345345345,-1.944,3
"Beer","Glucose","Ribitol",15,0.828,14.065,1.52088398245497,2.31308808808809,0.935,3
"Beer","Glucose","Salicin",15,0.837,14.022,1.55239361178985,2.40992592592593,0.978,3
"Beer","Glucose","Soluble Starch",24,0.948,22.849,1.22707159722027,1.5057047047047,1.151,3
"Beer","Glucose","Starch formation",24,0.77,23.583,1.22008180037225,1.4885995995996,0.417000000000002,3
"Beer","Glucose","Succinate",9,0.883,7.846,1.43399453985723,2.05634034034034,1.154,3
"Beer","Glucose","Sucrose",11,0.499,11.555,1.46325531474043,2.14111611611612,-0.555,3
"Beer","Glucose","Trehalose",11,0.749,10.566,1.41337951083269,1.99764164164164,0.433999999999999,3
"Beer","Glucose","Vitamin-free",20,0.522,20.414,1.3358100120857,1.78438838838839,-0.414000000000001,3
"Beer","Glucose_F","Glucose",0,1,0,0,0,0,3
"Beer","Glucose_F","Methanol",23,0.976,20.511,1.6972801064526,2.88075975975976,2.489,3
"Beer","Inulin","Methanol",5,0.863,4.284,1.19614998005048,1.43077477477477,0.716,3
"Beer","L-Arabinose","Methanol",5,0.462,5.68,1.36655313378861,1.86746746746747,-0.68,3
"Beer","L-Rhamnose","Methanol",3,0.581,3.383,1.22548472565463,1.50181281281281,-0.383,3
"Beer","L-Sorbose","Methanol",13,0.7,12.434,1.84473495306156,3.40304704704705,0.566000000000001,3
"Beer","Lactose","Methanol",4,0.87,3.312,1.12335119972247,1.26191791791792,0.688,3
"Beer","Lactose_F","Glucose",0,1,0,0,0,0,3
"Beer","Lactose_F","Methanol",2,0.907,1.565,0.772250847439724,0.596371371371371,0.435,3
"Beer","Maltose","Methanol",11,0.635,11.002,1.53243086119549,2.34834434434434,-0.00200000000000067,3
"Beer","Maltose_F","Glucose",0,1,0,0,0,0,3
"Beer","Maltose_F","Methanol",9,0.941,7.236,1.49684486321881,2.24054454454454,1.764,3
"Beer","Melezitose","Methanol",10,0.703,9.63,1.53540139945796,2.35745745745746,0.369999999999999,3
"Beer","Melibiose","Methanol",2,0.736,1.944,1.00890132415508,1.01788188188188,0.056,3
"Beer","Methanol","2-Keto-D-gluconate",0,0.681,0.382,0.615186520052622,0.378454454454454,-0.382,3
"Beer","Methanol","Citrate",0,0.757,0.275,0.515403376629064,0.265640640640641,-0.275,3
"Beer","Methanol","D-Glucitol",0,0.815,0.201,0.441354499007084,0.194793793793794,-0.201,3
"Beer","Methanol","D-Gluconate",0,0.707,0.345,0.583365507478215,0.340315315315315,-0.345,3
"Beer","Methanol","D-Glucosamine",0,0.655,0.407,0.616222955374701,0.379730730730731,-0.407,3
"Beer","Methanol","D-Mannitol",0,0.856,0.155,0.391315893017557,0.153128128128128,-0.155,3
"Beer","Methanol","DL-Lactate",0,0.762,0.269,0.51273960438209,0.262901901901902,-0.269,3
"Beer","Methanol","Erythritol",0,0.545,0.583,0.738685763133862,0.545656656656657,-0.583,3
"Beer","Methanol","Ethanol",0,0.952,0.05,0.227049667587406,0.0515515515515515,-0.05,3
"Beer","Methanol","Galactitol",0,0.541,0.598,0.758268402988659,0.574970970970971,-0.598,3
"Beer","Methanol","Glycerol",0,0.956,0.044,0.205197724417465,0.0421061061061061,-0.044,3
"Beer","Methanol","Growth at 19°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,2
"Beer","Methanol","Growth at 25°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,2
"Beer","Methanol","Growth at 30°C",0,0.955,0.047,0.22099737518767,0.0488398398398398,-0.047,3
"Beer","Methanol","Growth at 37°C",0,0.682,0.375,0.595591915433487,0.35472972972973,-0.375,3
"Beer","Methanol","myo-Inositol",0,0.498,0.671,0.794600774219602,0.63139039039039,-0.671,3
"Beer","Methanol","Nitrate",0,0.526,0.616,0.764937336733624,0.585129129129129,-0.616,3
"Beer","Methanol","Ribitol",0,0.746,0.286,0.525814112097118,0.27648048048048,-0.286,3
"Beer","Methanol","Starch formation",0,0.513,0.638,0.766513889987353,0.587543543543544,-0.638,3
"Beer","Methanol","Succinate",0,0.866,0.139,0.360289895513056,0.129808808808809,-0.139,3
"Beer","Methanol","Vitamin-free",0,0.608,0.489,0.685820201911076,0.470349349349349,-0.489,3
"Beer","Methyl-?-D-glucoside","Methanol",8,0.563,8.309,1.45658526720568,2.12164064064064,-0.308999999999999,3
"Beer","Raffinose","Methanol",12,0.955,9.689,1.67244613547823,2.79707607607608,2.311,3
"Beer","Raffinose_F","Glucose",0,1,0,0,0,0,3
"Beer","Raffinose_F","Methanol",11,0.984,8.055,1.60703377610975,2.58255755755756,2.945,3
"Beer","Salicin","Methanol",11,0.491,11.552,1.6449930097122,2.706002002002,-0.552,3
"Beer","Soluble Starch","Methanol",2,0.379,2.988,1.24956689193393,1.56141741741742,-0.988,3
"Beer","Sucrose","Methanol",15,0.85,13.912,1.55713861960992,2.42468068068068,1.088,3
"Beer","Sucrose_F","Glucose",0,1,0,0,0,0,3
"Beer","Sucrose_F","Methanol",14,0.992,10.891,1.64128389159609,2.69381281281281,3.109,3
"Beer","Trehalose","Methanol",15,0.66,14.895,1.54024262612984,2.37234734734735,0.105,3
"Beer","Trehalose_F","Glucose",0,1,0,0,0,0,3
"Beer","Trehalose_F","Methanol",7,0.736,6.615,1.60104289084907,2.56333833833834,0.385,3
"Tequila","2-Keto-D-gluconate","Starch formation",8,0.963,6.831,1.11610245259326,1.24568468468468,1.169,3
"Tequila","Cellobiose","myo-Inositol",7,0.657,7.088,1.02728346200614,1.05531131131131,-0.0880000000000001,3
"Tequila","Cellobiose","Starch formation",7,0.745,6.744,1.14707444387005,1.31577977977978,0.256,3
"Tequila","Citrate","Starch formation",6,0.706,5.951,1.10987874600374,1.23183083083083,0.0490000000000004,3
"Tequila","D-Arabinose","myo-Inositol",6,0.87,5.457,1.01940678347272,1.03919019019019,0.543,3
"Tequila","D-Arabinose","Starch formation",6,0.899,5.192,1.10650818359394,1.22436036036036,0.808,3
"Tequila","D-Glucitol","myo-Inositol",9,0.905,8.604,0.828172608741602,0.68586986986987,0.396000000000001,3
"Tequila","D-Glucitol","Starch formation",9,0.947,8.207,0.982403234988625,0.965116116116116,0.792999999999999,3
"Tequila","D-Gluconate","Starch formation",7,0.82,6.414,1.20085221657207,1.44204604604605,0.586,3
"Tequila","D-Glucosamine","Starch formation",5,0.805,4.696,1.0567406023716,1.1167007007007,0.304,3
"Tequila","D-Mannitol","myo-Inositol",9,0.887,8.717,0.784554986298938,0.615526526526527,0.282999999999999,3
"Tequila","D-Mannitol","Starch formation",9,0.918,8.316,0.965959148762036,0.933077077077077,0.683999999999999,3
"Tequila","D-Ribose","myo-Inositol",5,0.694,5.045,0.962237445177073,0.925900900900901,-0.0449999999999999,3
"Tequila","D-Ribose","Starch formation",5,0.777,4.783,1.06256295815356,1.12904004004004,0.217,3
"Tequila","D-Xylose","myo-Inositol",8,0.76,7.869,0.966836994417246,0.934773773773774,0.131,3
"Tequila","D-Xylose","Starch formation",8,0.835,7.499,1.08220615881179,1.17117017017017,0.501,3
"Tequila","DL-Lactate","Starch formation",6,0.752,5.68,1.29509740069127,1.67727727727728,0.32,3
"Tequila","Erythritol","myo-Inositol",2,0.556,2.487,0.956423413424068,0.914745745745746,-0.487,3
"Tequila","Erythritol","Starch formation",2,0.59,2.364,0.993222276477169,0.986490490490491,-0.364,3
"Tequila","Ethanol","myo-Inositol",10,0.954,9.461,0.814335399047679,0.663142142142142,0.539,3
"Tequila","Ethanol","Starch formation",10,0.971,9.044,0.992496372310272,0.985049049049049,0.956,3
"Tequila","Galactitol","myo-Inositol",1,0.743,1.191,0.670050720444332,0.448967967967968,-0.191,3
"Tequila","Galactitol","Starch formation",1,0.766,1.115,0.690109593652524,0.476251251251251,-0.115,3
"Tequila","Galactose","myo-Inositol",9,0.863,8.473,1.03650631707932,1.07434534534535,0.526999999999999,3
"Tequila","Galactose","Starch formation",9,0.909,8.095,1.14248863463943,1.30528028028028,0.904999999999999,3
"Tequila","Galactose_F","Glucose",0,1,0,0,0,0,3
"Tequila","Galactose_F","Lactose_F",7,0.908,6.202,1.03839986242019,1.07827427427427,0.798,3
"Tequila","Galactose_F","Melibiose",7,0.921,6.038,1.1116617254326,1.23579179179179,0.962,3
"Tequila","Galactose_F","myo-Inositol",7,0.909,6.106,1.09176735431866,1.19195595595596,0.894,3
"Tequila","Galactose_F","Starch formation",7,0.946,5.789,1.18147148711887,1.39587487487487,1.211,3
"Tequila","Glucose","2-Keto-D-gluconate",3,0.527,3.56,0.875880795066981,0.767167167167167,-0.56,3
"Tequila","Glucose","Cellobiose",4,0.841,3.666,0.935585014479881,0.875319319319319,0.334,3
"Tequila","Glucose","Citrate",5,0.875,4.502,0.956509754739026,0.914910910910911,0.498,3
"Tequila","Glucose","D-Arabinose",5,0.592,5.348,0.94963034797641,0.901797797797798,-0.348,3
"Tequila","Glucose","D-Glucitol",2,0.809,2.091,0.634918988629354,0.403122122122122,-0.0910000000000002,3
"Tequila","Glucose","D-Gluconate",4,0.706,4.018,1.01128566621835,1.0226986986987,-0.0179999999999998,3
"Tequila","Glucose","D-Glucosamine",6,0.802,5.837,0.900689870178544,0.811242242242242,0.163,3
"Tequila","Glucose","D-Mannitol",2,0.865,1.969,0.588545143031004,0.346385385385385,0.0309999999999999,3
"Tequila","Glucose","D-Ribose",6,0.836,5.75,0.894595048220311,0.8003003003003,0.25,3
"Tequila","Glucose","D-Xylose",3,0.83,2.848,0.825577117886377,0.681577577577578,0.152,3
"Tequila","Glucose","DL-Lactate",5,0.71,4.888,1.20702647564704,1.45691291291291,0.112,3
"Tequila","Glucose","Erythritol",9,0.906,8.428,0.951694132440524,0.905721721721722,0.571999999999999,3
"Tequila","Glucose","Ethanol",1,0.751,1.222,0.612446806744138,0.375091091091091,-0.222,3
"Tequila","Glucose","Galactitol",10,0.933,9.746,0.649542843780074,0.421905905905906,0.254,3
"Tequila","Glucose","Galactose",2,0.642,2.251,0.911498672423515,0.83082982982983,-0.251,3
"Tequila","Glucose","Glycerol",2,0.893,1.804,0.679739689915225,0.462046046046046,0.196,3
"Tequila","Glucose","Growth at 19°C",0,0.975,0.025,0.156203071030628,0.0243993993993994,-0.025,3
"Tequila","Glucose","Growth at 25°C",0,0.969,0.031,0.173404351355637,0.0300690690690691,-0.031,3
"Tequila","Glucose","Growth at 30°C",0,0.697,0.348,0.573781513492048,0.329225225225225,-0.348,3
"Tequila","Glucose","Growth at 37°C",3,0.451,3.702,1.21105848853912,1.46666266266266,-0.702,3
"Tequila","Glucose","Inulin",8,0.707,8.127,0.839986057370345,0.705576576576577,-0.127000000000001,3
"Tequila","Glucose","L-Arabinose",7,0.8,6.7,1.04359431250323,1.08908908908909,0.3,3
"Tequila","Glucose","L-Rhamnose",9,0.926,8.568,0.80126026858819,0.642018018018018,0.432,3
"Tequila","Glucose","L-Sorbose",2,0.477,2.667,0.891574958097134,0.794905905905906,-0.667,3
"Tequila","Glucose","Lactose",10,0.947,9.75,0.604868469889005,0.365865865865866,0.25,3
"Tequila","Glucose","Maltose",3,0.697,3.211,0.750361274348591,0.563042042042042,-0.211,3
"Tequila","Glucose","Melezitose",3,0.569,3.476,0.830731072076947,0.690114114114114,-0.476,3
"Tequila","Glucose","Melibiose",11,1,10.577,0.637555862240696,0.406477477477477,0.423,1
"Tequila","Glucose","Methanol",10,0.84,9.882,0.717349698954834,0.514590590590591,0.118,3
"Tequila","Glucose","Methyl-?-D-glucoside",4,0.709,4.214,0.807995579726063,0.652856856856857,-0.214,3
"Tequila","Glucose","myo-Inositol",11,1,10.668,0.560437409609753,0.31409009009009,0.332000000000001,1
"Tequila","Glucose","Nitrate",10,0.926,9.424,0.879202477815547,0.772996996996997,0.576000000000001,3
"Tequila","Glucose","Raffinose",8,0.838,7.617,0.957720328816418,0.917228228228228,0.383,3
"Tequila","Glucose","Ribitol",3,0.713,3.176,0.76655828976772,0.587611611611612,-0.176,3
"Tequila","Glucose","Salicin",4,0.807,3.711,0.97078392107689,0.942421421421421,0.289,3
"Tequila","Glucose","Soluble Starch",9,0.934,8.493,0.846562264495452,0.716667667667668,0.507,3
"Tequila","Glucose","Starch formation",11,1,10.232,0.822710673841572,0.676852852852853,0.768000000000001,1
"Tequila","Glucose","Succinate",2,0.823,2.055,0.629580313678383,0.396371371371371,-0.0550000000000002,3
"Tequila","Glucose","Sucrose",3,0.723,3.169,0.730049294206886,0.532971971971972,-0.169,3
"Tequila","Glucose","Trehalose",2,0.768,2.134,0.66819943915757,0.44649049049049,-0.134,3
"Tequila","Glucose","Vitamin-free",10,0.975,9.246,0.894586096630327,0.800284284284284,0.754,3
"Tequila","Glucose_F","Glucose",0,1,0,0,0,0,3
"Tequila","Glucose_F","Lactose_F",10,0.941,9.325,0.939285503591564,0.882257257257257,0.675000000000001,3
"Tequila","Glucose_F","Melibiose",10,0.95,9.093,1.06088476116705,1.12547647647648,0.907,3
"Tequila","Glucose_F","myo-Inositol",10,0.947,9.17,1.01692385857257,1.03413413413413,0.83,3
"Tequila","Glucose_F","Starch formation",10,0.973,8.795,1.13059862606199,1.27825325325325,1.205,3
"Tequila","Glycerol","myo-Inositol",9,0.788,8.897,0.851537501297574,0.725116116116116,0.103,3
"Tequila","Glycerol","Starch formation",9,0.857,8.491,1.0397114984456,1.081,0.509,3
"Tequila","Inulin","Melibiose",3,0.846,2.751,0.881916536173791,0.777776776776777,0.249,3
"Tequila","Inulin","myo-Inositol",3,0.846,2.749,0.874507726531769,0.764763763763764,0.251,3
"Tequila","Inulin","Starch formation",3,0.865,2.614,0.925126942565105,0.85585985985986,0.386,3
"Tequila","L-Arabinose","myo-Inositol",4,0.649,4.147,1.08099933374612,1.16855955955956,-0.147,3
"Tequila","L-Arabinose","Starch formation",4,0.702,3.948,1.13339339180206,1.28458058058058,0.052,3
"Tequila","L-Rhamnose","myo-Inositol",2,0.624,2.334,0.826515049546666,0.683127127127127,-0.334,3
"Tequila","L-Rhamnose","Starch formation",2,0.676,2.202,0.878617076984034,0.771967967967968,-0.202,3
"Tequila","L-Sorbose","myo-Inositol",9,0.964,8.044,1.02523905266777,1.05111511511512,0.956,3
"Tequila","L-Sorbose","Starch formation",9,0.971,7.677,1.15758844630163,1.34001101101101,1.323,3
"Tequila","Lactose","myo-Inositol",1,0.75,1.191,0.634761310983839,0.402921921921922,-0.191,3
"Tequila","Lactose","Starch formation",1,0.771,1.114,0.655311707077963,0.429433433433433,-0.114,3
"Tequila","Lactose_F","2-Keto-D-gluconate",0,0.968,0.032,0.176088066055048,0.031007007007007,-0.032,3
"Tequila","Lactose_F","Cellobiose",0,0.966,0.034,0.181319819316248,0.0328768768768769,-0.034,3
"Tequila","Lactose_F","Citrate",0,0.963,0.038,0.196455070167697,0.0385945945945946,-0.038,3
"Tequila","Lactose_F","D-Arabinose",0,0.94,0.062,0.249435799792689,0.0622182182182182,-0.062,3
"Tequila","Lactose_F","D-Glucitol",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Tequila","Lactose_F","D-Gluconate",0,0.961,0.039,0.193691808077979,0.0375165165165165,-0.039,3
"Tequila","Lactose_F","D-Glucosamine",0,0.948,0.055,0.240900462915772,0.058033033033033,-0.055,3
"Tequila","Lactose_F","D-Mannitol",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Tequila","Lactose_F","D-Ribose",0,0.94,0.062,0.249435799792689,0.0622182182182182,-0.062,3
"Tequila","Lactose_F","D-Xylose",0,0.984,0.016,0.125537881771837,0.0157597597597598,-0.016,3
"Tequila","Lactose_F","DL-Lactate",0,0.929,0.072,0.262459301387634,0.0688848848848849,-0.072,3
"Tequila","Lactose_F","Erythritol",0,0.891,0.113,0.329149417953821,0.108339339339339,-0.113,3
"Tequila","Lactose_F","Ethanol",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Tequila","Lactose_F","Galactitol",0,0.873,0.131,0.349229095238299,0.121960960960961,-0.131,3
"Tequila","Lactose_F","Galactose",0,0.981,0.019,0.136593036636783,0.0186576576576577,-0.019,3
"Tequila","Lactose_F","Glucose",0,1,0,0,0,0,3
"Tequila","Lactose_F","Glycerol",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Tequila","Lactose_F","Growth at 19°C",0,1,0,0,0,0,3
"Tequila","Lactose_F","Growth at 25°C",0,1,0,0,0,0,3
"Tequila","Lactose_F","Growth at 30°C",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Tequila","Lactose_F","Growth at 37°C",0,0.946,0.054,0.226130792098589,0.0511351351351351,-0.054,3
"Tequila","Lactose_F","Inulin",0,0.9,0.104,0.318253492180817,0.101285285285285,-0.104,3
"Tequila","Lactose_F","L-Arabinose",0,0.922,0.08,0.278707153976495,0.0776776776776777,-0.08,3
"Tequila","Lactose_F","L-Rhamnose",0,0.902,0.101,0.311281056114721,0.0968958958958959,-0.101,3
"Tequila","Lactose_F","L-Sorbose",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Tequila","Lactose_F","Lactose",0,0.876,0.129,0.349973543973657,0.122481481481481,-0.129,3
"Tequila","Lactose_F","Maltose",0,0.976,0.024,0.1531255937048,0.0234474474474474,-0.024,3
"Tequila","Lactose_F","Melezitose",0,0.981,0.019,0.136593036636783,0.0186576576576577,-0.019,3
"Tequila","Lactose_F","Melibiose",0,0.846,0.159,0.379292582135299,0.143862862862863,-0.159,3
"Tequila","Lactose_F","Methanol",0,0.856,0.149,0.370048558889149,0.136935935935936,-0.149,3
"Tequila","Lactose_F","Methyl-?-D-glucoside",0,0.97,0.03,0.170672578726429,0.0291291291291291,-0.03,3
"Tequila","Lactose_F","myo-Inositol",0,0.851,0.155,0.378309553300096,0.143118118118118,-0.155,3
"Tequila","Lactose_F","Nitrate",0,0.873,0.131,0.349229095238299,0.121960960960961,-0.131,3
"Tequila","Lactose_F","Raffinose",0,0.909,0.093,0.297387692145185,0.0884394394394394,-0.093,3
"Tequila","Lactose_F","Raffinose_F",0,0.896,0.106,0.314424653713513,0.0988628628628629,-0.106,3
"Tequila","Lactose_F","Ribitol",0,0.984,0.016,0.125537881771837,0.0157597597597598,-0.016,3
"Tequila","Lactose_F","Salicin",0,0.967,0.033,0.178725887724591,0.0319429429429429,-0.033,3
"Tequila","Lactose_F","Soluble Starch",0,0.893,0.112,0.331006896552875,0.109565565565566,-0.112,3
"Tequila","Lactose_F","Starch formation",0,0.854,0.151,0.371937276079364,0.138337337337337,-0.151,3
"Tequila","Lactose_F","Succinate",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Tequila","Lactose_F","Sucrose",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Tequila","Lactose_F","Trehalose",0,0.986,0.014,0.117549214450024,0.0138178178178178,-0.014,3
"Tequila","Lactose_F","Trehalose_F",0,0.955,0.047,0.22099737518767,0.0488398398398398,-0.047,3
"Tequila","Lactose_F","Vitamin-free",0,0.881,0.124,0.344590688705808,0.118742742742743,-0.124,3
"Tequila","Maltose","myo-Inositol",8,0.902,7.5,0.892634749937956,0.796796796796797,0.5,3
"Tequila","Maltose","Starch formation",8,0.929,7.128,1.04819593336108,1.09871471471471,0.872,3
"Tequila","Maltose_F","Glucose",0,1,0,0,0,0,3
"Tequila","Maltose_F","Lactose_F",6,0.912,5.402,0.941957155757778,0.887283283283283,0.598,3
"Tequila","Maltose_F","Melibiose",6,0.926,5.249,1.00797570159951,1.01601501501501,0.751,3
"Tequila","Maltose_F","myo-Inositol",6,0.923,5.315,0.985264302482205,0.970745745745746,0.685,3
"Tequila","Maltose_F","Starch formation",6,0.949,5.018,1.03380111469506,1.06874474474474,0.982,3
"Tequila","Melezitose","myo-Inositol",8,0.952,7.256,0.930230793582608,0.865329329329329,0.744,3
"Tequila","Melezitose","Starch formation",8,0.965,6.908,1.08014013104907,1.1667027027027,1.092,3
"Tequila","Melibiose","2-Keto-D-gluconate",0,0.921,0.08,0.275092122162151,0.0756756756756757,-0.08,3
"Tequila","Melibiose","Cellobiose",0,0.896,0.105,0.309953336925207,0.0960710710710711,-0.105,3
"Tequila","Melibiose","Citrate",0,0.901,0.105,0.325700907399843,0.106081081081081,-0.105,3
"Tequila","Melibiose","D-Arabinose",0,0.858,0.156,0.404756504367537,0.163827827827828,-0.156,3
"Tequila","Melibiose","D-Glucitol",0,0.975,0.025,0.156203071030628,0.0243993993993994,-0.025,3
"Tequila","Melibiose","D-Gluconate",0,0.89,0.111,0.317458311876977,0.10077977977978,-0.111,3
"Tequila","Melibiose","D-Glucosamine",0,0.858,0.156,0.3997797191252,0.159823823823824,-0.156,3
"Tequila","Melibiose","D-Mannitol",0,0.984,0.016,0.125537881771837,0.0157597597597598,-0.016,3
"Tequila","Melibiose","D-Ribose",0,0.859,0.153,0.394647623515899,0.155746746746747,-0.153,3
"Tequila","Melibiose","D-Xylose",0,0.949,0.052,0.226599530774773,0.0513473473473473,-0.052,3
"Tequila","Melibiose","DL-Lactate",0,0.826,0.188,0.425249146779669,0.180836836836837,-0.188,3
"Tequila","Melibiose","Erythritol",0,0.75,0.289,0.538301745091699,0.289768768768769,-0.289,3
"Tequila","Melibiose","Ethanol",0,0.983,0.017,0.129335717138491,0.0167277277277277,-0.017,3
"Tequila","Melibiose","Galactitol",0,0.701,0.352,0.586890484196533,0.34444044044044,-0.352,3
"Tequila","Melibiose","Galactose",0,0.939,0.062,0.245389926884166,0.0602162162162162,-0.062,3
"Tequila","Melibiose","Glycerol",0,0.957,0.043,0.202958597236462,0.0411921921921922,-0.043,3
