"Isolation","Trait_A","Trait_B","Observed_NN","Percent_NN"
"Beer","Glycerol","Growth at 19°C",0,0.986
"Beer","Glycerol","Growth at 25°C",0,0.984
"Beer","Erythritol","Growth at 19°C",0,0.932
"Beer","Erythritol","Growth at 25°C",0,0.912
"Beer","Ribitol","Growth at 19°C",0,0.952
"Beer","Ribitol","Growth at 25°C",0,0.928
"Beer","Galactitol","Growth at 19°C",0,0.925
"Beer","Galactitol","Growth at 25°C",0,0.905
"Beer","D-Mannitol","Growth at 19°C",0,0.967
"Beer","D-Mannitol","Growth at 25°C",0,0.949
"Beer","D-Glucitol","Growth at 19°C",0,0.966
"Beer","D-Glucitol","Growth at 25°C",0,0.944
"Beer","myo-Inositol","Growth at 19°C",0,0.925
"Beer","myo-Inositol","Growth at 25°C",0,0.905
"Beer","DL-Lactate","Growth at 19°C",0,0.958
"Beer","DL-Lactate","Growth at 25°C",0,0.953
"Beer","Succinate","Growth at 19°C",0,0.975
"Beer","Succinate","Growth at 25°C",0,0.965
"Beer","Citrate","Growth at 19°C",0,0.958
"Beer","Citrate","Growth at 25°C",0,0.951
"Beer","D-Gluconate","Growth at 19°C",0,0.946
"Beer","D-Gluconate","Growth at 25°C",0,0.924
"Beer","D-Glucosamine","Growth at 19°C",0,0.946
"Beer","D-Glucosamine","Growth at 25°C",0,0.93
"Beer","Nitrate","Growth at 19°C",0,0.931
"Beer","Nitrate","Growth at 25°C",0,0.912
"Beer","Vitamin-free","Growth at 19°C",0,0.936
"Beer","Vitamin-free","Growth at 25°C",0,0.926
"Beer","2-Keto-D-gluconate","Growth at 19°C",0,0.939
"Beer","2-Keto-D-gluconate","Growth at 25°C",0,0.918
"Beer","Starch formation","Growth at 19°C",0,0.93
"Beer","Starch formation","Growth at 25°C",0,0.914
"Beer","Growth at 19°C","Growth at 25°C",0,1
"Beer","Growth at 19°C","Growth at 30°C",2,1
"Beer","Growth at 19°C","Growth at 37°C",0,0.946
"Beer","Growth at 25°C","Growth at 30°C",2,1
"Beer","Growth at 25°C","Growth at 37°C",0,0.941
"Tequila","Glucose_F","Glucose",0,1
"Tequila","Glucose_F","Growth at 19°C",0,0.997
"Tequila","Glucose_F","Growth at 25°C",0,0.996
"Tequila","Glucose_F","Growth at 30°C",0,0.933
"Tequila","Galactose_F","Glucose",0,1
"Tequila","Galactose_F","Growth at 19°C",0,0.984
"Tequila","Galactose_F","Growth at 25°C",0,0.985
"Tequila","Galactose_F","Growth at 30°C",0,0.791
"Tequila","Sucrose_F","Glucose",0,1
"Tequila","Sucrose_F","Growth at 19°C",0,0.982
"Tequila","Sucrose_F","Growth at 25°C",0,0.979
"Tequila","Sucrose_F","Growth at 30°C",0,0.768
"Tequila","Maltose_F","Glucose",0,1
"Tequila","Maltose_F","Growth at 19°C",0,0.983
"Tequila","Maltose_F","Growth at 25°C",0,0.979
"Tequila","Maltose_F","Growth at 30°C",0,0.77
"Tequila","Lactose_F","Glucose",0,1
"Tequila","Lactose_F","Growth at 19°C",0,0.975
"Tequila","Lactose_F","Growth at 25°C",0,0.969
"Tequila","Lactose_F","Growth at 30°C",0,0.7
"Tequila","Raffinose_F","Glucose",0,1
"Tequila","Raffinose_F","Growth at 19°C",0,0.98
"Tequila","Raffinose_F","Growth at 25°C",0,0.978
"Tequila","Raffinose_F","Growth at 30°C",0,0.739
"Tequila","Trehalose_F","Glucose",0,1
"Tequila","Trehalose_F","Growth at 19°C",0,0.985
"Tequila","Trehalose_F","Growth at 25°C",0,0.986
"Tequila","Trehalose_F","Growth at 30°C",0,0.826
"Tequila","Glucose","Inulin",2,1
"Tequila","Glucose","Sucrose",1,1
"Tequila","Glucose","Raffinose",2,1
"Tequila","Glucose","Melibiose",3,1
"Tequila","Glucose","Galactose",0,1
"Tequila","Glucose","Lactose",2,1
"Tequila","Glucose","Trehalose",0,1
"Tequila","Glucose","Maltose",1,1
"Tequila","Glucose","Melezitose",1,1
"Tequila","Glucose","Methyl-?-D-glucoside",1,1
"Tequila","Glucose","Soluble Starch",1,1
"Tequila","Glucose","Cellobiose",1,1
"Tequila","Glucose","Salicin",1,1
"Tequila","Glucose","L-Sorbose",1,1
"Tequila","Glucose","L-Rhamnose",2,1
"Tequila","Glucose","D-Xylose",1,1
"Tequila","Glucose","L-Arabinose",2,1
"Tequila","Glucose","D-Arabinose",1,1
"Tequila","Glucose","D-Ribose",1,1
"Tequila","Glucose","Methanol",3,1
"Tequila","Glucose","Ethanol",0,1
"Tequila","Glucose","Glycerol",0,1
"Tequila","Glucose","Erythritol",3,1
"Tequila","Glucose","Ribitol",1,1
"Tequila","Glucose","Galactitol",2,1
"Tequila","Glucose","D-Mannitol",1,1
"Tequila","Glucose","D-Glucitol",1,1
"Tequila","Glucose","myo-Inositol",3,1
"Tequila","Glucose","DL-Lactate",1,1
"Tequila","Glucose","Succinate",1,1
"Tequila","Glucose","Citrate",1,1
"Tequila","Glucose","D-Gluconate",1,1
"Tequila","Glucose","D-Glucosamine",1,1
"Tequila","Glucose","Nitrate",3,1
"Tequila","Glucose","Vitamin-free",2,1
"Tequila","Glucose","2-Keto-D-gluconate",1,1
"Tequila","Glucose","Starch formation",3,1
"Tequila","Glucose","Growth at 19°C",0,1
"Tequila","Glucose","Growth at 25°C",0,1
"Tequila","Glucose","Growth at 30°C",0,1
"Tequila","Glucose","Growth at 37°C",0,1
"Tequila","Inulin","Growth at 19°C",0,0.979
"Tequila","Inulin","Growth at 25°C",0,0.978
"Tequila","Inulin","Growth at 30°C",0,0.74
"Tequila","Sucrose","Growth at 19°C",0,0.986
"Tequila","Sucrose","Growth at 25°C",0,0.987
"Tequila","Sucrose","Growth at 30°C",0,0.84
"Tequila","Raffinose","Growth at 19°C",0,0.981
"Tequila","Raffinose","Growth at 25°C",0,0.979
"Tequila","Raffinose","Growth at 30°C",0,0.749
"Tequila","Melibiose","Growth at 19°C",0,0.976
"Tequila","Melibiose","Growth at 25°C",0,0.971
"Tequila","Melibiose","Growth at 30°C",0,0.708
"Tequila","Galactose","Growth at 19°C",0,0.99
"Tequila","Galactose","Growth at 25°C",0,0.991
"Tequila","Galactose","Growth at 30°C",0,0.891
"Tequila","Lactose","Growth at 19°C",0,0.977
"Tequila","Lactose","Growth at 25°C",0,0.97
"Tequila","Lactose","Growth at 30°C",0,0.713
"Tequila","Trehalose","Growth at 19°C",0,0.991
"Tequila","Trehalose","Growth at 25°C",0,0.993
"Tequila","Trehalose","Growth at 30°C",0,0.88
"Tequila","Maltose","Growth at 19°C",0,0.985
"Tequila","Maltose","Growth at 25°C",0,0.989
"Tequila","Maltose","Growth at 30°C",0,0.835
"Tequila","Melezitose","Growth at 19°C",0,0.984
"Tequila","Melezitose","Growth at 25°C",0,0.989
"Tequila","Melezitose","Growth at 30°C",0,0.821
"Tequila","Methyl-?-D-glucoside","Growth at 19°C",0,0.985
"Tequila","Methyl-?-D-glucoside","Growth at 25°C",0,0.985
"Tequila","Methyl-?-D-glucoside","Growth at 30°C",0,0.792
"Tequila","Soluble Starch","Growth at 19°C",0,0.98
"Tequila","Soluble Starch","Growth at 25°C",0,0.976
"Tequila","Soluble Starch","Growth at 30°C",0,0.728
"Tequila","Cellobiose","Growth at 19°C",0,0.989
"Tequila","Cellobiose","Growth at 25°C",0,0.984
"Tequila","Cellobiose","Growth at 30°C",0,0.858
"Tequila","Salicin","Growth at 19°C",0,0.986
"Tequila","Salicin","Growth at 25°C",0,0.986
"Tequila","Salicin","Growth at 30°C",0,0.874
"Tequila","L-Sorbose","Growth at 19°C",0,0.986
"Tequila","L-Sorbose","Growth at 25°C",0,0.989
"Tequila","L-Sorbose","Growth at 30°C",0,0.861
"Tequila","L-Rhamnose","Growth at 19°C",0,0.978
"Tequila","L-Rhamnose","Growth at 25°C",0,0.973
"Tequila","L-Rhamnose","Growth at 30°C",0,0.721
"Tequila","D-Xylose","Growth at 19°C",0,0.986
"Tequila","D-Xylose","Growth at 25°C",0,0.987
"Tequila","D-Xylose","Growth at 30°C",0,0.857
"Tequila","L-Arabinose","Growth at 19°C",0,0.985
"Tequila","L-Arabinose","Growth at 25°C",0,0.979
"Tequila","L-Arabinose","Growth at 30°C",0,0.779
"Tequila","D-Arabinose","Growth at 19°C",0,0.984
"Tequila","D-Arabinose","Growth at 25°C",0,0.98
"Tequila","D-Arabinose","Growth at 30°C",0,0.788
"Tequila","D-Ribose","Growth at 19°C",0,0.981
"Tequila","D-Ribose","Growth at 25°C",0,0.977
"Tequila","D-Ribose","Growth at 30°C",0,0.766
"Tequila","Methanol","Growth at 19°C",0,0.976
"Tequila","Methanol","Growth at 25°C",0,0.974
"Tequila","Methanol","Growth at 30°C",0,0.716
"Tequila","Ethanol","Growth at 19°C",0,0.994
"Tequila","Ethanol","Growth at 25°C",0,0.995
"Tequila","Ethanol","Growth at 30°C",0,0.92
"Tequila","Glycerol","Growth at 19°C",0,0.991
"Tequila","Glycerol","Growth at 25°C",0,0.993
"Tequila","Glycerol","Growth at 30°C",0,0.906
"Tequila","Erythritol","Growth at 19°C",0,0.983
"Tequila","Erythritol","Growth at 25°C",0,0.979
"Tequila","Erythritol","Growth at 30°C",0,0.743
"Tequila","Ribitol","Growth at 19°C",0,0.986
"Tequila","Ribitol","Growth at 25°C",0,0.985
"Tequila","Ribitol","Growth at 30°C",0,0.836
"Tequila","Galactitol","Growth at 19°C",0,0.977
"Tequila","Galactitol","Growth at 25°C",0,0.97
"Tequila","Galactitol","Growth at 30°C",0,0.713
"Tequila","D-Mannitol","Growth at 19°C",0,0.989
"Tequila","D-Mannitol","Growth at 25°C",0,0.987
"Tequila","D-Mannitol","Growth at 30°C",0,0.88
"Tequila","D-Glucitol","Growth at 19°C",0,0.99
"Tequila","D-Glucitol","Growth at 25°C",0,0.988
"Tequila","D-Glucitol","Growth at 30°C",0,0.872
"Tequila","myo-Inositol","Growth at 19°C",0,0.975
"Tequila","myo-Inositol","Growth at 25°C",0,0.972
"Tequila","myo-Inositol","Growth at 30°C",0,0.703
"Tequila","DL-Lactate","Growth at 19°C",0,0.987
"Tequila","DL-Lactate","Growth at 25°C",0,0.984
"Tequila","DL-Lactate","Growth at 30°C",0,0.832
"Tequila","Succinate","Growth at 19°C",0,0.989
"Tequila","Succinate","Growth at 25°C",0,0.99
"Tequila","Succinate","Growth at 30°C",0,0.882
"Tequila","Citrate","Growth at 19°C",0,0.984
"Tequila","Citrate","Growth at 25°C",0,0.982
"Tequila","Citrate","Growth at 30°C",0,0.808
"Tequila","D-Gluconate","Growth at 19°C",0,0.991
"Tequila","D-Gluconate","Growth at 25°C",0,0.987
"Tequila","D-Gluconate","Growth at 30°C",0,0.845
"Tequila","D-Glucosamine","Growth at 19°C",0,0.985
"Tequila","D-Glucosamine","Growth at 25°C",0,0.978
"Tequila","D-Glucosamine","Growth at 30°C",0,0.766
"Tequila","Nitrate","Growth at 19°C",0,0.979
"Tequila","Nitrate","Growth at 25°C",0,0.975
"Tequila","Nitrate","Growth at 30°C",0,0.736
"Tequila","Vitamin-free","Growth at 19°C",0,0.979
"Tequila","Vitamin-free","Growth at 25°C",0,0.971
"Tequila","Vitamin-free","Growth at 30°C",0,0.717
"Tequila","2-Keto-D-gluconate","Growth at 19°C",0,0.986
"Tequila","2-Keto-D-gluconate","Growth at 25°C",0,0.984
"Tequila","2-Keto-D-gluconate","Growth at 30°C",0,0.822
"Tequila","Starch formation","Growth at 19°C",0,0.977
"Tequila","Starch formation","Growth at 25°C",0,0.975
"Tequila","Starch formation","Growth at 30°C",0,0.716
"Tequila","Growth at 19°C","Growth at 25°C",0,1
"Tequila","Growth at 19°C","Growth at 30°C",0,0.999
"Tequila","Growth at 19°C","Growth at 37°C",0,0.989
"Tequila","Growth at 25°C","Growth at 30°C",0,0.999
"Tequila","Growth at 25°C","Growth at 37°C",0,0.986
"Tequila","Growth at 30°C","Growth at 37°C",0,0.886
"Cider","Glucose_F","Glucose",0,1
"Cider","Glucose_F","Growth at 19°C",0,0.997
"Cider","Glucose_F","Growth at 25°C",0,0.988
"Cider","Galactose_F","Glucose",0,1
"Cider","Galactose_F","Growth at 19°C",0,0.979
"Cider","Galactose_F","Growth at 25°C",0,0.94
"Cider","Sucrose_F","Glucose",0,1
"Cider","Sucrose_F","Growth at 19°C",0,0.982
"Cider","Sucrose_F","Growth at 25°C",0,0.938
"Cider","Maltose_F","Glucose",0,1
"Cider","Maltose_F","Growth at 19°C",0,0.98
"Cider","Maltose_F","Growth at 25°C",0,0.933
"Cider","Lactose_F","Glucose",0,1
"Cider","Lactose_F","Growth at 19°C",0,0.975
"Cider","Lactose_F","Growth at 25°C",0,0.925
"Cider","Raffinose_F","Glucose",0,1
"Cider","Raffinose_F","Growth at 19°C",0,0.979
"Cider","Raffinose_F","Growth at 25°C",0,0.936
"Cider","Trehalose_F","Glucose",0,1
"Cider","Trehalose_F","Growth at 19°C",0,0.98
"Cider","Trehalose_F","Growth at 25°C",0,0.94
"Cider","Glucose","Inulin",13,1
"Cider","Glucose","Sucrose",7,1
"Cider","Glucose","Raffinose",11,1
"Cider","Glucose","Melibiose",12,1
"Cider","Glucose","Galactose",7,1
"Cider","Glucose","Lactose",13,1
"Cider","Glucose","Trehalose",6,1
"Cider","Glucose","Maltose",7,1
"Cider","Glucose","Melezitose",8,1
"Cider","Glucose","Methyl-?-D-glucoside",8,1
"Cider","Glucose","Soluble Starch",10,1
"Cider","Glucose","Cellobiose",5,1
"Cider","Glucose","Salicin",5,1
"Cider","Glucose","L-Sorbose",6,1
"Cider","Glucose","L-Rhamnose",12,1
"Cider","Glucose","D-Xylose",5,1
"Cider","Glucose","L-Arabinose",12,1
"Cider","Glucose","D-Arabinose",11,1
"Cider","Glucose","D-Ribose",9,1
"Cider","Glucose","Methanol",13,1
"Cider","Glucose","Ethanol",2,1
"Cider","Glucose","Glycerol",2,1
"Cider","Glucose","Erythritol",11,1
"Cider","Glucose","Ribitol",6,1
"Cider","Glucose","Galactitol",14,1
"Cider","Glucose","D-Mannitol",4,1
"Cider","Glucose","D-Glucitol",3,1
"Cider","Glucose","myo-Inositol",14,1
"Cider","Glucose","DL-Lactate",4,1
"Cider","Glucose","Succinate",3,1
"Cider","Glucose","Citrate",5,1
"Cider","Glucose","D-Gluconate",6,1
"Cider","Glucose","D-Glucosamine",8,1
"Cider","Glucose","Nitrate",10,1
"Cider","Glucose","Vitamin-free",11,1
"Cider","Glucose","2-Keto-D-gluconate",7,1
"Cider","Glucose","Starch formation",14,1
"Cider","Glucose","Growth at 19°C",0,1
"Cider","Glucose","Growth at 25°C",0,1
"Cider","Glucose","Growth at 30°C",2,1
"Cider","Glucose","Growth at 37°C",0,1
"Cider","Inulin","Growth at 19°C",0,0.976
"Cider","Inulin","Growth at 25°C",0,0.931
"Cider","Sucrose","Growth at 19°C",0,0.986
"Cider","Sucrose","Growth at 25°C",0,0.961
"Cider","Raffinose","Growth at 19°C",0,0.982
"Cider","Raffinose","Growth at 25°C",0,0.937
"Cider","Melibiose","Growth at 19°C",0,0.978
"Cider","Melibiose","Growth at 25°C",0,0.93
"Cider","Galactose","Growth at 19°C",0,0.984
"Cider","Galactose","Growth at 25°C",0,0.953
"Cider","Lactose","Growth at 19°C",0,0.979
"Cider","Lactose","Growth at 25°C",0,0.928
"Cider","Trehalose","Growth at 19°C",0,0.986
"Cider","Trehalose","Growth at 25°C",0,0.958
"Cider","Maltose","Growth at 19°C",0,0.983
"Cider","Maltose","Growth at 25°C",0,0.953
"Cider","Melezitose","Growth at 19°C",0,0.985
"Cider","Melezitose","Growth at 25°C",0,0.943
"Cider","Methyl-?-D-glucoside","Growth at 19°C",0,0.98
"Cider","Methyl-?-D-glucoside","Growth at 25°C",0,0.949
"Cider","Soluble Starch","Growth at 19°C",0,0.98
"Cider","Soluble Starch","Growth at 25°C",0,0.936
"Cider","Cellobiose","Growth at 19°C",0,0.989
"Cider","Cellobiose","Growth at 25°C",0,0.971
"Cider","Salicin","Growth at 19°C",0,0.989
"Cider","Salicin","Growth at 25°C",0,0.972
"Cider","L-Sorbose","Growth at 19°C",0,0.987
"Cider","L-Sorbose","Growth at 25°C",0,0.95
"Cider","L-Rhamnose","Growth at 19°C",0,0.977
"Cider","L-Rhamnose","Growth at 25°C",0,0.931
"Cider","D-Xylose","Growth at 19°C",0,0.989
"Cider","D-Xylose","Growth at 25°C",0,0.964
"Cider","L-Arabinose","Growth at 19°C",0,0.981
"Cider","L-Arabinose","Growth at 25°C",0,0.936
"Cider","D-Arabinose","Growth at 19°C",0,0.98
"Cider","D-Arabinose","Growth at 25°C",0,0.932
"Cider","D-Ribose","Growth at 19°C",0,0.98
"Cider","D-Ribose","Growth at 25°C",0,0.941
"Cider","Methanol","Growth at 19°C",0,0.977
"Cider","Methanol","Growth at 25°C",0,0.926
"Cider","Ethanol","Growth at 19°C",0,0.995
"Cider","Ethanol","Growth at 25°C",0,0.976
"Cider","Glycerol","Growth at 19°C",0,0.995
"Cider","Glycerol","Growth at 25°C",0,0.981
"Cider","Erythritol","Growth at 19°C",0,0.977
"Cider","Erythritol","Growth at 25°C",0,0.935
"Cider","Ribitol","Growth at 19°C",0,0.985
"Cider","Ribitol","Growth at 25°C",0,0.958
"Cider","Galactitol","Growth at 19°C",0,0.975
"Cider","Galactitol","Growth at 25°C",0,0.926
"Cider","D-Mannitol","Growth at 19°C",0,0.986
"Cider","D-Mannitol","Growth at 25°C",0,0.966
"Cider","D-Glucitol","Growth at 19°C",0,0.994
"Cider","D-Glucitol","Growth at 25°C",0,0.976
"Cider","myo-Inositol","Growth at 19°C",0,0.975
"Cider","myo-Inositol","Growth at 25°C",0,0.926
"Cider","DL-Lactate","Growth at 19°C",0,0.988
"Cider","DL-Lactate","Growth at 25°C",0,0.964
"Cider","Succinate","Growth at 19°C",0,0.995
"Cider","Succinate","Growth at 25°C",0,0.975
"Cider","Citrate","Growth at 19°C",0,0.987
"Cider","Citrate","Growth at 25°C",0,0.962
"Cider","D-Gluconate","Growth at 19°C",0,0.987
"Cider","D-Gluconate","Growth at 25°C",0,0.962
"Cider","D-Glucosamine","Growth at 19°C",0,0.985
"Cider","D-Glucosamine","Growth at 25°C",0,0.948
"Cider","Nitrate","Growth at 19°C",0,0.978
"Cider","Nitrate","Growth at 25°C",0,0.945
"Cider","Vitamin-free","Growth at 19°C",0,0.982
"Cider","Vitamin-free","Growth at 25°C",0,0.94
"Cider","2-Keto-D-gluconate","Growth at 19°C",0,0.985
"Cider","2-Keto-D-gluconate","Growth at 25°C",0,0.951
"Cider","Starch formation","Growth at 19°C",0,0.978
"Cider","Starch formation","Growth at 25°C",0,0.93
"Cider","Growth at 19°C","Growth at 25°C",0,1
"Cider","Growth at 19°C","Growth at 30°C",2,1
"Cider","Growth at 19°C","Growth at 37°C",0,0.979
"Cider","Growth at 25°C","Growth at 30°C",2,1
"Cider","Growth at 25°C","Growth at 37°C",0,0.938
"Wood","Glucose_F","Glucose",0,1
"Wood","Glucose_F","Ethanol",0,0.906
"Wood","Glucose_F","Glycerol",0,0.943
"Wood","Glucose_F","D-Mannitol",0,0.914
"Wood","Glucose_F","D-Glucitol",0,0.889
"Wood","Glucose_F","Succinate",0,0.899
"Wood","Glucose_F","Growth at 19°C",0,0.994
"Wood","Glucose_F","Growth at 25°C",0,0.986
"Wood","Glucose_F","Growth at 30°C",0,0.918
"Wood","Galactose_F","Glucose",0,1
"Wood","Galactose_F","Ethanol",0,0.794
"Wood","Galactose_F","Glycerol",0,0.853
"Wood","Galactose_F","D-Mannitol",0,0.811
"Wood","Galactose_F","D-Glucitol",0,0.792
"Wood","Galactose_F","Succinate",0,0.797
"Wood","Galactose_F","Growth at 19°C",0,0.991
"Wood","Galactose_F","Growth at 25°C",0,0.98
"Wood","Galactose_F","Growth at 30°C",0,0.812
"Wood","Sucrose_F","Glucose",0,1
"Wood","Sucrose_F","Ethanol",0,0.794
"Wood","Sucrose_F","Glycerol",0,0.856
"Wood","Sucrose_F","D-Mannitol",0,0.815
"Wood","Sucrose_F","D-Glucitol",0,0.778
"Wood","Sucrose_F","Succinate",0,0.786
"Wood","Sucrose_F","Growth at 19°C",0,0.988
"Wood","Sucrose_F","Growth at 25°C",0,0.979
"Wood","Sucrose_F","Growth at 30°C",0,0.793
"Wood","Maltose_F","Glucose",0,1
"Wood","Maltose_F","Ethanol",0,0.771
"Wood","Maltose_F","Glycerol",0,0.84
"Wood","Maltose_F","D-Mannitol",0,0.795
"Wood","Maltose_F","D-Glucitol",0,0.772
"Wood","Maltose_F","Succinate",0,0.775
"Wood","Maltose_F","Growth at 19°C",0,0.987
"Wood","Maltose_F","Growth at 25°C",0,0.977
"Wood","Maltose_F","Growth at 30°C",0,0.779
"Wood","Lactose_F","Glucose",0,1
"Wood","Lactose_F","Ethanol",0,0.735
"Wood","Lactose_F","Glycerol",0,0.805
"Wood","Lactose_F","D-Mannitol",0,0.758
"Wood","Lactose_F","D-Glucitol",0,0.73
"Wood","Lactose_F","Succinate",0,0.723
"Wood","Lactose_F","Growth at 19°C",0,0.983
"Wood","Lactose_F","Growth at 25°C",0,0.973
"Wood","Lactose_F","Growth at 30°C",0,0.746
"Wood","Raffinose_F","Glucose",0,1
"Wood","Raffinose_F","Ethanol",0,0.755
"Wood","Raffinose_F","Glycerol",0,0.835
"Wood","Raffinose_F","D-Mannitol",0,0.786
"Wood","Raffinose_F","D-Glucitol",0,0.752
"Wood","Raffinose_F","Succinate",0,0.744
"Wood","Raffinose_F","Growth at 19°C",0,0.984
"Wood","Raffinose_F","Growth at 25°C",0,0.974
"Wood","Raffinose_F","Growth at 30°C",0,0.76
"Wood","Trehalose_F","Glucose",0,1
"Wood","Trehalose_F","Ethanol",0,0.789
"Wood","Trehalose_F","Glycerol",0,0.863
"Wood","Trehalose_F","D-Mannitol",0,0.809
"Wood","Trehalose_F","D-Glucitol",0,0.788
"Wood","Trehalose_F","Succinate",0,0.811
"Wood","Trehalose_F","Growth at 19°C",0,0.988
"Wood","Trehalose_F","Growth at 25°C",0,0.98
"Wood","Trehalose_F","Growth at 30°C",0,0.819
"Wood","Glucose","Inulin",2,1
"Wood","Glucose","Sucrose",0,1
"Wood","Glucose","Raffinose",0,1
"Wood","Glucose","Melibiose",2,1
"Wood","Glucose","Galactose",0,1
"Wood","Glucose","Lactose",1,1
"Wood","Glucose","Trehalose",0,1
"Wood","Glucose","Maltose",0,1
"Wood","Glucose","Melezitose",0,1
"Wood","Glucose","Methyl-?-D-glucoside",0,1
"Wood","Glucose","Soluble Starch",1,1
"Wood","Glucose","Cellobiose",0,1
"Wood","Glucose","Salicin",0,1
"Wood","Glucose","L-Sorbose",1,1
"Wood","Glucose","L-Rhamnose",1,1
"Wood","Glucose","D-Xylose",0,1
"Wood","Glucose","L-Arabinose",0,1
"Wood","Glucose","D-Arabinose",1,1
"Wood","Glucose","D-Ribose",0,1
"Wood","Glucose","Methanol",2,1
"Wood","Glucose","Ethanol",0,1
"Wood","Glucose","Glycerol",0,1
"Wood","Glucose","Erythritol",0,1
"Wood","Glucose","Ribitol",0,1
"Wood","Glucose","Galactitol",0,1
"Wood","Glucose","D-Mannitol",0,1
"Wood","Glucose","D-Glucitol",0,1
"Wood","Glucose","myo-Inositol",2,1
"Wood","Glucose","DL-Lactate",1,1
"Wood","Glucose","Succinate",0,1
"Wood","Glucose","Citrate",0,1
"Wood","Glucose","D-Gluconate",1,1
"Wood","Glucose","D-Glucosamine",0,1
"Wood","Glucose","Nitrate",2,1
"Wood","Glucose","Vitamin-free",1,1
"Wood","Glucose","2-Keto-D-gluconate",0,1
"Wood","Glucose","Starch formation",2,1
"Wood","Glucose","Growth at 19°C",0,1
"Wood","Glucose","Growth at 25°C",0,1
"Wood","Glucose","Growth at 30°C",0,1
"Wood","Glucose","Growth at 37°C",0,1
"Wood","Inulin","Ethanol",0,0.762
"Wood","Inulin","Glycerol",0,0.833
"Wood","Inulin","D-Mannitol",0,0.793
"Wood","Inulin","D-Glucitol",0,0.752
"Wood","Inulin","Succinate",0,0.754
"Wood","Inulin","Growth at 19°C",0,0.984
"Wood","Inulin","Growth at 25°C",0,0.977
"Wood","Inulin","Growth at 30°C",0,0.772
"Wood","Sucrose","Ethanol",0,0.875
"Wood","Sucrose","Glycerol",0,0.909
"Wood","Sucrose","D-Mannitol",0,0.884
"Wood","Sucrose","D-Glucitol",0,0.868
"Wood","Sucrose","Succinate",0,0.86
"Wood","Sucrose","Growth at 19°C",0,0.993
"Wood","Sucrose","Growth at 25°C",0,0.99
"Wood","Sucrose","Growth at 30°C",0,0.871
"Wood","Raffinose","Ethanol",0,0.792
"Wood","Raffinose","Glycerol",0,0.859
"Wood","Raffinose","D-Mannitol",0,0.826
"Wood","Raffinose","D-Glucitol",0,0.801
"Wood","Raffinose","Succinate",0,0.796
"Wood","Raffinose","Growth at 19°C",0,0.988
"Wood","Raffinose","Growth at 25°C",0,0.982
"Wood","Raffinose","Growth at 30°C",0,0.813
"Wood","Melibiose","Ethanol",0,0.772
"Wood","Melibiose","Glycerol",0,0.83
"Wood","Melibiose","D-Mannitol",0,0.799
"Wood","Melibiose","D-Glucitol",0,0.763
"Wood","Melibiose","Succinate",0,0.761
"Wood","Melibiose","Growth at 19°C",0,0.984
"Wood","Melibiose","Growth at 25°C",0,0.977
"Wood","Melibiose","Growth at 30°C",0,0.766
"Wood","Galactose","Ethanol",0,0.894
"Wood","Galactose","Glycerol",0,0.916
"Wood","Galactose","D-Mannitol",0,0.91
"Wood","Galactose","D-Glucitol",0,0.892
"Wood","Galactose","Succinate",0,0.887
"Wood","Galactose","Growth at 19°C",0,0.994
"Wood","Galactose","Growth at 25°C",0,0.991
"Wood","Galactose","Growth at 30°C",0,0.9
"Wood","Lactose","Ethanol",0,0.747
"Wood","Lactose","Glycerol",0,0.827
"Wood","Lactose","D-Mannitol",0,0.775
"Wood","Lactose","D-Glucitol",0,0.752
"Wood","Lactose","Succinate",0,0.744
"Wood","Lactose","Growth at 19°C",0,0.984
"Wood","Lactose","Growth at 25°C",0,0.974
"Wood","Lactose","Growth at 30°C",0,0.76
"Wood","Trehalose","Ethanol",0,0.916
"Wood","Trehalose","Glycerol",0,0.955
"Wood","Trehalose","D-Mannitol",0,0.927
"Wood","Trehalose","D-Glucitol",0,0.923
"Wood","Trehalose","Succinate",0,0.925
"Wood","Trehalose","Growth at 19°C",0,0.993
"Wood","Trehalose","Growth at 25°C",0,0.998
"Wood","Trehalose","Growth at 30°C",0,0.924
"Wood","Maltose","Ethanol",0,0.87
"Wood","Maltose","Glycerol",0,0.91
"Wood","Maltose","D-Mannitol",0,0.887
"Wood","Maltose","D-Glucitol",0,0.86
"Wood","Maltose","Succinate",0,0.863
"Wood","Maltose","Growth at 19°C",0,0.994
"Wood","Maltose","Growth at 25°C",0,0.988
"Wood","Maltose","Growth at 30°C",0,0.857
"Wood","Melezitose","Ethanol",0,0.837
"Wood","Melezitose","Glycerol",0,0.887
"Wood","Melezitose","D-Mannitol",0,0.849
"Wood","Melezitose","D-Glucitol",0,0.834
"Wood","Melezitose","Succinate",0,0.829
"Wood","Melezitose","Growth at 19°C",0,0.992
"Wood","Melezitose","Growth at 25°C",0,0.985
"Wood","Melezitose","Growth at 30°C",0,0.843
"Wood","Methyl-?-D-glucoside","Ethanol",0,0.86
"Wood","Methyl-?-D-glucoside","Glycerol",0,0.903
"Wood","Methyl-?-D-glucoside","D-Mannitol",0,0.865
"Wood","Methyl-?-D-glucoside","D-Glucitol",0,0.85
"Wood","Methyl-?-D-glucoside","Succinate",0,0.847
"Wood","Methyl-?-D-glucoside","Growth at 19°C",0,0.994
"Wood","Methyl-?-D-glucoside","Growth at 25°C",0,0.984
"Wood","Methyl-?-D-glucoside","Growth at 30°C",0,0.859
