"Isolation","Trait_A","Trait_B","Mean_NN","SD_NN","Var_NN"
"Silage","Methyl-?-D-glucoside","D-Xylose",NA,0.706417417417417,NA
"Silage","Methyl-?-D-glucoside","L-Arabinose",NA,0.668232232232232,NA
"Silage","Methyl-?-D-glucoside","D-Arabinose",NA,0.773477477477478,NA
"Silage","Methyl-?-D-glucoside","D-Ribose",NA,0.812763763763764,NA
"Silage","Methyl-?-D-glucoside","Methanol",NA,0.643482482482483,NA
"Silage","Methyl-?-D-glucoside","Ethanol",NA,0.601925925925926,NA
"Silage","Methyl-?-D-glucoside","Glycerol",NA,0.261125125125125,NA
"Silage","Methyl-?-D-glucoside","Erythritol",NA,0.716027027027027,NA
"Silage","Methyl-?-D-glucoside","Ribitol",NA,0.884384384384384,NA
"Silage","Methyl-?-D-glucoside","Galactitol",NA,0.655611611611612,NA
"Silage","Methyl-?-D-glucoside","D-Mannitol",NA,0.432928928928929,NA
"Silage","Methyl-?-D-glucoside","D-Glucitol",NA,0.744388388388388,NA
"Silage","Methyl-?-D-glucoside","myo-Inositol",NA,0.649605605605606,NA
"Silage","Methyl-?-D-glucoside","DL-Lactate",NA,0.974574574574575,NA
"Silage","Methyl-?-D-glucoside","Succinate",NA,0.498169169169169,NA
"Silage","Methyl-?-D-glucoside","Citrate",NA,0.899674674674675,NA
"Silage","Methyl-?-D-glucoside","D-Gluconate",NA,0.687311311311311,NA
"Silage","Methyl-?-D-glucoside","D-Glucosamine",NA,0.841832832832833,NA
"Silage","Methyl-?-D-glucoside","Nitrate",NA,0.783758758758759,NA
"Silage","Methyl-?-D-glucoside","Vitamin-free",NA,0.939623623623624,NA
"Silage","Methyl-?-D-glucoside","2-Keto-D-gluconate",NA,0.812556556556557,NA
"Silage","Methyl-?-D-glucoside","Starch formation",NA,0.91468968968969,NA
"Silage","Methyl-?-D-glucoside","Growth at 19°C",NA,0.0157597597597598,NA
"Silage","Methyl-?-D-glucoside","Growth at 25°C",NA,0.0196196196196196,NA
"Silage","Methyl-?-D-glucoside","Growth at 30°C",NA,0.252076076076076,NA
"Silage","Methyl-?-D-glucoside","Growth at 37°C",NA,0.963087087087087,NA
"Silage","Soluble Starch","Cellobiose",NA,0.701801801801802,NA
"Silage","Soluble Starch","Salicin",NA,0.75098998998999,NA
"Silage","Soluble Starch","L-Sorbose",NA,0.805044044044044,NA
"Silage","Soluble Starch","L-Rhamnose",NA,0.555530530530531,NA
"Silage","Soluble Starch","D-Xylose",NA,0.653332332332332,NA
"Silage","Soluble Starch","L-Arabinose",NA,0.559423423423423,NA
"Silage","Soluble Starch","D-Arabinose",NA,0.641665665665666,NA
"Silage","Soluble Starch","D-Ribose",NA,0.790246246246246,NA
"Silage","Soluble Starch","Methanol",NA,0.459495495495496,NA
"Silage","Soluble Starch","Ethanol",NA,0.601365365365365,NA
"Silage","Soluble Starch","Glycerol",NA,0.262662662662663,NA
"Silage","Soluble Starch","Erythritol",NA,0.524835835835836,NA
"Silage","Soluble Starch","Ribitol",NA,0.787162162162162,NA
"Silage","Soluble Starch","Galactitol",NA,0.463182182182182,NA
"Silage","Soluble Starch","D-Mannitol",NA,0.40538038038038,NA
"Silage","Soluble Starch","D-Glucitol",NA,0.685724724724725,NA
"Silage","Soluble Starch","myo-Inositol",NA,0.440751751751752,NA
"Silage","Soluble Starch","DL-Lactate",NA,0.941812812812813,NA
"Silage","Soluble Starch","Succinate",NA,0.503814814814815,NA
"Silage","Soluble Starch","Citrate",NA,0.79054954954955,NA
"Silage","Soluble Starch","D-Gluconate",NA,0.628484484484484,NA
"Silage","Soluble Starch","D-Glucosamine",NA,0.766517517517518,NA
"Silage","Soluble Starch","Nitrate",NA,0.58536036036036,NA
"Silage","Soluble Starch","Vitamin-free",NA,0.759478478478478,NA
"Silage","Soluble Starch","2-Keto-D-gluconate",NA,0.761177177177177,NA
"Silage","Soluble Starch","Starch formation",NA,0.788688688688689,NA
"Silage","Soluble Starch","Growth at 19°C",NA,0.0176936936936937,NA
"Silage","Soluble Starch","Growth at 25°C",NA,0.0186576576576577,NA
"Silage","Soluble Starch","Growth at 30°C",NA,0.262037037037037,NA
"Silage","Soluble Starch","Growth at 37°C",NA,0.917388388388388,NA
"Silage","Cellobiose","Salicin",NA,0.742498498498498,NA
"Silage","Cellobiose","L-Sorbose",NA,0.715706706706707,NA
"Silage","Cellobiose","L-Rhamnose",NA,0.654029029029029,NA
"Silage","Cellobiose","D-Xylose",NA,0.707858858858859,NA
"Silage","Cellobiose","L-Arabinose",NA,0.578353353353353,NA
"Silage","Cellobiose","D-Arabinose",NA,0.662461461461461,NA
"Silage","Cellobiose","D-Ribose",NA,0.627571571571572,NA
"Silage","Cellobiose","Methanol",NA,0.649045045045045,NA
"Silage","Cellobiose","Ethanol",NA,0.399774774774775,NA
"Silage","Cellobiose","Glycerol",NA,0.249349349349349,NA
"Silage","Cellobiose","Erythritol",NA,0.661365365365365,NA
"Silage","Cellobiose","Ribitol",NA,0.747403403403403,NA
"Silage","Cellobiose","Galactitol",NA,0.656252252252252,NA
"Silage","Cellobiose","D-Mannitol",NA,0.41394994994995,NA
"Silage","Cellobiose","D-Glucitol",NA,0.580451451451451,NA
"Silage","Cellobiose","myo-Inositol",NA,0.635610610610611,NA
"Silage","Cellobiose","DL-Lactate",NA,0.822018018018018,NA
"Silage","Cellobiose","Succinate",NA,0.251351351351351,NA
"Silage","Cellobiose","Citrate",NA,0.789745745745746,NA
"Silage","Cellobiose","D-Gluconate",NA,0.648148148148148,NA
"Silage","Cellobiose","D-Glucosamine",NA,0.760391391391391,NA
"Silage","Cellobiose","Nitrate",NA,0.613388388388388,NA
"Silage","Cellobiose","Vitamin-free",NA,0.865840840840841,NA
"Silage","Cellobiose","2-Keto-D-gluconate",NA,0.644035035035035,NA
"Silage","Cellobiose","Starch formation",NA,0.8014004004004,NA
"Silage","Cellobiose","Growth at 19°C",NA,0.0118678678678679,NA
"Silage","Cellobiose","Growth at 25°C",NA,0.0157597597597598,NA
"Silage","Cellobiose","Growth at 30°C",NA,0.188572572572573,NA
"Silage","Cellobiose","Growth at 37°C",NA,0.714998998998999,NA
"Silage","Salicin","L-Sorbose",NA,0.920895895895896,NA
"Silage","Salicin","L-Rhamnose",NA,0.658558558558559,NA
"Silage","Salicin","D-Xylose",NA,0.709388388388388,NA
"Silage","Salicin","L-Arabinose",NA,0.632623623623624,NA
"Silage","Salicin","D-Arabinose",NA,0.734165165165165,NA
"Silage","Salicin","D-Ribose",NA,0.735374374374374,NA
"Silage","Salicin","Methanol",NA,0.67370970970971,NA
"Silage","Salicin","Ethanol",NA,0.608204204204204,NA
"Silage","Salicin","Glycerol",NA,0.261425425425425,NA
"Silage","Salicin","Erythritol",NA,0.736247247247247,NA
"Silage","Salicin","Ribitol",NA,0.914185185185185,NA
"Silage","Salicin","Galactitol",NA,0.682761761761762,NA
"Silage","Salicin","D-Mannitol",NA,0.421972972972973,NA
"Silage","Salicin","D-Glucitol",NA,0.771955955955956,NA
"Silage","Salicin","myo-Inositol",NA,0.652408408408408,NA
"Silage","Salicin","DL-Lactate",NA,0.868243243243243,NA
"Silage","Salicin","Succinate",NA,0.447163163163163,NA
"Silage","Salicin","Citrate",NA,0.902461461461461,NA
"Silage","Salicin","D-Gluconate",NA,0.667066066066066,NA
"Silage","Salicin","D-Glucosamine",NA,0.835059059059059,NA
"Silage","Salicin","Nitrate",NA,0.712436436436436,NA
"Silage","Salicin","Vitamin-free",NA,0.86483983983984,NA
"Silage","Salicin","2-Keto-D-gluconate",NA,0.802681681681682,NA
"Silage","Salicin","Starch formation",NA,0.809368368368368,NA
"Silage","Salicin","Growth at 19°C",NA,0.0128438438438438,NA
"Silage","Salicin","Growth at 25°C",NA,0.0157597597597598,NA
"Silage","Salicin","Growth at 30°C",NA,0.227146146146146,NA
"Silage","Salicin","Growth at 37°C",NA,0.804003003003003,NA
"Silage","L-Sorbose","L-Rhamnose",NA,0.752143143143143,NA
"Silage","L-Sorbose","D-Xylose",NA,0.683458458458458,NA
"Silage","L-Sorbose","L-Arabinose",NA,0.640751751751752,NA
"Silage","L-Sorbose","D-Arabinose",NA,0.8364004004004,NA
"Silage","L-Sorbose","D-Ribose",NA,0.778154154154154,NA
"Silage","L-Sorbose","Methanol",NA,0.809845845845846,NA
"Silage","L-Sorbose","Ethanol",NA,0.617017017017017,NA
"Silage","L-Sorbose","Glycerol",NA,0.270494494494494,NA
"Silage","L-Sorbose","Erythritol",NA,0.903507507507508,NA
"Silage","L-Sorbose","Ribitol",NA,0.893572572572573,NA
"Silage","L-Sorbose","Galactitol",NA,0.801,NA
"Silage","L-Sorbose","D-Mannitol",NA,0.438022022022022,NA
"Silage","L-Sorbose","D-Glucitol",NA,0.768268268268268,NA
"Silage","L-Sorbose","myo-Inositol",NA,0.759558558558559,NA
"Silage","L-Sorbose","DL-Lactate",NA,1.07447347347347,NA
"Silage","L-Sorbose","Succinate",NA,0.501857857857858,NA
"Silage","L-Sorbose","Citrate",NA,0.896287287287287,NA
"Silage","L-Sorbose","D-Gluconate",NA,0.713312312312312,NA
"Silage","L-Sorbose","D-Glucosamine",NA,0.939018018018018,NA
"Silage","L-Sorbose","Nitrate",NA,0.77595995995996,NA
"Silage","L-Sorbose","Vitamin-free",NA,1.06025125125125,NA
"Silage","L-Sorbose","2-Keto-D-gluconate",NA,0.871102102102102,NA
"Silage","L-Sorbose","Starch formation",NA,1.00221821821822,NA
"Silage","L-Sorbose","Growth at 19°C",NA,0.0157597597597598,NA
"Silage","L-Sorbose","Growth at 25°C",NA,0.0147897897897898,NA
"Silage","L-Sorbose","Growth at 30°C",NA,0.235671671671672,NA
"Silage","L-Sorbose","Growth at 37°C",NA,1.03519419419419,NA
"Silage","L-Rhamnose","D-Xylose",NA,0.61072972972973,NA
"Silage","L-Rhamnose","L-Arabinose",NA,0.505224224224224,NA
"Silage","L-Rhamnose","D-Arabinose",NA,0.589468468468468,NA
"Silage","L-Rhamnose","D-Ribose",NA,0.719958958958959,NA
"Silage","L-Rhamnose","Methanol",NA,0.584295295295295,NA
"Silage","L-Rhamnose","Ethanol",NA,0.567331331331331,NA
"Silage","L-Rhamnose","Glycerol",NA,0.245461461461461,NA
"Silage","L-Rhamnose","Erythritol",NA,0.600511511511511,NA
"Silage","L-Rhamnose","Ribitol",NA,0.715546546546547,NA
"Silage","L-Rhamnose","Galactitol",NA,0.577352352352352,NA
"Silage","L-Rhamnose","D-Mannitol",NA,0.390181181181181,NA
"Silage","L-Rhamnose","D-Glucitol",NA,0.667383383383383,NA
"Silage","L-Rhamnose","myo-Inositol",NA,0.52635035035035,NA
"Silage","L-Rhamnose","DL-Lactate",NA,1.13768868868869,NA
"Silage","L-Rhamnose","Succinate",NA,0.467971971971972,NA
"Silage","L-Rhamnose","Citrate",NA,0.765724724724725,NA
"Silage","L-Rhamnose","D-Gluconate",NA,0.58495995995996,NA
"Silage","L-Rhamnose","D-Glucosamine",NA,0.664564564564565,NA
"Silage","L-Rhamnose","Nitrate",NA,0.582261261261261,NA
"Silage","L-Rhamnose","Vitamin-free",NA,0.775911911911912,NA
"Silage","L-Rhamnose","2-Keto-D-gluconate",NA,0.651962962962963,NA
"Silage","L-Rhamnose","Starch formation",NA,0.835810810810811,NA
"Silage","L-Rhamnose","Growth at 19°C",NA,0.0157597597597598,NA
"Silage","L-Rhamnose","Growth at 25°C",NA,0.0205795795795796,NA
"Silage","L-Rhamnose","Growth at 30°C",NA,0.264164164164164,NA
"Silage","L-Rhamnose","Growth at 37°C",NA,0.831462462462462,NA
"Silage","D-Xylose","L-Arabinose",NA,0.632568568568569,NA
"Silage","D-Xylose","D-Arabinose",NA,0.652851851851852,NA
"Silage","D-Xylose","D-Ribose",NA,0.634534534534535,NA
"Silage","D-Xylose","Methanol",NA,0.652651651651652,NA
"Silage","D-Xylose","Ethanol",NA,0.346897897897898,NA
"Silage","D-Xylose","Glycerol",NA,0.179458458458458,NA
"Silage","D-Xylose","Erythritol",NA,0.686302302302302,NA
"Silage","D-Xylose","Ribitol",NA,0.729353353353353,NA
"Silage","D-Xylose","Galactitol",NA,0.64063963963964,NA
"Silage","D-Xylose","D-Mannitol",NA,0.385256256256256,NA
"Silage","D-Xylose","D-Glucitol",NA,0.510821821821822,NA
"Silage","D-Xylose","myo-Inositol",NA,0.622621621621622,NA
"Silage","D-Xylose","DL-Lactate",NA,0.641825825825826,NA
"Silage","D-Xylose","Succinate",NA,0.172547547547548,NA
"Silage","D-Xylose","Citrate",NA,0.725956956956957,NA
"Silage","D-Xylose","D-Gluconate",NA,0.595695695695696,NA
"Silage","D-Xylose","D-Glucosamine",NA,0.607382382382382,NA
"Silage","D-Xylose","Nitrate",NA,0.643874874874875,NA
"Silage","D-Xylose","Vitamin-free",NA,0.623407407407407,NA
"Silage","D-Xylose","2-Keto-D-gluconate",NA,0.618057057057057,NA
"Silage","D-Xylose","Starch formation",NA,0.750661661661662,NA
"Silage","D-Xylose","Growth at 19°C",NA,0.0108898898898899,NA
"Silage","D-Xylose","Growth at 25°C",NA,0.00892792792792793,NA
"Silage","D-Xylose","Growth at 30°C",NA,0.163274274274274,NA
"Silage","D-Xylose","Growth at 37°C",NA,0.735046046046046,NA
"Silage","L-Arabinose","D-Arabinose",NA,0.526842842842843,NA
"Silage","L-Arabinose","D-Ribose",NA,0.569593593593594,NA
"Silage","L-Arabinose","Methanol",NA,0.55439039039039,NA
"Silage","L-Arabinose","Ethanol",NA,0.454710710710711,NA
"Silage","L-Arabinose","Glycerol",NA,0.228467467467467,NA
"Silage","L-Arabinose","Erythritol",NA,0.57622022022022,NA
"Silage","L-Arabinose","Ribitol",NA,0.677233233233233,NA
"Silage","L-Arabinose","Galactitol",NA,0.562537537537538,NA
"Silage","L-Arabinose","D-Mannitol",NA,0.390165165165165,NA
"Silage","L-Arabinose","D-Glucitol",NA,0.585701701701702,NA
"Silage","L-Arabinose","myo-Inositol",NA,0.522881881881882,NA
"Silage","L-Arabinose","DL-Lactate",NA,0.740931931931932,NA
"Silage","L-Arabinose","Succinate",NA,0.329008008008008,NA
"Silage","L-Arabinose","Citrate",NA,0.670670670670671,NA
"Silage","L-Arabinose","D-Gluconate",NA,0.509484484484484,NA
"Silage","L-Arabinose","D-Glucosamine",NA,0.64887987987988,NA
"Silage","L-Arabinose","Nitrate",NA,0.518109109109109,NA
"Silage","L-Arabinose","Vitamin-free",NA,0.725429429429429,NA
"Silage","L-Arabinose","2-Keto-D-gluconate",NA,0.637913913913914,NA
"Silage","L-Arabinose","Starch formation",NA,0.829148148148148,NA
"Silage","L-Arabinose","Growth at 19°C",NA,0.0147897897897898,NA
"Silage","L-Arabinose","Growth at 25°C",NA,0.0167277277277277,NA
"Silage","L-Arabinose","Growth at 30°C",NA,0.225581581581582,NA
"Silage","L-Arabinose","Growth at 37°C",NA,0.755391391391391,NA
"Silage","D-Arabinose","D-Ribose",NA,0.730561561561562,NA
"Silage","D-Arabinose","Methanol",NA,0.656375375375375,NA
"Silage","D-Arabinose","Ethanol",NA,0.594194194194194,NA
"Silage","D-Arabinose","Glycerol",NA,0.259555555555556,NA
"Silage","D-Arabinose","Erythritol",NA,0.644308308308308,NA
"Silage","D-Arabinose","Ribitol",NA,0.750429429429429,NA
"Silage","D-Arabinose","Galactitol",NA,0.639803803803804,NA
"Silage","D-Arabinose","D-Mannitol",NA,0.408712712712713,NA
"Silage","D-Arabinose","D-Glucitol",NA,0.641041041041041,NA
"Silage","D-Arabinose","myo-Inositol",NA,0.624848848848849,NA
"Silage","D-Arabinose","DL-Lactate",NA,1.06705805805806,NA
"Silage","D-Arabinose","Succinate",NA,0.462237237237237,NA
"Silage","D-Arabinose","Citrate",NA,0.788788788788789,NA
"Silage","D-Arabinose","D-Gluconate",NA,0.61555955955956,NA
"Silage","D-Arabinose","D-Glucosamine",NA,0.737848848848849,NA
"Silage","D-Arabinose","Nitrate",NA,0.680391391391391,NA
"Silage","D-Arabinose","Vitamin-free",NA,0.776055055055055,NA
"Silage","D-Arabinose","2-Keto-D-gluconate",NA,0.704223223223223,NA
"Silage","D-Arabinose","Starch formation",NA,0.915439439439439,NA
"Silage","D-Arabinose","Growth at 19°C",NA,0.0118678678678679,NA
"Silage","D-Arabinose","Growth at 25°C",NA,0.0176936936936937,NA
"Silage","D-Arabinose","Growth at 30°C",NA,0.247171171171171,NA
"Silage","D-Arabinose","Growth at 37°C",NA,0.919875875875876,NA
"Silage","D-Ribose","Methanol",NA,0.821317317317317,NA
"Silage","D-Ribose","Ethanol",NA,0.42906006006006,NA
"Silage","D-Ribose","Glycerol",NA,0.201976976976977,NA
"Silage","D-Ribose","Erythritol",NA,0.786322322322322,NA
"Silage","D-Ribose","Ribitol",NA,0.786386386386386,NA
"Silage","D-Ribose","Galactitol",NA,0.840196196196196,NA
"Silage","D-Ribose","D-Mannitol",NA,0.305504504504505,NA
"Silage","D-Ribose","D-Glucitol",NA,0.609473473473473,NA
"Silage","D-Ribose","myo-Inositol",NA,0.80071971971972,NA
"Silage","D-Ribose","DL-Lactate",NA,0.888767767767768,NA
"Silage","D-Ribose","Succinate",NA,0.236252252252252,NA
"Silage","D-Ribose","Citrate",NA,0.699175175175175,NA
"Silage","D-Ribose","D-Gluconate",NA,0.477577577577578,NA
"Silage","D-Ribose","D-Glucosamine",NA,0.891927927927928,NA
"Silage","D-Ribose","Nitrate",NA,0.693249249249249,NA
"Silage","D-Ribose","Vitamin-free",NA,1.00601001001001,NA
"Silage","D-Ribose","2-Keto-D-gluconate",NA,0.603578578578579,NA
"Silage","D-Ribose","Starch formation",NA,0.792191191191191,NA
"Silage","D-Ribose","Growth at 19°C",NA,0.0118678678678679,NA
"Silage","D-Ribose","Growth at 25°C",NA,0.0128438438438438,NA
"Silage","D-Ribose","Growth at 30°C",NA,0.142341341341341,NA
"Silage","D-Ribose","Growth at 37°C",NA,0.462346346346346,NA
"Silage","Methanol","Ethanol",NA,0.606922922922923,NA
"Silage","Methanol","Glycerol",NA,0.259258258258258,NA
"Silage","Methanol","Erythritol",NA,0.484459459459459,NA
"Silage","Methanol","Ribitol",NA,0.732931931931932,NA
"Silage","Methanol","Galactitol",NA,0.480455455455455,NA
"Silage","Methanol","D-Mannitol",NA,0.380664664664665,NA
"Silage","Methanol","D-Glucitol",NA,0.637661661661662,NA
"Silage","Methanol","myo-Inositol",NA,0.350826826826827,NA
"Silage","Methanol","DL-Lactate",NA,1.30462362362362,NA
"Silage","Methanol","Succinate",NA,0.528767767767768,NA
"Silage","Methanol","Citrate",NA,0.759478478478478,NA
"Silage","Methanol","D-Gluconate",NA,0.634865865865866,NA
"Silage","Methanol","D-Glucosamine",NA,0.711335335335335,NA
"Silage","Methanol","Nitrate",NA,0.59943043043043,NA
"Silage","Methanol","Vitamin-free",NA,0.779138138138138,NA
"Silage","Methanol","2-Keto-D-gluconate",NA,0.757857857857858,NA
"Silage","Methanol","Starch formation",NA,0.829293293293293,NA
"Silage","Methanol","Growth at 19°C",NA,0.0167277277277277,NA
"Silage","Methanol","Growth at 25°C",NA,0.0215375375375375,NA
"Silage","Methanol","Growth at 30°C",NA,0.296967967967968,NA
"Silage","Methanol","Growth at 37°C",NA,0.958702702702703,NA
"Silage","Ethanol","Glycerol",NA,0.102077077077077,NA
"Silage","Ethanol","Erythritol",NA,0.620620620620621,NA
"Silage","Ethanol","Ribitol",NA,0.599374374374374,NA
"Silage","Ethanol","Galactitol",NA,0.59866966966967,NA
"Silage","Ethanol","D-Mannitol",NA,0.173049049049049,NA
"Silage","Ethanol","D-Glucitol",NA,0.580291291291291,NA
"Silage","Ethanol","myo-Inositol",NA,0.597268268268268,NA
"Silage","Ethanol","DL-Lactate",NA,0.464735735735736,NA
"Silage","Ethanol","Succinate",NA,0.315915915915916,NA
"Silage","Ethanol","Citrate",NA,0.583942942942943,NA
"Silage","Ethanol","D-Gluconate",NA,0.390165165165165,NA
"Silage","Ethanol","D-Glucosamine",NA,0.525436436436436,NA
"Silage","Ethanol","Nitrate",NA,0.598677677677678,NA
"Silage","Ethanol","Vitamin-free",NA,0.550614614614615,NA
"Silage","Ethanol","2-Keto-D-gluconate",NA,0.559103103103103,NA
"Silage","Ethanol","Starch formation",NA,0.57575975975976,NA
"Silage","Ethanol","Growth at 19°C",NA,0.00497997997997998,NA
"Silage","Ethanol","Growth at 25°C",NA,0.00398798798798799,NA
"Silage","Ethanol","Growth at 30°C",NA,0.0826866866866867,NA
"Silage","Ethanol","Growth at 37°C",NA,0.446682682682683,NA
"Silage","Glycerol","Erythritol",NA,0.257473473473473,NA
"Silage","Glycerol","Ribitol",NA,0.244788788788789,NA
"Silage","Glycerol","Galactitol",NA,0.255254254254254,NA
"Silage","Glycerol","D-Mannitol",NA,0.204803803803804,NA
"Silage","Glycerol","D-Glucitol",NA,0.246021021021021,NA
"Silage","Glycerol","myo-Inositol",NA,0.257232232232232,NA
"Silage","Glycerol","DL-Lactate",NA,0.304143143143143,NA
"Silage","Glycerol","Succinate",NA,0.0826866866866867,NA
"Silage","Glycerol","Citrate",NA,0.257848848848849,NA
"Silage","Glycerol","D-Gluconate",NA,0.209520520520521,NA
"Silage","Glycerol","D-Glucosamine",NA,0.311911911911912,NA
"Silage","Glycerol","Nitrate",NA,0.244283283283283,NA
"Silage","Glycerol","Vitamin-free",NA,0.358189189189189,NA
"Silage","Glycerol","2-Keto-D-gluconate",NA,0.215219219219219,NA
"Silage","Glycerol","Starch formation",NA,0.247878878878879,NA
"Silage","Glycerol","Growth at 19°C",NA,0.001,NA
"Silage","Glycerol","Growth at 25°C",NA,0.00299399399399399,NA
"Silage","Glycerol","Growth at 30°C",NA,0.052027027027027,NA
"Silage","Glycerol","Growth at 37°C",NA,0.210754754754755,NA
"Silage","Erythritol","Ribitol",NA,0.770354354354354,NA
"Silage","Erythritol","Galactitol",NA,0.493389389389389,NA
"Silage","Erythritol","D-Mannitol",NA,0.407686686686687,NA
"Silage","Erythritol","D-Glucitol",NA,0.694594594594595,NA
"Silage","Erythritol","myo-Inositol",NA,0.445021021021021,NA
"Silage","Erythritol","DL-Lactate",NA,0.922697697697698,NA
"Silage","Erythritol","Succinate",NA,0.504863863863864,NA
"Silage","Erythritol","Citrate",NA,0.811915915915916,NA
"Silage","Erythritol","D-Gluconate",NA,0.667138138138138,NA
"Silage","Erythritol","D-Glucosamine",NA,0.780696696696697,NA
"Silage","Erythritol","Nitrate",NA,0.603874874874875,NA
"Silage","Erythritol","Vitamin-free",NA,0.737073073073073,NA
"Silage","Erythritol","2-Keto-D-gluconate",NA,0.781881881881882,NA
"Silage","Erythritol","Starch formation",NA,0.765596596596597,NA
"Silage","Erythritol","Growth at 19°C",NA,0.0118678678678679,NA
"Silage","Erythritol","Growth at 25°C",NA,0.0196196196196196,NA
"Silage","Erythritol","Growth at 30°C",NA,0.264039039039039,NA
"Silage","Erythritol","Growth at 37°C",NA,0.937993993993994,NA
"Silage","Ribitol","Galactitol",NA,0.729960960960961,NA
"Silage","Ribitol","D-Mannitol",NA,0.430714714714715,NA
"Silage","Ribitol","D-Glucitol",NA,0.843282282282282,NA
"Silage","Ribitol","myo-Inositol",NA,0.739714714714715,NA
"Silage","Ribitol","DL-Lactate",NA,0.962553553553554,NA
"Silage","Ribitol","Succinate",NA,0.462021021021021,NA
"Silage","Ribitol","Citrate",NA,0.961672672672673,NA
"Silage","Ribitol","D-Gluconate",NA,0.664943943943944,NA
"Silage","Ribitol","D-Glucosamine",NA,0.906377377377377,NA
"Silage","Ribitol","Nitrate",NA,0.744655655655656,NA
"Silage","Ribitol","Vitamin-free",NA,0.908392392392392,NA
"Silage","Ribitol","2-Keto-D-gluconate",NA,0.812603603603604,NA
"Silage","Ribitol","Starch formation",NA,0.882466466466466,NA
"Silage","Ribitol","Growth at 19°C",NA,0.0138178178178178,NA
"Silage","Ribitol","Growth at 25°C",NA,0.0176936936936937,NA
"Silage","Ribitol","Growth at 30°C",NA,0.227583583583584,NA
"Silage","Ribitol","Growth at 37°C",NA,0.782901901901902,NA
"Silage","Galactitol","D-Mannitol",NA,0.386482482482482,NA
"Silage","Galactitol","D-Glucitol",NA,0.645781781781782,NA
"Silage","Galactitol","myo-Inositol",NA,0.364403403403403,NA
"Silage","Galactitol","DL-Lactate",NA,1.32132132132132,NA
"Silage","Galactitol","Succinate",NA,0.513584584584585,NA
"Silage","Galactitol","Citrate",NA,0.754185185185185,NA
"Silage","Galactitol","D-Gluconate",NA,0.670901901901902,NA
"Silage","Galactitol","D-Glucosamine",NA,0.731282282282282,NA
"Silage","Galactitol","Nitrate",NA,0.622926926926927,NA
"Silage","Galactitol","Vitamin-free",NA,0.798637637637638,NA
"Silage","Galactitol","2-Keto-D-gluconate",NA,0.760536536536537,NA
"Silage","Galactitol","Starch formation",NA,0.836272272272272,NA
"Silage","Galactitol","Growth at 19°C",NA,0.0176936936936937,NA
"Silage","Galactitol","Growth at 25°C",NA,0.0224934934934935,NA
"Silage","Galactitol","Growth at 30°C",NA,0.296612612612613,NA
"Silage","Galactitol","Growth at 37°C",NA,0.925700700700701,NA
"Silage","D-Mannitol","D-Glucitol",NA,0.400956956956957,NA
"Silage","D-Mannitol","myo-Inositol",NA,0.388107107107107,NA
"Silage","D-Mannitol","DL-Lactate",NA,0.508552552552553,NA
"Silage","D-Mannitol","Succinate",NA,0.129633633633634,NA
"Silage","D-Mannitol","Citrate",NA,0.431695695695696,NA
"Silage","D-Mannitol","D-Gluconate",NA,0.329973973973974,NA
"Silage","D-Mannitol","D-Glucosamine",NA,0.474138138138138,NA
"Silage","D-Mannitol","Nitrate",NA,0.416016016016016,NA
"Silage","D-Mannitol","Vitamin-free",NA,0.534053053053053,NA
"Silage","D-Mannitol","2-Keto-D-gluconate",NA,0.35602002002002,NA
"Silage","D-Mannitol","Starch formation",NA,0.467583583583584,NA
"Silage","D-Mannitol","Growth at 19°C",NA,0.001997997997998,NA
"Silage","D-Mannitol","Growth at 25°C",NA,0.00990990990990991,NA
"Silage","D-Mannitol","Growth at 30°C",NA,0.102077077077077,NA
"Silage","D-Mannitol","Growth at 37°C",NA,0.37447047047047,NA
"Silage","D-Glucitol","myo-Inositol",NA,0.646621621621622,NA
"Silage","D-Glucitol","DL-Lactate",NA,0.713632632632633,NA
"Silage","D-Glucitol","Succinate",NA,0.409525525525526,NA
"Silage","D-Glucitol","Citrate",NA,0.865224224224224,NA
"Silage","D-Glucitol","D-Gluconate",NA,0.548907907907908,NA
"Silage","D-Glucitol","D-Glucosamine",NA,0.782106106106106,NA
"Silage","D-Glucitol","Nitrate",NA,0.679815815815816,NA
"Silage","D-Glucitol","Vitamin-free",NA,0.797588588588589,NA
"Silage","D-Glucitol","2-Keto-D-gluconate",NA,0.667483483483484,NA
"Silage","D-Glucitol","Starch formation",NA,0.779554554554555,NA
"Silage","D-Glucitol","Growth at 19°C",NA,0.00892792792792793,NA
"Silage","D-Glucitol","Growth at 25°C",NA,0.0147897897897898,NA
"Silage","D-Glucitol","Growth at 30°C",NA,0.169269269269269,NA
"Silage","D-Glucitol","Growth at 37°C",NA,0.644595595595596,NA
"Silage","myo-Inositol","DL-Lactate",NA,1.10588088088088,NA
"Silage","myo-Inositol","Succinate",NA,0.524195195195195,NA
"Silage","myo-Inositol","Citrate",NA,0.734813813813814,NA
"Silage","myo-Inositol","D-Gluconate",NA,0.615990990990991,NA
"Silage","myo-Inositol","D-Glucosamine",NA,0.702541541541542,NA
"Silage","myo-Inositol","Nitrate",NA,0.566485485485485,NA
"Silage","myo-Inositol","Vitamin-free",NA,0.637716716716717,NA
"Silage","myo-Inositol","2-Keto-D-gluconate",NA,0.75616016016016,NA
"Silage","myo-Inositol","Starch formation",NA,0.711486486486486,NA
