"Isolation","Trait_A","Trait_B","Observed_PN","Percent_PN","Mean_PN","SD_PN","Var_PN","Difference","Color"
"Nematode","Lactose_F","Melezitose",0,0.98,0.02,0.140070052543788,0.0196196196196196,-0.02,3
"Nematode","Lactose_F","Melibiose",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Nematode","Lactose_F","Methanol",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Nematode","Lactose_F","Methyl-?-D-glucoside",0,0.981,0.019,0.136593036636783,0.0186576576576577,-0.019,3
"Nematode","Lactose_F","myo-Inositol",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Nematode","Lactose_F","Nitrate",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Nematode","Lactose_F","Raffinose",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Nematode","Lactose_F","Raffinose_F",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Nematode","Lactose_F","Ribitol",0,0.979,0.021,0.143455845400526,0.0205795795795796,-0.021,3
"Nematode","Lactose_F","Salicin",0,0.982,0.018,0.133017644294634,0.0176936936936937,-0.018,3
"Nematode","Lactose_F","Trehalose_F",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Nematode","Maltose","Cellobiose",0,0.716,0.331,0.567239597313834,0.321760760760761,-0.331,3
"Nematode","Maltose","Citrate",0,0.719,0.332,0.574548610742473,0.330106106106106,-0.332,3
"Nematode","Maltose","D-Arabinose",0,0.701,0.351,0.583214488108054,0.340139139139139,-0.351,3
"Nematode","Maltose","D-Gluconate",0,0.71,0.34,0.576829899305447,0.332732732732733,-0.34,3
"Nematode","Maltose","D-Glucosamine",0,0.708,0.344,0.58137939592146,0.338002002002002,-0.344,3
"Nematode","Maltose","D-Ribose",0,0.714,0.337,0.577723778950429,0.333764764764765,-0.337,3
"Nematode","Maltose","Erythritol",0,0.702,0.35,0.582957837103027,0.33983983983984,-0.35,3
"Nematode","Maltose","Galactitol",0,0.702,0.353,0.588844408768342,0.346737737737738,-0.353,3
"Nematode","Maltose","L-Arabinose",0,0.705,0.348,0.58415514825878,0.341237237237237,-0.348,3
"Nematode","Maltose","L-Rhamnose",0,0.706,0.348,0.58415514825878,0.341237237237237,-0.348,3
"Nematode","Maltose","Melezitose",0,0.712,0.341,0.580565290088941,0.337056056056056,-0.341,3
"Nematode","Maltose","Methanol",0,0.702,0.352,0.585182397580821,0.342438438438438,-0.352,3
"Nematode","Maltose","Methyl-?-D-glucoside",0,0.715,0.336,0.577440418950248,0.333437437437437,-0.336,3
"Nematode","Maltose","myo-Inositol",0,0.699,0.356,0.589585966260741,0.347611611611612,-0.356,3
"Nematode","Maltose","Nitrate",0,0.705,0.349,0.586125022962288,0.343542542542543,-0.349,3
"Nematode","Maltose","Ribitol",0,0.722,0.327,0.569557192383167,0.324395395395395,-0.327,3
"Nematode","Maltose","Salicin",0,0.719,0.322,0.550107824538625,0.302618618618619,-0.322,3
"Nematode","Maltose_F","Cellobiose",0,0.919,0.083,0.283180492250422,0.0801911911911912,-0.083,3
"Nematode","Maltose_F","Citrate",0,0.913,0.089,0.291828998155023,0.0851641641641642,-0.089,3
"Nematode","Maltose_F","D-Arabinose",0,0.91,0.092,0.296012877462491,0.0876236236236236,-0.092,3
"Nematode","Maltose_F","D-Gluconate",0,0.916,0.086,0.287552928496106,0.0826866866866867,-0.086,3
"Nematode","Maltose_F","D-Glucosamine",0,0.913,0.089,0.291828998155023,0.0851641641641642,-0.089,3
"Nematode","Maltose_F","D-Ribose",0,0.912,0.09,0.293233671303256,0.085985985985986,-0.09,3
"Nematode","Maltose_F","Erythritol",0,0.913,0.089,0.291828998155023,0.0851641641641642,-0.089,3
"Nematode","Maltose_F","Galactitol",0,0.911,0.091,0.294628250182846,0.0868058058058058,-0.091,3
"Nematode","Maltose_F","Galactose",0,0.915,0.087,0.288988779219046,0.0835145145145145,-0.087,3
"Nematode","Maltose_F","Glucose",0,1,0,0,0,0,3
"Nematode","Maltose_F","Inulin",0,0.909,0.093,0.297387692145185,0.0884394394394394,-0.093,3
"Nematode","Maltose_F","L-Arabinose",0,0.914,0.088,0.290414084266484,0.0843403403403403,-0.088,3
"Nematode","Maltose_F","L-Rhamnose",0,0.91,0.092,0.296012877462491,0.0876236236236236,-0.092,3
"Nematode","Maltose_F","Lactose",0,0.909,0.093,0.297387692145185,0.0884394394394394,-0.093,3
"Nematode","Maltose_F","Lactose_F",0,0.909,0.093,0.297387692145185,0.0884394394394394,-0.093,3
"Nematode","Maltose_F","Maltose",0,0.917,0.085,0.286106373324428,0.0818568568568569,-0.085,3
"Nematode","Maltose_F","Melezitose",0,0.912,0.089,0.288378505027962,0.0831621621621622,-0.089,3
"Nematode","Maltose_F","Melibiose",0,0.91,0.092,0.296012877462491,0.0876236236236236,-0.092,3
"Nematode","Maltose_F","Methanol",0,0.912,0.09,0.293233671303256,0.085985985985986,-0.09,3
"Nematode","Maltose_F","Methyl-?-D-glucoside",0,0.917,0.085,0.286106373324428,0.0818568568568569,-0.085,3
"Nematode","Maltose_F","myo-Inositol",0,0.91,0.092,0.296012877462491,0.0876236236236236,-0.092,3
"Nematode","Maltose_F","Nitrate",0,0.911,0.091,0.294628250182846,0.0868058058058058,-0.091,3
"Nematode","Maltose_F","Raffinose",0,0.913,0.089,0.291828998155023,0.0851641641641642,-0.089,3
"Nematode","Maltose_F","Raffinose_F",0,0.911,0.091,0.294628250182846,0.0868058058058058,-0.091,3
"Nematode","Maltose_F","Ribitol",0,0.919,0.082,0.278124708275538,0.0773533533533534,-0.082,3
"Nematode","Maltose_F","Salicin",0,0.917,0.084,0.281110339587542,0.079023023023023,-0.084,3
"Nematode","Maltose_F","Trehalose_F",0,0.909,0.092,0.292611725024172,0.0856216216216216,-0.092,3
"Nematode","Melezitose","Cellobiose",0,0.801,0.217,0.456200744321093,0.208119119119119,-0.217,3
"Nematode","Melezitose","Citrate",0,0.801,0.215,0.448303441851583,0.200975975975976,-0.215,3
"Nematode","Melezitose","D-Arabinose",0,0.793,0.226,0.461667777884852,0.213137137137137,-0.226,3
"Nematode","Melezitose","D-Gluconate",0,0.805,0.216,0.462122881447735,0.213557557557558,-0.216,3
"Nematode","Melezitose","D-Glucosamine",0,0.795,0.225,0.465394017571769,0.216591591591592,-0.225,3
"Nematode","Melezitose","D-Ribose",0,0.795,0.224,0.462642451616838,0.214038038038038,-0.224,3
"Nematode","Melezitose","Erythritol",0,0.793,0.227,0.466571204307219,0.217688688688689,-0.227,3
"Nematode","Melezitose","Galactitol",0,0.789,0.232,0.471591346823071,0.222398398398398,-0.232,3
"Nematode","Melezitose","L-Arabinose",0,0.795,0.224,0.462642451616838,0.214038038038038,-0.224,3
"Nematode","Melezitose","L-Rhamnose",0,0.794,0.227,0.468711735174927,0.219690690690691,-0.227,3
"Nematode","Melezitose","Methanol",0,0.792,0.228,0.465007776528772,0.216232232232232,-0.228,3
"Nematode","Melezitose","Methyl-?-D-glucoside",0,0.798,0.222,0.463606439699591,0.214930930930931,-0.222,3
"Nematode","Melezitose","myo-Inositol",0,0.79,0.23,0.468315405810357,0.219319319319319,-0.23,3
"Nematode","Melezitose","Nitrate",0,0.789,0.231,0.468891094881166,0.219858858858859,-0.231,3
"Nematode","Melezitose","Ribitol",0,0.806,0.213,0.453692447409957,0.205836836836837,-0.213,3
"Nematode","Melezitose","Salicin",0,0.803,0.217,0.460568261089627,0.212123123123123,-0.217,3
"Nematode","Melibiose","Cellobiose",0,0.947,0.054,0.230514939075838,0.0531371371371371,-0.054,3
"Nematode","Melibiose","Citrate",0,0.947,0.054,0.230514939075838,0.0531371371371371,-0.054,3
"Nematode","Melibiose","D-Arabinose",0,0.944,0.057,0.236234643536478,0.0558068068068068,-0.057,3
"Nematode","Melibiose","D-Gluconate",0,0.944,0.057,0.236234643536478,0.0558068068068068,-0.057,3
"Nematode","Melibiose","D-Glucosamine",0,0.944,0.057,0.236234643536478,0.0558068068068068,-0.057,3
"Nematode","Melibiose","D-Ribose",0,0.948,0.053,0.228567808851647,0.0522432432432432,-0.053,3
"Nematode","Melibiose","Erythritol",0,0.944,0.057,0.236234643536478,0.0558068068068068,-0.057,3
"Nematode","Melibiose","Galactitol",0,0.945,0.056,0.23434785878885,0.0549189189189189,-0.056,3
"Nematode","Melibiose","Galactose",0,0.95,0.051,0.224609548883055,0.0504494494494495,-0.051,3
"Nematode","Melibiose","L-Arabinose",0,0.943,0.058,0.238102273598327,0.0566926926926927,-0.058,3
"Nematode","Melibiose","L-Rhamnose",0,0.945,0.056,0.23434785878885,0.0549189189189189,-0.056,3
"Nematode","Melibiose","Lactose",0,0.946,0.055,0.23244145290595,0.054029029029029,-0.055,3
"Nematode","Melibiose","Maltose",0,0.946,0.055,0.23244145290595,0.054029029029029,-0.055,3
"Nematode","Melibiose","Melezitose",0,0.944,0.057,0.236234643536478,0.0558068068068068,-0.057,3
"Nematode","Melibiose","Methanol",0,0.945,0.056,0.23434785878885,0.0549189189189189,-0.056,3
"Nematode","Melibiose","Methyl-?-D-glucoside",0,0.945,0.056,0.23434785878885,0.0549189189189189,-0.056,3
"Nematode","Melibiose","myo-Inositol",0,0.944,0.057,0.236234643536478,0.0558068068068068,-0.057,3
"Nematode","Melibiose","Nitrate",0,0.945,0.056,0.23434785878885,0.0549189189189189,-0.056,3
"Nematode","Melibiose","Ribitol",0,0.947,0.053,0.224145580463326,0.0502412412412412,-0.053,3
"Nematode","Melibiose","Salicin",0,0.947,0.054,0.230514939075838,0.0531371371371371,-0.054,3
"Nematode","Methanol","Citrate",0,0.951,0.049,0.215976030257169,0.0466456456456456,-0.049,3
"Nematode","Methanol","D-Gluconate",0,0.95,0.051,0.224609548883055,0.0504494494494495,-0.051,3
"Nematode","Methanol","D-Glucosamine",0,0.951,0.05,0.222597281091997,0.0495495495495495,-0.05,3
"Nematode","Methanol","Erythritol",0,0.949,0.052,0.226599530774773,0.0513473473473473,-0.052,3
"Nematode","Methanol","Galactitol",0,0.95,0.051,0.224609548883055,0.0504494494494495,-0.051,3
"Nematode","Methanol","myo-Inositol",0,0.948,0.053,0.228567808851647,0.0522432432432432,-0.053,3
"Nematode","Methanol","Nitrate",0,0.948,0.053,0.228567808851647,0.0522432432432432,-0.053,3
"Nematode","Methanol","Ribitol",0,0.949,0.052,0.226599530774773,0.0513473473473473,-0.052,3
"Nematode","Methyl-?-D-glucoside","Cellobiose",0,0.79,0.229,0.465591855358076,0.216775775775776,-0.229,3
"Nematode","Methyl-?-D-glucoside","Citrate",0,0.789,0.232,0.471591346823071,0.222398398398398,-0.232,3
"Nematode","Methyl-?-D-glucoside","D-Arabinose",0,0.78,0.243,0.481853902322253,0.232183183183183,-0.243,3
"Nematode","Methyl-?-D-glucoside","D-Gluconate",0,0.788,0.232,0.46946394578966,0.220396396396396,-0.232,3
"Nematode","Methyl-?-D-glucoside","D-Glucosamine",0,0.776,0.247,0.483968206833078,0.234225225225225,-0.247,3
"Nematode","Methyl-?-D-glucoside","D-Ribose",0,0.788,0.236,0.480140119688549,0.230534534534535,-0.236,3
"Nematode","Methyl-?-D-glucoside","Erythritol",0,0.778,0.244,0.480306875543849,0.230694694694695,-0.244,3
"Nematode","Methyl-?-D-glucoside","Galactitol",0,0.775,0.249,0.487069026151567,0.237236236236236,-0.249,3
"Nematode","Methyl-?-D-glucoside","L-Arabinose",0,0.78,0.244,0.484457117502363,0.234698698698699,-0.244,3
"Nematode","Methyl-?-D-glucoside","L-Rhamnose",0,0.776,0.243,0.473471409036676,0.224175175175175,-0.243,3
"Nematode","Methyl-?-D-glucoside","Methanol",0,0.775,0.247,0.481895448435886,0.232223223223223,-0.247,3
"Nematode","Methyl-?-D-glucoside","myo-Inositol",0,0.775,0.249,0.487069026151567,0.237236236236236,-0.249,3
"Nematode","Methyl-?-D-glucoside","Nitrate",0,0.775,0.249,0.487069026151567,0.237236236236236,-0.249,3
"Nematode","Methyl-?-D-glucoside","Ribitol",0,0.784,0.237,0.47228598756903,0.223054054054054,-0.237,3
"Nematode","Methyl-?-D-glucoside","Salicin",0,0.793,0.227,0.466571204307219,0.217688688688689,-0.227,3
"Nematode","myo-Inositol","Citrate",0,0.961,0.04,0.201098086615563,0.0404404404404404,-0.04,3
"Nematode","myo-Inositol","D-Gluconate",0,0.958,0.043,0.207832129840875,0.0431941941941942,-0.043,3
"Nematode","myo-Inositol","D-Glucosamine",0,0.96,0.041,0.203372467065629,0.0413603603603604,-0.041,3
"Nematode","myo-Inositol","Nitrate",0,0.958,0.043,0.207832129840875,0.0431941941941942,-0.043,3
"Nematode","Raffinose","Cellobiose",0,0.849,0.166,0.41787392670352,0.174618618618619,-0.166,3
"Nematode","Raffinose","Citrate",0,0.859,0.153,0.397175966982833,0.157748748748749,-0.153,3
"Nematode","Raffinose","D-Arabinose",0,0.843,0.171,0.419445985717988,0.175934934934935,-0.171,3
"Nematode","Raffinose","D-Gluconate",0,0.854,0.158,0.401493707543714,0.161197197197197,-0.158,3
"Nematode","Raffinose","D-Glucosamine",0,0.844,0.171,0.42182571867649,0.177936936936937,-0.171,3
"Nematode","Raffinose","D-Ribose",0,0.85,0.165,0.417071875039482,0.173948948948949,-0.165,3
"Nematode","Raffinose","Erythritol",0,0.844,0.171,0.42182571867649,0.177936936936937,-0.171,3
"Nematode","Raffinose","Galactitol",0,0.841,0.174,0.424150803257407,0.179903903903904,-0.174,3
"Nematode","Raffinose","Galactose",0,0.849,0.162,0.399894881082411,0.159915915915916,-0.162,3
"Nematode","Raffinose","L-Arabinose",0,0.843,0.17,0.416261063844882,0.173273273273273,-0.17,3
"Nematode","Raffinose","L-Rhamnose",0,0.844,0.17,0.418658900867132,0.175275275275275,-0.17,3
"Nematode","Raffinose","Lactose",0,0.841,0.173,0.421008608282833,0.177248248248248,-0.173,3
"Nematode","Raffinose","Maltose",0,0.847,0.167,0.416274289722875,0.173284284284284,-0.167,3
"Nematode","Raffinose","Melezitose",0,0.846,0.167,0.411436848471646,0.16928028028028,-0.167,3
"Nematode","Raffinose","Melibiose",0,0.84,0.175,0.424918292799399,0.180555555555556,-0.175,3
"Nematode","Raffinose","Methanol",0,0.842,0.173,0.423379558139325,0.17925025025025,-0.173,3
"Nematode","Raffinose","Methyl-?-D-glucoside",0,0.843,0.169,0.408173499391626,0.166605605605606,-0.169,3
"Nematode","Raffinose","myo-Inositol",0,0.841,0.174,0.424150803257407,0.179903903903904,-0.174,3
"Nematode","Raffinose","Nitrate",0,0.842,0.172,0.420229214349256,0.176592592592593,-0.172,3
"Nematode","Raffinose","Ribitol",0,0.85,0.165,0.417071875039482,0.173948948948949,-0.165,3
"Nematode","Raffinose","Salicin",0,0.855,0.156,0.394740192810182,0.15581981981982,-0.156,3
"Nematode","Raffinose_F","Cellobiose",0,0.921,0.085,0.29977469016724,0.0898648648648649,-0.085,3
"Nematode","Raffinose_F","Citrate",0,0.923,0.084,0.301720126996916,0.091035035035035,-0.084,3
"Nematode","Raffinose_F","D-Arabinose",0,0.921,0.086,0.304461322168673,0.0926966966966967,-0.086,3
"Nematode","Raffinose_F","D-Gluconate",0,0.919,0.088,0.307165021365308,0.0943503503503503,-0.088,3
"Nematode","Raffinose_F","D-Glucosamine",0,0.92,0.086,0.301155598810141,0.0906946946946947,-0.086,3
"Nematode","Raffinose_F","D-Ribose",0,0.918,0.089,0.308503118580954,0.0951741741741742,-0.089,3
"Nematode","Raffinose_F","Erythritol",0,0.92,0.086,0.301155598810141,0.0906946946946947,-0.086,3
"Nematode","Raffinose_F","Galactitol",0,0.918,0.089,0.308503118580954,0.0951741741741742,-0.089,3
"Nematode","Raffinose_F","Galactose",0,0.924,0.082,0.295572940851092,0.0873633633633634,-0.082,3
"Nematode","Raffinose_F","Glucose",0,1,0,0,0,0,3
"Nematode","Raffinose_F","Inulin",0,0.918,0.089,0.308503118580954,0.0951741741741742,-0.089,3
"Nematode","Raffinose_F","L-Arabinose",0,0.92,0.087,0.305817796284854,0.0935245245245245,-0.087,3
"Nematode","Raffinose_F","L-Rhamnose",0,0.918,0.088,0.303888710465441,0.0923483483483483,-0.088,3
"Nematode","Raffinose_F","Lactose",0,0.917,0.09,0.309832206195541,0.095995995995996,-0.09,3
"Nematode","Raffinose_F","Maltose",0,0.922,0.084,0.298384036156482,0.089033033033033,-0.084,3
"Nematode","Raffinose_F","Melezitose",0,0.922,0.083,0.293593591887148,0.0861971971971972,-0.083,3
"Nematode","Raffinose_F","Melibiose",0,0.917,0.09,0.309832206195541,0.095995995995996,-0.09,3
"Nematode","Raffinose_F","Methanol",0,0.918,0.089,0.308503118580954,0.0951741741741742,-0.089,3
"Nematode","Raffinose_F","Methyl-?-D-glucoside",0,0.922,0.085,0.303095474837331,0.0918668668668669,-0.085,3
"Nematode","Raffinose_F","myo-Inositol",0,0.918,0.089,0.308503118580954,0.0951741741741742,-0.089,3
"Nematode","Raffinose_F","Nitrate",0,0.918,0.087,0.299199800335028,0.0895205205205205,-0.087,3
"Nematode","Raffinose_F","Raffinose",0,0.919,0.086,0.297813184215697,0.0886926926926927,-0.086,3
"Nematode","Raffinose_F","Ribitol",0,0.925,0.081,0.294152214891416,0.0865255255255255,-0.081,3
"Nematode","Raffinose_F","Salicin",0,0.923,0.084,0.301720126996916,0.091035035035035,-0.084,3
"Nematode","Raffinose_F","Trehalose_F",0,0.919,0.088,0.307165021365308,0.0943503503503503,-0.088,3
"Nematode","Ribitol","Citrate",0,0.724,0.312,0.544933897782982,0.296952952952953,-0.312,3
"Nematode","Ribitol","D-Gluconate",0,0.72,0.317,0.550285211334826,0.302813813813814,-0.317,3
"Nematode","Ribitol","D-Glucosamine",0,0.715,0.323,0.554055933979574,0.306977977977978,-0.323,3
"Nematode","Ribitol","Galactitol",0,0.706,0.334,0.561033652073348,0.314758758758759,-0.334,3
"Nematode","Ribitol","myo-Inositol",0,0.705,0.334,0.559246597447635,0.312756756756757,-0.334,3
"Nematode","Ribitol","Nitrate",0,0.708,0.332,0.560437409609753,0.31409009009009,-0.332,3
"Nematode","Salicin","Citrate",0,0.651,0.418,0.633780464891178,0.401677677677678,-0.418,3
"Nematode","Salicin","D-Arabinose",0,0.636,0.433,0.638685305075136,0.407918918918919,-0.433,3
"Nematode","Salicin","D-Gluconate",0,0.647,0.418,0.632199079148076,0.399675675675676,-0.418,3
"Nematode","Salicin","D-Glucosamine",0,0.642,0.427,0.639593683583633,0.40908008008008,-0.427,3
"Nematode","Salicin","D-Ribose",0,0.642,0.425,0.636223058195614,0.40477977977978,-0.425,3
"Nematode","Salicin","Erythritol",0,0.633,0.437,0.640657038860451,0.410441441441441,-0.437,3
"Nematode","Salicin","Galactitol",0,0.63,0.443,0.645885568942493,0.417168168168168,-0.443,3
"Nematode","Salicin","L-Arabinose",0,0.637,0.433,0.640250670379127,0.409920920920921,-0.433,3
"Nematode","Salicin","L-Rhamnose",0,0.638,0.433,0.643369975150321,0.413924924924925,-0.433,3
"Nematode","Salicin","Methanol",0,0.632,0.44,0.645613519697982,0.416816816816817,-0.44,3
"Nematode","Salicin","myo-Inositol",0,0.631,0.441,0.645705765760176,0.416935935935936,-0.441,3
"Nematode","Salicin","Nitrate",0,0.631,0.44,0.639381583101053,0.408808808808809,-0.44,3
"Nematode","Salicin","Ribitol",0,0.651,0.412,0.625017317077412,0.390646646646647,-0.412,3
"Nematode","Sucrose_F","Cellobiose",0,0.874,0.135,0.367300843873125,0.13490990990991,-0.135,3
"Nematode","Sucrose_F","Citrate",0,0.871,0.136,0.3628162560245,0.131635635635636,-0.136,3
"Nematode","Sucrose_F","D-Arabinose",0,0.872,0.137,0.369279524706377,0.136367367367367,-0.137,3
"Nematode","Sucrose_F","D-Gluconate",0,0.878,0.129,0.355647979729234,0.126485485485485,-0.129,3
"Nematode","Sucrose_F","D-Glucosamine",0,0.871,0.137,0.366558815697243,0.134365365365365,-0.137,3
"Nematode","Sucrose_F","D-Ribose",0,0.87,0.138,0.367547399788233,0.135091091091091,-0.138,3
"Nematode","Sucrose_F","Erythritol",0,0.867,0.141,0.370481114574355,0.137256256256256,-0.141,3
"Nematode","Sucrose_F","Galactitol",0,0.867,0.141,0.370481114574355,0.137256256256256,-0.141,3
"Nematode","Sucrose_F","Galactose",0,0.875,0.132,0.358754379352649,0.128704704704705,-0.132,3
"Nematode","Sucrose_F","Glucose",0,1,0,0,0,0,3
"Nematode","Sucrose_F","Inulin",0,0.867,0.142,0.374133633847554,0.139975975975976,-0.142,3
"Nematode","Sucrose_F","L-Arabinose",0,0.87,0.138,0.367547399788233,0.135091091091091,-0.138,3
"Nematode","Sucrose_F","L-Rhamnose",0,0.868,0.141,0.373173228217484,0.139258258258258,-0.141,3
"Nematode","Sucrose_F","Lactose",0,0.865,0.144,0.376039100899634,0.141405405405405,-0.144,3
"Nematode","Sucrose_F","Lactose_F",0,0.865,0.144,0.376039100899634,0.141405405405405,-0.144,3
"Nematode","Sucrose_F","Maltose",0,0.87,0.137,0.363817761198328,0.132363363363363,-0.137,3
"Nematode","Sucrose_F","Maltose_F",0,0.868,0.141,0.373173228217484,0.139258258258258,-0.141,3
"Nematode","Sucrose_F","Melezitose",0,0.871,0.136,0.3628162560245,0.131635635635636,-0.136,3
"Nematode","Sucrose_F","Melibiose",0,0.865,0.144,0.376039100899634,0.141405405405405,-0.144,3
"Nematode","Sucrose_F","Methanol",0,0.869,0.14,0.372207655131566,0.138538538538539,-0.14,3
"Nematode","Sucrose_F","Methyl-?-D-glucoside",0,0.869,0.139,0.36853061584462,0.135814814814815,-0.139,3
"Nematode","Sucrose_F","myo-Inositol",0,0.866,0.143,0.375088911715198,0.140691691691692,-0.143,3
"Nematode","Sucrose_F","Nitrate",0,0.866,0.142,0.371448480914883,0.137973973973974,-0.142,3
"Nematode","Sucrose_F","Raffinose",0,0.869,0.137,0.361055897834894,0.130361361361361,-0.137,3
"Nematode","Sucrose_F","Raffinose_F",0,0.865,0.143,0.372410646584774,0.13868968968969,-0.143,3
"Nematode","Sucrose_F","Ribitol",0,0.873,0.135,0.364565368497761,0.132907907907908,-0.135,3
"Nematode","Sucrose_F","Salicin",0,0.875,0.133,0.362549917173404,0.131442442442442,-0.133,3
"Nematode","Sucrose_F","Trehalose_F",0,0.871,0.138,0.370260844666423,0.137093093093093,-0.138,3
"Nematode","Trehalose_F","Cellobiose",0,0.839,0.177,0.424088258327027,0.179850850850851,-0.177,3
"Nematode","Trehalose_F","Citrate",0,0.839,0.176,0.42095273036435,0.177201201201201,-0.176,3
"Nematode","Trehalose_F","D-Arabinose",0,0.831,0.187,0.436143578677047,0.190221221221221,-0.187,3
"Nematode","Trehalose_F","D-Gluconate",0,0.839,0.178,0.427198429887679,0.182498498498499,-0.178,3
"Nematode","Trehalose_F","D-Glucosamine",0,0.831,0.184,0.424646116577468,0.180324324324324,-0.184,3
"Nematode","Trehalose_F","D-Ribose",0,0.833,0.182,0.423148975013594,0.179055055055055,-0.182,3
"Nematode","Trehalose_F","Erythritol",0,0.833,0.183,0.428596190714167,0.183694694694695,-0.183,3
"Nematode","Trehalose_F","Galactitol",0,0.829,0.189,0.437573388668084,0.19147047047047,-0.189,3
"Nematode","Trehalose_F","Galactose",0,0.84,0.175,0.417791275099839,0.17454954954955,-0.175,3
"Nematode","Trehalose_F","Glucose",0,1,0,0,0,0,3
"Nematode","Trehalose_F","Inulin",0,0.828,0.189,0.435279758854542,0.189468468468468,-0.189,3
"Nematode","Trehalose_F","L-Arabinose",0,0.835,0.18,0.421637021355784,0.177777777777778,-0.18,3
"Nematode","Trehalose_F","L-Rhamnose",0,0.83,0.188,0.436860214309849,0.190846846846847,-0.188,3
"Nematode","Trehalose_F","Lactose",0,0.829,0.189,0.437573388668084,0.19147047047047,-0.189,3
"Nematode","Trehalose_F","Maltose",0,0.841,0.173,0.416226193606606,0.173244244244244,-0.173,3
"Nematode","Trehalose_F","Melezitose",0,0.832,0.183,0.426254258269278,0.181692692692693,-0.183,3
"Nematode","Trehalose_F","Melibiose",0,0.83,0.187,0.4338423898367,0.188219219219219,-0.187,3
"Nematode","Trehalose_F","Methanol",0,0.83,0.188,0.436860214309849,0.190846846846847,-0.188,3
"Nematode","Trehalose_F","Methyl-?-D-glucoside",0,0.836,0.179,0.423247136007012,0.179138138138138,-0.179,3
"Nematode","Trehalose_F","myo-Inositol",0,0.829,0.189,0.437573388668084,0.19147047047047,-0.189,3
"Nematode","Trehalose_F","Nitrate",0,0.833,0.185,0.43469985503099,0.188963963963964,-0.185,3
"Nematode","Trehalose_F","Raffinose",0,0.832,0.186,0.435423464679608,0.189593593593594,-0.186,3
"Nematode","Trehalose_F","Ribitol",0,0.837,0.178,0.422486087930117,0.178494494494495,-0.178,3
"Nematode","Trehalose_F","Salicin",0,0.842,0.171,0.412224367218787,0.169928928928929,-0.171,3
"Mushroom.Fungus","Glucose","Growth at 37°C",48,0.998,41.146,2.54817133983906,6.49317717717718,6.854,1
"Soil","Glucose","D-Glucosamine",118,0.957,112.637,3.26433559654746,10.6558868868869,5.363,1
"Insect.Frass","Lactose_F","Glucose",0,1,0,0,0,0,3
"Unknown","Glucose","L-Rhamnose",3,1,2.711,0.501727745625783,0.251730730730731,0.289,1
"Unknown","Glucose","Lactose",3,1,2.88,0.331224560849146,0.10970970970971,0.12,1
"Unknown","Glucose","Methanol",3,1,2.855,0.363465413907716,0.132107107107107,0.145,1
"Unknown","Glucose","Vitamin-free",3,1,2.698,0.501045953029308,0.251047047047047,0.302,1
"Unknown","L-Rhamnose","Methanol",0,0.753,0.266,0.483195071867954,0.233477477477477,-0.266,3
"Unknown","L-Rhamnose","Vitamin-free",0,0.775,0.243,0.469224009585157,0.220171171171171,-0.243,3
"Unknown","Lactose","L-Rhamnose",0,0.903,0.099,0.305437869774349,0.0932922922922923,-0.099,3
"Unknown","Lactose","Methanol",0,0.896,0.106,0.314424653713513,0.0988628628628629,-0.106,3
"Unknown","Lactose","Vitamin-free",0,0.901,0.101,0.308048525225968,0.0948938938938939,-0.101,3
"Unknown","Lactose_F","Glucose",0,1,0,0,0,0,3
"Unknown","Lactose_F","L-Rhamnose",0,0.96,0.04,0.196057232558349,0.0384384384384384,-0.04,3
"Unknown","Lactose_F","Lactose",0,0.959,0.041,0.198389410902796,0.0393583583583584,-0.041,3
"Unknown","Lactose_F","Methanol",0,0.963,0.037,0.188856206322871,0.0356666666666667,-0.037,3
"Unknown","Lactose_F","Vitamin-free",0,0.962,0.038,0.191291904148065,0.0365925925925926,-0.038,3
"Unknown","Methanol","Vitamin-free",0,0.881,0.122,0.336495511454803,0.113229229229229,-0.122,3
"Air","Glucose","Nitrate",9,1,8.191,0.815588244265563,0.665184184184184,0.808999999999999,1
"Air","Lactose_F","Glucose",0,1,0,0,0,0,3
"Air","Lactose_F","Nitrate",0,0.868,0.14,0.369508506717419,0.136536536536537,-0.14,3
"Leather.Tanning","Lactose_F","Glucose",0,1,0,0,0,0,3
"Industrial","Glucose","Growth at 19°C",1,0.932,0.962,0.434447631763306,0.188744744744745,0.038,1
"Fodder","D-Arabinose","Galactitol",0,0.631,0.431,0.61450518030088,0.377616616616617,-0.431,3
"Fodder","D-Arabinose","Methanol",0,0.637,0.423,0.608639007492488,0.370441441441441,-0.423,3
"Fodder","D-Arabinose","myo-Inositol",0,0.628,0.432,0.609711200280713,0.371747747747748,-0.432,3
"Fodder","D-Arabinose","Nitrate",0,0.647,0.41,0.603543092301009,0.364264264264264,-0.41,3
"Fodder","D-Arabinose","Starch formation",0,0.65,0.406,0.59960280479958,0.359523523523524,-0.406,3
"Fodder","Galactitol","myo-Inositol",0,0.875,0.13,0.35103165558568,0.123223223223223,-0.13,3
