"Isolation","Trait_A","Trait_B","Observed_PP","Percent_PP","Mean_PP","SD_PP","Var_PP","Difference","Color"
"Brine","Melezitose","Citrate",0,0.909,0.091,0.287753022228789,0.0828018018018018,-0.091,3
"Brine","Melezitose","D-Glucitol",0,0.904,0.096,0.294738648417324,0.0868708708708709,-0.096,3
"Brine","Melezitose","D-Gluconate",0,0.916,0.084,0.277526613176144,0.077021021021021,-0.084,3
"Brine","Melezitose","D-Mannitol",0,0.901,0.099,0.29881145943268,0.0892882882882883,-0.099,3
"Brine","Melezitose","D-Ribose",0,0.924,0.076,0.265130711714607,0.0702942942942943,-0.076,3
"Brine","Melezitose","DL-Lactate",0,0.926,0.074,0.261901875885975,0.0685925925925926,-0.074,3
"Brine","Melezitose","Ethanol",0,0.906,0.094,0.291974740772638,0.0852492492492492,-0.094,3
"Brine","Melezitose","Glycerol",0,0.899,0.101,0.301479501608136,0.0908898898898899,-0.101,3
"Brine","Melezitose","Growth at 19°C",0,0.897,0.103,0.304110972316823,0.0924834834834835,-0.103,3
"Brine","Melezitose","Growth at 25°C",0,0.898,0.102,0.302799748493435,0.0916876876876877,-0.102,3
"Brine","Melezitose","Growth at 30°C",0,0.904,0.096,0.294738648417324,0.0868708708708709,-0.096,3
"Brine","Melezitose","L-Sorbose",0,0.916,0.084,0.277526613176144,0.077021021021021,-0.084,3
"Brine","Melezitose","Nitrate",0,0.93,0.07,0.255274685711618,0.0651651651651652,-0.07,3
"Brine","Melezitose","Succinate",0,0.909,0.091,0.287753022228789,0.0828018018018018,-0.091,3
"Brine","Melibiose","2-Keto-D-gluconate",0,0.975,0.025,0.156203071030628,0.0243993993993994,-0.025,3
"Brine","Melibiose","Citrate",0,0.973,0.027,0.162164414398774,0.0262972972972973,-0.027,3
"Brine","Melibiose","D-Glucitol",0,0.968,0.032,0.176088066055048,0.031007007007007,-0.032,3
"Brine","Melibiose","D-Gluconate",0,0.973,0.027,0.162164414398774,0.0262972972972973,-0.027,3
"Brine","Melibiose","D-Mannitol",0,0.969,0.031,0.173404351355637,0.0300690690690691,-0.031,3
"Brine","Melibiose","D-Ribose",0,0.97,0.03,0.170672578726429,0.0291291291291291,-0.03,3
"Brine","Melibiose","DL-Lactate",0,0.975,0.025,0.156203071030628,0.0243993993993994,-0.025,3
"Brine","Melibiose","Ethanol",0,0.969,0.031,0.173404351355637,0.0300690690690691,-0.031,3
"Brine","Melibiose","Galactose",0,0.97,0.03,0.170672578726429,0.0291291291291291,-0.03,3
"Brine","Melibiose","Glycerol",0,0.97,0.03,0.170672578726429,0.0291291291291291,-0.03,3
"Brine","Melibiose","Growth at 19°C",0,0.967,0.033,0.178725887724591,0.0319429429429429,-0.033,3
"Brine","Melibiose","Growth at 25°C",0,0.968,0.032,0.176088066055048,0.031007007007007,-0.032,3
"Brine","Melibiose","Growth at 30°C",0,0.968,0.032,0.176088066055048,0.031007007007007,-0.032,3
"Brine","Melibiose","L-Sorbose",0,0.971,0.029,0.167890402308134,0.0281871871871872,-0.029,3
"Brine","Melibiose","Maltose",0,0.972,0.028,0.16505527329729,0.0272432432432432,-0.028,3
"Brine","Melibiose","Nitrate",0,0.981,0.019,0.136593036636783,0.0186576576576577,-0.019,3
"Brine","Melibiose","Succinate",0,0.969,0.031,0.173404351355637,0.0300690690690691,-0.031,3
"Brine","Methanol","2-Keto-D-gluconate",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Brine","Methanol","Citrate",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Brine","Methanol","D-Glucitol",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Brine","Methanol","D-Gluconate",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Brine","Methanol","D-Mannitol",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Brine","Methanol","DL-Lactate",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Brine","Methanol","Ethanol",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Brine","Methanol","Glycerol",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Brine","Methanol","Growth at 19°C",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Brine","Methanol","Growth at 25°C",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Brine","Methanol","Growth at 30°C",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Brine","Methanol","Nitrate",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Brine","Methanol","Succinate",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Brine","Methyl-?-D-glucoside","2-Keto-D-gluconate",0,0.934,0.066,0.248406331855099,0.0617057057057057,-0.066,3
"Brine","Methyl-?-D-glucoside","Citrate",0,0.92,0.08,0.271428947744476,0.0736736736736737,-0.08,3
"Brine","Methyl-?-D-glucoside","D-Glucitol",0,0.917,0.083,0.276020265899421,0.0761871871871872,-0.083,3
"Brine","Methyl-?-D-glucoside","D-Gluconate",0,0.925,0.075,0.263523138347365,0.0694444444444444,-0.075,3
"Brine","Methyl-?-D-glucoside","D-Mannitol",0,0.913,0.087,0.281976081451088,0.0795105105105105,-0.087,3
"Brine","Methyl-?-D-glucoside","D-Ribose",0,0.936,0.064,0.244875404979683,0.059963963963964,-0.064,3
"Brine","Methyl-?-D-glucoside","DL-Lactate",0,0.938,0.062,0.241276219744537,0.0582142142142142,-0.062,3
"Brine","Methyl-?-D-glucoside","Ethanol",0,0.912,0.088,0.283436653127884,0.0803363363363363,-0.088,3
"Brine","Methyl-?-D-glucoside","Glycerol",0,0.909,0.091,0.287753022228789,0.0828018018018018,-0.091,3
"Brine","Methyl-?-D-glucoside","Growth at 19°C",0,0.907,0.093,0.290577761426155,0.0844354354354354,-0.093,3
"Brine","Methyl-?-D-glucoside","Growth at 25°C",0,0.907,0.093,0.290577761426155,0.0844354354354354,-0.093,3
"Brine","Methyl-?-D-glucoside","Growth at 30°C",0,0.911,0.089,0.284886223184204,0.0811601601601602,-0.089,3
"Brine","Methyl-?-D-glucoside","L-Sorbose",0,0.926,0.074,0.261901875885975,0.0685925925925926,-0.074,3
"Brine","Methyl-?-D-glucoside","Nitrate",0,0.938,0.062,0.241276219744537,0.0582142142142142,-0.062,3
"Brine","Methyl-?-D-glucoside","Succinate",0,0.914,0.086,0.28050433629925,0.0786826826826827,-0.086,3
"Brine","myo-Inositol","2-Keto-D-gluconate",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Brine","myo-Inositol","Citrate",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Brine","myo-Inositol","D-Gluconate",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Brine","myo-Inositol","DL-Lactate",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Brine","myo-Inositol","Growth at 19°C",0,0.988,0.012,0.108939744206914,0.0118678678678679,-0.012,3
"Brine","myo-Inositol","Growth at 25°C",0,0.988,0.012,0.108939744206914,0.0118678678678679,-0.012,3
"Brine","myo-Inositol","Growth at 30°C",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Brine","myo-Inositol","Nitrate",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Brine","myo-Inositol","Succinate",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Brine","Nitrate","2-Keto-D-gluconate",1,1,0.553,0.497431843008103,0.247438438438438,0.447,1
"Brine","Nitrate","Growth at 19°C",1,1,0.702,0.457608353732103,0.209405405405405,0.298,1
"Brine","Nitrate","Growth at 25°C",1,1,0.701,0.458048915301421,0.209808808808809,0.299,1
"Brine","Nitrate","Growth at 30°C",1,1,0.675,0.468609213091884,0.219594594594595,0.325,1
"Brine","Nitrate","Growth at 37°C",0,0.924,0.076,0.265130711714607,0.0702942942942943,-0.076,3
"Brine","Nitrate","Starch formation",0,0.974,0.026,0.159214789983058,0.0253493493493493,-0.026,3
"Brine","Nitrate","Vitamin-free",0,0.965,0.035,0.18387171834953,0.0338088088088088,-0.035,3
"Brine","Raffinose","2-Keto-D-gluconate",0,0.95,0.05,0.218054001448145,0.0475475475475475,-0.05,3
"Brine","Raffinose","Citrate",0,0.939,0.061,0.239450070654273,0.0573363363363363,-0.061,3
"Brine","Raffinose","D-Glucitol",0,0.937,0.063,0.243084532807191,0.0590900900900901,-0.063,3
"Brine","Raffinose","D-Gluconate",0,0.938,0.062,0.241276219744537,0.0582142142142142,-0.062,3
"Brine","Raffinose","D-Mannitol",0,0.934,0.066,0.248406331855099,0.0617057057057057,-0.066,3
"Brine","Raffinose","D-Ribose",0,0.949,0.051,0.220107808692576,0.0484474474474474,-0.051,3
"Brine","Raffinose","DL-Lactate",0,0.955,0.045,0.207407854282373,0.043018018018018,-0.045,3
"Brine","Raffinose","Ethanol",0,0.935,0.065,0.246649216167082,0.0608358358358358,-0.065,3
"Brine","Raffinose","Galactose",0,0.94,0.06,0.237605674293474,0.0564564564564565,-0.06,3
"Brine","Raffinose","Glycerol",0,0.933,0.067,0.250147103868051,0.0625735735735736,-0.067,3
"Brine","Raffinose","Growth at 19°C",0,0.932,0.068,0.251871871076227,0.0634394394394394,-0.068,3
"Brine","Raffinose","Growth at 25°C",0,0.932,0.068,0.251871871076227,0.0634394394394394,-0.068,3
"Brine","Raffinose","Growth at 30°C",0,0.935,0.065,0.246649216167082,0.0608358358358358,-0.065,3
"Brine","Raffinose","L-Sorbose",0,0.945,0.055,0.228094337998616,0.052027027027027,-0.055,3
"Brine","Raffinose","Maltose",0,0.937,0.063,0.243084532807191,0.0590900900900901,-0.063,3
"Brine","Raffinose","Nitrate",0,0.962,0.038,0.191291904148065,0.0365925925925926,-0.038,3
"Brine","Raffinose","Succinate",0,0.936,0.064,0.244875404979683,0.059963963963964,-0.064,3
"Brine","Raffinose_F","2-Keto-D-gluconate",0,0.975,0.025,0.156203071030628,0.0243993993993994,-0.025,3
"Brine","Raffinose_F","Citrate",0,0.973,0.027,0.162164414398774,0.0262972972972973,-0.027,3
"Brine","Raffinose_F","D-Glucitol",0,0.973,0.027,0.162164414398774,0.0262972972972973,-0.027,3
"Brine","Raffinose_F","D-Gluconate",0,0.975,0.025,0.156203071030628,0.0243993993993994,-0.025,3
"Brine","Raffinose_F","D-Mannitol",0,0.968,0.032,0.176088066055048,0.031007007007007,-0.032,3
"Brine","Raffinose_F","D-Ribose",0,0.975,0.025,0.156203071030628,0.0243993993993994,-0.025,3
"Brine","Raffinose_F","DL-Lactate",0,0.976,0.024,0.1531255937048,0.0234474474474474,-0.024,3
"Brine","Raffinose_F","Ethanol",0,0.972,0.028,0.16505527329729,0.0272432432432432,-0.028,3
"Brine","Raffinose_F","Galactose",0,0.974,0.026,0.159214789983058,0.0253493493493493,-0.026,3
"Brine","Raffinose_F","Glucose",0,0.968,0.032,0.176088066055048,0.031007007007007,-0.032,3
"Brine","Raffinose_F","Glycerol",0,0.969,0.031,0.173404351355637,0.0300690690690691,-0.031,3
"Brine","Raffinose_F","Growth at 19°C",0,0.968,0.032,0.176088066055048,0.031007007007007,-0.032,3
"Brine","Raffinose_F","Growth at 25°C",0,0.968,0.032,0.176088066055048,0.031007007007007,-0.032,3
"Brine","Raffinose_F","Growth at 30°C",0,0.968,0.032,0.176088066055048,0.031007007007007,-0.032,3
"Brine","Raffinose_F","L-Sorbose",0,0.974,0.026,0.159214789983058,0.0253493493493493,-0.026,3
"Brine","Raffinose_F","Maltose",0,0.976,0.024,0.1531255937048,0.0234474474474474,-0.024,3
"Brine","Raffinose_F","Nitrate",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Brine","Raffinose_F","Succinate",0,0.97,0.03,0.170672578726429,0.0291291291291291,-0.03,3
"Brine","Ribitol","2-Keto-D-gluconate",0,0.897,0.103,0.304110972316823,0.0924834834834835,-0.103,3
"Brine","Ribitol","Citrate",0,0.89,0.11,0.313046319253234,0.097997997997998,-0.11,3
"Brine","Ribitol","D-Glucitol",0,0.871,0.129,0.33536766610911,0.112471471471471,-0.129,3
"Brine","Ribitol","D-Gluconate",0,0.891,0.109,0.311795151046671,0.0972162162162162,-0.109,3
"Brine","Ribitol","D-Mannitol",0,0.87,0.13,0.336471712352188,0.113213213213213,-0.13,3
"Brine","Ribitol","DL-Lactate",0,0.899,0.101,0.301479501608136,0.0908898898898899,-0.101,3
"Brine","Ribitol","Growth at 19°C",0,0.865,0.135,0.341894562536306,0.116891891891892,-0.135,3
"Brine","Ribitol","Growth at 25°C",0,0.867,0.133,0.339744648856206,0.115426426426426,-0.133,3
"Brine","Ribitol","Growth at 30°C",0,0.875,0.125,0.330884397463048,0.109484484484484,-0.125,3
"Brine","Ribitol","Nitrate",0,0.921,0.079,0.269873733126868,0.0728318318318318,-0.079,3
"Brine","Ribitol","Succinate",0,0.873,0.127,0.333139583331045,0.110981981981982,-0.127,3
"Brine","Salicin","2-Keto-D-gluconate",0,0.887,0.113,0.316751213622507,0.100331331331331,-0.113,3
"Brine","Salicin","Citrate",0,0.878,0.122,0.327449573557858,0.107223223223223,-0.122,3
"Brine","Salicin","D-Glucitol",0,0.861,0.139,0.346119630761965,0.119798798798799,-0.139,3
"Brine","Salicin","D-Gluconate",0,0.882,0.118,0.322769546550136,0.10418018018018,-0.118,3
"Brine","Salicin","D-Mannitol",0,0.86,0.14,0.347160655202344,0.120520520520521,-0.14,3
"Brine","Salicin","D-Ribose",0,0.888,0.112,0.315524255098646,0.0995555555555555,-0.112,3
"Brine","Salicin","DL-Lactate",0,0.903,0.097,0.296105857217784,0.0876786786786787,-0.097,3
"Brine","Salicin","Ethanol",0,0.86,0.14,0.347160655202344,0.120520520520521,-0.14,3
"Brine","Salicin","Glycerol",0,0.861,0.139,0.346119630761965,0.119798798798799,-0.139,3
"Brine","Salicin","Growth at 19°C",0,0.853,0.147,0.354283102217022,0.125516516516517,-0.147,3
"Brine","Salicin","Growth at 25°C",0,0.853,0.147,0.354283102217022,0.125516516516517,-0.147,3
"Brine","Salicin","Growth at 30°C",0,0.857,0.143,0.350248017372938,0.122673673673674,-0.143,3
"Brine","Salicin","L-Sorbose",0,0.885,0.115,0.319181573523405,0.101876876876877,-0.115,3
"Brine","Salicin","Nitrate",0,0.915,0.085,0.279021240863223,0.0778528528528529,-0.085,3
"Brine","Salicin","Succinate",0,0.866,0.134,0.340822769427396,0.11616016016016,-0.134,3
"Brine","Soluble Starch","2-Keto-D-gluconate",0,0.967,0.033,0.178725887724591,0.0319429429429429,-0.033,3
"Brine","Soluble Starch","Citrate",0,0.955,0.045,0.207407854282373,0.043018018018018,-0.045,3
"Brine","Soluble Starch","D-Glucitol",0,0.953,0.047,0.211744742168102,0.0448358358358358,-0.047,3
"Brine","Soluble Starch","D-Gluconate",0,0.959,0.041,0.198389410902796,0.0393583583583584,-0.041,3
"Brine","Soluble Starch","D-Mannitol",0,0.949,0.051,0.220107808692576,0.0484474474474474,-0.051,3
"Brine","Soluble Starch","D-Ribose",0,0.956,0.044,0.205197724417465,0.0421061061061061,-0.044,3
"Brine","Soluble Starch","DL-Lactate",0,0.962,0.038,0.191291904148065,0.0365925925925926,-0.038,3
"Brine","Soluble Starch","Ethanol",0,0.951,0.049,0.215976030257169,0.0466456456456456,-0.049,3
"Brine","Soluble Starch","Glycerol",0,0.948,0.052,0.222138122224316,0.0493453453453453,-0.052,3
"Brine","Soluble Starch","Growth at 19°C",0,0.948,0.052,0.222138122224316,0.0493453453453453,-0.052,3
"Brine","Soluble Starch","Growth at 25°C",0,0.948,0.052,0.222138122224316,0.0493453453453453,-0.052,3
"Brine","Soluble Starch","Growth at 30°C",0,0.954,0.046,0.209589904165081,0.0439279279279279,-0.046,3
"Brine","Soluble Starch","L-Sorbose",0,0.96,0.04,0.196057232558349,0.0384384384384384,-0.04,3
"Brine","Soluble Starch","Nitrate",0,0.967,0.033,0.178725887724591,0.0319429429429429,-0.033,3
"Brine","Soluble Starch","Succinate",0,0.951,0.049,0.215976030257169,0.0466456456456456,-0.049,3
"Brine","Starch formation","Growth at 19°C",0,0.959,0.041,0.198389410902796,0.0393583583583584,-0.041,3
"Brine","Starch formation","Growth at 25°C",0,0.959,0.041,0.198389410902796,0.0393583583583584,-0.041,3
"Brine","Starch formation","Growth at 30°C",0,0.962,0.038,0.191291904148065,0.0365925925925926,-0.038,3
"Brine","Succinate","2-Keto-D-gluconate",1,1,0.77,0.421043082447957,0.177277277277277,0.23,1
"Brine","Succinate","Citrate",1,1,0.839,0.367714854492192,0.135214214214214,0.161,1
"Brine","Succinate","D-Gluconate",1,1,0.815,0.388491860823269,0.150925925925926,0.185,1
"Brine","Succinate","D-Glucosamine",0,0.92,0.08,0.271428947744476,0.0736736736736737,-0.08,3
"Brine","Succinate","Growth at 19°C",1,1,0.951,0.215976030257169,0.0466456456456456,0.049,1
"Brine","Succinate","Growth at 25°C",1,1,0.949,0.220107808692576,0.0484474474474474,0.051,1
"Brine","Succinate","Growth at 30°C",1,1,0.921,0.269873733126868,0.0728318318318318,0.079,1
"Brine","Succinate","Growth at 37°C",0,0.878,0.122,0.327449573557858,0.107223223223223,-0.122,3
"Brine","Succinate","Nitrate",1,1,0.668,0.471166635064494,0.221997997997998,0.332,1
"Brine","Succinate","Starch formation",0,0.962,0.038,0.191291904148065,0.0365925925925926,-0.038,3
"Brine","Succinate","Vitamin-free",0,0.954,0.046,0.209589904165081,0.0439279279279279,-0.046,3
"Brine","Sucrose","2-Keto-D-gluconate",0,0.891,0.109,0.311795151046671,0.0972162162162162,-0.109,3
"Brine","Sucrose","Citrate",0,0.885,0.115,0.319181573523405,0.101876876876877,-0.115,3
"Brine","Sucrose","D-Glucitol",0,0.874,0.126,0.332015412645609,0.110234234234234,-0.126,3
"Brine","Sucrose","D-Gluconate",0,0.9,0.1,0.300150112593832,0.0900900900900901,-0.1,3
"Brine","Sucrose","D-Mannitol",0,0.87,0.13,0.336471712352188,0.113213213213213,-0.13,3
"Brine","Sucrose","D-Ribose",0,0.894,0.106,0.307991653878573,0.0948588588588589,-0.106,3
"Brine","Sucrose","DL-Lactate",0,0.909,0.091,0.287753022228789,0.0828018018018018,-0.091,3
"Brine","Sucrose","Ethanol",0,0.87,0.13,0.336471712352188,0.113213213213213,-0.13,3
"Brine","Sucrose","Galactose",0,0.884,0.116,0.320385153598987,0.102646646646647,-0.116,3
"Brine","Sucrose","Glycerol",0,0.875,0.125,0.330884397463048,0.109484484484484,-0.125,3
"Brine","Sucrose","Growth at 19°C",0,0.864,0.136,0.342960087505269,0.117621621621622,-0.136,3
"Brine","Sucrose","Growth at 25°C",0,0.866,0.134,0.340822769427396,0.11616016016016,-0.134,3
"Brine","Sucrose","Growth at 30°C",0,0.868,0.132,0.338660140392534,0.114690690690691,-0.132,3
"Brine","Sucrose","L-Sorbose",0,0.894,0.106,0.307991653878573,0.0948588588588589,-0.106,3
"Brine","Sucrose","Maltose",0,0.879,0.121,0.326290461805836,0.106465465465465,-0.121,3
"Brine","Sucrose","Nitrate",0,0.92,0.08,0.271428947744476,0.0736736736736737,-0.08,3
"Brine","Sucrose","Succinate",0,0.881,0.119,0.323950527000565,0.104943943943944,-0.119,3
"Brine","Sucrose_F","2-Keto-D-gluconate",0,0.96,0.04,0.196057232558349,0.0384384384384384,-0.04,3
"Brine","Sucrose_F","Citrate",0,0.961,0.039,0.193691808077979,0.0375165165165165,-0.039,3
"Brine","Sucrose_F","D-Glucitol",0,0.952,0.048,0.213873190797121,0.0457417417417417,-0.048,3
"Brine","Sucrose_F","D-Gluconate",0,0.958,0.042,0.200689502157627,0.0402762762762763,-0.042,3
"Brine","Sucrose_F","D-Mannitol",0,0.948,0.052,0.222138122224316,0.0493453453453453,-0.052,3
"Brine","Sucrose_F","D-Ribose",0,0.963,0.037,0.188856206322871,0.0356666666666667,-0.037,3
"Brine","Sucrose_F","DL-Lactate",0,0.959,0.041,0.198389410902796,0.0393583583583584,-0.041,3
"Brine","Sucrose_F","Ethanol",0,0.952,0.048,0.213873190797121,0.0457417417417417,-0.048,3
"Brine","Sucrose_F","Galactose",0,0.954,0.046,0.209589904165081,0.0439279279279279,-0.046,3
"Brine","Sucrose_F","Glucose",0,0.945,0.055,0.228094337998616,0.052027027027027,-0.055,3
"Brine","Sucrose_F","Glycerol",0,0.949,0.051,0.220107808692576,0.0484474474474474,-0.051,3
"Brine","Sucrose_F","Growth at 19°C",0,0.945,0.055,0.228094337998616,0.052027027027027,-0.055,3
"Brine","Sucrose_F","Growth at 25°C",0,0.945,0.055,0.228094337998616,0.052027027027027,-0.055,3
"Brine","Sucrose_F","Growth at 30°C",0,0.951,0.049,0.215976030257169,0.0466456456456456,-0.049,3
"Brine","Sucrose_F","L-Sorbose",0,0.96,0.04,0.196057232558349,0.0384384384384384,-0.04,3
"Brine","Sucrose_F","Maltose",0,0.956,0.044,0.205197724417465,0.0421061061061061,-0.044,3
"Brine","Sucrose_F","Maltose_F",0,0.966,0.034,0.181319819316248,0.0328768768768769,-0.034,3
"Brine","Sucrose_F","Nitrate",0,0.96,0.04,0.196057232558349,0.0384384384384384,-0.04,3
"Brine","Sucrose_F","Succinate",0,0.947,0.053,0.224145580463326,0.0502412412412412,-0.053,3
"Brine","Trehalose","2-Keto-D-gluconate",0,0.881,0.119,0.323950527000565,0.104943943943944,-0.119,3
"Brine","Trehalose","Citrate",0,0.855,0.145,0.352277020396022,0.124099099099099,-0.145,3
"Brine","Trehalose","D-Glucitol",0,0.845,0.155,0.362085771753194,0.131106106106106,-0.155,3
"Brine","Trehalose","D-Gluconate",0,0.865,0.135,0.341894562536306,0.116891891891892,-0.135,3
"Brine","Trehalose","D-Mannitol",0,0.839,0.161,0.367714854492192,0.135214214214214,-0.161,3
"Brine","Trehalose","D-Ribose",0,0.864,0.136,0.342960087505269,0.117621621621622,-0.136,3
"Brine","Trehalose","DL-Lactate",0,0.887,0.113,0.316751213622507,0.100331331331331,-0.113,3
"Brine","Trehalose","Ethanol",0,0.841,0.159,0.36585906146063,0.133852852852853,-0.159,3
"Brine","Trehalose","Glycerol",0,0.839,0.161,0.367714854492192,0.135214214214214,-0.161,3
"Brine","Trehalose","Growth at 19°C",0,0.831,0.169,0.374939434548541,0.14057957957958,-0.169,3
"Brine","Trehalose","Growth at 25°C",0,0.831,0.169,0.374939434548541,0.14057957957958,-0.169,3
"Brine","Trehalose","Growth at 30°C",0,0.84,0.16,0.366789496216201,0.134534534534535,-0.16,3
"Brine","Trehalose","L-Sorbose",0,0.869,0.131,0.337569182469243,0.113952952952953,-0.131,3
"Brine","Trehalose","Maltose",0,0.847,0.153,0.360167628640777,0.129720720720721,-0.153,3
"Brine","Trehalose","Nitrate",0,0.884,0.116,0.320385153598987,0.102646646646647,-0.116,3
"Brine","Trehalose","Succinate",0,0.84,0.16,0.366789496216201,0.134534534534535,-0.16,3
"Brine","Trehalose_F","2-Keto-D-gluconate",0,0.952,0.048,0.213873190797121,0.0457417417417417,-0.048,3
"Brine","Trehalose_F","Citrate",0,0.948,0.052,0.222138122224316,0.0493453453453453,-0.052,3
"Brine","Trehalose_F","D-Glucitol",0,0.937,0.063,0.243084532807191,0.0590900900900901,-0.063,3
"Brine","Trehalose_F","D-Gluconate",0,0.947,0.053,0.224145580463326,0.0502412412412412,-0.053,3
"Brine","Trehalose_F","D-Mannitol",0,0.936,0.064,0.244875404979683,0.059963963963964,-0.064,3
"Brine","Trehalose_F","D-Ribose",0,0.954,0.046,0.209589904165081,0.0439279279279279,-0.046,3
"Brine","Trehalose_F","DL-Lactate",0,0.958,0.042,0.200689502157627,0.0402762762762763,-0.042,3
"Brine","Trehalose_F","Ethanol",0,0.941,0.059,0.235742602375079,0.0555745745745746,-0.059,3
"Brine","Trehalose_F","Galactose",0,0.941,0.059,0.235742602375079,0.0555745745745746,-0.059,3
"Brine","Trehalose_F","Glucose",0,0.935,0.065,0.246649216167082,0.0608358358358358,-0.065,3
"Brine","Trehalose_F","Glycerol",0,0.936,0.064,0.244875404979683,0.059963963963964,-0.064,3
"Brine","Trehalose_F","Growth at 19°C",0,0.935,0.065,0.246649216167082,0.0608358358358358,-0.065,3
"Brine","Trehalose_F","Growth at 25°C",0,0.936,0.064,0.244875404979683,0.059963963963964,-0.064,3
"Brine","Trehalose_F","Growth at 30°C",0,0.939,0.061,0.239450070654273,0.0573363363363363,-0.061,3
"Brine","Trehalose_F","L-Sorbose",0,0.946,0.054,0.226130792098589,0.0511351351351351,-0.054,3
"Brine","Trehalose_F","Maltose",0,0.943,0.057,0.231958627355839,0.0538048048048048,-0.057,3
"Brine","Trehalose_F","Nitrate",0,0.963,0.037,0.188856206322871,0.0356666666666667,-0.037,3
"Brine","Trehalose_F","Succinate",0,0.94,0.06,0.237605674293474,0.0564564564564565,-0.06,3
"Brine","Vitamin-free","2-Keto-D-gluconate",0,0.966,0.034,0.181319819316248,0.0328768768768769,-0.034,3
"Brine","Vitamin-free","Growth at 19°C",0,0.952,0.048,0.213873190797121,0.0457417417417417,-0.048,3
"Brine","Vitamin-free","Growth at 25°C",0,0.952,0.048,0.213873190797121,0.0457417417417417,-0.048,3
"Brine","Vitamin-free","Growth at 30°C",0,0.953,0.047,0.211744742168102,0.0448358358358358,-0.047,3
"Plant","2-Keto-D-gluconate","Growth at 19°C",37,0.646,36.551,2.73621744126557,7.48688588588589,0.448999999999998,3
"Plant","Cellobiose","Growth at 19°C",54,0.72,53.095,2.45275171817104,6.01599099099099,0.905000000000001,3
"Plant","Citrate","Growth at 19°C",52,0.713,51.026,2.5337213232208,6.41974374374374,0.973999999999997,3
"Plant","D-Arabinose","Growth at 19°C",18,0.399,19.23,2.37207224315085,5.62672672672673,-1.23,3
"Plant","D-Glucitol","Growth at 19°C",66,0.766,65.09,1.86154918424557,3.46536536536537,0.909999999999997,3
"Plant","D-Gluconate","Growth at 19°C",42,0.444,42.833,2.73360267478351,7.47258358358358,-0.832999999999998,3
"Plant","D-Glucosamine","Growth at 19°C",25,0.346,26.458,2.51088441401442,6.30454054054054,-1.458,3
"Plant","D-Mannitol","Growth at 19°C",67,0.786,66.129,1.7752494220561,3.15151051051051,0.870999999999995,3
"Plant","D-Ribose","Growth at 19°C",27,0.321,28.568,2.37001961869369,5.61699299299299,-1.568,3
"Plant","D-Xylose","Growth at 19°C",52,0.388,53.094,2.25748981398815,5.09626026026026,-1.094,3
"Plant","DL-Lactate","Growth at 19°C",29,0.259,31.376,2.82747566189678,7.99461861861862,-2.376,3
"Plant","Erythritol","Growth at 19°C",8,0.098,11.237,2.1418259542779,4.58741841841842,-3.237,3
"Plant","Ethanol","Growth at 19°C",59,0.264,60.886,2.15212351774605,4.63163563563564,-1.886,3
"Plant","Galactitol","Growth at 19°C",8,0.598,8.204,1.5429727038301,2.38076476476476,-0.204000000000001,3
"Plant","Galactose","Growth at 19°C",53,0.682,52.42,2.4375277519531,5.94154154154154,0.579999999999998,3
"Plant","Galactose_F","Glucose",21,0.4,22.144,2.39353148986868,5.72899299299299,-1.144,3
"Plant","Galactose_F","Growth at 19°C",21,0.402,22.107,2.39651711746324,5.74329429429429,-1.107,3
"Plant","Glucose","2-Keto-D-gluconate",37,0.636,36.62,2.72121388446498,7.40500500500501,0.380000000000003,3
"Plant","Glucose","Cellobiose",54,0.712,53.19,2.44374136763117,5.97187187187187,0.810000000000002,3
"Plant","Glucose","Citrate",52,0.696,51.132,2.53791588060302,6.44101701701702,0.868000000000002,3
"Plant","Glucose","D-Arabinose",18,0.391,19.27,2.38091763166405,5.66876876876877,-1.27,3
"Plant","Glucose","D-Glucitol",66,0.748,65.216,1.83049028806347,3.35069469469469,0.784000000000006,3
