"Isolation","Trait_A","Trait_B","Observed_NN","Percent_NN"
"Seawater.Marine","Raffinose_F","Glucose",0,1
"Seawater.Marine","Raffinose_F","Inulin",22,0
"Seawater.Marine","Raffinose_F","Sucrose",14,0.907
"Seawater.Marine","Raffinose_F","Raffinose",16,0
"Seawater.Marine","Raffinose_F","Melibiose",19,0
"Seawater.Marine","Raffinose_F","Galactose",6,0
"Seawater.Marine","Raffinose_F","Lactose",19,0
"Seawater.Marine","Raffinose_F","Trehalose",8,0.077
"Seawater.Marine","Raffinose_F","Maltose",13,0.697
"Seawater.Marine","Raffinose_F","Melezitose",15,0.424
"Seawater.Marine","Raffinose_F","Methyl-?-D-glucoside",17,0.873
"Seawater.Marine","Raffinose_F","Soluble Starch",18,0
"Seawater.Marine","Raffinose_F","Cellobiose",8,0.018
"Seawater.Marine","Raffinose_F","Salicin",8,0.003
"Seawater.Marine","Raffinose_F","L-Sorbose",7,0
"Seawater.Marine","Raffinose_F","L-Rhamnose",15,0
"Seawater.Marine","Raffinose_F","D-Xylose",8,0.387
"Seawater.Marine","Raffinose_F","L-Arabinose",12,0
"Seawater.Marine","Raffinose_F","D-Arabinose",17,0
"Seawater.Marine","Raffinose_F","D-Ribose",12,0
"Seawater.Marine","Raffinose_F","Methanol",23,0.001
"Seawater.Marine","Raffinose_F","Ethanol",4,0.808
"Seawater.Marine","Raffinose_F","Glycerol",2,0.123
"Seawater.Marine","Raffinose_F","Erythritol",13,0
"Seawater.Marine","Raffinose_F","Ribitol",8,0.009
"Seawater.Marine","Raffinose_F","Galactitol",19,0
"Seawater.Marine","Raffinose_F","D-Mannitol",6,0.95
"Seawater.Marine","Raffinose_F","D-Glucitol",3,0.144
"Seawater.Marine","Raffinose_F","myo-Inositol",22,0
"Seawater.Marine","Raffinose_F","DL-Lactate",13,0.004
"Seawater.Marine","Raffinose_F","Succinate",2,0.024
"Seawater.Marine","Raffinose_F","Citrate",6,0
"Seawater.Marine","Raffinose_F","D-Gluconate",4,0
"Seawater.Marine","Raffinose_F","D-Glucosamine",13,0.004
"Seawater.Marine","Raffinose_F","Nitrate",22,0.003
"Seawater.Marine","Raffinose_F","Vitamin-free",17,0
"Seawater.Marine","Raffinose_F","2-Keto-D-gluconate",10,0
"Seawater.Marine","Raffinose_F","Starch formation",23,0
"Seawater.Marine","Raffinose_F","Growth at 19°C",0,0.924
"Seawater.Marine","Raffinose_F","Growth at 25°C",0,0.896
"Seawater.Marine","Raffinose_F","Growth at 30°C",3,0.159
"Seawater.Marine","Raffinose_F","Growth at 37°C",0,0
"Seawater.Marine","Trehalose_F","Glucose",0,1
"Seawater.Marine","Trehalose_F","Inulin",22,0.03
"Seawater.Marine","Trehalose_F","Sucrose",14,0.976
"Seawater.Marine","Trehalose_F","Raffinose",16,0
"Seawater.Marine","Trehalose_F","Melibiose",19,0
"Seawater.Marine","Trehalose_F","Galactose",6,0
"Seawater.Marine","Trehalose_F","Lactose",19,0.001
"Seawater.Marine","Trehalose_F","Trehalose",8,0.077
"Seawater.Marine","Trehalose_F","Maltose",13,0.875
"Seawater.Marine","Trehalose_F","Melezitose",15,0.571
"Seawater.Marine","Trehalose_F","Methyl-?-D-glucoside",17,0.975
"Seawater.Marine","Trehalose_F","Soluble Starch",18,0
"Seawater.Marine","Trehalose_F","Cellobiose",8,0.1
"Seawater.Marine","Trehalose_F","Salicin",8,0.024
"Seawater.Marine","Trehalose_F","L-Sorbose",7,0
"Seawater.Marine","Trehalose_F","L-Rhamnose",15,0
"Seawater.Marine","Trehalose_F","D-Xylose",8,0.493
"Seawater.Marine","Trehalose_F","L-Arabinose",12,0
"Seawater.Marine","Trehalose_F","D-Arabinose",17,0.02
"Seawater.Marine","Trehalose_F","D-Ribose",12,0
"Seawater.Marine","Trehalose_F","Methanol",23,0.098
"Seawater.Marine","Trehalose_F","Ethanol",4,0.913
"Seawater.Marine","Trehalose_F","Glycerol",2,0.141
"Seawater.Marine","Trehalose_F","Erythritol",13,0
"Seawater.Marine","Trehalose_F","Ribitol",8,0.003
"Seawater.Marine","Trehalose_F","Galactitol",19,0
"Seawater.Marine","Trehalose_F","D-Mannitol",6,0.963
"Seawater.Marine","Trehalose_F","D-Glucitol",3,0.184
"Seawater.Marine","Trehalose_F","myo-Inositol",22,0.032
"Seawater.Marine","Trehalose_F","DL-Lactate",13,0.121
"Seawater.Marine","Trehalose_F","Succinate",2,0.024
"Seawater.Marine","Trehalose_F","Citrate",6,0
"Seawater.Marine","Trehalose_F","D-Gluconate",4,0
"Seawater.Marine","Trehalose_F","D-Glucosamine",13,0.002
"Seawater.Marine","Trehalose_F","Nitrate",22,0.094
"Seawater.Marine","Trehalose_F","Vitamin-free",17,0
"Seawater.Marine","Trehalose_F","2-Keto-D-gluconate",10,0
"Seawater.Marine","Trehalose_F","Starch formation",23,0.062
"Seawater.Marine","Trehalose_F","Growth at 19°C",0,0.93
"Seawater.Marine","Trehalose_F","Growth at 25°C",0,0.897
"Seawater.Marine","Trehalose_F","Growth at 30°C",3,0.286
"Seawater.Marine","Trehalose_F","Growth at 37°C",0,0
"Seawater.Marine","Glucose","Inulin",22,1
"Seawater.Marine","Glucose","Sucrose",14,1
"Seawater.Marine","Glucose","Raffinose",16,1
"Seawater.Marine","Glucose","Melibiose",19,1
"Seawater.Marine","Glucose","Galactose",6,1
"Seawater.Marine","Glucose","Lactose",19,1
"Seawater.Marine","Glucose","Trehalose",8,1
"Seawater.Marine","Glucose","Maltose",13,1
"Seawater.Marine","Glucose","Melezitose",15,1
"Seawater.Marine","Glucose","Methyl-?-D-glucoside",17,1
"Seawater.Marine","Glucose","Soluble Starch",18,1
"Seawater.Marine","Glucose","Cellobiose",8,1
"Seawater.Marine","Glucose","Salicin",8,1
"Seawater.Marine","Glucose","L-Sorbose",7,1
"Seawater.Marine","Glucose","L-Rhamnose",15,1
"Seawater.Marine","Glucose","D-Xylose",8,1
"Seawater.Marine","Glucose","L-Arabinose",12,1
"Seawater.Marine","Glucose","D-Arabinose",17,1
"Seawater.Marine","Glucose","D-Ribose",12,1
"Seawater.Marine","Glucose","Methanol",23,1
"Seawater.Marine","Glucose","Ethanol",4,1
"Seawater.Marine","Glucose","Glycerol",2,1
"Seawater.Marine","Glucose","Erythritol",13,1
"Seawater.Marine","Glucose","Ribitol",8,1
"Seawater.Marine","Glucose","Galactitol",19,1
"Seawater.Marine","Glucose","D-Mannitol",6,1
"Seawater.Marine","Glucose","D-Glucitol",3,1
"Seawater.Marine","Glucose","myo-Inositol",22,1
"Seawater.Marine","Glucose","DL-Lactate",13,1
"Seawater.Marine","Glucose","Succinate",2,1
"Seawater.Marine","Glucose","Citrate",6,1
"Seawater.Marine","Glucose","D-Gluconate",4,1
"Seawater.Marine","Glucose","D-Glucosamine",13,1
"Seawater.Marine","Glucose","Nitrate",22,1
"Seawater.Marine","Glucose","Vitamin-free",17,1
"Seawater.Marine","Glucose","2-Keto-D-gluconate",10,1
"Seawater.Marine","Glucose","Starch formation",23,1
"Seawater.Marine","Glucose","Growth at 19°C",0,1
"Seawater.Marine","Glucose","Growth at 25°C",0,1
"Seawater.Marine","Glucose","Growth at 30°C",3,1
"Seawater.Marine","Glucose","Growth at 37°C",0,1
"Seawater.Marine","Inulin","Sucrose",14,0.891
"Seawater.Marine","Inulin","Raffinose",16,0
"Seawater.Marine","Inulin","Melibiose",19,0
"Seawater.Marine","Inulin","Galactose",6,0
"Seawater.Marine","Inulin","Lactose",19,0
"Seawater.Marine","Inulin","Trehalose",8,0.044
"Seawater.Marine","Inulin","Maltose",13,0.664
"Seawater.Marine","Inulin","Melezitose",15,0.257
"Seawater.Marine","Inulin","Methyl-?-D-glucoside",17,0.824
"Seawater.Marine","Inulin","Soluble Starch",18,0
"Seawater.Marine","Inulin","Cellobiose",8,0.013
"Seawater.Marine","Inulin","Salicin",8,0.005
"Seawater.Marine","Inulin","L-Sorbose",7,0
"Seawater.Marine","Inulin","L-Rhamnose",15,0
"Seawater.Marine","Inulin","D-Xylose",8,0.235
"Seawater.Marine","Inulin","L-Arabinose",12,0
"Seawater.Marine","Inulin","D-Arabinose",17,0
"Seawater.Marine","Inulin","D-Ribose",12,0
"Seawater.Marine","Inulin","Methanol",23,0
"Seawater.Marine","Inulin","Ethanol",4,0.792
"Seawater.Marine","Inulin","Glycerol",2,0.123
"Seawater.Marine","Inulin","Erythritol",13,0
"Seawater.Marine","Inulin","Ribitol",8,0
"Seawater.Marine","Inulin","Galactitol",19,0
"Seawater.Marine","Inulin","D-Mannitol",6,0.936
"Seawater.Marine","Inulin","D-Glucitol",3,0.139
"Seawater.Marine","Inulin","myo-Inositol",22,0
"Seawater.Marine","Inulin","DL-Lactate",13,0.002
"Seawater.Marine","Inulin","Succinate",2,0.004
"Seawater.Marine","Inulin","Citrate",6,0
"Seawater.Marine","Inulin","D-Gluconate",4,0
"Seawater.Marine","Inulin","D-Glucosamine",13,0.002
"Seawater.Marine","Inulin","Nitrate",22,0
"Seawater.Marine","Inulin","Vitamin-free",17,0
"Seawater.Marine","Inulin","2-Keto-D-gluconate",10,0.001
"Seawater.Marine","Inulin","Starch formation",23,0
"Seawater.Marine","Inulin","Growth at 19°C",0,0.919
"Seawater.Marine","Inulin","Growth at 25°C",0,0.893
"Seawater.Marine","Inulin","Growth at 30°C",3,0.144
"Seawater.Marine","Inulin","Growth at 37°C",0,0
"Seawater.Marine","Sucrose","Raffinose",16,0.999
"Seawater.Marine","Sucrose","Melibiose",19,1
"Seawater.Marine","Sucrose","Galactose",6,0.015
"Seawater.Marine","Sucrose","Lactose",19,1
"Seawater.Marine","Sucrose","Trehalose",8,0.414
"Seawater.Marine","Sucrose","Maltose",13,0.997
"Seawater.Marine","Sucrose","Melezitose",15,0.999
"Seawater.Marine","Sucrose","Methyl-?-D-glucoside",17,1
"Seawater.Marine","Sucrose","Soluble Starch",18,1
"Seawater.Marine","Sucrose","Cellobiose",8,0.726
"Seawater.Marine","Sucrose","Salicin",8,0.691
"Seawater.Marine","Sucrose","L-Sorbose",7,0.277
"Seawater.Marine","Sucrose","L-Rhamnose",15,0.996
"Seawater.Marine","Sucrose","D-Xylose",8,0.993
"Seawater.Marine","Sucrose","L-Arabinose",12,0.893
"Seawater.Marine","Sucrose","D-Arabinose",17,1
"Seawater.Marine","Sucrose","D-Ribose",12,0.913
"Seawater.Marine","Sucrose","Methanol",23,1
"Seawater.Marine","Sucrose","Ethanol",4,0.994
"Seawater.Marine","Sucrose","Glycerol",2,0.262
"Seawater.Marine","Sucrose","Erythritol",13,0.894
"Seawater.Marine","Sucrose","Ribitol",8,0.843
"Seawater.Marine","Sucrose","Galactitol",19,1
"Seawater.Marine","Sucrose","D-Mannitol",6,0.996
"Seawater.Marine","Sucrose","D-Glucitol",3,0.654
"Seawater.Marine","Sucrose","myo-Inositol",22,1
"Seawater.Marine","Sucrose","DL-Lactate",13,0.998
"Seawater.Marine","Sucrose","Succinate",2,0.508
"Seawater.Marine","Sucrose","Citrate",6,0.255
"Seawater.Marine","Sucrose","D-Gluconate",4,0.002
"Seawater.Marine","Sucrose","D-Glucosamine",13,0.983
"Seawater.Marine","Sucrose","Nitrate",22,1
"Seawater.Marine","Sucrose","Vitamin-free",17,0.999
"Seawater.Marine","Sucrose","2-Keto-D-gluconate",10,0.808
"Seawater.Marine","Sucrose","Starch formation",23,1
"Seawater.Marine","Sucrose","Growth at 19°C",0,0.958
"Seawater.Marine","Sucrose","Growth at 25°C",0,0.945
"Seawater.Marine","Sucrose","Growth at 30°C",3,0.983
"Seawater.Marine","Sucrose","Growth at 37°C",0,0
"Seawater.Marine","Raffinose","Melibiose",19,0
"Seawater.Marine","Raffinose","Galactose",6,0
"Seawater.Marine","Raffinose","Lactose",19,0
"Seawater.Marine","Raffinose","Trehalose",8,0.127
"Seawater.Marine","Raffinose","Maltose",13,0.79
"Seawater.Marine","Raffinose","Melezitose",15,0.682
"Seawater.Marine","Raffinose","Methyl-?-D-glucoside",17,0.96
"Seawater.Marine","Raffinose","Soluble Starch",18,0.001
"Seawater.Marine","Raffinose","Cellobiose",8,0.055
"Seawater.Marine","Raffinose","Salicin",8,0.012
"Seawater.Marine","Raffinose","L-Sorbose",7,0
"Seawater.Marine","Raffinose","L-Rhamnose",15,0
"Seawater.Marine","Raffinose","D-Xylose",8,0.624
"Seawater.Marine","Raffinose","L-Arabinose",12,0
"Seawater.Marine","Raffinose","D-Arabinose",17,0.003
"Seawater.Marine","Raffinose","D-Ribose",12,0
"Seawater.Marine","Raffinose","Methanol",23,0.023
"Seawater.Marine","Raffinose","Ethanol",4,0.91
"Seawater.Marine","Raffinose","Glycerol",2,0.154
"Seawater.Marine","Raffinose","Erythritol",13,0
"Seawater.Marine","Raffinose","Ribitol",8,0.019
"Seawater.Marine","Raffinose","Galactitol",19,0
"Seawater.Marine","Raffinose","D-Mannitol",6,0.965
"Seawater.Marine","Raffinose","D-Glucitol",3,0.186
"Seawater.Marine","Raffinose","myo-Inositol",22,0.005
"Seawater.Marine","Raffinose","DL-Lactate",13,0.017
"Seawater.Marine","Raffinose","Succinate",2,0.013
"Seawater.Marine","Raffinose","Citrate",6,0
"Seawater.Marine","Raffinose","D-Gluconate",4,0
"Seawater.Marine","Raffinose","D-Glucosamine",13,0.013
"Seawater.Marine","Raffinose","Nitrate",22,0.024
"Seawater.Marine","Raffinose","Vitamin-free",17,0
"Seawater.Marine","Raffinose","2-Keto-D-gluconate",10,0.003
"Seawater.Marine","Raffinose","Starch formation",23,0.011
"Seawater.Marine","Raffinose","Growth at 19°C",0,0.927
"Seawater.Marine","Raffinose","Growth at 25°C",0,0.901
"Seawater.Marine","Raffinose","Growth at 30°C",3,0.322
"Seawater.Marine","Raffinose","Growth at 37°C",0,0
"Seawater.Marine","Melibiose","Galactose",6,0
"Seawater.Marine","Melibiose","Lactose",19,0
"Seawater.Marine","Melibiose","Trehalose",8,0.04
"Seawater.Marine","Melibiose","Maltose",13,0.639
"Seawater.Marine","Melibiose","Melezitose",15,0.337
"Seawater.Marine","Melibiose","Methyl-?-D-glucoside",17,0.805
"Seawater.Marine","Melibiose","Soluble Starch",18,0
"Seawater.Marine","Melibiose","Cellobiose",8,0.007
"Seawater.Marine","Melibiose","Salicin",8,0.001
"Seawater.Marine","Melibiose","L-Sorbose",7,0
"Seawater.Marine","Melibiose","L-Rhamnose",15,0
"Seawater.Marine","Melibiose","D-Xylose",8,0.15
"Seawater.Marine","Melibiose","L-Arabinose",12,0
"Seawater.Marine","Melibiose","D-Arabinose",17,0
"Seawater.Marine","Melibiose","D-Ribose",12,0
"Seawater.Marine","Melibiose","Methanol",23,0
"Seawater.Marine","Melibiose","Ethanol",4,0.784
"Seawater.Marine","Melibiose","Glycerol",2,0.123
"Seawater.Marine","Melibiose","Erythritol",13,0
"Seawater.Marine","Melibiose","Ribitol",8,0
"Seawater.Marine","Melibiose","Galactitol",19,0
"Seawater.Marine","Melibiose","D-Mannitol",6,0.932
"Seawater.Marine","Melibiose","D-Glucitol",3,0.139
"Seawater.Marine","Melibiose","myo-Inositol",22,0
"Seawater.Marine","Melibiose","DL-Lactate",13,0.001
"Seawater.Marine","Melibiose","Succinate",2,0.002
"Seawater.Marine","Melibiose","Citrate",6,0
"Seawater.Marine","Melibiose","D-Gluconate",4,0
"Seawater.Marine","Melibiose","D-Glucosamine",13,0
"Seawater.Marine","Melibiose","Nitrate",22,0
"Seawater.Marine","Melibiose","Vitamin-free",17,0
"Seawater.Marine","Melibiose","2-Keto-D-gluconate",10,0
"Seawater.Marine","Melibiose","Starch formation",23,0
"Seawater.Marine","Melibiose","Growth at 19°C",0,0.915
"Seawater.Marine","Melibiose","Growth at 25°C",0,0.887
"Seawater.Marine","Melibiose","Growth at 30°C",3,0.227
"Seawater.Marine","Melibiose","Growth at 37°C",0,0
"Seawater.Marine","Galactose","Lactose",19,0.967
"Seawater.Marine","Galactose","Trehalose",8,0.372
"Seawater.Marine","Galactose","Maltose",13,0.993
"Seawater.Marine","Galactose","Melezitose",15,0.997
"Seawater.Marine","Galactose","Methyl-?-D-glucoside",17,1
"Seawater.Marine","Galactose","Soluble Starch",18,0.986
"Seawater.Marine","Galactose","Cellobiose",8,0.538
"Seawater.Marine","Galactose","Salicin",8,0.502
"Seawater.Marine","Galactose","L-Sorbose",7,0.045
"Seawater.Marine","Galactose","L-Rhamnose",15,0.784
"Seawater.Marine","Galactose","D-Xylose",8,0.901
"Seawater.Marine","Galactose","L-Arabinose",12,0.347
"Seawater.Marine","Galactose","D-Arabinose",17,0.999
"Seawater.Marine","Galactose","D-Ribose",12,0.201
"Seawater.Marine","Galactose","Methanol",23,1
"Seawater.Marine","Galactose","Ethanol",4,0.99
"Seawater.Marine","Galactose","Glycerol",2,0.253
"Seawater.Marine","Galactose","Erythritol",13,0.381
"Seawater.Marine","Galactose","Ribitol",8,0.358
"Seawater.Marine","Galactose","Galactitol",19,0.961
"Seawater.Marine","Galactose","D-Mannitol",6,0.991
"Seawater.Marine","Galactose","D-Glucitol",3,0.336
"Seawater.Marine","Galactose","myo-Inositol",22,1
"Seawater.Marine","Galactose","DL-Lactate",13,0.99
"Seawater.Marine","Galactose","Succinate",2,0.163
"Seawater.Marine","Galactose","Citrate",6,0.115
"Seawater.Marine","Galactose","D-Gluconate",4,0
"Seawater.Marine","Galactose","D-Glucosamine",13,0.683
"Seawater.Marine","Galactose","Nitrate",22,1
"Seawater.Marine","Galactose","Vitamin-free",17,0.892
"Seawater.Marine","Galactose","2-Keto-D-gluconate",10,0.459
"Seawater.Marine","Galactose","Starch formation",23,1
"Seawater.Marine","Galactose","Growth at 19°C",0,0.959
"Seawater.Marine","Galactose","Growth at 25°C",0,0.931
"Seawater.Marine","Galactose","Growth at 30°C",3,0.939
"Seawater.Marine","Galactose","Growth at 37°C",0,0
"Seawater.Marine","Lactose","Trehalose",8,0.053
"Seawater.Marine","Lactose","Maltose",13,0.653
"Seawater.Marine","Lactose","Melezitose",15,0.451
"Seawater.Marine","Lactose","Methyl-?-D-glucoside",17,0.814
"Seawater.Marine","Lactose","Soluble Starch",18,0
"Seawater.Marine","Lactose","Cellobiose",8,0.007
"Seawater.Marine","Lactose","Salicin",8,0.001
"Seawater.Marine","Lactose","L-Sorbose",7,0
"Seawater.Marine","Lactose","L-Rhamnose",15,0
"Seawater.Marine","Lactose","D-Xylose",8,0.236
"Seawater.Marine","Lactose","L-Arabinose",12,0
"Seawater.Marine","Lactose","D-Arabinose",17,0
"Seawater.Marine","Lactose","D-Ribose",12,0
"Seawater.Marine","Lactose","Methanol",23,0
"Seawater.Marine","Lactose","Ethanol",4,0.786
"Seawater.Marine","Lactose","Glycerol",2,0.121
"Seawater.Marine","Lactose","Erythritol",13,0
"Seawater.Marine","Lactose","Ribitol",8,0
"Seawater.Marine","Lactose","Galactitol",19,0
"Seawater.Marine","Lactose","D-Mannitol",6,0.936
"Seawater.Marine","Lactose","D-Glucitol",3,0.134
"Seawater.Marine","Lactose","myo-Inositol",22,0
"Seawater.Marine","Lactose","DL-Lactate",13,0
"Seawater.Marine","Lactose","Succinate",2,0.004
"Seawater.Marine","Lactose","Citrate",6,0
"Seawater.Marine","Lactose","D-Gluconate",4,0
"Seawater.Marine","Lactose","D-Glucosamine",13,0.001
"Seawater.Marine","Lactose","Nitrate",22,0
"Seawater.Marine","Lactose","Vitamin-free",17,0
"Seawater.Marine","Lactose","2-Keto-D-gluconate",10,0
"Seawater.Marine","Lactose","Starch formation",23,0
"Seawater.Marine","Lactose","Growth at 19°C",0,0.919
"Seawater.Marine","Lactose","Growth at 25°C",0,0.891
"Seawater.Marine","Lactose","Growth at 30°C",3,0.221
"Seawater.Marine","Lactose","Growth at 37°C",0,0
"Seawater.Marine","Trehalose","Maltose",13,1
"Seawater.Marine","Trehalose","Melezitose",15,1
"Seawater.Marine","Trehalose","Methyl-?-D-glucoside",17,1
"Seawater.Marine","Trehalose","Soluble Starch",18,1
"Seawater.Marine","Trehalose","Cellobiose",8,0.798
"Seawater.Marine","Trehalose","Salicin",8,0.767
"Seawater.Marine","Trehalose","L-Sorbose",7,0.248
"Seawater.Marine","Trehalose","L-Rhamnose",15,1
"Seawater.Marine","Trehalose","D-Xylose",8,0.997
"Seawater.Marine","Trehalose","L-Arabinose",12,0.971
"Seawater.Marine","Trehalose","D-Arabinose",17,1
"Seawater.Marine","Trehalose","D-Ribose",12,0.981
"Seawater.Marine","Trehalose","Methanol",23,1
"Seawater.Marine","Trehalose","Ethanol",4,0.996
"Seawater.Marine","Trehalose","Glycerol",2,0.273
"Seawater.Marine","Trehalose","Erythritol",13,0.99
"Seawater.Marine","Trehalose","Ribitol",8,0.799
"Seawater.Marine","Trehalose","Galactitol",19,1
"Seawater.Marine","Trehalose","D-Mannitol",6,0.999
"Seawater.Marine","Trehalose","D-Glucitol",3,0.714
"Seawater.Marine","Trehalose","myo-Inositol",22,1
"Seawater.Marine","Trehalose","DL-Lactate",13,1
"Seawater.Marine","Trehalose","Succinate",2,0.548
"Seawater.Marine","Trehalose","Citrate",6,0.205
"Seawater.Marine","Trehalose","D-Gluconate",4,0.002
"Seawater.Marine","Trehalose","D-Glucosamine",13,0.994
"Seawater.Marine","Trehalose","Nitrate",22,1
"Seawater.Marine","Trehalose","Vitamin-free",17,1
"Seawater.Marine","Trehalose","2-Keto-D-gluconate",10,0.825
"Seawater.Marine","Trehalose","Starch formation",23,1
"Seawater.Marine","Trehalose","Growth at 19°C",0,0.965
"Seawater.Marine","Trehalose","Growth at 25°C",0,0.947
"Seawater.Marine","Trehalose","Growth at 30°C",3,0.988
"Seawater.Marine","Trehalose","Growth at 37°C",0,0
"Seawater.Marine","Maltose","Melezitose",15,1
"Seawater.Marine","Maltose","Methyl-?-D-glucoside",17,1
"Seawater.Marine","Maltose","Soluble Starch",18,1
"Seawater.Marine","Maltose","Cellobiose",8,0.712
"Seawater.Marine","Maltose","Salicin",8,0.648
"Seawater.Marine","Maltose","L-Sorbose",7,0.233
"Seawater.Marine","Maltose","L-Rhamnose",15,0.99
"Seawater.Marine","Maltose","D-Xylose",8,0.991
"Seawater.Marine","Maltose","L-Arabinose",12,0.868
"Seawater.Marine","Maltose","D-Arabinose",17,0.999
"Seawater.Marine","Maltose","D-Ribose",12,0.876
"Seawater.Marine","Maltose","Methanol",23,1
"Seawater.Marine","Maltose","Ethanol",4,0.991
"Seawater.Marine","Maltose","Glycerol",2,0.244
"Seawater.Marine","Maltose","Erythritol",13,0.848
"Seawater.Marine","Maltose","Ribitol",8,0.796
"Seawater.Marine","Maltose","Galactitol",19,1
"Seawater.Marine","Maltose","D-Mannitol",6,0.998
"Seawater.Marine","Maltose","D-Glucitol",3,0.641
"Seawater.Marine","Maltose","myo-Inositol",22,1
"Seawater.Marine","Maltose","DL-Lactate",13,1
"Seawater.Marine","Maltose","Succinate",2,0.467
"Seawater.Marine","Maltose","Citrate",6,0.203
"Seawater.Marine","Maltose","D-Gluconate",4,0.002
"Seawater.Marine","Maltose","D-Glucosamine",13,0.983
"Seawater.Marine","Maltose","Nitrate",22,1
"Seawater.Marine","Maltose","Vitamin-free",17,1
"Seawater.Marine","Maltose","2-Keto-D-gluconate",10,0.778
"Seawater.Marine","Maltose","Starch formation",23,1
"Seawater.Marine","Maltose","Growth at 19°C",0,0.957
"Seawater.Marine","Maltose","Growth at 25°C",0,0.944
"Seawater.Marine","Maltose","Growth at 30°C",3,0.99
"Seawater.Marine","Maltose","Growth at 37°C",0,0
"Seawater.Marine","Melezitose","Methyl-?-D-glucoside",17,1
"Seawater.Marine","Melezitose","Soluble Starch",18,0.932
"Seawater.Marine","Melezitose","Cellobiose",8,0.558
"Seawater.Marine","Melezitose","Salicin",8,0.312
"Seawater.Marine","Melezitose","L-Sorbose",7,0.011
"Seawater.Marine","Melezitose","L-Rhamnose",15,0.746
"Seawater.Marine","Melezitose","D-Xylose",8,0.911
"Seawater.Marine","Melezitose","L-Arabinose",12,0.235
"Seawater.Marine","Melezitose","D-Arabinose",17,0.973
"Seawater.Marine","Melezitose","D-Ribose",12,0.264
"Seawater.Marine","Melezitose","Methanol",23,1
"Seawater.Marine","Melezitose","Ethanol",4,0.967
"Seawater.Marine","Melezitose","Glycerol",2,0.192
"Seawater.Marine","Melezitose","Erythritol",13,0.208
"Seawater.Marine","Melezitose","Ribitol",8,0.458
"Seawater.Marine","Melezitose","Galactitol",19,0.937
"Seawater.Marine","Melezitose","D-Mannitol",6,0.985
"Seawater.Marine","Melezitose","D-Glucitol",3,0.508
"Seawater.Marine","Melezitose","myo-Inositol",22,1
"Seawater.Marine","Melezitose","DL-Lactate",13,0.963
"Seawater.Marine","Melezitose","Succinate",2,0.095
"Seawater.Marine","Melezitose","Citrate",6,0.029
"Seawater.Marine","Melezitose","D-Gluconate",4,0
"Seawater.Marine","Melezitose","D-Glucosamine",13,0.712
"Seawater.Marine","Melezitose","Nitrate",22,1
"Seawater.Marine","Melezitose","Vitamin-free",17,0.793
"Seawater.Marine","Melezitose","2-Keto-D-gluconate",10,0.258
"Seawater.Marine","Melezitose","Starch formation",23,1
"Seawater.Marine","Melezitose","Growth at 19°C",0,0.948
"Seawater.Marine","Melezitose","Growth at 25°C",0,0.933
"Seawater.Marine","Melezitose","Growth at 30°C",3,0.734
"Seawater.Marine","Melezitose","Growth at 37°C",0,0
"Seawater.Marine","Methyl-?-D-glucoside","Soluble Starch",18,0.954
"Seawater.Marine","Methyl-?-D-glucoside","Cellobiose",8,0.567
"Seawater.Marine","Methyl-?-D-glucoside","Salicin",8,0.369
"Seawater.Marine","Methyl-?-D-glucoside","L-Sorbose",7,0.073
"Seawater.Marine","Methyl-?-D-glucoside","L-Rhamnose",15,0.898
"Seawater.Marine","Methyl-?-D-glucoside","D-Xylose",8,0.927
"Seawater.Marine","Methyl-?-D-glucoside","L-Arabinose",12,0.356
"Seawater.Marine","Methyl-?-D-glucoside","D-Arabinose",17,0.991
"Seawater.Marine","Methyl-?-D-glucoside","D-Ribose",12,0.409
"Seawater.Marine","Methyl-?-D-glucoside","Methanol",23,1
"Seawater.Marine","Methyl-?-D-glucoside","Ethanol",4,0.93
"Seawater.Marine","Methyl-?-D-glucoside","Glycerol",2,0.206
"Seawater.Marine","Methyl-?-D-glucoside","Erythritol",13,0.342
"Seawater.Marine","Methyl-?-D-glucoside","Ribitol",8,0.618
"Seawater.Marine","Methyl-?-D-glucoside","Galactitol",19,0.968
"Seawater.Marine","Methyl-?-D-glucoside","D-Mannitol",6,0.993
"Seawater.Marine","Methyl-?-D-glucoside","D-Glucitol",3,0.757
"Seawater.Marine","Methyl-?-D-glucoside","myo-Inositol",22,0.999
"Seawater.Marine","Methyl-?-D-glucoside","DL-Lactate",13,0.931
"Seawater.Marine","Methyl-?-D-glucoside","Succinate",2,0.231
"Seawater.Marine","Methyl-?-D-glucoside","Citrate",6,0.032
"Seawater.Marine","Methyl-?-D-glucoside","D-Gluconate",4,0
"Seawater.Marine","Methyl-?-D-glucoside","D-Glucosamine",13,0.903
"Seawater.Marine","Methyl-?-D-glucoside","Nitrate",22,0.999
"Seawater.Marine","Methyl-?-D-glucoside","Vitamin-free",17,0.933
"Seawater.Marine","Methyl-?-D-glucoside","2-Keto-D-gluconate",10,0.397
"Seawater.Marine","Methyl-?-D-glucoside","Starch formation",23,1
"Seawater.Marine","Methyl-?-D-glucoside","Growth at 19°C",0,0.953
"Seawater.Marine","Methyl-?-D-glucoside","Growth at 25°C",0,0.946
"Seawater.Marine","Methyl-?-D-glucoside","Growth at 30°C",3,0.858
"Seawater.Marine","Methyl-?-D-glucoside","Growth at 37°C",0,0
"Seawater.Marine","Soluble Starch","Cellobiose",8,0.027
"Seawater.Marine","Soluble Starch","Salicin",8,0.004
