"Isolation","Trait_A","Trait_B","Observed_NN","Percent_NN","Mean_NN","SD_NN","Var_NN","Difference","Color"
"Bromeliad","Maltose","D-Xylose",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Bromeliad","Maltose","Erythritol",0,0.972,0.028,0.16505527329729,0.0272432432432432,-0.028,3
"Bromeliad","Maltose","Ethanol",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Bromeliad","Maltose","Glycerol",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Bromeliad","Maltose","Growth at 19°C",0,1,0,0,0,0,3
"Bromeliad","Maltose","Growth at 25°C",0,1,0,0,0,0,3
"Bromeliad","Maltose","Growth at 30°C",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Bromeliad","Maltose","L-Sorbose",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Bromeliad","Maltose","Melezitose",0,0.983,0.018,0.140341354189333,0.0196956956956957,-0.018,3
"Bromeliad","Maltose","Methyl-?-D-glucoside",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Bromeliad","Maltose","Ribitol",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Bromeliad","Maltose","Salicin",0,0.985,0.015,0.121613279660528,0.0147897897897898,-0.015,3
"Bromeliad","Maltose","Vitamin-free",0,0.971,0.03,0.176440163033055,0.0311311311311311,-0.03,3
"Bromeliad","Maltose_F","Cellobiose",0,0.975,0.025,0.156203071030628,0.0243993993993994,-0.025,3
"Bromeliad","Maltose_F","D-Glucitol",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Bromeliad","Maltose_F","D-Gluconate",0,0.962,0.038,0.191291904148065,0.0365925925925926,-0.038,3
"Bromeliad","Maltose_F","D-Mannitol",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Bromeliad","Maltose_F","D-Xylose",0,0.979,0.021,0.143455845400526,0.0205795795795796,-0.021,3
"Bromeliad","Maltose_F","Erythritol",0,0.93,0.07,0.255274685711618,0.0651651651651652,-0.07,3
"Bromeliad","Maltose_F","Ethanol",0,0.981,0.019,0.136593036636783,0.0186576576576577,-0.019,3
"Bromeliad","Maltose_F","Glucose",0,1,0,0,0,0,3
"Bromeliad","Maltose_F","Glycerol",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Bromeliad","Maltose_F","Growth at 19°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Bromeliad","Maltose_F","Growth at 25°C",0,1,0,0,0,0,3
"Bromeliad","Maltose_F","Growth at 30°C",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Bromeliad","Maltose_F","L-Sorbose",0,0.953,0.048,0.218503418151167,0.0477437437437437,-0.048,3
"Bromeliad","Maltose_F","Maltose",0,0.959,0.041,0.198389410902796,0.0393583583583584,-0.041,3
"Bromeliad","Maltose_F","Melezitose",0,0.944,0.057,0.236234643536478,0.0558068068068068,-0.057,3
"Bromeliad","Maltose_F","Methyl-?-D-glucoside",0,0.959,0.041,0.198389410902796,0.0393583583583584,-0.041,3
"Bromeliad","Maltose_F","Ribitol",0,0.968,0.032,0.176088066055048,0.031007007007007,-0.032,3
"Bromeliad","Maltose_F","Salicin",0,0.968,0.032,0.176088066055048,0.031007007007007,-0.032,3
"Bromeliad","Maltose_F","Sucrose",0,0.976,0.024,0.1531255937048,0.0234474474474474,-0.024,3
"Bromeliad","Maltose_F","Trehalose",0,0.987,0.013,0.113330683593826,0.0128438438438438,-0.013,3
"Bromeliad","Maltose_F","Vitamin-free",0,0.92,0.082,0.281700825975636,0.0793553553553554,-0.082,3
"Bromeliad","Melezitose","Cellobiose",0,0.981,0.019,0.136593036636783,0.0186576576576577,-0.019,3
"Bromeliad","Melezitose","D-Glucitol",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Bromeliad","Melezitose","D-Gluconate",0,0.98,0.02,0.140070052543788,0.0196196196196196,-0.02,3
"Bromeliad","Melezitose","D-Mannitol",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Bromeliad","Melezitose","D-Xylose",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Bromeliad","Melezitose","Erythritol",0,0.958,0.042,0.200689502157627,0.0402762762762763,-0.042,3
"Bromeliad","Melezitose","Ethanol",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Bromeliad","Melezitose","Glycerol",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Bromeliad","Melezitose","Growth at 19°C",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Bromeliad","Melezitose","Growth at 25°C",0,1,0,0,0,0,3
"Bromeliad","Melezitose","Growth at 30°C",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Bromeliad","Melezitose","L-Sorbose",0,0.972,0.029,0.173750364572824,0.0301891891891892,-0.029,3
"Bromeliad","Melezitose","Methyl-?-D-glucoside",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Bromeliad","Melezitose","Ribitol",0,0.98,0.021,0.150271692549134,0.0225815815815816,-0.021,3
"Bromeliad","Melezitose","Salicin",0,0.98,0.02,0.140070052543788,0.0196196196196196,-0.02,3
"Bromeliad","Melezitose","Vitamin-free",0,0.95,0.052,0.230974780764804,0.0533493493493493,-0.052,3
"Bromeliad","Methyl-?-D-glucoside","Cellobiose",0,0.986,0.014,0.117549214450024,0.0138178178178178,-0.014,3
"Bromeliad","Methyl-?-D-glucoside","D-Glucitol",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Bromeliad","Methyl-?-D-glucoside","D-Gluconate",0,0.975,0.025,0.156203071030628,0.0243993993993994,-0.025,3
"Bromeliad","Methyl-?-D-glucoside","D-Mannitol",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Bromeliad","Methyl-?-D-glucoside","D-Xylose",0,0.987,0.013,0.113330683593826,0.0128438438438438,-0.013,3
"Bromeliad","Methyl-?-D-glucoside","Erythritol",0,0.96,0.041,0.203372467065629,0.0413603603603604,-0.041,3
"Bromeliad","Methyl-?-D-glucoside","Ethanol",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Bromeliad","Methyl-?-D-glucoside","Glycerol",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Bromeliad","Methyl-?-D-glucoside","Growth at 19°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Bromeliad","Methyl-?-D-glucoside","Growth at 25°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Bromeliad","Methyl-?-D-glucoside","Growth at 30°C",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Bromeliad","Methyl-?-D-glucoside","L-Sorbose",0,0.979,0.021,0.143455845400526,0.0205795795795796,-0.021,3
"Bromeliad","Methyl-?-D-glucoside","Ribitol",0,0.985,0.015,0.121613279660528,0.0147897897897898,-0.015,3
"Bromeliad","Methyl-?-D-glucoside","Salicin",0,0.984,0.016,0.125537881771837,0.0157597597597598,-0.016,3
"Bromeliad","Methyl-?-D-glucoside","Vitamin-free",0,0.953,0.048,0.218503418151167,0.0477437437437437,-0.048,3
"Bromeliad","Ribitol","D-Glucitol",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Bromeliad","Ribitol","D-Gluconate",0,0.986,0.014,0.117549214450024,0.0138178178178178,-0.014,3
"Bromeliad","Ribitol","D-Mannitol",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Bromeliad","Ribitol","Growth at 19°C",0,1,0,0,0,0,3
"Bromeliad","Ribitol","Growth at 25°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Bromeliad","Ribitol","Growth at 30°C",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Bromeliad","Ribitol","Vitamin-free",0,0.969,0.032,0.181683816034915,0.033009009009009,-0.032,3
"Bromeliad","Salicin","D-Glucitol",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Bromeliad","Salicin","D-Gluconate",0,0.984,0.016,0.125537881771837,0.0157597597597598,-0.016,3
"Bromeliad","Salicin","D-Mannitol",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Bromeliad","Salicin","D-Xylose",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Bromeliad","Salicin","Erythritol",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Bromeliad","Salicin","Ethanol",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Bromeliad","Salicin","Glycerol",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Bromeliad","Salicin","Growth at 19°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Bromeliad","Salicin","Growth at 25°C",0,1,0,0,0,0,3
"Bromeliad","Salicin","Growth at 30°C",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Bromeliad","Salicin","L-Sorbose",0,0.988,0.012,0.108939744206914,0.0118678678678679,-0.012,3
"Bromeliad","Salicin","Ribitol",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Bromeliad","Salicin","Vitamin-free",0,0.973,0.027,0.162164414398774,0.0262972972972973,-0.027,3
"Bromeliad","Sucrose","Cellobiose",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Bromeliad","Sucrose","D-Glucitol",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Bromeliad","Sucrose","D-Gluconate",0,0.987,0.014,0.125776865201116,0.0158198198198198,-0.014,3
"Bromeliad","Sucrose","D-Mannitol",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Bromeliad","Sucrose","D-Xylose",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Bromeliad","Sucrose","Erythritol",0,0.976,0.024,0.1531255937048,0.0234474474474474,-0.024,3
"Bromeliad","Sucrose","Ethanol",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Bromeliad","Sucrose","Glycerol",0,1,0,0,0,0,3
"Bromeliad","Sucrose","Growth at 19°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Bromeliad","Sucrose","Growth at 25°C",0,1,0,0,0,0,3
"Bromeliad","Sucrose","Growth at 30°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Bromeliad","Sucrose","L-Sorbose",0,0.987,0.013,0.113330683593826,0.0128438438438438,-0.013,3
"Bromeliad","Sucrose","Maltose",0,0.987,0.013,0.113330683593826,0.0128438438438438,-0.013,3
"Bromeliad","Sucrose","Melezitose",0,0.983,0.017,0.129335717138491,0.0167277277277277,-0.017,3
"Bromeliad","Sucrose","Methyl-?-D-glucoside",0,0.983,0.017,0.129335717138491,0.0167277277277277,-0.017,3
"Bromeliad","Sucrose","Ribitol",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Bromeliad","Sucrose","Salicin",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Bromeliad","Sucrose","Trehalose",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Bromeliad","Sucrose","Vitamin-free",0,0.968,0.032,0.176088066055048,0.031007007007007,-0.032,3
"Bromeliad","Trehalose","Cellobiose",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Bromeliad","Trehalose","D-Glucitol",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Bromeliad","Trehalose","D-Gluconate",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Bromeliad","Trehalose","D-Mannitol",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Bromeliad","Trehalose","D-Xylose",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Bromeliad","Trehalose","Erythritol",0,0.984,0.016,0.125537881771837,0.0157597597597598,-0.016,3
"Bromeliad","Trehalose","Ethanol",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Bromeliad","Trehalose","Glycerol",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Bromeliad","Trehalose","Growth at 19°C",0,1,0,0,0,0,3
"Bromeliad","Trehalose","Growth at 25°C",0,1,0,0,0,0,3
"Bromeliad","Trehalose","Growth at 30°C",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Bromeliad","Trehalose","L-Sorbose",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Bromeliad","Trehalose","Maltose",0,0.984,0.016,0.125537881771837,0.0157597597597598,-0.016,3
"Bromeliad","Trehalose","Melezitose",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Bromeliad","Trehalose","Methyl-?-D-glucoside",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Bromeliad","Trehalose","Ribitol",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Bromeliad","Trehalose","Salicin",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Bromeliad","Trehalose","Vitamin-free",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Bromeliad","Vitamin-free","Growth at 19°C",0,1,0,0,0,0,3
"Bromeliad","Vitamin-free","Growth at 25°C",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Bromeliad","Vitamin-free","Growth at 30°C",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Flower","Glucose","L-Sorbose",7,1,0,0,0,7,1
"Cactus","Glucose","Growth at 19°C",0,1,0,0,0,0,3
"Cactus","Glucose","Growth at 25°C",0,1,0,0,0,0,3
"Cactus","Glucose","Growth at 30°C",0,1,0,0,0,0,3
"Cactus","Glucose","Growth at 37°C",0,1,0,0,0,0,3
"Cactus","Growth at 19°C","Growth at 25°C",0,1,0,0,0,0,3
"Cactus","Growth at 19°C","Growth at 30°C",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Cactus","Growth at 19°C","Growth at 37°C",0,0.942,0.06,0.245887088844576,0.0604604604604605,-0.06,3
"Cactus","Growth at 25°C","Growth at 30°C",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Cactus","Growth at 25°C","Growth at 37°C",0,0.942,0.06,0.245887088844576,0.0604604604604605,-0.06,3
"Cactus","Growth at 30°C","Growth at 37°C",0,0.443,0.76,0.821629524223098,0.675075075075075,-0.76,3
"Ipomoea","D-Glucitol","Growth at 19°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Ipomoea","D-Glucitol","Growth at 25°C",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Ipomoea","D-Mannitol","D-Glucitol",0,0.952,0.049,0.220562117435537,0.0486476476476476,-0.049,3
"Ipomoea","D-Mannitol","Growth at 19°C",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Ipomoea","D-Mannitol","Growth at 25°C",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Ipomoea","Glucose","D-Glucitol",0,1,0,0,0,0,3
"Ipomoea","Glucose","D-Mannitol",0,1,0,0,0,0,3
"Ipomoea","Glucose","Growth at 19°C",0,1,0,0,0,0,3
"Ipomoea","Glucose","Growth at 25°C",0,1,0,0,0,0,3
"Ipomoea","Glucose","L-Sorbose",0,1,0,0,0,0,3
"Ipomoea","Growth at 19°C","Growth at 25°C",0,1,0,0,0,0,3
"Ipomoea","L-Sorbose","D-Glucitol",0,0.847,0.162,0.392313535211201,0.15390990990991,-0.162,3
"Ipomoea","L-Sorbose","D-Mannitol",0,0.858,0.157,0.405605122644569,0.164515515515516,-0.157,3
"Ipomoea","L-Sorbose","Growth at 19°C",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Ipomoea","L-Sorbose","Growth at 25°C",0,0.981,0.019,0.136593036636783,0.0186576576576577,-0.019,3
"Oak","Glucose","Growth at 19°C",0,1,0,0,0,0,3
"Oak","Glucose","Growth at 25°C",0,1,0,0,0,0,3
"Oak","Growth at 19°C","Growth at 25°C",0,1,0,0,0,0,3
"Hibiscus","Glucose","Glycerol",0,1,0,0,0,0,3
"Hibiscus","Glucose","Growth at 19°C",0,1,0,0,0,0,3
"Hibiscus","Glucose","Growth at 25°C",0,1,0,0,0,0,3
"Hibiscus","Glucose","Growth at 30°C",0,1,0,0,0,0,3
"Hibiscus","Glycerol","Growth at 19°C",0,1,0,0,0,0,3
"Hibiscus","Glycerol","Growth at 25°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Hibiscus","Glycerol","Growth at 30°C",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Hibiscus","Growth at 19°C","Growth at 25°C",0,1,0,0,0,0,3
"Hibiscus","Growth at 19°C","Growth at 30°C",0,1,0,0,0,0,3
"Hibiscus","Growth at 25°C","Growth at 30°C",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Beetle","Glucose","Growth at 19°C",0,1,0,0,0,0,3
"Beetle","Glucose","Growth at 25°C",0,1,0,0,0,0,3
"Beetle","Growth at 19°C","Growth at 25°C",0,1,0,0,0,0,3
"Ant","D-Glucitol","D-Gluconate",0,0.977,0.023,0.149978310076802,0.0224934934934935,-0.023,3
"Ant","D-Glucitol","Growth at 19°C",0,1,0,0,0,0,3
"Ant","D-Glucitol","Growth at 25°C",0,1,0,0,0,0,3
"Ant","D-Glucitol","Growth at 30°C",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Ant","D-Gluconate","Growth at 19°C",0,1,0,0,0,0,3
"Ant","D-Gluconate","Growth at 25°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Ant","D-Gluconate","Growth at 30°C",0,0.986,0.014,0.117549214450024,0.0138178178178178,-0.014,3
"Ant","D-Mannitol","D-Glucitol",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Ant","D-Mannitol","D-Gluconate",0,0.988,0.012,0.108939744206914,0.0118678678678679,-0.012,3
"Ant","D-Mannitol","Growth at 19°C",0,1,0,0,0,0,3
"Ant","D-Mannitol","Growth at 25°C",0,1,0,0,0,0,3
"Ant","D-Mannitol","Growth at 30°C",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Ant","Galactose","D-Glucitol",0,0.988,0.012,0.108939744206914,0.0118678678678679,-0.012,3
"Ant","Galactose","D-Gluconate",0,0.956,0.044,0.205197724417465,0.0421061061061061,-0.044,3
"Ant","Galactose","D-Mannitol",0,0.988,0.012,0.108939744206914,0.0118678678678679,-0.012,3
"Ant","Galactose","Glycerol",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Ant","Galactose","Growth at 19°C",0,1,0,0,0,0,3
"Ant","Galactose","Growth at 25°C",0,1,0,0,0,0,3
"Ant","Galactose","Growth at 30°C",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Ant","Glucose","D-Glucitol",0,1,0,0,0,0,3
"Ant","Glucose","D-Gluconate",0,1,0,0,0,0,3
"Ant","Glucose","D-Mannitol",0,1,0,0,0,0,3
"Ant","Glucose","Galactose",0,1,0,0,0,0,3
"Ant","Glucose","Glycerol",0,1,0,0,0,0,3
"Ant","Glucose","Growth at 19°C",0,1,0,0,0,0,3
"Ant","Glucose","Growth at 25°C",0,1,0,0,0,0,3
"Ant","Glucose","Growth at 30°C",0,1,0,0,0,0,3
"Ant","Glycerol","D-Glucitol",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Ant","Glycerol","D-Gluconate",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Ant","Glycerol","D-Mannitol",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Ant","Glycerol","Growth at 19°C",0,1,0,0,0,0,3
"Ant","Glycerol","Growth at 25°C",0,1,0,0,0,0,3
"Ant","Glycerol","Growth at 30°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Ant","Growth at 19°C","Growth at 25°C",0,1,0,0,0,0,3
"Ant","Growth at 19°C","Growth at 30°C",0,1,0,0,0,0,3
"Ant","Growth at 25°C","Growth at 30°C",0,1,0,0,0,0,3
"Fruit.fly","Glucose","Growth at 19°C",0,1,0,0,0,0,3
"Fruit.fly","Glucose","Growth at 25°C",0,1,0,0,0,0,3
"Fruit.fly","Growth at 19°C","Growth at 25°C",0,1,0,0,0,0,3
"Bee","Glucose","Growth at 19°C",0,1,0,0,0,0,3
"Bee","Glucose","Growth at 25°C",0,1,0,0,0,0,3
"Bee","Growth at 19°C","Growth at 25°C",0,1,0,0,0,0,3
"Water","D-Glucitol","Growth at 19°C",0,1,0,0,0,0,3
"Water","D-Glucitol","Growth at 25°C",0,1,0,0,0,0,3
"Water","D-Glucitol","Growth at 30°C",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Water","D-Glucitol","Succinate",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Water","D-Mannitol","D-Glucitol",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Water","D-Mannitol","Growth at 19°C",0,1,0,0,0,0,3
"Water","D-Mannitol","Growth at 25°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Water","D-Mannitol","Growth at 30°C",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Water","D-Mannitol","Succinate",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Water","Ethanol","D-Glucitol",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Water","Ethanol","D-Mannitol",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Water","Ethanol","Glycerol",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Water","Ethanol","Growth at 19°C",0,1,0,0,0,0,3
"Water","Ethanol","Growth at 25°C",0,1,0,0,0,0,3
"Water","Ethanol","Growth at 30°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Water","Ethanol","Succinate",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Water","Glucose","D-Glucitol",0,1,0,0,0,0,3
"Water","Glucose","D-Mannitol",0,1,0,0,0,0,3
"Water","Glucose","Ethanol",0,1,0,0,0,0,3
"Water","Glucose","Glycerol",0,1,0,0,0,0,3
"Water","Glucose","Growth at 19°C",0,1,0,0,0,0,3
"Water","Glucose","Growth at 25°C",0,1,0,0,0,0,3
"Water","Glucose","Growth at 30°C",0,1,0,0,0,0,3
"Water","Glucose","Succinate",0,1,0,0,0,0,3
"Water","Glucose_F","D-Glucitol",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Water","Glucose_F","D-Mannitol",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Water","Glucose_F","Ethanol",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Water","Glucose_F","Glucose",0,1,0,0,0,0,3
"Water","Glucose_F","Glycerol",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Water","Glucose_F","Growth at 19°C",0,1,0,0,0,0,3
"Water","Glucose_F","Growth at 25°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Water","Glucose_F","Growth at 30°C",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Water","Glucose_F","Succinate",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Water","Glycerol","D-Glucitol",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Water","Glycerol","D-Mannitol",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Water","Glycerol","Growth at 19°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Water","Glycerol","Growth at 25°C",0,1,0,0,0,0,3
"Water","Glycerol","Growth at 30°C",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Water","Glycerol","Succinate",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Water","Growth at 19°C","Growth at 25°C",0,1,0,0,0,0,3
"Water","Growth at 19°C","Growth at 30°C",0,1,0,0,0,0,3
"Water","Growth at 25°C","Growth at 30°C",0,1,0,0,0,0,3
"Water","Succinate","Growth at 19°C",0,1,0,0,0,0,3
"Water","Succinate","Growth at 25°C",0,1,0,0,0,0,3
"Water","Succinate","Growth at 30°C",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Tree.exudate","Glucose","Growth at 19°C",0,1,0,0,0,0,3
"Tree.exudate","Glucose","Growth at 25°C",0,1,0,0,0,0,3
"Tree.exudate","Growth at 19°C","Growth at 25°C",0,1,0,0,0,0,3
"Tree.flux","Glucose","Growth at 19°C",0,1,0,0,0,0,3
"Tree.flux","Glucose","Growth at 25°C",0,1,0,0,0,0,3
"Tree.flux","Growth at 19°C","Growth at 25°C",0,1,0,0,0,0,3
"Honey","Glucose","Glycerol",0,1,0,0,0,0,3
"Honey","Glucose","Growth at 19°C",0,1,0,0,0,0,3
"Honey","Glucose","Growth at 25°C",0,1,0,0,0,0,3
"Honey","Glucose","Growth at 30°C",0,1,0,0,0,0,3
"Honey","Glucose_F","Glucose",0,1,0,0,0,0,3
"Honey","Glucose_F","Glycerol",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Honey","Glucose_F","Growth at 19°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Honey","Glucose_F","Growth at 25°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Honey","Glucose_F","Growth at 30°C",0,0.97,0.03,0.170672578726429,0.0291291291291291,-0.03,3
"Honey","Glycerol","Growth at 19°C",0,1,0,0,0,0,3
"Honey","Glycerol","Growth at 25°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Honey","Glycerol","Growth at 30°C",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Honey","Growth at 19°C","Growth at 25°C",0,1,0,0,0,0,3
"Honey","Growth at 19°C","Growth at 30°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Honey","Growth at 25°C","Growth at 30°C",0,1,0,0,0,0,3
"Nematode","Ethanol","Glycerol",0,0.98,0.02,0.140070052543788,0.0196196196196196,-0.02,3
"Nematode","Ethanol","Growth at 19°C",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Nematode","Ethanol","Growth at 25°C",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Nematode","Ethanol","Succinate",0,0.976,0.024,0.1531255937048,0.0234474474474474,-0.024,3
"Nematode","Glucose","Ethanol",0,1,0,0,0,0,3
"Nematode","Glucose","Glycerol",0,1,0,0,0,0,3
"Nematode","Glucose","Growth at 19°C",0,1,0,0,0,0,3
"Nematode","Glucose","Growth at 25°C",0,1,0,0,0,0,3
"Nematode","Glucose","L-Sorbose",0,1,0,0,0,0,3
"Nematode","Glucose","Succinate",0,1,0,0,0,0,3
"Nematode","Glycerol","Growth at 19°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Nematode","Glycerol","Growth at 25°C",0,1,0,0,0,0,3
"Nematode","Glycerol","Succinate",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Nematode","Growth at 19°C","Growth at 25°C",0,1,0,0,0,0,3
"Nematode","L-Sorbose","Ethanol",0,0.923,0.079,0.277192777387572,0.0768358358358358,-0.079,3
"Nematode","L-Sorbose","Glycerol",0,0.945,0.056,0.23434785878885,0.0549189189189189,-0.056,3
