"Isolation","Trait_A","Trait_B","Mean_PP","SD_PP","Var_PP"
"Tequila","D-Arabinose","Growth at 19°C",NA,0.900451451451451,NA
"Tequila","D-Arabinose","Growth at 25°C",NA,0.91103003003003,NA
"Tequila","D-Arabinose","Growth at 30°C",NA,0.972296296296296,NA
"Tequila","D-Arabinose","Growth at 37°C",NA,1.30325425425425,NA
"Tequila","D-Ribose","Methanol",NA,0.441897897897898,NA
"Tequila","D-Ribose","Ethanol",NA,0.7963003003003,NA
"Tequila","D-Ribose","Glycerol",NA,0.751950950950951,NA
"Tequila","D-Ribose","Erythritol",NA,0.665301301301301,NA
"Tequila","D-Ribose","Ribitol",NA,0.795146146146146,NA
"Tequila","D-Ribose","Galactitol",NA,0.294485485485485,NA
"Tequila","D-Ribose","D-Mannitol",NA,0.747291291291291,NA
"Tequila","D-Ribose","D-Glucitol",NA,0.790309309309309,NA
"Tequila","D-Ribose","myo-Inositol",NA,0.189164164164164,NA
"Tequila","D-Ribose","DL-Lactate",NA,0.978337337337337,NA
"Tequila","D-Ribose","Succinate",NA,0.767118118118118,NA
"Tequila","D-Ribose","Citrate",NA,0.626697697697698,NA
"Tequila","D-Ribose","D-Gluconate",NA,0.837028028028028,NA
"Tequila","D-Ribose","D-Glucosamine",NA,0.600359359359359,NA
"Tequila","D-Ribose","Nitrate",NA,0.598374374374374,NA
"Tequila","D-Ribose","Vitamin-free",NA,0.562681681681682,NA
"Tequila","D-Ribose","2-Keto-D-gluconate",NA,0.907682682682683,NA
"Tequila","D-Ribose","Starch formation",NA,0.45937037037037,NA
"Tequila","D-Ribose","Growth at 19°C",NA,0.803267267267267,NA
"Tequila","D-Ribose","Growth at 25°C",NA,0.798234234234234,NA
"Tequila","D-Ribose","Growth at 30°C",NA,0.835871871871872,NA
"Tequila","D-Ribose","Growth at 37°C",NA,1.11262362362362,NA
"Tequila","Methanol","Ethanol",NA,0.520631631631632,NA
"Tequila","Methanol","Glycerol",NA,0.50377977977978,NA
"Tequila","Methanol","Erythritol",NA,0.297541541541542,NA
"Tequila","Methanol","Ribitol",NA,0.510026026026026,NA
"Tequila","Methanol","Galactitol",NA,0.1,NA
"Tequila","Methanol","D-Mannitol",NA,0.51378978978979,NA
"Tequila","Methanol","D-Glucitol",NA,0.509325325325325,NA
"Tequila","Methanol","myo-Inositol",NA,0.0365925925925926,NA
"Tequila","Methanol","DL-Lactate",NA,0.384583583583584,NA
"Tequila","Methanol","Succinate",NA,0.500171171171171,NA
"Tequila","Methanol","Citrate",NA,0.440711711711712,NA
"Tequila","Methanol","D-Gluconate",NA,0.428828828828829,NA
"Tequila","Methanol","D-Glucosamine",NA,0.433232232232232,NA
"Tequila","Methanol","Nitrate",NA,0.262546546546547,NA
"Tequila","Methanol","Vitamin-free",NA,0.145181181181181,NA
"Tequila","Methanol","2-Keto-D-gluconate",NA,0.477033033033033,NA
"Tequila","Methanol","Starch formation",NA,0.077993993993994,NA
"Tequila","Methanol","Growth at 19°C",NA,0.515826826826827,NA
"Tequila","Methanol","Growth at 25°C",NA,0.514745745745746,NA
"Tequila","Methanol","Growth at 30°C",NA,0.518418418418418,NA
"Tequila","Methanol","Growth at 37°C",NA,0.435306306306306,NA
"Tequila","Ethanol","Glycerol",NA,0.613713713713714,NA
"Tequila","Ethanol","Erythritol",NA,0.892828828828829,NA
"Tequila","Ethanol","Ribitol",NA,0.658017017017017,NA
"Tequila","Ethanol","Galactitol",NA,0.394218218218218,NA
"Tequila","Ethanol","D-Mannitol",NA,0.457096096096096,NA
"Tequila","Ethanol","D-Glucitol",NA,0.543382382382382,NA
"Tequila","Ethanol","myo-Inositol",NA,0.300811811811812,NA
"Tequila","Ethanol","DL-Lactate",NA,1.51831731731732,NA
"Tequila","Ethanol","Succinate",NA,0.491991991991992,NA
"Tequila","Ethanol","Citrate",NA,0.949980980980981,NA
"Tequila","Ethanol","D-Gluconate",NA,0.897136136136136,NA
"Tequila","Ethanol","D-Glucosamine",NA,0.816791791791792,NA
"Tequila","Ethanol","Nitrate",NA,0.752527527527527,NA
"Tequila","Ethanol","Vitamin-free",NA,0.762762762762763,NA
"Tequila","Ethanol","2-Keto-D-gluconate",NA,0.826262262262262,NA
"Tequila","Ethanol","Starch formation",NA,0.661905905905906,NA
"Tequila","Ethanol","Growth at 19°C",NA,0.387306306306306,NA
"Tequila","Ethanol","Growth at 25°C",NA,0.390886886886887,NA
"Tequila","Ethanol","Growth at 30°C",NA,0.588488488488488,NA
"Tequila","Ethanol","Growth at 37°C",NA,1.39094994994995,NA
"Tequila","Glycerol","Erythritol",NA,0.848223223223223,NA
"Tequila","Glycerol","Ribitol",NA,0.71604004004004,NA
"Tequila","Glycerol","Galactitol",NA,0.368967967967968,NA
"Tequila","Glycerol","D-Mannitol",NA,0.51041041041041,NA
"Tequila","Glycerol","D-Glucitol",NA,0.615254254254254,NA
"Tequila","Glycerol","myo-Inositol",NA,0.283882882882883,NA
"Tequila","Glycerol","DL-Lactate",NA,1.41576676676677,NA
"Tequila","Glycerol","Succinate",NA,0.582061061061061,NA
"Tequila","Glycerol","Citrate",NA,1.04121721721722,NA
"Tequila","Glycerol","D-Gluconate",NA,0.811435435435435,NA
"Tequila","Glycerol","D-Glucosamine",NA,0.800016016016016,NA
"Tequila","Glycerol","Nitrate",NA,0.7246996996997,NA
"Tequila","Glycerol","Vitamin-free",NA,0.731490490490491,NA
"Tequila","Glycerol","2-Keto-D-gluconate",NA,0.854998998998999,NA
"Tequila","Glycerol","Starch formation",NA,0.646621621621622,NA
"Tequila","Glycerol","Growth at 19°C",NA,0.47007007007007,NA
"Tequila","Glycerol","Growth at 25°C",NA,0.472888888888889,NA
"Tequila","Glycerol","Growth at 30°C",NA,0.648399399399399,NA
"Tequila","Glycerol","Growth at 37°C",NA,1.33533133133133,NA
"Tequila","Erythritol","Ribitol",NA,0.888932932932933,NA
"Tequila","Erythritol","Galactitol",NA,0.202081081081081,NA
"Tequila","Erythritol","D-Mannitol",NA,0.882882882882883,NA
"Tequila","Erythritol","D-Glucitol",NA,0.872031031031031,NA
"Tequila","Erythritol","myo-Inositol",NA,0.0798548548548549,NA
"Tequila","Erythritol","DL-Lactate",NA,0.793904904904905,NA
"Tequila","Erythritol","Succinate",NA,0.866382382382382,NA
"Tequila","Erythritol","Citrate",NA,0.672988988988989,NA
"Tequila","Erythritol","D-Gluconate",NA,0.827543543543544,NA
"Tequila","Erythritol","D-Glucosamine",NA,0.654078078078078,NA
"Tequila","Erythritol","Nitrate",NA,0.362201201201201,NA
"Tequila","Erythritol","Vitamin-free",NA,0.330641641641642,NA
"Tequila","Erythritol","2-Keto-D-gluconate",NA,0.894718718718719,NA
"Tequila","Erythritol","Starch formation",NA,0.196932932932933,NA
"Tequila","Erythritol","Growth at 19°C",NA,0.902806806806807,NA
"Tequila","Erythritol","Growth at 25°C",NA,0.909065065065065,NA
"Tequila","Erythritol","Growth at 30°C",NA,0.936836836836837,NA
"Tequila","Erythritol","Growth at 37°C",NA,0.747591591591592,NA
"Tequila","Ribitol","Galactitol",NA,0.392708708708709,NA
"Tequila","Ribitol","D-Mannitol",NA,0.537088088088088,NA
"Tequila","Ribitol","D-Glucitol",NA,0.63541041041041,NA
"Tequila","Ribitol","myo-Inositol",NA,0.269748748748749,NA
"Tequila","Ribitol","DL-Lactate",NA,1.14265865865866,NA
"Tequila","Ribitol","Succinate",NA,0.598098098098098,NA
"Tequila","Ribitol","Citrate",NA,0.903062062062062,NA
"Tequila","Ribitol","D-Gluconate",NA,0.780371371371371,NA
"Tequila","Ribitol","D-Glucosamine",NA,0.816487487487487,NA
"Tequila","Ribitol","Nitrate",NA,0.709684684684685,NA
"Tequila","Ribitol","Vitamin-free",NA,0.706782782782783,NA
"Tequila","Ribitol","2-Keto-D-gluconate",NA,0.887111111111111,NA
"Tequila","Ribitol","Starch formation",NA,0.572371371371371,NA
"Tequila","Ribitol","Growth at 19°C",NA,0.604635635635636,NA
"Tequila","Ribitol","Growth at 25°C",NA,0.609745745745746,NA
"Tequila","Ribitol","Growth at 30°C",NA,0.719003003003003,NA
"Tequila","Ribitol","Growth at 37°C",NA,1.26081181181181,NA
"Tequila","Galactitol","D-Mannitol",NA,0.401672672672673,NA
"Tequila","Galactitol","D-Glucitol",NA,0.400031031031031,NA
"Tequila","Galactitol","myo-Inositol",NA,0.0630940940940941,NA
"Tequila","Galactitol","DL-Lactate",NA,0.42002002002002,NA
"Tequila","Galactitol","Succinate",NA,0.410321321321321,NA
"Tequila","Galactitol","Citrate",NA,0.323087087087087,NA
"Tequila","Galactitol","D-Gluconate",NA,0.358482482482482,NA
"Tequila","Galactitol","D-Glucosamine",NA,0.282473473473473,NA
"Tequila","Galactitol","Nitrate",NA,0.155255255255255,NA
"Tequila","Galactitol","Vitamin-free",NA,0.158942942942943,NA
"Tequila","Galactitol","2-Keto-D-gluconate",NA,0.364915915915916,NA
"Tequila","Galactitol","Starch formation",NA,0.129808808808809,NA
"Tequila","Galactitol","Growth at 19°C",NA,0.424920920920921,NA
"Tequila","Galactitol","Growth at 25°C",NA,0.421412412412412,NA
"Tequila","Galactitol","Growth at 30°C",NA,0.403647647647648,NA
"Tequila","Galactitol","Growth at 37°C",NA,0.456856856856857,NA
"Tequila","D-Mannitol","D-Glucitol",NA,0.421812812812813,NA
"Tequila","D-Mannitol","myo-Inositol",NA,0.297701701701702,NA
"Tequila","D-Mannitol","DL-Lactate",NA,1.29039439439439,NA
"Tequila","D-Mannitol","Succinate",NA,0.377477477477477,NA
"Tequila","D-Mannitol","Citrate",NA,0.868064064064064,NA
"Tequila","D-Mannitol","D-Gluconate",NA,0.795895895895896,NA
"Tequila","D-Mannitol","D-Glucosamine",NA,0.75445045045045,NA
"Tequila","D-Mannitol","Nitrate",NA,0.726662662662663,NA
"Tequila","D-Mannitol","Vitamin-free",NA,0.74633033033033,NA
"Tequila","D-Mannitol","2-Keto-D-gluconate",NA,0.739738738738739,NA
"Tequila","D-Mannitol","Starch formation",NA,0.644419419419419,NA
"Tequila","D-Mannitol","Growth at 19°C",NA,0.357068068068068,NA
"Tequila","D-Mannitol","Growth at 25°C",NA,0.361192192192192,NA
"Tequila","D-Mannitol","Growth at 30°C",NA,0.518269269269269,NA
"Tequila","D-Mannitol","Growth at 37°C",NA,1.33455055055055,NA
"Tequila","D-Glucitol","myo-Inositol",NA,0.288263263263263,NA
"Tequila","D-Glucitol","DL-Lactate",NA,1.3425015015015,NA
"Tequila","D-Glucitol","Succinate",NA,0.454933933933934,NA
"Tequila","D-Glucitol","Citrate",NA,0.941652652652653,NA
"Tequila","D-Glucitol","D-Gluconate",NA,0.875314314314314,NA
"Tequila","D-Glucitol","D-Glucosamine",NA,0.790690690690691,NA
"Tequila","D-Glucitol","Nitrate",NA,0.742418418418418,NA
"Tequila","D-Glucitol","Vitamin-free",NA,0.736111111111111,NA
"Tequila","D-Glucitol","2-Keto-D-gluconate",NA,0.835074074074074,NA
"Tequila","D-Glucitol","Starch formation",NA,0.62381981981982,NA
"Tequila","D-Glucitol","Growth at 19°C",NA,0.407171171171171,NA
"Tequila","D-Glucitol","Growth at 25°C",NA,0.418318318318318,NA
"Tequila","D-Glucitol","Growth at 30°C",NA,0.625761761761762,NA
"Tequila","D-Glucitol","Growth at 37°C",NA,1.36276176176176,NA
"Tequila","myo-Inositol","DL-Lactate",NA,0.198098098098098,NA
"Tequila","myo-Inositol","Succinate",NA,0.29019019019019,NA
"Tequila","myo-Inositol","Citrate",NA,0.223198198198198,NA
"Tequila","myo-Inositol","D-Gluconate",NA,0.226690690690691,NA
"Tequila","myo-Inositol","D-Glucosamine",NA,0.182978978978979,NA
"Tequila","myo-Inositol","Nitrate",NA,0.0506496496496497,NA
"Tequila","myo-Inositol","Vitamin-free",NA,0.0728318318318318,NA
"Tequila","myo-Inositol","2-Keto-D-gluconate",NA,0.24442042042042,NA
"Tequila","myo-Inositol","Starch formation",NA,0.0215375375375375,NA
"Tequila","myo-Inositol","Growth at 19°C",NA,0.31409009009009,NA
"Tequila","myo-Inositol","Growth at 25°C",NA,0.307066066066066,NA
"Tequila","myo-Inositol","Growth at 30°C",NA,0.299538538538539,NA
"Tequila","myo-Inositol","Growth at 37°C",NA,0.193168168168168,NA
"Tequila","DL-Lactate","Succinate",NA,1.26486486486486,NA
"Tequila","DL-Lactate","Citrate",NA,1.17244344344344,NA
"Tequila","DL-Lactate","D-Gluconate",NA,1.14458058058058,NA
"Tequila","DL-Lactate","D-Glucosamine",NA,1.03915015015015,NA
"Tequila","DL-Lactate","Nitrate",NA,0.537848848848849,NA
"Tequila","DL-Lactate","Vitamin-free",NA,0.705816816816817,NA
"Tequila","DL-Lactate","2-Keto-D-gluconate",NA,1.29653553553554,NA
"Tequila","DL-Lactate","Starch formation",NA,0.409785785785786,NA
"Tequila","DL-Lactate","Growth at 19°C",NA,1.45545545545546,NA
"Tequila","DL-Lactate","Growth at 25°C",NA,1.47106206206206,NA
"Tequila","DL-Lactate","Growth at 30°C",NA,1.53305205205205,NA
"Tequila","DL-Lactate","Growth at 37°C",NA,1.51312912912913,NA
"Tequila","Succinate","Citrate",NA,0.912831831831832,NA
"Tequila","Succinate","D-Gluconate",NA,0.793977977977978,NA
"Tequila","Succinate","D-Glucosamine",NA,0.801072072072072,NA
"Tequila","Succinate","Nitrate",NA,0.730726726726727,NA
"Tequila","Succinate","Vitamin-free",NA,0.74942042042042,NA
"Tequila","Succinate","2-Keto-D-gluconate",NA,0.818818818818819,NA
"Tequila","Succinate","Starch formation",NA,0.640540540540541,NA
"Tequila","Succinate","Growth at 19°C",NA,0.402641641641642,NA
"Tequila","Succinate","Growth at 25°C",NA,0.412636636636637,NA
"Tequila","Succinate","Growth at 30°C",NA,0.578617617617618,NA
"Tequila","Succinate","Growth at 37°C",NA,1.32707107107107,NA
"Tequila","Citrate","D-Gluconate",NA,1.04380780780781,NA
"Tequila","Citrate","D-Glucosamine",NA,0.636712712712713,NA
"Tequila","Citrate","Nitrate",NA,0.615351351351351,NA
"Tequila","Citrate","Vitamin-free",NA,0.596515515515516,NA
"Tequila","Citrate","2-Keto-D-gluconate",NA,1.03905505505506,NA
"Tequila","Citrate","Starch formation",NA,0.516307307307307,NA
"Tequila","Citrate","Growth at 19°C",NA,0.914793793793794,NA
"Tequila","Citrate","Growth at 25°C",NA,0.9246996996997,NA
"Tequila","Citrate","Growth at 30°C",NA,0.983374374374374,NA
"Tequila","Citrate","Growth at 37°C",NA,1.30840840840841,NA
"Tequila","D-Gluconate","D-Glucosamine",NA,0.828952952952953,NA
"Tequila","D-Gluconate","Nitrate",NA,0.669268268268268,NA
"Tequila","D-Gluconate","Vitamin-free",NA,0.60457957957958,NA
"Tequila","D-Gluconate","2-Keto-D-gluconate",NA,0.913037037037037,NA
"Tequila","D-Gluconate","Starch formation",NA,0.50387987987988,NA
"Tequila","D-Gluconate","Growth at 19°C",NA,1.02586986986987,NA
"Tequila","D-Gluconate","Growth at 25°C",NA,1.03573973973974,NA
"Tequila","D-Gluconate","Growth at 30°C",NA,1.08968868868869,NA
"Tequila","D-Gluconate","Growth at 37°C",NA,1.38956556556557,NA
"Tequila","D-Glucosamine","Nitrate",NA,0.574238238238238,NA
"Tequila","D-Glucosamine","Vitamin-free",NA,0.514914914914915,NA
"Tequila","D-Glucosamine","2-Keto-D-gluconate",NA,0.844195195195195,NA
"Tequila","D-Glucosamine","Starch formation",NA,0.455366366366366,NA
"Tequila","D-Glucosamine","Growth at 19°C",NA,0.816407407407407,NA
"Tequila","D-Glucosamine","Growth at 25°C",NA,0.815099099099099,NA
"Tequila","D-Glucosamine","Growth at 30°C",NA,0.858502502502502,NA
"Tequila","D-Glucosamine","Growth at 37°C",NA,1.10514914914915,NA
"Tequila","Nitrate","Vitamin-free",NA,0.233733733733734,NA
"Tequila","Nitrate","2-Keto-D-gluconate",NA,0.718517517517517,NA
"Tequila","Nitrate","Starch formation",NA,0.113117117117117,NA
"Tequila","Nitrate","Growth at 19°C",NA,0.769585585585586,NA
"Tequila","Nitrate","Growth at 25°C",NA,0.76986986986987,NA
"Tequila","Nitrate","Growth at 30°C",NA,0.77037037037037,NA
"Tequila","Nitrate","Growth at 37°C",NA,0.605481481481482,NA
"Tequila","Vitamin-free","2-Keto-D-gluconate",NA,0.709345345345345,NA
"Tequila","Vitamin-free","Starch formation",NA,0.169680680680681,NA
"Tequila","Vitamin-free","Growth at 19°C",NA,0.8003003003003,NA
"Tequila","Vitamin-free","Growth at 25°C",NA,0.799295295295295,NA
"Tequila","Vitamin-free","Growth at 30°C",NA,0.773044044044044,NA
"Tequila","Vitamin-free","Growth at 37°C",NA,0.7411001001001,NA
"Tequila","2-Keto-D-gluconate","Starch formation",NA,0.548667667667668,NA
"Tequila","2-Keto-D-gluconate","Growth at 19°C",NA,0.771730730730731,NA
"Tequila","2-Keto-D-gluconate","Growth at 25°C",NA,0.77515015015015,NA
"Tequila","2-Keto-D-gluconate","Growth at 30°C",NA,0.873784784784785,NA
"Tequila","2-Keto-D-gluconate","Growth at 37°C",NA,1.34618518518519,NA
"Tequila","Starch formation","Growth at 19°C",NA,0.671915915915916,NA
"Tequila","Starch formation","Growth at 25°C",NA,0.672028028028028,NA
"Tequila","Starch formation","Growth at 30°C",NA,0.654573573573574,NA
"Tequila","Starch formation","Growth at 37°C",NA,0.470406406406406,NA
"Tequila","Growth at 19°C","Growth at 25°C",NA,0.0549189189189189,NA
"Tequila","Growth at 19°C","Growth at 30°C",NA,0.355971971971972,NA
"Tequila","Growth at 19°C","Growth at 37°C",NA,1.46881281281281,NA
"Tequila","Growth at 25°C","Growth at 30°C",NA,0.365481481481481,NA
"Tequila","Growth at 25°C","Growth at 37°C",NA,1.48352252252252,NA
"Tequila","Growth at 30°C","Growth at 37°C",NA,1.58095695695696,NA
"Cider","Glucose_F","Galactose_F",NA,1.55451051051051,NA
"Cider","Glucose_F","Sucrose_F",NA,1.63618718718719,NA
"Cider","Glucose_F","Maltose_F",NA,1.24201701701702,NA
"Cider","Glucose_F","Lactose_F",NA,0.348867867867868,NA
"Cider","Glucose_F","Raffinose_F",NA,1.25592692692693,NA
"Cider","Glucose_F","Trehalose_F",NA,1.61504604604605,NA
"Cider","Glucose_F","Glucose",NA,1.16876876876877,NA
"Cider","Glucose_F","Inulin",NA,0.71155055055055,NA
"Cider","Glucose_F","Sucrose",NA,1.78304704704705,NA
"Cider","Glucose_F","Raffinose",NA,1.53651151151151,NA
"Cider","Glucose_F","Melibiose",NA,0.667431431431431,NA
"Cider","Glucose_F","Galactose",NA,1.49326826826827,NA
"Cider","Glucose_F","Lactose",NA,0.705664664664665,NA
"Cider","Glucose_F","Trehalose",NA,1.19927827827828,NA
"Cider","Glucose_F","Maltose",NA,1.48051651651652,NA
"Cider","Glucose_F","Melezitose",NA,1.30757857857858,NA
"Cider","Glucose_F","Methyl-?-D-glucoside",NA,1.43871771771772,NA
"Cider","Glucose_F","Soluble Starch",NA,1.18916416416416,NA
"Cider","Glucose_F","Cellobiose",NA,1.99349349349349,NA
"Cider","Glucose_F","Salicin",NA,2.06916916916917,NA
"Cider","Glucose_F","L-Sorbose",NA,1.79866966966967,NA
"Cider","Glucose_F","L-Rhamnose",NA,1.03080680680681,NA
"Cider","Glucose_F","D-Xylose",NA,1.45739339339339,NA
"Cider","Glucose_F","L-Arabinose",NA,1.20075975975976,NA
"Cider","Glucose_F","D-Arabinose",NA,1.23394994994995,NA
"Cider","Glucose_F","D-Ribose",NA,1.3123963963964,NA
"Cider","Glucose_F","Methanol",NA,0.624524524524525,NA
"Cider","Glucose_F","Ethanol",NA,1.31952352352352,NA
"Cider","Glucose_F","Glycerol",NA,1.21721721721722,NA
"Cider","Glucose_F","Erythritol",NA,1.14596196196196,NA
"Cider","Glucose_F","Ribitol",NA,1.32704604604605,NA
"Cider","Glucose_F","Galactitol",NA,0.473848848848849,NA
"Cider","Glucose_F","D-Mannitol",NA,1.3044044044044,NA
"Cider","Glucose_F","D-Glucitol",NA,1.36315415415415,NA
"Cider","Glucose_F","myo-Inositol",NA,0.464864864864865,NA
"Cider","Glucose_F","DL-Lactate",NA,2.48265865865866,NA
"Cider","Glucose_F","Succinate",NA,1.39436936936937,NA
"Cider","Glucose_F","Citrate",NA,1.78734634634635,NA
"Cider","Glucose_F","D-Gluconate",NA,1.8205955955956,NA
"Cider","Glucose_F","D-Glucosamine",NA,1.58125225225225,NA
"Cider","Glucose_F","Nitrate",NA,1.69373773773774,NA
"Cider","Glucose_F","Vitamin-free",NA,1.50885285285285,NA
"Cider","Glucose_F","2-Keto-D-gluconate",NA,1.95385785785786,NA
"Cider","Glucose_F","Starch formation",NA,0.735534534534535,NA
"Cider","Glucose_F","Growth at 19°C",NA,1.18662262262262,NA
"Cider","Glucose_F","Growth at 25°C",NA,1.23386486486486,NA
"Cider","Glucose_F","Growth at 30°C",NA,1.61963563563564,NA
"Cider","Glucose_F","Growth at 37°C",NA,1.71849349349349,NA
"Cider","Galactose_F","Sucrose_F",NA,0.92042042042042,NA
"Cider","Galactose_F","Maltose_F",NA,0.880656656656657,NA
"Cider","Galactose_F","Lactose_F",NA,0.317092092092092,NA
"Cider","Galactose_F","Raffinose_F",NA,0.759735735735736,NA
"Cider","Galactose_F","Trehalose_F",NA,1.29079079079079,NA
"Cider","Galactose_F","Glucose",NA,1.48846346346346,NA
"Cider","Galactose_F","Inulin",NA,0.349533533533534,NA
"Cider","Galactose_F","Sucrose",NA,1.17788188188188,NA
"Cider","Galactose_F","Raffinose",NA,0.899903903903904,NA
"Cider","Galactose_F","Melibiose",NA,0.530489489489489,NA
"Cider","Galactose_F","Galactose",NA,1.31486586586587,NA
"Cider","Galactose_F","Lactose",NA,0.452868868868869,NA
"Cider","Galactose_F","Trehalose",NA,1.35172672672673,NA
"Cider","Galactose_F","Maltose",NA,1.18508508508509,NA
"Cider","Galactose_F","Melezitose",NA,1.17972372372372,NA
"Cider","Galactose_F","Methyl-?-D-glucoside",NA,1.23033433433433,NA
"Cider","Galactose_F","Soluble Starch",NA,0.851235235235235,NA
"Cider","Galactose_F","Cellobiose",NA,1.16171771771772,NA
"Cider","Galactose_F","Salicin",NA,1.14504504504505,NA
"Cider","Galactose_F","L-Sorbose",NA,1.36835935935936,NA
"Cider","Galactose_F","L-Rhamnose",NA,0.579615615615616,NA
"Cider","Galactose_F","D-Xylose",NA,1.36974474474474,NA
"Cider","Galactose_F","L-Arabinose",NA,0.765076076076076,NA
"Cider","Galactose_F","D-Arabinose",NA,0.694933933933934,NA
"Cider","Galactose_F","D-Ribose",NA,0.968052052052052,NA
"Cider","Galactose_F","Methanol",NA,0.260736736736737,NA
"Cider","Galactose_F","Ethanol",NA,1.50047547547548,NA
"Cider","Galactose_F","Glycerol",NA,1.49465865865866,NA
"Cider","Galactose_F","Erythritol",NA,0.774013013013013,NA
"Cider","Galactose_F","Ribitol",NA,1.34732232232232,NA
"Cider","Galactose_F","Galactitol",NA,0.276547547547548,NA
"Cider","Galactose_F","D-Mannitol",NA,1.43098998998999,NA
"Cider","Galactose_F","D-Glucitol",NA,1.43893893893894,NA
"Cider","Galactose_F","myo-Inositol",NA,0.242642642642643,NA
"Cider","Galactose_F","DL-Lactate",NA,1.45880980980981,NA
"Cider","Galactose_F","Succinate",NA,1.48726226226226,NA
"Cider","Galactose_F","Citrate",NA,1.3788978978979,NA
"Cider","Galactose_F","D-Gluconate",NA,1.2963003003003,NA
"Cider","Galactose_F","D-Glucosamine",NA,1.16900800800801,NA
"Cider","Galactose_F","Nitrate",NA,0.927958958958959,NA
"Cider","Galactose_F","Vitamin-free",NA,0.561912912912913,NA
"Cider","Galactose_F","2-Keto-D-gluconate",NA,1.220996996997,NA
"Cider","Galactose_F","Starch formation",NA,0.329104104104104,NA
"Cider","Galactose_F","Growth at 19°C",NA,1.49201101101101,NA
"Cider","Galactose_F","Growth at 25°C",NA,1.50252652652653,NA
"Cider","Galactose_F","Growth at 30°C",NA,1.47217617617618,NA
"Cider","Galactose_F","Growth at 37°C",NA,0.81360960960961,NA
"Cider","Sucrose_F","Maltose_F",NA,0.93003003003003,NA
"Cider","Sucrose_F","Lactose_F",NA,0.29019019019019,NA
"Cider","Sucrose_F","Raffinose_F",NA,0.882441441441441,NA
"Cider","Sucrose_F","Trehalose_F",NA,1.18947347347347,NA
"Cider","Sucrose_F","Glucose",NA,1.57404504504504,NA
"Cider","Sucrose_F","Inulin",NA,0.29644044044044,NA
"Cider","Sucrose_F","Sucrose",NA,1.44075175175175,NA
"Cider","Sucrose_F","Raffinose",NA,1.04895295295295,NA
"Cider","Sucrose_F","Melibiose",NA,0.453409409409409,NA
"Cider","Sucrose_F","Galactose",NA,1.33316416416416,NA
"Cider","Sucrose_F","Lactose",NA,0.44954954954955,NA
"Cider","Sucrose_F","Trehalose",NA,1.37977577577578,NA
"Cider","Sucrose_F","Maltose",NA,1.31255155155155,NA
"Cider","Sucrose_F","Melezitose",NA,1.33505405405405,NA
"Cider","Sucrose_F","Methyl-?-D-glucoside",NA,1.32595695695696,NA
"Cider","Sucrose_F","Soluble Starch",NA,0.753072072072072,NA
"Cider","Sucrose_F","Cellobiose",NA,1.48483583583584,NA
"Cider","Sucrose_F","Salicin",NA,1.43427327327327,NA
"Cider","Sucrose_F","L-Sorbose",NA,1.27403303303303,NA
"Cider","Sucrose_F","L-Rhamnose",NA,0.577808808808809,NA
"Cider","Sucrose_F","D-Xylose",NA,1.37846246246246,NA
"Cider","Sucrose_F","L-Arabinose",NA,0.729753753753754,NA
"Cider","Sucrose_F","D-Arabinose",NA,0.734334334334334,NA
"Cider","Sucrose_F","D-Ribose",NA,0.949413413413413,NA
"Cider","Sucrose_F","Methanol",NA,0.20980980980981,NA
"Cider","Sucrose_F","Ethanol",NA,1.54294194194194,NA
"Cider","Sucrose_F","Glycerol",NA,1.56594094094094,NA
"Cider","Sucrose_F","Erythritol",NA,0.688288288288288,NA
"Cider","Sucrose_F","Ribitol",NA,1.26146546546547,NA
"Cider","Sucrose_F","Galactitol",NA,0.28932032032032,NA
"Cider","Sucrose_F","D-Mannitol",NA,1.35366466466466,NA
"Cider","Sucrose_F","D-Glucitol",NA,1.34464064064064,NA
"Cider","Sucrose_F","myo-Inositol",NA,0.194673673673674,NA
"Cider","Sucrose_F","DL-Lactate",NA,1.4013013013013,NA
"Cider","Sucrose_F","Succinate",NA,1.51311311311311,NA
"Cider","Sucrose_F","Citrate",NA,1.37521121121121,NA
"Cider","Sucrose_F","D-Gluconate",NA,1.20844744744745,NA
"Cider","Sucrose_F","D-Glucosamine",NA,1.14470870870871,NA
"Cider","Sucrose_F","Nitrate",NA,0.99009009009009,NA
"Cider","Sucrose_F","Vitamin-free",NA,0.814314314314314,NA
"Cider","Sucrose_F","2-Keto-D-gluconate",NA,1.17117117117117,NA
"Cider","Sucrose_F","Starch formation",NA,0.29933033033033,NA
"Cider","Sucrose_F","Growth at 19°C",NA,1.56516516516517,NA
"Cider","Sucrose_F","Growth at 25°C",NA,1.6015015015015,NA
"Cider","Sucrose_F","Growth at 30°C",NA,1.50928428428428,NA
"Cider","Sucrose_F","Growth at 37°C",NA,0.946217217217217,NA
"Cider","Maltose_F","Lactose_F",NA,0.300371371371371,NA
"Cider","Maltose_F","Raffinose_F",NA,0.68619019019019,NA
"Cider","Maltose_F","Trehalose_F",NA,0.991835835835836,NA
"Cider","Maltose_F","Glucose",NA,1.1822982982983,NA
"Cider","Maltose_F","Inulin",NA,0.245745745745746,NA
"Cider","Maltose_F","Sucrose",NA,1.08699099099099,NA
"Cider","Maltose_F","Raffinose",NA,0.754258258258258,NA
"Cider","Maltose_F","Melibiose",NA,0.422322322322322,NA
"Cider","Maltose_F","Galactose",NA,1.10798698698699,NA
