"Isolation","Trait_A","Trait_B","Observed_PP","Percent_PP"
"Pickled.Salted.Brined","Trehalose_F","D-Glucitol",28,1
"Pickled.Salted.Brined","Trehalose_F","myo-Inositol",3,1
"Pickled.Salted.Brined","Trehalose_F","DL-Lactate",13,1
"Pickled.Salted.Brined","Trehalose_F","Succinate",28,1
"Pickled.Salted.Brined","Trehalose_F","Citrate",25,1
"Pickled.Salted.Brined","Trehalose_F","D-Gluconate",27,1
"Pickled.Salted.Brined","Trehalose_F","D-Glucosamine",22,1
"Pickled.Salted.Brined","Trehalose_F","Nitrate",4,0.998
"Pickled.Salted.Brined","Trehalose_F","Vitamin-free",9,1
"Pickled.Salted.Brined","Trehalose_F","2-Keto-D-gluconate",23,1
"Pickled.Salted.Brined","Trehalose_F","Starch formation",0,0.372
"Pickled.Salted.Brined","Trehalose_F","Growth at 19°C",31,1
"Pickled.Salted.Brined","Trehalose_F","Growth at 25°C",31,1
"Pickled.Salted.Brined","Trehalose_F","Growth at 30°C",30,1
"Pickled.Salted.Brined","Trehalose_F","Growth at 37°C",25,1
"Pickled.Salted.Brined","Glucose","Inulin",11,1
"Pickled.Salted.Brined","Glucose","Sucrose",49,1
"Pickled.Salted.Brined","Glucose","Raffinose",32,1
"Pickled.Salted.Brined","Glucose","Melibiose",14,1
"Pickled.Salted.Brined","Glucose","Galactose",62,1
"Pickled.Salted.Brined","Glucose","Lactose",13,1
"Pickled.Salted.Brined","Glucose","Trehalose",58,1
"Pickled.Salted.Brined","Glucose","Maltose",49,1
"Pickled.Salted.Brined","Glucose","Melezitose",44,1
"Pickled.Salted.Brined","Glucose","Methyl-?-D-glucoside",44,1
"Pickled.Salted.Brined","Glucose","Soluble Starch",30,1
"Pickled.Salted.Brined","Glucose","Cellobiose",53,1
"Pickled.Salted.Brined","Glucose","Salicin",53,1
"Pickled.Salted.Brined","Glucose","L-Sorbose",52,1
"Pickled.Salted.Brined","Glucose","L-Rhamnose",28,1
"Pickled.Salted.Brined","Glucose","D-Xylose",62,1
"Pickled.Salted.Brined","Glucose","L-Arabinose",41,1
"Pickled.Salted.Brined","Glucose","D-Arabinose",29,1
"Pickled.Salted.Brined","Glucose","D-Ribose",42,1
"Pickled.Salted.Brined","Glucose","Methanol",5,1
"Pickled.Salted.Brined","Glucose","Ethanol",79,1
"Pickled.Salted.Brined","Glucose","Glycerol",80,1
"Pickled.Salted.Brined","Glucose","Erythritol",28,1
"Pickled.Salted.Brined","Glucose","Ribitol",55,1
"Pickled.Salted.Brined","Glucose","Galactitol",17,1
"Pickled.Salted.Brined","Glucose","D-Mannitol",67,1
"Pickled.Salted.Brined","Glucose","D-Glucitol",70,1
"Pickled.Salted.Brined","Glucose","myo-Inositol",9,1
"Pickled.Salted.Brined","Glucose","DL-Lactate",50,1
"Pickled.Salted.Brined","Glucose","Succinate",79,1
"Pickled.Salted.Brined","Glucose","Citrate",66,1
"Pickled.Salted.Brined","Glucose","D-Gluconate",63,1
"Pickled.Salted.Brined","Glucose","D-Glucosamine",38,1
"Pickled.Salted.Brined","Glucose","Nitrate",11,1
"Pickled.Salted.Brined","Glucose","Vitamin-free",19,1
"Pickled.Salted.Brined","Glucose","2-Keto-D-gluconate",46,1
"Pickled.Salted.Brined","Glucose","Starch formation",6,1
"Pickled.Salted.Brined","Glucose","Growth at 19°C",85,1
"Pickled.Salted.Brined","Glucose","Growth at 25°C",90,1
"Pickled.Salted.Brined","Glucose","Growth at 30°C",87,1
"Pickled.Salted.Brined","Glucose","Growth at 37°C",66,1
"Pickled.Salted.Brined","Inulin","Sucrose",11,1
"Pickled.Salted.Brined","Inulin","Raffinose",11,1
"Pickled.Salted.Brined","Inulin","Melibiose",6,1
"Pickled.Salted.Brined","Inulin","Galactose",9,1
"Pickled.Salted.Brined","Inulin","Lactose",4,1
"Pickled.Salted.Brined","Inulin","Trehalose",11,1
"Pickled.Salted.Brined","Inulin","Maltose",11,1
"Pickled.Salted.Brined","Inulin","Melezitose",11,1
"Pickled.Salted.Brined","Inulin","Methyl-?-D-glucoside",11,1
"Pickled.Salted.Brined","Inulin","Soluble Starch",5,1
"Pickled.Salted.Brined","Inulin","Cellobiose",10,1
"Pickled.Salted.Brined","Inulin","Salicin",10,1
"Pickled.Salted.Brined","Inulin","L-Sorbose",9,1
"Pickled.Salted.Brined","Inulin","L-Rhamnose",5,1
"Pickled.Salted.Brined","Inulin","D-Xylose",11,1
"Pickled.Salted.Brined","Inulin","L-Arabinose",8,1
"Pickled.Salted.Brined","Inulin","D-Arabinose",7,1
"Pickled.Salted.Brined","Inulin","D-Ribose",8,1
"Pickled.Salted.Brined","Inulin","Methanol",0,0.846
"Pickled.Salted.Brined","Inulin","Ethanol",11,1
"Pickled.Salted.Brined","Inulin","Glycerol",11,1
"Pickled.Salted.Brined","Inulin","Erythritol",4,0.999
"Pickled.Salted.Brined","Inulin","Ribitol",9,1
"Pickled.Salted.Brined","Inulin","Galactitol",5,1
"Pickled.Salted.Brined","Inulin","D-Mannitol",11,1
"Pickled.Salted.Brined","Inulin","D-Glucitol",11,1
"Pickled.Salted.Brined","Inulin","myo-Inositol",1,0.935
"Pickled.Salted.Brined","Inulin","DL-Lactate",7,1
"Pickled.Salted.Brined","Inulin","Succinate",11,1
"Pickled.Salted.Brined","Inulin","Citrate",10,1
"Pickled.Salted.Brined","Inulin","D-Gluconate",8,1
"Pickled.Salted.Brined","Inulin","D-Glucosamine",8,1
"Pickled.Salted.Brined","Inulin","Nitrate",1,0.929
"Pickled.Salted.Brined","Inulin","Vitamin-free",4,1
"Pickled.Salted.Brined","Inulin","2-Keto-D-gluconate",9,1
"Pickled.Salted.Brined","Inulin","Starch formation",0,0.705
"Pickled.Salted.Brined","Inulin","Growth at 19°C",11,1
"Pickled.Salted.Brined","Inulin","Growth at 25°C",11,1
"Pickled.Salted.Brined","Inulin","Growth at 30°C",10,1
"Pickled.Salted.Brined","Inulin","Growth at 37°C",9,1
"Pickled.Salted.Brined","Sucrose","Raffinose",30,1
"Pickled.Salted.Brined","Sucrose","Melibiose",14,1
"Pickled.Salted.Brined","Sucrose","Galactose",42,1
"Pickled.Salted.Brined","Sucrose","Lactose",11,1
"Pickled.Salted.Brined","Sucrose","Trehalose",46,1
"Pickled.Salted.Brined","Sucrose","Maltose",46,1
"Pickled.Salted.Brined","Sucrose","Melezitose",44,1
"Pickled.Salted.Brined","Sucrose","Methyl-?-D-glucoside",43,1
"Pickled.Salted.Brined","Sucrose","Soluble Starch",26,1
"Pickled.Salted.Brined","Sucrose","Cellobiose",39,1
"Pickled.Salted.Brined","Sucrose","Salicin",38,1
"Pickled.Salted.Brined","Sucrose","L-Sorbose",33,1
"Pickled.Salted.Brined","Sucrose","L-Rhamnose",23,1
"Pickled.Salted.Brined","Sucrose","D-Xylose",46,1
"Pickled.Salted.Brined","Sucrose","L-Arabinose",34,1
"Pickled.Salted.Brined","Sucrose","D-Arabinose",22,1
"Pickled.Salted.Brined","Sucrose","D-Ribose",34,1
"Pickled.Salted.Brined","Sucrose","Methanol",2,0.991
"Pickled.Salted.Brined","Sucrose","Ethanol",45,1
"Pickled.Salted.Brined","Sucrose","Glycerol",48,1
"Pickled.Salted.Brined","Sucrose","Erythritol",20,1
"Pickled.Salted.Brined","Sucrose","Ribitol",40,1
"Pickled.Salted.Brined","Sucrose","Galactitol",16,1
"Pickled.Salted.Brined","Sucrose","D-Mannitol",46,1
"Pickled.Salted.Brined","Sucrose","D-Glucitol",47,1
"Pickled.Salted.Brined","Sucrose","myo-Inositol",7,1
"Pickled.Salted.Brined","Sucrose","DL-Lactate",26,1
"Pickled.Salted.Brined","Sucrose","Succinate",47,1
"Pickled.Salted.Brined","Sucrose","Citrate",45,1
"Pickled.Salted.Brined","Sucrose","D-Gluconate",43,1
"Pickled.Salted.Brined","Sucrose","D-Glucosamine",29,1
"Pickled.Salted.Brined","Sucrose","Nitrate",9,1
"Pickled.Salted.Brined","Sucrose","Vitamin-free",12,1
"Pickled.Salted.Brined","Sucrose","2-Keto-D-gluconate",34,1
"Pickled.Salted.Brined","Sucrose","Starch formation",2,0.887
"Pickled.Salted.Brined","Sucrose","Growth at 19°C",49,1
"Pickled.Salted.Brined","Sucrose","Growth at 25°C",49,1
"Pickled.Salted.Brined","Sucrose","Growth at 30°C",47,1
"Pickled.Salted.Brined","Sucrose","Growth at 37°C",39,1
"Pickled.Salted.Brined","Raffinose","Melibiose",14,1
"Pickled.Salted.Brined","Raffinose","Galactose",26,1
"Pickled.Salted.Brined","Raffinose","Lactose",10,1
"Pickled.Salted.Brined","Raffinose","Trehalose",30,1
"Pickled.Salted.Brined","Raffinose","Maltose",29,1
"Pickled.Salted.Brined","Raffinose","Melezitose",26,1
"Pickled.Salted.Brined","Raffinose","Methyl-?-D-glucoside",26,1
"Pickled.Salted.Brined","Raffinose","Soluble Starch",17,1
"Pickled.Salted.Brined","Raffinose","Cellobiose",28,1
"Pickled.Salted.Brined","Raffinose","Salicin",27,1
"Pickled.Salted.Brined","Raffinose","L-Sorbose",22,1
"Pickled.Salted.Brined","Raffinose","L-Rhamnose",17,1
"Pickled.Salted.Brined","Raffinose","D-Xylose",29,1
"Pickled.Salted.Brined","Raffinose","L-Arabinose",22,1
"Pickled.Salted.Brined","Raffinose","D-Arabinose",17,1
"Pickled.Salted.Brined","Raffinose","D-Ribose",23,1
"Pickled.Salted.Brined","Raffinose","Methanol",1,0.966
"Pickled.Salted.Brined","Raffinose","Ethanol",28,1
"Pickled.Salted.Brined","Raffinose","Glycerol",31,1
"Pickled.Salted.Brined","Raffinose","Erythritol",16,1
"Pickled.Salted.Brined","Raffinose","Ribitol",25,1
"Pickled.Salted.Brined","Raffinose","Galactitol",13,1
"Pickled.Salted.Brined","Raffinose","D-Mannitol",29,1
"Pickled.Salted.Brined","Raffinose","D-Glucitol",30,1
"Pickled.Salted.Brined","Raffinose","myo-Inositol",8,1
"Pickled.Salted.Brined","Raffinose","DL-Lactate",19,1
"Pickled.Salted.Brined","Raffinose","Succinate",31,1
"Pickled.Salted.Brined","Raffinose","Citrate",29,1
"Pickled.Salted.Brined","Raffinose","D-Gluconate",28,1
"Pickled.Salted.Brined","Raffinose","D-Glucosamine",21,1
"Pickled.Salted.Brined","Raffinose","Nitrate",6,0.999
"Pickled.Salted.Brined","Raffinose","Vitamin-free",9,1
"Pickled.Salted.Brined","Raffinose","2-Keto-D-gluconate",25,1
"Pickled.Salted.Brined","Raffinose","Starch formation",0,0.296
"Pickled.Salted.Brined","Raffinose","Growth at 19°C",32,1
"Pickled.Salted.Brined","Raffinose","Growth at 25°C",32,1
"Pickled.Salted.Brined","Raffinose","Growth at 30°C",30,1
"Pickled.Salted.Brined","Raffinose","Growth at 37°C",24,1
"Pickled.Salted.Brined","Melibiose","Galactose",14,1
"Pickled.Salted.Brined","Melibiose","Lactose",7,1
"Pickled.Salted.Brined","Melibiose","Trehalose",14,1
"Pickled.Salted.Brined","Melibiose","Maltose",14,1
"Pickled.Salted.Brined","Melibiose","Melezitose",12,1
"Pickled.Salted.Brined","Melibiose","Methyl-?-D-glucoside",13,1
"Pickled.Salted.Brined","Melibiose","Soluble Starch",10,1
"Pickled.Salted.Brined","Melibiose","Cellobiose",13,1
"Pickled.Salted.Brined","Melibiose","Salicin",13,1
"Pickled.Salted.Brined","Melibiose","L-Sorbose",12,1
"Pickled.Salted.Brined","Melibiose","L-Rhamnose",9,1
"Pickled.Salted.Brined","Melibiose","D-Xylose",14,1
"Pickled.Salted.Brined","Melibiose","L-Arabinose",13,1
"Pickled.Salted.Brined","Melibiose","D-Arabinose",10,1
"Pickled.Salted.Brined","Melibiose","D-Ribose",13,1
"Pickled.Salted.Brined","Melibiose","Methanol",0,0.856
"Pickled.Salted.Brined","Melibiose","Ethanol",13,1
"Pickled.Salted.Brined","Melibiose","Glycerol",14,1
"Pickled.Salted.Brined","Melibiose","Erythritol",11,1
"Pickled.Salted.Brined","Melibiose","Ribitol",14,1
"Pickled.Salted.Brined","Melibiose","Galactitol",8,1
"Pickled.Salted.Brined","Melibiose","D-Mannitol",13,1
"Pickled.Salted.Brined","Melibiose","D-Glucitol",14,1
"Pickled.Salted.Brined","Melibiose","myo-Inositol",4,1
"Pickled.Salted.Brined","Melibiose","DL-Lactate",8,1
"Pickled.Salted.Brined","Melibiose","Succinate",14,1
"Pickled.Salted.Brined","Melibiose","Citrate",14,1
"Pickled.Salted.Brined","Melibiose","D-Gluconate",12,1
"Pickled.Salted.Brined","Melibiose","D-Glucosamine",13,1
"Pickled.Salted.Brined","Melibiose","Nitrate",1,0.837
"Pickled.Salted.Brined","Melibiose","Vitamin-free",2,0.999
"Pickled.Salted.Brined","Melibiose","2-Keto-D-gluconate",12,1
"Pickled.Salted.Brined","Melibiose","Starch formation",0,0.73
"Pickled.Salted.Brined","Melibiose","Growth at 19°C",14,1
"Pickled.Salted.Brined","Melibiose","Growth at 25°C",14,1
"Pickled.Salted.Brined","Melibiose","Growth at 30°C",12,1
"Pickled.Salted.Brined","Melibiose","Growth at 37°C",9,1
"Pickled.Salted.Brined","Galactose","Lactose",13,1
"Pickled.Salted.Brined","Galactose","Trehalose",46,1
"Pickled.Salted.Brined","Galactose","Maltose",42,1
"Pickled.Salted.Brined","Galactose","Melezitose",37,1
"Pickled.Salted.Brined","Galactose","Methyl-?-D-glucoside",37,1
"Pickled.Salted.Brined","Galactose","Soluble Starch",27,1
"Pickled.Salted.Brined","Galactose","Cellobiose",37,1
"Pickled.Salted.Brined","Galactose","Salicin",38,1
"Pickled.Salted.Brined","Galactose","L-Sorbose",50,1
"Pickled.Salted.Brined","Galactose","L-Rhamnose",21,1
"Pickled.Salted.Brined","Galactose","D-Xylose",51,1
"Pickled.Salted.Brined","Galactose","L-Arabinose",37,1
"Pickled.Salted.Brined","Galactose","D-Arabinose",27,1
"Pickled.Salted.Brined","Galactose","D-Ribose",40,1
"Pickled.Salted.Brined","Galactose","Methanol",4,1
"Pickled.Salted.Brined","Galactose","Ethanol",56,1
"Pickled.Salted.Brined","Galactose","Glycerol",61,1
"Pickled.Salted.Brined","Galactose","Erythritol",27,1
"Pickled.Salted.Brined","Galactose","Ribitol",51,1
"Pickled.Salted.Brined","Galactose","Galactitol",17,1
"Pickled.Salted.Brined","Galactose","D-Mannitol",55,1
"Pickled.Salted.Brined","Galactose","D-Glucitol",57,1
"Pickled.Salted.Brined","Galactose","myo-Inositol",8,1
"Pickled.Salted.Brined","Galactose","DL-Lactate",32,1
"Pickled.Salted.Brined","Galactose","Succinate",60,1
"Pickled.Salted.Brined","Galactose","Citrate",51,1
"Pickled.Salted.Brined","Galactose","D-Gluconate",46,1
"Pickled.Salted.Brined","Galactose","D-Glucosamine",33,1
"Pickled.Salted.Brined","Galactose","Nitrate",6,0.995
"Pickled.Salted.Brined","Galactose","Vitamin-free",17,1
"Pickled.Salted.Brined","Galactose","2-Keto-D-gluconate",39,1
"Pickled.Salted.Brined","Galactose","Starch formation",4,0.996
"Pickled.Salted.Brined","Galactose","Growth at 19°C",62,1
"Pickled.Salted.Brined","Galactose","Growth at 25°C",62,1
"Pickled.Salted.Brined","Galactose","Growth at 30°C",60,1
"Pickled.Salted.Brined","Galactose","Growth at 37°C",44,1
"Pickled.Salted.Brined","Lactose","Trehalose",12,1
"Pickled.Salted.Brined","Lactose","Maltose",12,1
"Pickled.Salted.Brined","Lactose","Melezitose",11,1
"Pickled.Salted.Brined","Lactose","Methyl-?-D-glucoside",12,1
"Pickled.Salted.Brined","Lactose","Soluble Starch",10,1
"Pickled.Salted.Brined","Lactose","Cellobiose",13,1
"Pickled.Salted.Brined","Lactose","Salicin",13,1
"Pickled.Salted.Brined","Lactose","L-Sorbose",12,1
"Pickled.Salted.Brined","Lactose","L-Rhamnose",6,1
"Pickled.Salted.Brined","Lactose","D-Xylose",13,1
"Pickled.Salted.Brined","Lactose","L-Arabinose",13,1
"Pickled.Salted.Brined","Lactose","D-Arabinose",10,1
"Pickled.Salted.Brined","Lactose","D-Ribose",12,1
"Pickled.Salted.Brined","Lactose","Methanol",0,0.927
"Pickled.Salted.Brined","Lactose","Ethanol",13,1
"Pickled.Salted.Brined","Lactose","Glycerol",13,1
"Pickled.Salted.Brined","Lactose","Erythritol",10,1
"Pickled.Salted.Brined","Lactose","Ribitol",13,1
"Pickled.Salted.Brined","Lactose","Galactitol",6,1
"Pickled.Salted.Brined","Lactose","D-Mannitol",13,1
"Pickled.Salted.Brined","Lactose","D-Glucitol",13,1
"Pickled.Salted.Brined","Lactose","myo-Inositol",4,1
"Pickled.Salted.Brined","Lactose","DL-Lactate",5,1
"Pickled.Salted.Brined","Lactose","Succinate",13,1
"Pickled.Salted.Brined","Lactose","Citrate",13,1
"Pickled.Salted.Brined","Lactose","D-Gluconate",12,1
"Pickled.Salted.Brined","Lactose","D-Glucosamine",10,1
"Pickled.Salted.Brined","Lactose","Nitrate",1,0.978
"Pickled.Salted.Brined","Lactose","Vitamin-free",4,1
"Pickled.Salted.Brined","Lactose","2-Keto-D-gluconate",9,1
"Pickled.Salted.Brined","Lactose","Starch formation",1,0.996
"Pickled.Salted.Brined","Lactose","Growth at 19°C",13,1
"Pickled.Salted.Brined","Lactose","Growth at 25°C",13,1
"Pickled.Salted.Brined","Lactose","Growth at 30°C",12,1
"Pickled.Salted.Brined","Lactose","Growth at 37°C",8,1
"Pickled.Salted.Brined","Trehalose","Maltose",48,1
"Pickled.Salted.Brined","Trehalose","Melezitose",43,1
"Pickled.Salted.Brined","Trehalose","Methyl-?-D-glucoside",43,1
"Pickled.Salted.Brined","Trehalose","Soluble Starch",29,1
"Pickled.Salted.Brined","Trehalose","Cellobiose",41,1
"Pickled.Salted.Brined","Trehalose","Salicin",41,1
"Pickled.Salted.Brined","Trehalose","L-Sorbose",37,1
"Pickled.Salted.Brined","Trehalose","L-Rhamnose",26,1
"Pickled.Salted.Brined","Trehalose","D-Xylose",50,1
"Pickled.Salted.Brined","Trehalose","L-Arabinose",38,1
"Pickled.Salted.Brined","Trehalose","D-Arabinose",24,1
"Pickled.Salted.Brined","Trehalose","D-Ribose",38,1
"Pickled.Salted.Brined","Trehalose","Methanol",3,0.999
"Pickled.Salted.Brined","Trehalose","Ethanol",54,1
"Pickled.Salted.Brined","Trehalose","Glycerol",56,1
"Pickled.Salted.Brined","Trehalose","Erythritol",25,1
"Pickled.Salted.Brined","Trehalose","Ribitol",47,1
"Pickled.Salted.Brined","Trehalose","Galactitol",17,1
"Pickled.Salted.Brined","Trehalose","D-Mannitol",51,1
"Pickled.Salted.Brined","Trehalose","D-Glucitol",52,1
"Pickled.Salted.Brined","Trehalose","myo-Inositol",8,1
"Pickled.Salted.Brined","Trehalose","DL-Lactate",28,1
"Pickled.Salted.Brined","Trehalose","Succinate",54,1
"Pickled.Salted.Brined","Trehalose","Citrate",47,1
"Pickled.Salted.Brined","Trehalose","D-Gluconate",50,1
"Pickled.Salted.Brined","Trehalose","D-Glucosamine",34,1
"Pickled.Salted.Brined","Trehalose","Nitrate",9,1
"Pickled.Salted.Brined","Trehalose","Vitamin-free",14,1
"Pickled.Salted.Brined","Trehalose","2-Keto-D-gluconate",39,1
"Pickled.Salted.Brined","Trehalose","Starch formation",1,0.559
"Pickled.Salted.Brined","Trehalose","Growth at 19°C",58,1
"Pickled.Salted.Brined","Trehalose","Growth at 25°C",58,1
"Pickled.Salted.Brined","Trehalose","Growth at 30°C",55,1
"Pickled.Salted.Brined","Trehalose","Growth at 37°C",42,1
"Pickled.Salted.Brined","Maltose","Melezitose",44,1
"Pickled.Salted.Brined","Maltose","Methyl-?-D-glucoside",44,1
"Pickled.Salted.Brined","Maltose","Soluble Starch",28,1
"Pickled.Salted.Brined","Maltose","Cellobiose",38,1
"Pickled.Salted.Brined","Maltose","Salicin",38,1
"Pickled.Salted.Brined","Maltose","L-Sorbose",33,1
"Pickled.Salted.Brined","Maltose","L-Rhamnose",24,1
"Pickled.Salted.Brined","Maltose","D-Xylose",48,1
"Pickled.Salted.Brined","Maltose","L-Arabinose",36,1
"Pickled.Salted.Brined","Maltose","D-Arabinose",22,1
"Pickled.Salted.Brined","Maltose","D-Ribose",34,1
"Pickled.Salted.Brined","Maltose","Methanol",2,0.993
"Pickled.Salted.Brined","Maltose","Ethanol",45,1
"Pickled.Salted.Brined","Maltose","Glycerol",48,1
"Pickled.Salted.Brined","Maltose","Erythritol",22,1
"Pickled.Salted.Brined","Maltose","Ribitol",43,1
"Pickled.Salted.Brined","Maltose","Galactitol",17,1
"Pickled.Salted.Brined","Maltose","D-Mannitol",46,1
"Pickled.Salted.Brined","Maltose","D-Glucitol",47,1
"Pickled.Salted.Brined","Maltose","myo-Inositol",8,1
"Pickled.Salted.Brined","Maltose","DL-Lactate",25,1
"Pickled.Salted.Brined","Maltose","Succinate",47,1
"Pickled.Salted.Brined","Maltose","Citrate",44,1
"Pickled.Salted.Brined","Maltose","D-Gluconate",43,1
"Pickled.Salted.Brined","Maltose","D-Glucosamine",31,1
"Pickled.Salted.Brined","Maltose","Nitrate",8,1
"Pickled.Salted.Brined","Maltose","Vitamin-free",13,1
"Pickled.Salted.Brined","Maltose","2-Keto-D-gluconate",34,1
"Pickled.Salted.Brined","Maltose","Starch formation",1,0.789
"Pickled.Salted.Brined","Maltose","Growth at 19°C",49,1
"Pickled.Salted.Brined","Maltose","Growth at 25°C",49,1
"Pickled.Salted.Brined","Maltose","Growth at 30°C",47,1
"Pickled.Salted.Brined","Maltose","Growth at 37°C",38,1
"Pickled.Salted.Brined","Melezitose","Methyl-?-D-glucoside",42,1
"Pickled.Salted.Brined","Melezitose","Soluble Starch",25,1
"Pickled.Salted.Brined","Melezitose","Cellobiose",35,1
"Pickled.Salted.Brined","Melezitose","Salicin",34,1
"Pickled.Salted.Brined","Melezitose","L-Sorbose",29,1
"Pickled.Salted.Brined","Melezitose","L-Rhamnose",21,1
"Pickled.Salted.Brined","Melezitose","D-Xylose",43,1
"Pickled.Salted.Brined","Melezitose","L-Arabinose",32,1
"Pickled.Salted.Brined","Melezitose","D-Arabinose",19,1
"Pickled.Salted.Brined","Melezitose","D-Ribose",29,1
"Pickled.Salted.Brined","Melezitose","Methanol",2,0.997
"Pickled.Salted.Brined","Melezitose","Ethanol",41,1
"Pickled.Salted.Brined","Melezitose","Glycerol",43,1
"Pickled.Salted.Brined","Melezitose","Erythritol",18,1
"Pickled.Salted.Brined","Melezitose","Ribitol",38,1
"Pickled.Salted.Brined","Melezitose","Galactitol",14,1
"Pickled.Salted.Brined","Melezitose","D-Mannitol",43,1
"Pickled.Salted.Brined","Melezitose","D-Glucitol",43,1
"Pickled.Salted.Brined","Melezitose","myo-Inositol",5,1
"Pickled.Salted.Brined","Melezitose","DL-Lactate",23,1
"Pickled.Salted.Brined","Melezitose","Succinate",42,1
"Pickled.Salted.Brined","Melezitose","Citrate",41,1
"Pickled.Salted.Brined","Melezitose","D-Gluconate",38,1
"Pickled.Salted.Brined","Melezitose","D-Glucosamine",28,1
"Pickled.Salted.Brined","Melezitose","Nitrate",8,1
"Pickled.Salted.Brined","Melezitose","Vitamin-free",12,1
"Pickled.Salted.Brined","Melezitose","2-Keto-D-gluconate",31,1
"Pickled.Salted.Brined","Melezitose","Starch formation",1,0.873
"Pickled.Salted.Brined","Melezitose","Growth at 19°C",44,1
"Pickled.Salted.Brined","Melezitose","Growth at 25°C",44,1
"Pickled.Salted.Brined","Melezitose","Growth at 30°C",42,1
"Pickled.Salted.Brined","Melezitose","Growth at 37°C",35,1
"Pickled.Salted.Brined","Methyl-?-D-glucoside","Soluble Starch",27,1
"Pickled.Salted.Brined","Methyl-?-D-glucoside","Cellobiose",36,1
"Pickled.Salted.Brined","Methyl-?-D-glucoside","Salicin",35,1
"Pickled.Salted.Brined","Methyl-?-D-glucoside","L-Sorbose",30,1
"Pickled.Salted.Brined","Methyl-?-D-glucoside","L-Rhamnose",21,1
"Pickled.Salted.Brined","Methyl-?-D-glucoside","D-Xylose",44,1
"Pickled.Salted.Brined","Methyl-?-D-glucoside","L-Arabinose",34,1
"Pickled.Salted.Brined","Methyl-?-D-glucoside","D-Arabinose",20,1
"Pickled.Salted.Brined","Methyl-?-D-glucoside","D-Ribose",31,1
"Pickled.Salted.Brined","Methyl-?-D-glucoside","Methanol",2,0.996
"Pickled.Salted.Brined","Methyl-?-D-glucoside","Ethanol",42,1
"Pickled.Salted.Brined","Methyl-?-D-glucoside","Glycerol",43,1
"Pickled.Salted.Brined","Methyl-?-D-glucoside","Erythritol",20,1
"Pickled.Salted.Brined","Methyl-?-D-glucoside","Ribitol",39,1
"Pickled.Salted.Brined","Methyl-?-D-glucoside","Galactitol",15,1
"Pickled.Salted.Brined","Methyl-?-D-glucoside","D-Mannitol",43,1
"Pickled.Salted.Brined","Methyl-?-D-glucoside","D-Glucitol",43,1
"Pickled.Salted.Brined","Methyl-?-D-glucoside","myo-Inositol",6,1
"Pickled.Salted.Brined","Methyl-?-D-glucoside","DL-Lactate",24,1
"Pickled.Salted.Brined","Methyl-?-D-glucoside","Succinate",42,1
"Pickled.Salted.Brined","Methyl-?-D-glucoside","Citrate",42,1
"Pickled.Salted.Brined","Methyl-?-D-glucoside","D-Gluconate",38,1
"Pickled.Salted.Brined","Methyl-?-D-glucoside","D-Glucosamine",26,1
"Pickled.Salted.Brined","Methyl-?-D-glucoside","Nitrate",8,1
"Pickled.Salted.Brined","Methyl-?-D-glucoside","Vitamin-free",12,1
"Pickled.Salted.Brined","Methyl-?-D-glucoside","2-Keto-D-gluconate",30,1
"Pickled.Salted.Brined","Methyl-?-D-glucoside","Starch formation",1,0.83
"Pickled.Salted.Brined","Methyl-?-D-glucoside","Growth at 19°C",44,1
"Pickled.Salted.Brined","Methyl-?-D-glucoside","Growth at 25°C",44,1
"Pickled.Salted.Brined","Methyl-?-D-glucoside","Growth at 30°C",42,1
"Pickled.Salted.Brined","Methyl-?-D-glucoside","Growth at 37°C",37,1
"Pickled.Salted.Brined","Soluble Starch","Cellobiose",22,1
"Pickled.Salted.Brined","Soluble Starch","Salicin",23,1
"Pickled.Salted.Brined","Soluble Starch","L-Sorbose",22,1
"Pickled.Salted.Brined","Soluble Starch","L-Rhamnose",12,1
"Pickled.Salted.Brined","Soluble Starch","D-Xylose",29,1
"Pickled.Salted.Brined","Soluble Starch","L-Arabinose",24,1
"Pickled.Salted.Brined","Soluble Starch","D-Arabinose",13,1
"Pickled.Salted.Brined","Soluble Starch","D-Ribose",22,1
"Pickled.Salted.Brined","Soluble Starch","Methanol",0,0.797
"Pickled.Salted.Brined","Soluble Starch","Ethanol",28,1
"Pickled.Salted.Brined","Soluble Starch","Glycerol",30,1
"Pickled.Salted.Brined","Soluble Starch","Erythritol",16,1
"Pickled.Salted.Brined","Soluble Starch","Ribitol",27,1
"Pickled.Salted.Brined","Soluble Starch","Galactitol",10,1
"Pickled.Salted.Brined","Soluble Starch","D-Mannitol",29,1
"Pickled.Salted.Brined","Soluble Starch","D-Glucitol",29,1
"Pickled.Salted.Brined","Soluble Starch","myo-Inositol",6,1
"Pickled.Salted.Brined","Soluble Starch","DL-Lactate",17,1
"Pickled.Salted.Brined","Soluble Starch","Succinate",28,1
"Pickled.Salted.Brined","Soluble Starch","Citrate",28,1
"Pickled.Salted.Brined","Soluble Starch","D-Gluconate",26,1
"Pickled.Salted.Brined","Soluble Starch","D-Glucosamine",21,1
"Pickled.Salted.Brined","Soluble Starch","Nitrate",4,1
"Pickled.Salted.Brined","Soluble Starch","Vitamin-free",9,1
"Pickled.Salted.Brined","Soluble Starch","2-Keto-D-gluconate",22,1
"Pickled.Salted.Brined","Soluble Starch","Starch formation",0,0.625
"Pickled.Salted.Brined","Soluble Starch","Growth at 19°C",30,1
